"method","exper","id.exper","elapsed.time","xCH4","vBg","vCH4","cvBg","cvCH4"
"vol","1","C1-E1",4.16805555555556,0.6595,290.35509618072,191.774143575304,1302.50201452856,869.589402736822
"vol","1","C1-E1",4.16805555555556,0.6595,290.35509618072,191.774143575304,1302.50201452856,869.589402736822
"vol","1","C1-E1",5.77430555555556,0.662,238.473464574761,158.102633764525,1540.97547910332,1027.69203650135
"vol","1","C1-E1",5.77430555555556,0.662,238.473464574761,158.102633764525,1540.97547910332,1027.69203650135
"vol","1","C1-E1",8.84652777777778,0.6567,205.706118297313,135.289888534629,1746.68159740063,1162.98192503598
"vol","1","C1-E1",8.84652777777778,0.6567,205.706118297313,135.289888534629,1746.68159740063,1162.98192503598
"vol","1","C1-E1",13.775,0.6555,192.963261411638,126.677860010595,1939.64485881227,1289.65978504657
"vol","1","C1-E1",13.775,0.6555,192.963261411638,126.677860010595,1939.64485881227,1289.65978504657
"vol","1","C1-E1",21.8826388888889,0.6492,202.975506107525,131.973730592152,2142.62036491979,1421.63351563872
"vol","1","C1-E1",21.8826388888889,0.6492,202.975506107525,131.973730592152,2142.62036491979,1421.63351563872
"vol","1","C1-E1",30.8423611111111,0.6436,149.273466375041,96.2220559740384,2291.89383129484,1517.85557161276
"vol","1","C1-E1",30.8423611111111,0.6436,149.273466375041,96.2220559740384,2291.89383129484,1517.85557161276
"vol","2","C1-E2",0,0,0,0,0,0
"vol","2","C1-E2",0,0,0,0,0,0
"vol","2","C1-E2",1.00486111111111,0.6354,609.836722385838,388.107760759154,609.836722385838,388.107760759154
"vol","2","C1-E2",1.00486111111111,0.6354,609.836722385838,388.107760759154,609.836722385838,388.107760759154
"vol","2","C1-E2",1.82152777777778,0.6251,516.085703869806,323.133826862384,1125.92242625564,711.241587621538
"vol","2","C1-E2",1.82152777777778,0.6251,516.085703869806,323.133826862384,1125.92242625564,711.241587621538
"man","1","C1-E1",2.28263888888889,0.6739,606.076138173632,409.016765893442,576.164225721294,409.016765893442
"man","1","C1-E1",2.28263888888889,0.6739,606.076138173632,409.016765893442,576.164225721294,409.016765893442
"man","1","C1-E1",3.075,0.6588,320.62150004338,211.540418823284,896.785725764674,620.557184716727
"man","1","C1-E1",3.075,0.6588,320.62150004338,211.540418823284,896.785725764674,620.557184716727
"man","1","C1-E1",4.16805555555556,0.6595,270.439180908714,178.620051757917,1167.22490667339,799.177236474644
"man","1","C1-E1",4.16805555555556,0.6595,270.439180908714,178.620051757917,1167.22490667339,799.177236474644
"man","1","C1-E1",5.77430555555556,0.662,225.604202071432,149.570597296604,1392.82910874482,948.747833771248
"man","1","C1-E1",5.77430555555556,0.662,225.604202071432,149.570597296604,1392.82910874482,948.747833771248
"man","1","C1-E1",8.84652777777778,0.6567,205.605018075423,135.223396405647,1598.43412682024,1083.9712301769
"man","1","C1-E1",8.84652777777778,0.6567,205.605018075423,135.223396405647,1598.43412682024,1083.9712301769
"man","1","C1-E1",13.775,0.6555,193.057206590046,126.739533792806,1791.49133341029,1210.7107639697
"man","1","C1-E1",13.775,0.6555,193.057206590046,126.739533792806,1791.49133341029,1210.7107639697
"man","1","C1-E1",21.8826388888889,0.6492,206.921783805126,134.539582007884,1998.41311721541,1345.25034597759
"man","1","C1-E1",21.8826388888889,0.6492,206.921783805126,134.539582007884,1998.41311721541,1345.25034597759
"man","1","C1-E1",30.8423611111111,0.6436,149.511109439661,96.3752412977332,2147.92422665508,1441.62558727532
"man","1","C1-E1",30.8423611111111,0.6436,149.511109439661,96.3752412977332,2147.92422665508,1441.62558727532
"man","2","C1-E2",0,0,-29.312639351783,0,-29.312639351783,0
"man","2","C1-E2",0,0,-29.312639351783,0,-29.312639351783,0
"man","2","C1-E2",1.00486111111111,0.6354,613.325128273947,390.327826144125,584.012488922164,390.327826144125
"man","2","C1-E2",1.00486111111111,0.6354,613.325128273947,390.327826144125,584.012488922164,390.327826144125
"man","2","C1-E2",1.82152777777778,0.6251,511.801828028245,320.45158787745,1095.81431695041,710.779414021575
"man","2","C1-E2",1.82152777777778,0.6251,511.801828028245,320.45158787745,1095.81431695041,710.779414021575
"man","2","C1-E2",2.97916666666667,0.6494,475.053781448814,308.972646882772,1570.86809839922,1019.75206090435
"man","2","C1-E2",2.97916666666667,0.6494,475.053781448814,308.972646882772,1570.86809839922,1019.75206090435
"man","2","C1-E2",4.62291666666667,0.6404,351.387126271924,225.381996924446,1922.25522467115,1245.13405782879
"man","2","C1-E2",4.62291666666667,0.6404,351.387126271924,225.381996924446,1922.25522467115,1245.13405782879
"man","2","C1-E2",6.75208333333333,0.635,236.737026048092,150.567838622931,2158.99225071924,1395.70189645172
"man","2","C1-E2",6.75208333333333,0.635,236.737026048092,150.567838622931,2158.99225071924,1395.70189645172
"man","2","C1-E2",11.1263888888889,0.618,84.7801495712616,52.481619477319,2243.7724002905,1448.18351592904
"man","2","C1-E2",11.1263888888889,0.618,84.7801495712616,52.481619477319,2243.7724002905,1448.18351592904
"man","2","C1-E2",14.7847222222222,0.62,126.323703199456,78.4507890217323,2370.09610348996,1526.63430495077
"man","2","C1-E2",14.7847222222222,0.62,126.323703199456,78.4507890217323,2370.09610348996,1526.63430495077
"man","2","C1-E2",20.0701388888889,0.6173,143.501498237864,88.7316619016082,2513.59760172782,1615.36596685238
"man","2","C1-E2",20.0701388888889,0.6173,143.501498237864,88.7316619016082,2513.59760172782,1615.36596685238
"man","2","C1-E2",31.0743055555556,0.615,124.723868993986,76.8342683112987,2638.3214707218,1692.20023516368
"man","2","C1-E2",31.0743055555556,0.615,124.723868993986,76.8342683112987,2638.3214707218,1692.20023516368
"gd","2","C1-E2",0,0,0,0,0,0
"gd","2","C1-E2",0,0,0,0,0,0
"gd","2","C1-E2",1.00486111111111,0.542796886684958,609.836722385838,331.017474297192,609.836722385838,331.017474297192
"gd","2","C1-E2",1.00486111111111,0.542796886684958,609.836722385838,331.017474297192,609.836722385838,331.017474297192
"gd","2","C1-E2",1.82152777777778,0.661783066766601,516.085703869806,341.53677982136,1125.92242625564,672.554254118552
"gd","2","C1-E2",1.82152777777778,0.661783066766601,516.085703869806,341.53677982136,1125.92242625564,672.554254118552
"gd","2","C1-E2",2.97916666666667,0.611815454615621,489.689786035195,299.599779063749,1615.61221229084,972.154033182301
"gd","2","C1-E2",2.97916666666667,0.611815454615621,489.689786035195,299.599779063749,1615.61221229084,972.154033182301
"gd","1","C1-E1",0,0,0,0,0,0
"gd","1","C1-E1",0,0,0,0,0,0
"gd","1","C1-E1",2.28263888888889,0.628767149961469,664.448966181585,417.783682760839,664.448966181585,417.783682760839
"gd","1","C1-E1",2.28263888888889,0.628767149961469,664.448966181585,417.783682760839,664.448966181585,417.783682760839
"gd","1","C1-E1",3.075,0.442170043838007,347.697952166254,153.741618751738,1012.14691834784,571.525301512577
"gd","1","C1-E1",3.075,0.442170043838007,347.697952166254,153.741618751738,1012.14691834784,571.525301512577
"gd","1","C1-E1",4.16805555555556,0.76494287916111,290.35509618072,222.105063251581,1302.50201452856,793.630364764158
"gd","1","C1-E1",4.16805555555556,0.76494287916111,290.35509618072,222.105063251581,1302.50201452856,793.630364764158
"gd","1","C1-E1",5.77430555555556,0.585713657745003,238.473464574761,139.677165211206,1540.97547910332,933.307529975364
"gd","1","C1-E1",5.77430555555556,0.585713657745003,238.473464574761,139.677165211206,1540.97547910332,933.307529975364
"gd","1","C1-E1",8.84652777777778,0.813546156096934,205.706118297313,167.3514218264,1746.68159740063,1100.65895180176
"gd","1","C1-E1",8.84652777777778,0.813546156096934,205.706118297313,167.3514218264,1746.68159740063,1100.65895180176
"gd","1","C1-E1",13.775,0.762352232796159,192.963261411638,147.105973184791,1939.64485881227,1247.76492498656
"gd","1","C1-E1",13.775,0.762352232796159,192.963261411638,147.105973184791,1939.64485881227,1247.76492498656
"vol","2","C1-E2",6.75208333333333,0.635,245.75509708086,156.303449509908,2215.43668998079,1413.13928190083
"vol","2","C1-E2",6.75208333333333,0.635,245.75509708086,156.303449509908,2215.43668998079,1413.13928190083
"vol","2","C1-E2",11.1263888888889,0.618,263.959178346109,163.399159184806,2479.3958683269,1576.53844108564
"vol","2","C1-E2",11.1263888888889,0.618,263.959178346109,163.399159184806,2479.3958683269,1576.53844108564
"vol","2","C1-E2",14.7847222222222,0.62,129.248976983267,80.2674713278409,2608.64484531017,1656.80591241348
"vol","2","C1-E2",14.7847222222222,0.62,129.248976983267,80.2674713278409,2608.64484531017,1656.80591241348
"vol","2","C1-E2",20.0701388888889,0.6173,141.991833868941,87.7981871294767,2750.63667917911,1744.60409954296
"vol","2","C1-E2",20.0701388888889,0.6173,141.991833868941,87.7981871294767,2750.63667917911,1744.60409954296
"vol","2","C1-E2",31.0743055555556,0.615,127.428568856742,78.500458084217,2878.06524803585,1823.10455762718
"vol","2","C1-E2",31.0743055555556,0.615,127.428568856742,78.500458084217,2878.06524803585,1823.10455762718
"gd","2","C1-E2",14.7847222222222,0.354963969913215,129.248976983267,45.8787299772023,2608.64484531017,1593.04514342607
"gd","2","C1-E2",14.7847222222222,0.354963969913215,129.248976983267,45.8787299772023,2608.64484531017,1593.04514342607
"gd","2","C1-E2",4.62291666666667,0.687996020291044,354.069380609091,243.598324765969,1969.68159289993,1215.75235794827
"gd","2","C1-E2",4.62291666666667,0.687996020291044,354.069380609091,243.598324765969,1969.68159289993,1215.75235794827
"gd","2","C1-E2",6.75208333333333,0.615433798944139,245.75509708086,151.245993006359,2215.43668998079,1366.99835095463
"gd","2","C1-E2",6.75208333333333,0.615433798944139,245.75509708086,151.245993006359,2215.43668998079,1366.99835095463
"gd","2","C1-E2",11.1263888888889,0.682560324755981,263.959178346109,180.168062494242,2479.3958683269,1547.16641344887
"gd","2","C1-E2",11.1263888888889,0.682560324755981,263.959178346109,180.168062494242,2479.3958683269,1547.16641344887
"gd","2","C1-E2",31.0743055555556,0.337338192008892,127.428568856742,42.986523028414,2878.06524803585,1781.88982676668
"gd","2","C1-E2",31.0743055555556,0.337338192008892,127.428568856742,42.986523028414,2878.06524803585,1781.88982676668
"gd","2","C1-E2",20.0701388888889,1.02722921690567,141.991833868941,145.858160312193,2750.63667917911,1738.90330373827
"gd","2","C1-E2",20.0701388888889,1.02722921690567,141.991833868941,145.858160312193,2750.63667917911,1738.90330373827
"vol","2","C1-E2",2.97916666666667,0.6494,489.689786035195,318.491832401201,1615.61221229084,1029.73342002274
"vol","2","C1-E2",2.97916666666667,0.6494,489.689786035195,318.491832401201,1615.61221229084,1029.73342002274
"vol","2","C1-E2",4.62291666666667,0.6404,354.069380609091,227.102412368188,1969.68159289993,1256.83583239093
"vol","2","C1-E2",4.62291666666667,0.6404,354.069380609091,227.102412368188,1969.68159289993,1256.83583239093
"man","1","C2-E1",3.075,0.6655,289.73444689052,193.100146361169,1298.17650741692,897.950249972645
"man","1","C2-E1",3.075,0.6655,289.73444689052,193.100146361169,1298.17650741692,897.950249972645
"grav","1","C2-E1",0.990277777777778,0.671,428.205524027916,287.7390186122,428.205524027916,287.7390186122
"grav","1","C2-E1",0.990277777777778,0.671,428.205524027916,287.7390186122,428.205524027916,287.7390186122
"man","1","C2-E1",0,0,-29.4622224333973,0,-29.4622224333973,0
"man","1","C2-E1",0,0,-29.4622224333973,0,-29.4622224333973,0
"man","1","C2-E1",0.990277777777778,0.671,462.202043435806,310.583481333375,432.739821002408,310.583481333375
"man","1","C2-E1",0.990277777777778,0.671,462.202043435806,310.583481333375,432.739821002408,310.583481333375
"grav","1","C2-E1",0,NA,0,0,0,0
"grav","1","C2-E1",0,NA,0,0,0,0
"vol","1","C2-E1",0,0,0,0,0,0
"vol","1","C2-E1",0,0,0,0,0,0
"vol","1","C2-E1",0.990277777777778,0.671,482.408153529096,324.161275084196,482.408153529096,324.161275084196
"vol","1","C2-E1",0.990277777777778,0.671,482.408153529096,324.161275084196,482.408153529096,324.161275084196
"vol","1","C2-E1",2.28263888888889,0.6839,637.142844283711,436.343894253574,1119.55099781281,760.50516933777
"vol","1","C2-E1",2.28263888888889,0.6839,637.142844283711,436.343894253574,1119.55099781281,760.50516933777
"man","1","C2-E1",2.28263888888889,0.6839,575.702239523989,394.266622278101,1008.4420605264,704.850103611476
"man","1","C2-E1",2.28263888888889,0.6839,575.702239523989,394.266622278101,1008.4420605264,704.850103611476
"vol","1","C2-E1",4.16805555555556,0.661,264.869382409371,175.338049253875,1705.72241455382,1149.98230533622
"vol","1","C2-E1",4.16805555555556,0.661,264.869382409371,175.338049253875,1705.72241455382,1149.98230533622
"vol","1","C2-E1",5.77430555555556,0.6602,227.551015815611,150.452278441128,1933.27343036943,1300.43458377735
"vol","1","C2-E1",5.77430555555556,0.6602,227.551015815611,150.452278441128,1933.27343036943,1300.43458377735
"vol","1","C2-E1",8.84652777777778,0.6552,194.783669538163,127.814578661956,2128.0570999076,1428.24916243931
"vol","1","C2-E1",8.84652777777778,0.6552,194.783669538163,127.814578661956,2128.0570999076,1428.24916243931
"vol","1","C2-E1",3.075,0.6655,321.302034331643,214.139086744578,1440.85303214445,974.644256082348
"vol","1","C2-E1",3.075,0.6655,321.302034331643,214.139086744578,1440.85303214445,974.644256082348
"vol","1","C2-E1",21.8826388888889,0.6481,205.706118297313,133.523180218642,2524.90607149002,1687.15968719628
"vol","1","C2-E1",21.8826388888889,0.6481,205.706118297313,133.523180218642,2524.90607149002,1687.15968719628
"vol","1","C2-E1",30.8423611111111,0.6436,147.453058248516,95.0486162670379,2672.35912973854,1782.20830346331
"vol","1","C2-E1",30.8423611111111,0.6436,147.453058248516,95.0486162670379,2672.35912973854,1782.20830346331
"vol","2","C2-E2",0,0,0,0,0,0
"vol","2","C2-E2",0,0,0,0,0,0
"vol","2","C2-E2",1.00486111111111,0.6239,628.040803651087,392.478815831858,628.040803651087,392.478815831858
"vol","2","C2-E2",1.00486111111111,0.6239,628.040803651087,392.478815831858,628.040803651087,392.478815831858
"vol","2","C2-E2",1.82152777777778,0.6207,562.506111096191,349.726417666149,1190.54691474728,742.205233498007
"vol","2","C2-E2",1.82152777777778,0.6207,562.506111096191,349.726417666149,1190.54691474728,742.205233498007
"vol","2","C2-E2",2.97916666666667,0.6475,523.367336375906,339.402442531307,1713.91425112318,1081.60767602931
"vol","2","C2-E2",2.97916666666667,0.6475,523.367336375906,339.402442531307,1713.91425112318,1081.60767602931
"vol","2","C2-E2",4.62291666666667,0.6407,382.285706570227,245.315092361159,2096.19995769341,1326.92276839047
"vol","2","C2-E2",4.62291666666667,0.6407,382.285706570227,245.315092361159,2096.19995769341,1326.92276839047
"man","1","C2-E1",4.16805555555556,0.661,244.552001951041,161.888363891576,1542.72850936796,1059.83861386422
"man","1","C2-E1",4.16805555555556,0.661,244.552001951041,161.888363891576,1542.72850936796,1059.83861386422
"man","1","C2-E1",5.77430555555556,0.6602,210.39611848277,139.10979604922,1753.12462785073,1198.94840991344
"man","1","C2-E1",5.77430555555556,0.6602,210.39611848277,139.10979604922,1753.12462785073,1198.94840991344
"man","1","C2-E1",8.84652777777778,0.6552,195.538708282213,128.310025529616,1948.66333613294,1327.25843544306
"man","1","C2-E1",8.84652777777778,0.6552,195.538708282213,128.310025529616,1948.66333613294,1327.25843544306
"man","1","C2-E1",13.775,0.655,188.647640778509,123.75051603606,2137.31097691145,1451.00895147912
"man","1","C2-E1",13.775,0.655,188.647640778509,123.75051603606,2137.31097691145,1451.00895147912
"man","1","C2-E1",21.8826388888889,0.6481,198.280976528234,128.703544561774,2335.59195343969,1579.71249604089
"man","1","C2-E1",21.8826388888889,0.6481,198.280976528234,128.703544561774,2335.59195343969,1579.71249604089
"vol","1","C2-E1",13.775,0.655,191.142853285113,125.387344538328,2319.19995319271,1553.63650697763
"vol","1","C2-E1",13.775,0.655,191.142853285113,125.387344538328,2319.19995319271,1553.63650697763
"man","2","C2-E2",0,0,-30.0690217267378,0,-30.0690217267378,0
"man","2","C2-E2",0,0,-30.0690217267378,0,-30.0690217267378,0
"man","2","C2-E2",1.00486111111111,0.6239,614.942879493046,384.293586888901,584.873857766308,384.293586888901
"man","2","C2-E2",1.00486111111111,0.6239,614.942879493046,384.293586888901,584.873857766308,384.293586888901
"man","2","C2-E2",1.82152777777778,0.6207,539.354866983502,335.332615521908,1124.22872474981,719.626202410809
"man","2","C2-E2",1.82152777777778,0.6207,539.354866983502,335.332615521908,1124.22872474981,719.626202410809
"grav","1","C2-E1",2.28263888888889,0.6839,615.233432713248,421.339350058767,1043.43895674116,709.078368670967
"grav","1","C2-E1",2.28263888888889,0.6839,615.233432713248,421.339350058767,1043.43895674116,709.078368670967
"grav","1","C2-E1",3.075,0.6655,344.554656498971,229.636328415288,1387.99361324014,938.714697086256
"grav","1","C2-E1",3.075,0.6655,344.554656498971,229.636328415288,1387.99361324014,938.714697086256
"grav","1","C2-E1",4.16805555555556,0.661,257.162289613481,170.236113333771,1645.15590285362,1108.95081042003
"grav","1","C2-E1",4.16805555555556,0.661,257.162289613481,170.236113333771,1645.15590285362,1108.95081042003
"grav","1","C2-E1",5.77430555555556,0.6602,256.940676430922,169.884146878789,1902.09657928454,1278.83495729882
"grav","1","C2-E1",5.77430555555556,0.6602,256.940676430922,169.884146878789,1902.09657928454,1278.83495729882
"grav","1","C2-E1",8.84652777777778,0.6552,255.564166676012,167.697971612494,2157.66074596055,1446.53292891131
"grav","1","C2-E1",8.84652777777778,0.6552,255.564166676012,167.697971612494,2157.66074596055,1446.53292891131
"grav","1","C2-E1",13.775,0.655,170.339607833643,111.740673160832,2328.00035379419,1558.27360207214
"grav","1","C2-E1",13.775,0.655,170.339607833643,111.740673160832,2328.00035379419,1558.27360207214
"grav","1","C2-E1",21.8826388888889,0.6481,169.089714374026,109.755590122264,2497.09006816822,1668.02919219441
"grav","1","C2-E1",21.8826388888889,0.6481,169.089714374026,109.755590122264,2497.09006816822,1668.02919219441
"grav","1","C2-E1",30.8423611111111,0.6436,168.284361573332,108.476527356719,2665.37442974155,1776.50571955113
"grav","1","C2-E1",30.8423611111111,0.6436,168.284361573332,108.476527356719,2665.37442974155,1776.50571955113
"grav","2","C2-E2",0,NA,0,0,0,0
"grav","2","C2-E2",0,NA,0,0,0,0
"man","1","C2-E1",30.8423611111111,0.6436,144.604298290693,93.212298354854,2480.19625173038,1672.92479439575
"man","1","C2-E1",30.8423611111111,0.6436,144.604298290693,93.212298354854,2480.19625173038,1672.92479439575
"gd","1","C2-E1",0,0,0,0,0,0
"gd","1","C2-E1",0,0,0,0,0,0
"gd","1","C2-E1",0.990277777777778,0.597068994712221,482.408153529096,288.030951268596,482.408153529096,288.030951268596
"gd","1","C2-E1",0.990277777777778,0.597068994712221,482.408153529096,288.030951268596,482.408153529096,288.030951268596
"gd","1","C2-E1",2.28263888888889,0.71276726137112,637.142844283711,454.134560222307,1119.55099781281,742.165511490903
"gd","1","C2-E1",2.28263888888889,0.71276726137112,637.142844283711,454.134560222307,1119.55099781281,742.165511490903
"gd","1","C2-E1",3.075,0.596132545771801,321.302034331643,191.538599687781,1440.85303214445,933.704111178684
"gd","1","C2-E1",3.075,0.596132545771801,321.302034331643,191.538599687781,1440.85303214445,933.704111178684
"gd","1","C2-E1",4.16805555555556,0.685674441932819,264.869382409371,181.614165968636,1705.72241455382,1115.31827714732
"gd","1","C2-E1",4.16805555555556,0.685674441932819,264.869382409371,181.614165968636,1705.72241455382,1115.31827714732
"gd","1","C2-E1",5.77430555555556,0.537567029001606,227.551015815611,122.323923518296,1933.27343036943,1237.64220066562
"gd","1","C2-E1",5.77430555555556,0.537567029001606,227.551015815611,122.323923518296,1933.27343036943,1237.64220066562
"gd","1","C2-E1",8.84652777777778,0.360729411284253,194.783669538163,70.2641984402882,2128.0570999076,1307.9063991059
"gd","1","C2-E1",8.84652777777778,0.360729411284253,194.783669538163,70.2641984402882,2128.0570999076,1307.9063991059
"gd","1","C2-E1",13.775,0.754481602411209,191.142853285113,144.213766236003,2319.19995319271,1452.12016534191
"gd","1","C2-E1",13.775,0.754481602411209,191.142853285113,144.213766236003,2319.19995319271,1452.12016534191
"gd","1","C2-E1",21.8826388888889,0.813546156097375,205.706118297313,167.35142182649,2524.90607149002,1619.4715871684
"gd","1","C2-E1",21.8826388888889,0.813546156097375,205.706118297313,167.35142182649,2524.90607149002,1619.4715871684
"gd","1","C2-E1",30.8423611111111,1.04802696528753,147.453058248516,154.534781158557,2672.35912973854,1774.00636832695
"gd","1","C2-E1",30.8423611111111,1.04802696528753,147.453058248516,154.534781158557,2672.35912973854,1774.00636832695
"gd","2","C2-E2",0,0,0,0,0,0
"gd","2","C2-E2",0,0,0,0,0,0
"gd","2","C2-E2",1.00486111111111,0.573114902236433,628.040803651087,359.939543784983,628.040803651087,359.939543784983
"gd","2","C2-E2",1.00486111111111,0.573114902236433,628.040803651087,359.939543784983,628.040803651087,359.939543784983
"gd","2","C2-E2",1.82152777777778,0.596534097501916,562.506111096191,335.554075322079,1190.54691474728,695.493619107062
"gd","2","C2-E2",1.82152777777778,0.596534097501916,562.506111096191,335.554075322079,1190.54691474728,695.493619107062
"gd","2","C2-E2",2.97916666666667,0.674680254334418,523.367336375906,353.105607616423,1713.91425112318,1048.59922672349
"gd","2","C2-E2",2.97916666666667,0.674680254334418,523.367336375906,353.105607616423,1713.91425112318,1048.59922672349
"gd","2","C2-E2",4.62291666666667,0.545909897210288,382.285706570227,208.693550778715,2096.19995769341,1257.2927775022
"gd","2","C2-E2",4.62291666666667,0.545909897210288,382.285706570227,208.693550778715,2096.19995769341,1257.2927775022
"gd","2","C2-E2",6.75208333333333,0.633130792112716,250.306117397172,158.47651037833,2346.50607509058,1415.76928788053
"gd","2","C2-E2",6.75208333333333,0.633130792112716,250.306117397172,158.47651037833,2346.50607509058,1415.76928788053
"gd","2","C2-E2",11.1263888888889,0.741025363365973,282.163259611358,209.090131982034,2628.66933470194,1624.85941986256
"gd","2","C2-E2",11.1263888888889,0.741025363365973,282.163259611358,209.090131982034,2628.66933470194,1624.85941986256
"gd","2","C2-E2",14.7868055555556,1.00476764865326,136.530609489367,137.181539465828,2765.19994419131,1762.04095932839
"gd","2","C2-E2",14.7868055555556,1.00476764865326,136.530609489367,137.181539465828,2765.19994419131,1762.04095932839
"gd","2","C2-E2",20.0701388888889,0.507285507357984,147.453058248516,74.8007994650848,2912.65300243982,1836.84175879348
"gd","2","C2-E2",20.0701388888889,0.507285507357984,147.453058248516,74.8007994650848,2912.65300243982,1836.84175879348
"gd","2","C2-E2",31.0743055555556,0.792403730629602,200.244893917738,158.674800979944,3112.89789635756,1995.51655977342
"gd","2","C2-E2",31.0743055555556,0.792403730629602,200.244893917738,158.674800979944,3112.89789635756,1995.51655977342
"man","2","C2-E2",6.75208333333333,0.6364,242.594229420845,154.632323952605,2243.8293435995,1440.43616574032
"man","2","C2-E2",6.75208333333333,0.6364,242.594229420845,154.632323952605,2243.8293435995,1440.43616574032
"man","2","C2-E2",11.1263888888889,0.6318,273.951403573677,173.361050173326,2517.78074717318,1613.79721591365
"man","2","C2-E2",11.1263888888889,0.6318,273.951403573677,173.361050173326,2517.78074717318,1613.79721591365
"vol","2","C2-E2",6.75208333333333,0.6364,250.306117397172,159.547969154424,2346.50607509058,1486.4707375449
"vol","2","C2-E2",6.75208333333333,0.6364,250.306117397172,159.547969154424,2346.50607509058,1486.4707375449
"vol","2","C2-E2",11.1263888888889,0.6318,282.163259611358,178.557650621411,2628.66933470194,1665.02838816631
"vol","2","C2-E2",11.1263888888889,0.6318,282.163259611358,178.557650621411,2628.66933470194,1665.02838816631
"vol","2","C2-E2",14.7868055555556,0.6222,136.530609489367,85.0896303850398,2765.19994419131,1750.11801855135
"vol","2","C2-E2",14.7868055555556,0.6222,136.530609489367,85.0896303850398,2765.19994419131,1750.11801855135
"vol","2","C2-E2",20.0701388888889,0.6164,147.453058248516,91.0424688947743,2912.65300243982,1841.16048744612
"vol","2","C2-E2",20.0701388888889,0.6164,147.453058248516,91.0424688947743,2912.65300243982,1841.16048744612
"vol","2","C2-E2",31.0743055555556,0.6361,200.244893917738,127.578373671407,3112.89789635756,1968.73886111753
"vol","2","C2-E2",31.0743055555556,0.6361,200.244893917738,127.578373671407,3112.89789635756,1968.73886111753
"grav","2","C2-E2",1.00486111111111,0.6239,597.289387390213,373.261466626112,597.289387390213,373.261466626112
"grav","2","C2-E2",1.00486111111111,0.6239,597.289387390213,373.261466626112,597.289387390213,373.261466626112
"grav","2","C2-E2",1.82152777777778,0.6207,575.055554634958,357.528771891179,1172.34494202517,730.790238517291
"grav","2","C2-E2",1.82152777777778,0.6207,575.055554634958,357.528771891179,1172.34494202517,730.790238517291
"grav","2","C2-E2",2.97916666666667,0.6475,506.945672259218,328.753033360634,1679.29061428439,1059.54327187793
"grav","2","C2-E2",2.97916666666667,0.6475,506.945672259218,328.753033360634,1679.29061428439,1059.54327187793
"grav","2","C2-E2",4.62291666666667,0.6407,419.423480962612,269.146630916165,2098.714095247,1328.68990279409
"grav","2","C2-E2",4.62291666666667,0.6407,419.423480962612,269.146630916165,2098.714095247,1328.68990279409
"man","2","C2-E2",2.97916666666667,0.6475,500.226097177478,324.395405291394,1624.45482192729,1044.0216077022
"man","2","C2-E2",2.97916666666667,0.6475,500.226097177478,324.395405291394,1624.45482192729,1044.0216077022
"man","2","C2-E2",4.62291666666667,0.6407,376.780292251369,241.782234085515,2001.23511417866,1285.80384178772
"man","2","C2-E2",4.62291666666667,0.6407,376.780292251369,241.782234085515,2001.23511417866,1285.80384178772
"grav","2","C2-E2",14.7868055555556,0.6222,164.556712594518,102.556268549693,2763.10073913597,1748.69797211646
"grav","2","C2-E2",14.7868055555556,0.6222,164.556712594518,102.556268549693,2763.10073913597,1748.69797211646
"grav","2","C2-E2",20.0701388888889,0.6164,163.574573722258,100.996433827676,2926.67531285822,1849.69440594413
"grav","2","C2-E2",20.0701388888889,0.6164,163.574573722258,100.996433827676,2926.67531285822,1849.69440594413
"man","2","C2-E2",14.7868055555556,0.6222,133.00240970627,82.8907592557664,2650.78315687945,1696.68797516941
"man","2","C2-E2",14.7868055555556,0.6222,133.00240970627,82.8907592557664,2650.78315687945,1696.68797516941
"man","2","C2-E2",20.0701388888889,0.6164,147.554426124778,91.1050568250019,2798.33758300423,1787.79303199442
"man","2","C2-E2",20.0701388888889,0.6164,147.554426124778,91.1050568250019,2798.33758300423,1787.79303199442
"man","2","C2-E2",31.0743055555556,0.6361,197.833005564754,126.041731275536,2996.17058856898,1913.83476326995
"man","2","C2-E2",31.0743055555556,0.6361,197.833005564754,126.041731275536,2996.17058856898,1913.83476326995
"grav","2","C2-E2",6.75208333333333,0.6364,250.517353073761,159.68261317976,2349.23144832076,1488.37251597385
"grav","2","C2-E2",6.75208333333333,0.6364,250.517353073761,159.68261317976,2349.23144832076,1488.37251597385
"grav","2","C2-E2",11.1263888888889,0.6318,249.312578220687,157.769187592914,2598.54402654145,1646.14170356676
"grav","2","C2-E2",11.1263888888889,0.6318,249.312578220687,157.769187592914,2598.54402654145,1646.14170356676
"grav","2","C2-E2",31.0743055555556,0.6361,166.958951644298,106.371508925531,3093.63426450252,1956.06591486966
"grav","2","C2-E2",31.0743055555556,0.6361,166.958951644298,106.371508925531,3093.63426450252,1956.06591486966
"gd","2","C3-E2",20.0701388888889,1.0199364999406,140.171425742416,142.965953363404,2612.28566156322,1758.29752071023
"gd","2","C3-E2",20.0701388888889,1.0199364999406,140.171425742416,142.965953363404,2612.28566156322,1758.29752071023
"gd","2","C3-E2",31.0743055555556,0.404983069371879,202.065302044263,81.8330262354412,2814.35096360748,1840.13054694567
"gd","2","C3-E2",31.0743055555556,0.404983069371879,202.065302044263,81.8330262354412,2814.35096360748,1840.13054694567
"gd","1","C3-E1",30.8423611111111,0.451104576665363,140.171425742416,63.2319716701131,2705.12647601599,1746.33211171167
