"id.exper","elapsed.time","xCH4","vBg","vCH4","cvBg","cvCH4","rvBg","rvCH4"
"A1-E2",0,0.547,0,0,0,0,NA,NA
"A1-E2",0.816666666666667,0.5017,740.62604572596,372.381840063352,740.62604572596,372.381840063352,906.889035582808,455.97776334288
"A1-E2",1.97430555555556,0.5491,382.442337251601,210.413112015457,1123.06838297756,582.794952078809,330.36410656407,181.760576666022
"A1-E2",3.61805555555556,0.5491,229.465402350926,126.247867209255,1352.53378532849,709.042819288064,139.598723863681,76.804786134908
"A1-E2",5.74722222222222,0.565,233.033121153797,131.914124623528,1585.56690648228,840.956943911592,109.448041246402,61.9557532478411
"A1-E2",10.1215277777778,0.5654,155.416199828019,88.0392897474172,1740.9831063103,928.996233659009,35.5293423959911,20.1264609043151
"A1-E2",13.7819444444444,0.5689,77.975050897815,44.4436169059265,1818.95815720812,973.439850564936,21.3022335975818,12.1416824785684
"A1-E2",19.0652777777778,0.5721,78.2207232449935,44.8337941692135,1897.17888045311,1018.27364473415,14.8051842104089,8.48589164086059
"A1-E2",30.0694444444444,0.5813,157.87138822163,91.9386243664639,2055.05026867474,1110.21226910061,14.3465100996559,8.35489202875855
"A2-E2",0,0.5596,0,0,0,0,NA,NA
"A2-E2",0.816666666666667,0.5113,740.739532956122,379.549561923531,740.739532956122,379.549561923531,907.027999538109,464.75456562065
"A2-E2",1.97430555555556,0.5455,381.121107417009,208.314732417773,1121.86064037313,587.864294341304,329.222792249845,179.947939221112
"A2-E2",3.61805555555556,0.5511,229.908180985102,126.951089031772,1351.76882135823,714.815383373076,139.86809489588,77.2326016923328
"A2-E2",5.74722222222222,0.5569,154.13460812026,86.0038634940039,1505.90342947849,800.81924686708,72.3919881582437,40.3932039893561
"A2-E2",10.1215277777778,0.5623,232.419518013095,130.939599012758,1738.32294749159,931.758845879838,53.1328950530015,29.9338026001543
"A2-E2",19.0652777777778,0.5659,155.492248609397,88.1600705586689,1893.81519610098,1019.91891643851,17.3855763644329,9.85717071235991
"A2-E2",30.0694444444444,0.5771,157.215373629811,90.8967408128113,2051.0305697308,1110.81565725132,14.2868949909711,8.26021120601088
"A3-E2",0,0.5691,0,0,0,0,NA,NA
"A3-E2",0.816666666666667,0.5201,740.990125994631,386.197750544968,740.990125994631,386.197750544968,907.334848156691,472.895204748941
"A3-E2",1.97430555555556,0.5406,303.469840941312,164.385350512928,1044.45996693594,550.583101057896,262.145513470599,142.000542734623
"A3-E2",3.61805555555556,0.5454,228.650721778309,124.953990059671,1273.11068871425,675.537091117568,139.103100701633,76.0176365382031
"A3-E2",5.74722222222222,0.5524,153.464600273301,84.9397558274812,1426.57528898755,760.476846945049,72.0773073690651,39.8934273945117
"A3-E2",10.1215277777778,0.5598,154.569485552081,86.6945366127399,1581.14477453963,847.171383557789,35.3357769796787,19.8190399622711
"A3-E2",13.7819444444444,0.5636,77.5715181635599,43.8027254921931,1658.71629270319,890.974109049982,21.1919913025093,11.9665954674176
"A3-E2",19.0652777777778,0.5651,77.6853030477952,43.9834388499088,1736.40159575099,934.957547899891,14.7038428481631,8.32494110723826
"A3-E2",30.0694444444444,0.5778,157.324332192079,91.0697889971244,1893.72592794307,1026.02733689701,14.2967965642177,8.27593690242705
"B1-E2",0,0.4762,0,0,0,0,NA,NA
"B1-E2",0.816666666666667,0.4706,881.660839805997,415.870351492224,881.660839805997,415.870351492224,1079.58470180326,509.229001827213
"B1-E2",1.97430555555556,0.5737,470.064829570295,270.178812723458,1351.72566937629,686.049164215682,406.054801788377,233.387816629742
"B1-E2",3.61805555555556,0.5773,235.86973396835,136.419238193285,1587.59540334464,822.468402408967,143.494895189871,82.9926924369793
"B1-E2",5.74722222222222,0.5856,79.2743465317648,46.507160566732,1666.86974987641,868.975562975699,37.2325697996547,21.8428934168604
"B1-E2",10.1215277777778,0.578,157.355490832564,91.1192752059384,1824.22524070897,960.094838181637,35.9726792822499,20.8305693437929
"B1-E2",13.7819444444444,0.5908,159.375528805952,94.3275031455768,1983.60076951492,1054.42234132721,43.5402696794859,25.7696081444945
"B1-E2",19.0652777777778,0.5817,78.9670750911813,46.0191515125992,2062.5678446061,1100.44149283981,14.9464495440722,8.71024949765286
"B1-E2",30.0694444444444,0.5888,79.5282504856252,46.9104112825443,2142.09609509173,1147.35190412236,7.22710341406666,4.26296808323008
"B2-E2",0,0.474,0,0,0,0,NA,NA
"B2-E2",0.816666666666667,0.478,811.008033404374,388.546929342721,811.008033404374,388.546929342721,993.071061311478,475.771750215576
"B2-E2",1.97430555555556,0.5701,390.334988882785,222.948235520002,1201.34302228716,611.495164862723,337.181993995927,192.588757737734
"B2-E2",3.61805555555556,0.5723,156.472257896168,89.7165230690953,1357.81528018333,701.211687931818,95.1922481497602,54.5803942625675
"B2-E2",5.74722222222222,0.5785,157.433441218704,91.2430761493803,1515.24872140203,792.454764081199,73.9413422553598,42.8538909507853
"B2-E2",10.1215277777778,0.5775,157.277617259357,90.9955962570248,1672.52633866139,883.450360338224,35.9548767825805,20.802295381825
"B2-E2",13.7819444444444,0.5815,78.9513814964732,45.9942269172808,1751.47772015786,929.444587255504,21.5689602266973,12.5652981902645
"B2-E2",19.0652777777778,0.5846,79.195332246354,46.3816699367362,1830.67305240422,975.826257192241,14.989652791108,8.77886497225291
"B2-E2",30.0694444444444,0.5891,159.104274054427,93.8966958616421,1989.77732645864,1069.72295305388,14.4585481912391,8.53283112714657
"B3-E2",0,0.5429,0,0,0,0,NA,NA
