"id.exper","elapsed.time","xCH4","vBg","vCH4","cvBg","cvCH4","rvBg","rvCH4"
"A1-E2",0,0.590792416050932,719.061209977331,424.815909531014,719.061209977331,424.815909531014,NA,NA
"A1-E2",0.816666666666667,0.479906193032721,719.061209977331,345.081927837723,1438.12241995466,769.897837368737,880.483114257957,422.54929939313
"A1-E2",1.97430555555556,0.613266015816437,408.681624404838,250.630551536144,1846.8040443595,1020.52838890488,353.030317422295,216.501496227983
"A1-E2",3.61805555555556,0.577997851856766,236.653056448236,136.784958262418,2083.45710080774,1157.3133471673,143.971441185238,83.2151837337904
"A1-E2",5.74722222222222,0.636593247298052,167.47754764029,106.615075901846,2250.93464844803,1263.92842306915,78.65873078996,50.0736168619239
"A1-E2",10.1215277777778,0.712767261370978,182.040812652489,129.752731492062,2432.97546110051,1393.68115456121,41.6159343101419,29.6624755276344
"A1-E2",13.7819444444444,0.666661937063353,86.4693860099322,57.6458483740602,2519.44484711045,1451.32700293527,23.6228260015751,15.7484389411206
"A1-E2",19.0652777777778,0.685674441932476,88.2897941364571,60.5380553228485,2607.7346412469,1511.86505825812,16.7110020447553,11.4583070011701
"A1-E2",30.0694444444444,0.16437629013557,111.955099781281,18.4027639638045,2719.68974102818,1530.26782222192,10.1738826003436,1.6723450781193
"A2-E2",0,0.555477406623078,694.485700269245,385.771115722373,694.485700269245,385.771115722373,NA,NA
"A2-E2",0.816666666666667,0.521775534245482,747.277535938467,389.911135543941,1441.76323620771,775.682251266314,915.033717475674,477.442206788499
"A2-E2",1.97430555555556,0.57955049482337,395.028563455901,228.938999420232,1836.79179966361,1004.62125068655,341.236431539591,197.763742750531
"A2-E2",3.61805555555556,0.615433798944139,245.75509708086,151.245993006359,2082.54689674447,1155.86724369291,149.508804307748,92.012771410713
"A2-E2",5.74722222222222,0.656852293593646,171.11836389334,112.399489799332,2253.66526063781,1268.26673349224,80.3687031984374,52.7903670290406
"A2-E2",10.1215277777778,0.220016607833759,174.759180146389,38.4499220036173,2428.4244407842,1306.71665549586,39.9512969377362,8.78994883079996
"A2-E2",19.0652777777778,0.646831690049321,84.6489778834073,54.753641425272,2513.07341866761,1361.47029692113,9.46459571023423,6.12200043888436
"A2-E2",30.0694444444444,0.281304002552608,121.967344477168,34.3099021821399,2635.04076314478,1395.78019910327,11.0837420198865,3.11790099345459
"A3-E2",0,0.600332697580168,645.334680853073,387.415509798562,645.334680853073,387.415509798562,NA,NA
"A3-E2",0.816666666666667,0.433094067220241,689.934679952933,298.806616657111,1335.26936080601,686.222126455673,844.817975452571,365.885653049524
"A3-E2",1.97430555555556,0.465690010594476,354.979584672353,165.310446546891,1690.24894547836,851.532573002564,306.641032950323,142.799665883337
"A3-E2",3.61805555555556,0.493766970909761,218.448975182987,107.862888774445,1908.69792066135,959.395461777009,132.89671494022,65.6200083798904
"A3-E2",5.74722222222222,0.507285507358599,147.453058248516,74.8007994651755,2056.15097890986,1034.19626124218,69.2538825433343,35.1314909425482
"A3-E2",10.1215277777778,0.61543379894377,163.83673138724,100.830662004179,2219.9877102971,1135.02692324636,37.4543408791277,23.0506672941765
"A3-E2",13.7819444444444,0.61543379894377,81.91836569362,50.4153310020896,2301.90607599072,1185.44225424845,22.3795193699133,13.7731126243614
"A3-E2",19.0652777777778,0.493766970911006,72.8163250609956,35.954296258239,2374.72240105172,1221.39655050669,13.7822697276332,6.80522957569192
"A3-E2",30.0694444444444,-0.0798052183934256,95.5714266425567,-7.62709857538049,2470.29382769427,1213.76945193131,8.68502173200061,-0.693110056073956
"B1-E2",0,0.547974963598477,919.306103895069,503.756728817758,919.306103895069,503.756728817758,NA,NA
"B1-E2",0.816666666666667,0.444914893059543,836.477534138187,372.161312647802,1755.78363803326,875.91804146556,1024.25820506717,455.707729772818
"B1-E2",1.97430555555556,0.56619897359168,467.844888516897,264.893295678381,2223.62852655015,1140.81133714394,404.137156247349,228.82204305751
"B1-E2",3.61805555555556,0.537567029002403,227.551015815611,122.323923518477,2451.17954236576,1263.13526066242,138.434078062729,74.417596056868
"B1-E2",5.74722222222222,1.0047676486526,136.530609489367,137.181539465737,2587.71015185513,1400.31680012815,64.1239653179022,64.4296858547494
"B1-E2",10.1215277777778,1.05785862815835,150.183670438303,158.873091581649,2737.89382229343,1559.1898917098,34.3331458058671,36.3196145225551
"B1-E2",13.7819444444444,0.581870536037837,79.1877535038327,46.0770205789072,2817.08157579727,1605.26691228871,21.6335353909162,12.5879168343059
"B1-E2",19.0652777777778,0.646831690049321,84.6489778834073,54.753641425272,2901.73055368067,1660.02055371398,16.0218885583736,10.3634652539947
"B1-E2",30.0694444444444,0.935036212883854,121.967344477168,114.043883875431,3023.69789815784,1774.06443758941,11.0837420198865,10.3637001628563
"B2-E2",0,0.497487247644888,803.710187860739,399.835569262995,803.710187860739,399.835569262995,NA,NA
"B2-E2",0.816666666666667,0.483721086026447,793.697943164852,383.92843104466,1597.40813102559,783.764000307655,971.875032446757,470.116446177134
"B2-E2",1.97430555555556,0.420766874089577,409.5918284681,172.342673317157,2006.99995949369,956.106673624811,353.816576481142,148.874294887046
"B2-E2",3.61805555555556,0.806624528711499,203.885710170788,164.459214877521,2210.88566966448,1120.56588850233,124.036933944205,100.051233385564
"B2-E2",5.74722222222222,0.29098892418715,122.87754854043,35.756005656534,2333.76321820491,1156.32189415887,57.711568786112,16.7934273142234
"B2-E2",10.1215277777778,0.558178821045413,154.734690754616,86.3696272602379,2488.49790895952,1242.6915214191,35.3735441636206,19.7447631774476
