"id","date","day","time","pres.init","pres.resid","mass.init","mass.final","cCH4","cCO2","xCO2","notes","date.time","start.time","elapsed.time","xCH4","vol.hs","temperature","pres.init.abs","pres.resid.abs","rh.resid","pres.resid.prev","rh.resid.prev","temp.prev","vBg","vCH4","cvBg","cvCH4","rvBg","rvCH4","method","pressure","massloss","cmassloss","descrip","pid"
"C3","12112018",0,"1230",0,0,NA,184.99025,0,0,NA,NA,2018-11-12 12:30:00,2018-11-12 12:30:00,0,0,79.0056,30,1013.25,1013.25,1,1013.25,1,20,-3.71632110464606,0,-3.71632110464606,0,NA,NA,"man",NA,NA,NA,"C","C3.man"
"C3","13112018",0.840277777773736,"0840",1606,0,184.9889,184.8295,33.67,31.4,0.482557246042723,NA,2018-11-13 08:40:00,2018-11-12 12:30:00,0.840277777777778,0.517442753957277,79.0056,30,2619.25,1013.25,0.386847379975184,1013.25,1,30,112.80981617595,58.4958037985684,109.093495071304,58.4958037985684,134.253004374684,69.6148408842467,"man",NA,NA,NA,"C","C3.man"
"C3","14112018",1.84375,"0845",2068,0,184.83,184.6295,50.71,35.83,0.41402819505431,NA,2018-11-14 08:45:00,2018-11-12 12:30:00,1.84375,0.58597180494569,79.0056,30,3081.25,1013.25,0.328843813387424,1013.25,0.386847379975184,30,143.427228100816,84.1964353886729,252.520723172119,142.692239187241,142.930940114308,83.9050982419993,"man",NA,NA,NA,"C","C3.man"
"C3","15112018",2.85069444444525,"0855",1998,0,184.6262,184.4517,62.58,32.49,0.341748185547491,NA,2018-11-15 08:55:00,2018-11-12 12:30:00,2.85069444444444,0.658251814452509,79.0056,30,3011.25,1013.25,0.336488169364882,1013.25,0.328843813387424,30,138.336682196935,91.1963777111958,390.857405369054,233.888616898437,137.382636112818,90.5674371752565,"man",NA,NA,NA,"C","C3.man"
"C3","16112018",3.80902777777374,"0755",1234,0,184.452,184.3475,61.55,33.53,0.352650399663441,NA,2018-11-16 07:55:00,2018-11-12 12:30:00,3.80902777777778,0.647349600336559,79.0056,30,2247.25,1013.25,0.450884414284125,1013.25,0.336488169364882,30,84.6941519276301,54.9112296787388,475.551557296684,288.799846577176,88.3765063592663,57.2986744473797,"man",NA,NA,NA,"C","C3.man"
"C3","17112018",4.86111111110949,"0910",864,0,184.3456,184.273,60.67,35.58,0.369662337662338,NA,2018-11-17 09:10:00,2018-11-12 12:30:00,4.86111111111111,0.630337662337662,79.0056,30,1877.25,1013.25,0.539752297243308,1013.25,0.450884414284125,30,59.0466499061071,37.2794651378886,534.598207202791,326.079311715064,56.1235484256068,35.4339470617555,"man",NA,NA,NA,"C","C3.man"
"C3","18112018",5.85902777777665,"0907",576,0,184.2748,184.2258,59.47,36.96,0.383283210619102,NA,2018-11-18 09:07:00,2018-11-12 12:30:00,5.85902777777778,0.616716789380898,79.0056,30,1589.25,1013.25,0.637564889098631,1013.25,0.539752297243308,30,39.0826574306464,24.1433131954864,573.680864633438,350.222624910551,39.1642496173492,24.1937167720949,"man",NA,NA,NA,"C","C3.man"
"C3","19112018",6.8395833333343,"0839",424,0,184.2222,184.1868,58.06,37.22,0.39063811922754,NA,2018-11-19 08:39:00,2018-11-12 12:30:00,6.83958333333333,0.60936188077246,79.0056,30,1437.25,1013.25,0.704992172551748,1013.25,0.637564889098631,30,28.6984388863861,17.5175969289519,602.379303519824,367.740221839503,29.2675297424901,17.8649713723023,"man",NA,NA,NA,"C","C3.man"
"C3","21112018",8.91666666666424,"1030",538,0,184.1899,184.1456,62.59,37.32,0.373536182564308,NA,2018-11-21 10:30:00,2018-11-12 12:30:00,8.91666666666667,0.626463817435692,79.0056,30,1551.25,1013.25,0.653182917002417,1013.25,0.704992172551748,30,36.9078701608443,23.1591963076815,639.287173680668,390.899418147184,17.7690849320013,11.1498638191446,"man",NA,NA,NA,"C","C3.man"
"C3","23112018",10.878472222219,"0935",382,0,184.1488,184.1163,61.26,37.05,0.376869087580104,NA,2018-11-23 09:35:00,2018-11-12 12:30:00,10.8784722222222,0.623130912419896,79.0056,30,1395.25,1013.25,0.726213940154094,1013.25,0.653182917002417,30,25.7949762577256,16.1001255635183,665.082149938394,406.999543710703,13.1485896676548,8.20678966777568,"man",NA,NA,NA,"C","C3.man"
"C3","25112018",13.125,"1530",342,0,184.1142,184.0855,60.39,37.05,0.380233990147783,NA,2018-11-25 15:30:00,2018-11-12 12:30:00,13.125,0.619766009852217,79.0056,30,1355.25,1013.25,0.74764803541782,1013.25,0.726213940154094,30,23.2037923084941,14.404823650527,688.285942246888,421.40436736123,10.3287359889433,6.41203896654063,"man",NA,NA,NA,"C","C3.man"
"C3","28112018",15.8541666666642,"0900",304,0,184.0837,184.0583,60.532579,37.081952,0.379881474818539,NA,2018-11-28 09:00:00,2018-11-12 12:30:00,15.8541666666667,0.620118525181461,79.0056,30,1317.25,1013.25,0.769216170051243,1013.25,0.74764803541782,30,20.5987035433508,12.7948484304711,708.884645790239,434.199215791701,7.54761656550259,4.68818873788255,"man",NA,NA,NA,"C","C3.man"
"C3","01122018",18.909722222219,"1020",286,0,184.0583,184.0348,60.95,37.02,0.377870776768399,NA,2018-12-01 10:20:00,2018-11-12 12:30:00,18.9097222222222,0.622129223231602,79.0056,30,1299.25,1013.25,0.779873003655955,1013.25,0.769216170051243,30,19.3988709067554,12.088538295392,728.283516696994,446.287754087093,6.3487213876654,3.95624889667373,"man",NA,NA,NA,"C","C3.man"
"C3","05122018",22.8611111111095,"0910",289,0,184.0299,184.0064,61.89,36.65,0.371930180637305,NA,2018-12-05 09:10:00,2018-11-12 12:30:00,22.8611111111111,0.628069819362695,79.0056,30,1302.25,1013.25,0.778076406220004,1013.25,0.779873003655955,30,19.64148694576,12.356280141608,747.925003642754,458.644034228701,4.9707805275737,3.12707265446671,"man",NA,NA,NA,"C","C3.man"
"C3","09122018",27.1458333333285,"1600",276,0,184.0044,183.9829,63.08,36.92,0.3692,NA,2018-12-09 16:00:00,2018-11-12 12:30:00,27.1458333333333,0.6308,79.0056,30,1289.25,1013.25,0.785922047702152,1013.25,0.778076406220004,30,18.7229552657154,11.8294992292731,766.647958908469,470.473533457974,4.36970106687684,2.76085557376876,"man",NA,NA,NA,"C","C3.man"
"C3","05122018",22.8611111111095,"0910",289,NA,184.0299,184.0064,61.89,36.65,0.371930180637305,NA,2018-12-05 09:10:00,2018-11-12 12:30:00,22.8611111111111,0.628069819362695,79.0056,30,NA,NA,NA,NA,NA,NA,23.3077890161117,14.6627173064787,792.297500671251,483.346176161664,5.89863201813722,3.71077555735138,"grav",1050,0.0283999999999764,0.98384999999999,"C","C3.grav"
"C3","09122018",27.1458333333285,"1600",276,NA,184.0044,183.9829,63.08,36.92,0.3692,NA,2018-12-09 16:00:00,2018-11-12 12:30:00,27.1458333333333,0.6308,79.0056,30,NA,NA,NA,NA,NA,NA,19.3408966860023,12.2199257111654,811.638397357253,495.56610187283,4.51392078247056,2.85197617894298,"grav",1050,0.0235000000000127,1.00735,"C","C3.grav"
"C3","25112018",13.125,"1530",342,NA,184.1142,184.0855,60.39,37.05,0.380233990147783,NA,2018-11-25 15:30:00,2018-11-12 12:30:00,13.125,0.619766009852217,79.0056,30,NA,NA,NA,NA,NA,NA,25.0625657778762,15.5587429615064,727.679753871128,442.985349660628,11.1561343802602,6.92568465674475,"grav",1050,0.0307999999999993,0.904750000000007,"C","C3.grav"
"C3","28112018",15.8541666666642,"0900",304,NA,184.0837,184.0583,60.532579,37.081952,0.379881474818539,NA,2018-11-28 09:00:00,2018-11-12 12:30:00,15.8541666666667,0.620118525181461,79.0056,30,NA,NA,NA,NA,NA,NA,22.1411661391887,13.752946355512,749.820920010317,456.73829601614,8.11279369985542,5.03924751957693,"grav",1050,0.0271999999999935,0.931950000000001,"C","C3.grav"
"C3","01122018",18.909722222219,"1020",286,NA,184.0583,184.0348,60.95,37.02,0.377870776768399,NA,2018-12-01 10:20:00,2018-11-12 12:30:00,18.9097222222222,0.622129223231602,79.0056,30,NA,NA,NA,NA,NA,NA,19.1687916448223,11.9451628390459,768.989711655139,468.683458855186,6.27342272012366,3.90932602005139,"grav",1050,0.0235000000000127,0.955450000000013,"C","C3.grav"
"I1","17112018",4.86111111110949,"0910",158,0,183.6256,183.6123,36.96,27.54,0.426976744186046,NA,2018-11-17 09:10:00,2018-11-12 12:30:00,4.86111111111111,0.573023255813954,79.961,30,1171.25,1013.25,0.865101387406617,1013.25,0.843496357960458,30,10.7586088696782,6.17644150237665,77.0178895185259,38.0537004198014,10.2260044701892,5.87067707156593,"man",NA,NA,NA,"I","I1.man"
"I1","14112018",1.84375,"0845",260,0,183.682,183.6602,22.07,24.42,0.525274252527425,NA,2018-11-14 08:45:00,2018-11-12 12:30:00,1.84375,0.474725747472575,79.961,30,1273.25,1013.25,0.795798154329472,1013.25,0.74435261707989,30,17.7097635898378,8.4265965024026,38.6885858319485,17.0228238080915,17.6484841310494,8.39743872903788,"man",NA,NA,NA,"I","I1.man"
"I1","15112018",2.85069444444525,"0855",216,0,183.6585,183.641,28.81,26.01,0.474461875228019,NA,2018-11-15 08:55:00,2018-11-12 12:30:00,2.85069444444444,0.525538124771981,79.961,30,1229.25,1013.25,0.824283099450885,1013.25,0.795798154329472,30,14.7375059160953,7.76119073988056,53.4260917480439,24.784014547972,14.6358679442602,7.70766528650207,"man",NA,NA,NA,"I","I1.man"
"I1","16112018",3.80902777777374,"0755",188,0,183.6415,183.6269,33.7,27.39,0.448354886233426,NA,2018-11-16 07:55:00,2018-11-12 12:30:00,3.80902777777778,0.551645113766574,79.961,30,1201.25,1013.25,0.843496357960458,1013.25,0.824283099450885,30,12.8331889008038,7.09324436945268,66.2592806488477,31.8772589174247,13.3911536356214,7.40164629855933,"man",NA,NA,NA,"I","I1.man"
"I1","23112018",10.878472222219,"0935",170,0,183.5817,183.5681,49.61,29.3,0.371309086300849,NA,2018-11-23 09:35:00,2018-11-12 12:30:00,10.8784722222222,0.628690913699151,79.961,30,1183.25,1013.25,0.856327910416226,1013.25,0.84209432786204,30,11.6074692882293,7.30935418151598,118.694955967111,63.5048131098481,5.91672770798235,3.72583009606478,"man",NA,NA,NA,"I","I1.man"
"I1","18112018",5.85902777777665,"0907",130,0,183.6145,183.6039,39.62,27.97,0.413818612220743,NA,2018-11-18 09:07:00,2018-11-12 12:30:00,5.85902777777778,0.586181387779257,79.961,30,1143.25,1013.25,0.886289088125957,1013.25,0.865101387406617,30,8.83345647071037,5.18737542693879,85.8513459892363,43.2410758467402,8.85189792472021,5.19820502073198,"man",NA,NA,NA,"I","I1.man"
"I1","19112018",6.8395833333343,"0839",118,0,183.6004,183.5923,42.59,29.02,0.405250663315179,NA,2018-11-19 08:39:00,2018-11-12 12:30:00,6.83958333333333,0.594749336684821,79.961,30,1131.25,1013.25,0.895690607734807,1013.25,0.886289088125957,30,8.04451537144257,4.79294634695543,93.8958613606789,48.0340221936956,8.20403833914823,4.88799060879307,"man",NA,NA,NA,"I","I1.man"
"I1","21112018",8.91666666666424,"1030",190,0,183.5946,183.58,47.38,29.33,0.382349107026463,NA,2018-11-21 10:30:00,2018-11-12 12:30:00,8.91666666666667,0.617650892973537,79.961,30,1203.25,1013.25,0.84209432786204,1013.25,0.895690607734807,30,13.1916253182028,8.16143673463653,107.087486678882,56.1954589283321,6.35103325249481,3.9292774650206,"man",NA,NA,NA,"I","I1.man"
"I1","12112018",0,"1230",0,0,NA,183.7168,0,0,NA,NA,2018-11-12 12:30:00,2018-11-12 12:30:00,0,0,79.961,30,1013.25,1013.25,1,1013.25,1,20,-3.76126188331718,0,-3.76126188331718,0,NA,NA,"man",NA,NA,NA,"I","I1.man"
"I1","13112018",0.840277777773736,"0840",348,0,183.7157,183.6832,11.78,22.22,0.653529411764706,NA,2018-11-13 08:40:00,2018-11-12 12:30:00,0.840277777777778,0.346470588235294,79.961,30,1361.25,1013.25,0.74435261707989,1013.25,1,30,24.7400841254279,8.5962273056889,20.9788222421108,8.5962273056889,29.4427447443109,10.2302209257785,"man",NA,NA,NA,"I","I1.man"
"I1","12112018",0,"1230",0,0,NA,183.7168,0,0,NA,NA,2018-11-12 12:30:00,2018-11-12 12:30:00,0,NA,79.961,30,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,"grav",1050,0,0,"I","I1.grav"
"I1","13112018",0.840277777773736,"0840",348,NA,183.7157,183.6832,11.78,22.22,0.653529411764706,NA,2018-11-13 08:40:00,2018-11-12 12:30:00,0.840277777777778,0.346470588235294,79.961,30,NA,NA,NA,NA,NA,NA,31.1592505694622,10.8266406537686,31.1592505694622,10.8266406537686,37.0820833223352,12.884597141675,"grav",1050,0.033600000000007,0.033600000000007,"I","I1.grav"
"I1","14112018",1.84375,"0845",260,NA,183.682,183.6602,22.07,24.42,0.525274252527425,NA,2018-11-14 08:45:00,2018-11-12 12:30:00,1.84375,0.474725747472575,79.961,30,NA,NA,NA,NA,NA,NA,16.2943388083567,7.75311413475051,47.4535893778189,18.5797547885191,16.237957013172,7.7262867502012,"grav",1050,0.0229999999999961,0.0566000000000031,"I","I1.grav"
"I1","15112018",2.85069444444525,"0855",216,NA,183.6585,183.641,28.81,26.01,0.474461875228019,NA,2018-11-15 08:55:00,2018-11-12 12:30:00,2.85069444444444,0.525538124771981,79.961,30,NA,NA,NA,NA,NA,NA,14.248259825677,7.50353980164883,61.7018492034959,26.083294590168,14.1499959648103,7.45179125129263,"grav",1050,0.0192000000000121,0.0758000000000152,"I","I1.grav"
"I1","16112018",3.80902777777374,"0755",188,NA,183.6415,183.6269,33.7,27.39,0.448354886233426,NA,2018-11-16 07:55:00,2018-11-12 12:30:00,3.80902777777778,0.551645113766574,79.961,30,NA,NA,NA,NA,NA,NA,10.7251963427053,5.92810089193062,72.4270455462013,32.0113954820986,11.1915092271708,6.18584440897108,"grav",1050,0.0140999999999849,0.0899000000000001,"I","I1.grav"
"I1","17112018",4.86111111110949,"0910",158,NA,183.6256,183.6123,36.96,27.54,0.426976744186046,NA,2018-11-17 09:10:00,2018-11-12 12:30:00,4.86111111111111,0.573023255813954,79.961,30,NA,NA,NA,NA,NA,NA,11.3376107607599,6.50884240600187,83.7646563069612,38.5202378881005,10.7763429013163,6.18662248491267,"grav",1050,0.0146000000000015,0.104500000000002,"I","I1.grav"
"I1","18112018",5.85902777777665,"0907",130,NA,183.6145,183.6039,39.62,27.97,0.413818612220743,NA,2018-11-18 09:07:00,2018-11-12 12:30:00,5.85902777777778,0.586181387779257,79.961,30,NA,NA,NA,NA,NA,NA,6.60799399513292,3.88049069867155,90.3726503020941,42.400728586772,6.62178938969479,3.88859193186293,"grav",1050,0.00839999999999463,0.112899999999996,"I","I1.grav"
"I1","19112018",6.8395833333343,"0839",118,NA,183.6004,183.5923,42.59,29.02,0.405250663315179,NA,2018-11-19 08:39:00,2018-11-12 12:30:00,6.83958333333333,0.594749336684821,79.961,30,NA,NA,NA,NA,NA,NA,9.20339502250463,5.48341031322949,99.5760453245987,47.8841389000015,9.3858986065203,5.59214649507823,"grav",1050,0.0116000000000156,0.124500000000012,"I","I1.grav"
"I1","21112018",8.91666666666424,"1030",190,NA,183.5946,183.58,47.38,29.33,0.382349107026463,NA,2018-11-21 10:30:00,2018-11-12 12:30:00,8.91666666666667,0.617650892973537,79.961,30,NA,NA,NA,NA,NA,NA,9.9871241753829,6.17886576916904,109.563169499982,54.0630046691705,4.80824433719538,2.97477990892792,"grav",1050,0.012299999999982,0.136799999999994,"I","I1.grav"
"I1","23112018",10.878472222219,"0935",170,NA,183.5817,183.5681,49.61,29.3,0.371309086300849,NA,2018-11-23 09:35:00,2018-11-12 12:30:00,10.8784722222222,0.628690913699151,79.961,30,NA,NA,NA,NA,NA,NA,9.77255907491855,6.15389054794258,119.3357285749,60.2168952171131,4.9814106434983,3.13685040319905,"grav",1050,0.0119000000000256,0.148700000000019,"I","I1.grav"
"I1","25112018",13.125,"1530",178,NA,183.5679,183.5539,50.71,29.33,0.366441779110445,NA,2018-11-25 15:30:00,2018-11-12 12:30:00,13.125,0.633558220889555,79.961,30,NA,NA,NA,NA,NA,NA,11.7203121398789,7.43739331180582,131.056040714779,67.6542885289189,5.21707866504657,3.31061711561063,"grav",1050,0.0141999999999882,0.162900000000008,"I","I1.grav"
"I1","28112018",15.8541666666642,"0900",178,NA,183.5526,183.5397,52.452556,29.966672,0.363588360716021,NA,2018-11-28 09:00:00,2018-11-12 12:30:00,15.8541666666667,0.636411639283979,79.961,30,NA,NA,NA,NA,NA,NA,11.7551413724724,7.49299760971299,142.811182087252,75.1472861386319,4.30722737311966,2.7455258417269,"grav",1050,0.0141999999999882,0.177099999999996,"I","I1.grav"
"I1","01122018",18.909722222219,"1020",170,NA,183.538,183.526,55.31,31.04,0.359467284308049,NA,2018-12-01 10:20:00,2018-11-12 12:30:00,18.9097222222222,0.640532715691951,79.961,30,NA,NA,NA,NA,NA,NA,11.3901117127557,7.30720180001836,154.201293800007,82.4544879386503,3.72767292417459,2.39144786182419,"grav",1050,0.0137,0.190799999999996,"I","I1.grav"
"I1","05122018",22.8611111111095,"0910",180,NA,183.5203,183.5077,56.78,31.03,0.353376608586721,NA,2018-12-05 09:10:00,2018-11-12 12:30:00,22.8611111111111,0.646623391413279,79.961,30,NA,NA,NA,NA,NA,NA,15.312066783805,9.91643262787265,169.513360583812,92.3709205665229,3.87511004721954,2.50960685134211,"grav",1050,0.0183000000000106,0.209100000000007,"I","I1.grav"
"I1","09122018",27.1458333333285,"1600",200,NA,183.5068,183.4914,58.15,31.18,0.349042874734132,NA,2018-12-09 16:00:00,2018-11-12 12:30:00,27.1458333333333,0.650957125265868,79.961,30,NA,NA,NA,NA,NA,NA,13.7011122740608,8.93244239814844,183.214472857873,101.303362964671,3.1976663978359,2.08471913344145,"grav",1050,0.0163000000000011,0.225400000000008,"I","I1.grav"
"I1","28112018",15.8541666666642,"0900",178,0,183.5526,183.5397,52.452556,29.966672,0.363588360716021,NA,2018-11-28 09:00:00,2018-11-12 12:30:00,15.8541666666667,0.636411639283979,79.961,30,1191.25,1013.25,0.850577124868835,1013.25,0.850577124868835,30,12.2018963385081,7.77776950539363,143.116164446267,79.0366278407523,4.47092384922435,2.84986974243431,"man",NA,NA,NA,"I","I1.man"
"I1","01122018",18.909722222219,"1020",170,0,183.538,183.526,55.31,31.04,0.359467284308049,NA,2018-12-01 10:20:00,2018-11-12 12:30:00,18.9097222222222,0.640532715691951,79.961,30,1183.25,1013.25,0.856327910416226,1013.25,0.850577124868835,30,11.6331587723952,7.46312598728493,154.749323218662,86.4997538280372,3.80721559823843,2.4424775958387,"man",NA,NA,NA,"I","I1.man"
"I1","05122018",22.8611111111095,"0910",180,0,183.5203,183.5077,56.78,31.03,0.353376608586721,NA,2018-12-05 09:10:00,2018-11-12 12:30:00,22.8611111111111,0.646623391413279,79.961,30,1193.25,1013.25,0.849151477058454,1013.25,0.856327910416226,30,12.3614965315623,8.00557816692449,167.110819750224,94.5053319949617,3.12839279533387,2.02601626720057,"man",NA,NA,NA,"I","I1.man"
"I1","25112018",13.125,"1530",178,0,183.5679,183.5539,50.71,29.33,0.366441779110445,NA,2018-11-25 15:30:00,2018-11-12 12:30:00,13.125,0.633558220889555,79.961,30,1191.25,1013.25,0.850577124868835,1013.25,0.856327910416226,30,12.2193121406478,7.75404522551054,130.914268107759,71.2588583353587,5.43919922180303,3.45156881753792,"man",NA,NA,NA,"I","I1.man"
"I1","09122018",27.1458333333285,"1600",200,0,183.5068,183.4914,58.15,31.18,0.349042874734132,NA,2018-12-09 16:00:00,2018-11-12 12:30:00,27.1458333333333,0.650957125265868,79.961,30,1213.25,1013.25,0.835153513290748,1013.25,0.849151477058454,30,13.7616071626968,8.97188205073392,180.872426912921,103.477214045696,3.21178514007834,2.0939238497661,"man",NA,NA,NA,"I","I1.man"
"I2","12112018",0,"1230",0,NA,NA,184.28255,0,0,NA,NA,2018-11-12 12:30:00,2018-11-12 12:30:00,0,NA,79.961,30,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,"grav",1050,0,0,"I","I2.grav"
"I2","13112018",0.840277777773736,"0840",344,NA,184.2815,184.25,11.77,22.2,0.653517809832205,NA,2018-11-13 08:40:00,2018-11-12 12:30:00,0.840277777777778,0.346482190167795,79.961,30,NA,NA,NA,NA,NA,NA,30.4914637232173,10.5949646529672,30.4914637232173,10.5949646529672,36.2873617863082,12.6088835539444,"grav",1050,0.0325499999999863,0.0325499999999863,"I","I2.grav"
"I2","14112018",1.84375,"0845",266,NA,184.2496,184.2266,21.61,24.25,0.528783253379852,NA,2018-11-14 08:45:00,2018-11-12 12:30:00,1.84375,0.471216746620148,79.961,30,NA,NA,NA,NA,NA,NA,16.5259610101052,7.80532073803852,47.0174247333224,18.4002853910057,16.4687777540148,7.77831270780309,"grav",1050,0.0234000000000094,0.0559499999999957,"I","I2.grav"
"I2","16112018",3.80902777777374,"0755",178,NA,184.2073,184.1926,33.57,26.88,0.444665012406948,NA,2018-11-16 07:55:00,2018-11-12 12:30:00,3.80902777777778,0.555334987593052,79.961,30,NA,NA,NA,NA,NA,NA,10.7632283647732,5.98881839061834,72.5091794256663,32.1036259000537,11.2311948154155,6.2492017989061,"grav",1050,0.0141000000000133,0.0899499999999875,"I","I2.grav"
"I2","17112018",4.86111111110949,"0910",147,NA,184.1919,184.1801,36.52,27.79,0.432125641424351,NA,2018-11-17 09:10:00,2018-11-12 12:30:00,4.86111111111111,0.567874358575649,79.961,30,NA,NA,NA,NA,NA,NA,9.65824847574934,5.49503389597208,82.1674279014157,37.5986597960258,9.18011736308848,5.22300251498337,"grav",1050,0.0124999999999886,0.102449999999976,"I","I2.grav"
"I2","18112018",5.85902777777665,"0907",124,NA,184.1819,184.1719,39.29,28.07,0.416716152019002,NA,2018-11-18 09:07:00,2018-11-12 12:30:00,5.85902777777778,0.583283847980998,79.961,30,NA,NA,NA,NA,NA,NA,6.43220766034195,3.75863792090589,88.5996355617576,41.3572977169317,6.44563606881866,3.76648476416457,"grav",1050,0.00820000000001642,0.110649999999993,"I","I2.grav"
"I2","15112018",2.85069444444525,"0855",208,NA,184.2241,184.2067,28.68,26.19,0.477310005467469,NA,2018-11-15 08:55:00,2018-11-12 12:30:00,2.85069444444444,0.522689994532531,79.961,30,NA,NA,NA,NA,NA,NA,14.7285263275707,7.71452211842966,61.7459510608931,26.1148075094354,14.6269502839323,7.66131851761291,"grav",1050,0.0198999999999785,0.0758499999999742,"I","I2.grav"
"I2","01122018",18.909722222219,"1020",176,NA,184.1158,184.1028,54.31,30.53,0.35985384252711,"Composition is marked red in original file",2018-12-01 10:20:00,2018-11-12 12:30:00,18.9097222222222,0.64014615747289,79.961,30,NA,NA,NA,NA,NA,NA,12.216567592557,7.83268894509137,145.498844020118,77.3349654594342,3.99814939392773,2.56342547293899,"grav",1050,0.0147000000000048,0.179749999999984,"I","I2.grav"
"I2","05122018",22.8611111111095,"0910",172,NA,184.0993,184.0869,56.57,31.26,0.355914835477627,NA,2018-12-05 09:10:00,2018-11-12 12:30:00,22.8611111111111,0.644085164522373,79.961,30,NA,NA,NA,NA,NA,NA,13.2684786368465,8.55932433893357,158.767322656964,85.8942897983677,3.35792780967645,2.16615589596913,"grav",1050,0.0158999999999878,0.195649999999972,"I","I2.grav"
"I2","09122018",27.1458333333285,"1600",192,NA,184.0863,184.072,58.22,31.44,0.350658041490074,NA,2018-12-09 16:00:00,2018-11-12 12:30:00,27.1458333333333,0.649341958509926,79.961,30,NA,NA,NA,NA,NA,NA,12.5029774937257,8.13115043001492,171.27030015069,94.0254402283826,2.91803688670421,1.8977077178641,"grav",1050,0.0149000000000115,0.210549999999984,"I","I2.grav"
"I2","15112018",2.85069444444525,"0855",208,0,184.2241,184.2067,28.68,26.19,0.477310005467469,NA,2018-11-15 08:55:00,2018-11-12 12:30:00,2.85069444444444,0.522689994532531,79.961,30,1221.25,1013.25,0.829682702149437,1013.25,0.792065663474692,30,14.157464813383,7.41541095250549,52.9948785192565,24.4821553333936,14.0598271250149,7.3642701873158,"man",NA,NA,NA,"I","I2.man"
"I2","16112018",3.80902777777374,"0755",178,0,184.2073,184.1926,33.57,26.88,0.444665012406948,NA,2018-11-16 07:55:00,2018-11-12 12:30:00,3.80902777777778,0.555334987593052,79.961,30,1191.25,1013.25,0.850577124868835,1013.25,0.829682702149437,30,12.1386192211639,6.75410606973136,65.1334977404204,31.236261403125,12.666385274258,7.04776285537186,"man",NA,NA,NA,"I","I2.man"
"I2","17112018",4.86111111110949,"0910",147,0,184.1919,184.1801,36.52,27.79,0.432125641424351,NA,2018-11-17 09:10:00,2018-11-12 12:30:00,4.86111111111111,0.567874358575649,79.961,30,1160.25,1013.25,0.873303167420814,1013.25,0.850577124868835,30,9.99803824794171,5.68835635194222,75.1315359883621,36.9246177550672,9.50308585942974,5.40675455234112,"man",NA,NA,NA,"I","I2.man"
"I2","18112018",5.85902777777665,"0907",124,0,184.1819,184.1719,39.29,28.07,0.416716152019002,NA,2018-11-18 09:07:00,2018-11-12 12:30:00,5.85902777777778,0.583283847980998,79.961,30,1137.25,1013.25,0.890965047263135,1013.25,0.873303167420814,30,8.43174172510602,4.92705861825101,83.5632777134681,41.8516763733182,8.44934452620228,4.93734475315341,"man",NA,NA,NA,"I","I2.man"
"I2","19112018",6.8395833333343,"0839",112,0,184.1677,184.1714,41.56,28.73,0.408735239721155,"Marked yellow in original data file",2018-11-19 08:39:00,2018-11-12 12:30:00,6.83958333333333,0.591264760278845,79.961,30,1125.25,1013.25,0.900466562986003,1013.25,0.890965047263135,30,7.63212294994958,4.52066874096878,91.1954006634177,46.372345114287,7.78346816425452,4.61031373016646,"man",NA,NA,NA,"I","I2.man"
"I2","19112018",6.8395833333343,"0839",112,NA,184.1677,184.1714,41.56,28.73,0.408735239721155,"Marked yellow in original data file",2018-11-19 08:39:00,2018-11-12 12:30:00,6.83958333333333,0.591264760278845,79.961,30,NA,NA,NA,NA,NA,NA,0.395322592196859,0.234157978961135,88.9949581539545,41.5914556958928,0.403161850399063,0.238801338317305,"grav",1050,0.000499999999988177,0.111149999999981,"I","I2.grav"
"I2","21112018",8.91666666666424,"1030",196,NA,184.1738,184.158,46.87,29.19,0.383775966342361,NA,2018-11-21 10:30:00,2018-11-12 12:30:00,8.91666666666667,0.616224033657639,79.961,30,NA,NA,NA,NA,NA,NA,10.8644439161008,6.70616262335306,99.8594020700552,48.2976183192459,5.23062495459215,3.22864399118302,"grav",1050,0.0134000000000185,0.124549999999999,"I","I2.grav"
"I2","23112018",10.878472222219,"0935",169,NA,184.1604,184.1466,49.45,28.91,0.368938233792751,NA,2018-11-23 09:35:00,2018-11-12 12:30:00,10.8784722222222,0.631061766207249,79.961,30,NA,NA,NA,NA,NA,NA,9.38493615190899,5.9320249644484,109.244338221964,54.2296432836943,4.78382586150405,3.02375785798432,"grav",1050,0.0113999999999805,0.13594999999998,"I","I2.grav"
"I2","25112018",13.125,"1530",180,NA,184.1456,184.1328,50.79,29.55,0.367811799850635,NA,2018-11-25 15:30:00,2018-11-12 12:30:00,13.125,0.632188200149365,79.961,30,NA,NA,NA,NA,NA,NA,11.3739817658885,7.2020569951256,120.618319987853,61.4317002788199,5.06291614926723,3.20586153724292,"grav",1050,0.0138000000000034,0.149749999999983,"I","I2.grav"
"I2","28112018",15.8541666666642,"0900",175,NA,184.1314,184.1175,52.55,30.04,0.363724421842838,NA,2018-11-28 09:00:00,2018-11-12 12:30:00,15.8541666666667,0.636275578157162,79.961,30,NA,NA,NA,NA,NA,NA,12.6639564397082,8.0705762355229,133.282276427561,69.5022765143428,4.6402283137862,2.95715770461908,"grav",1050,0.0152999999999963,0.165049999999979,"I","I2.grav"
