"id","date","day","time","pres.init","pres.resid","mass.init","mass.final","cCH4","cCO2","xCO2","notes","date.time","start.time","elapsed.time","xCH4","vol.hs","temperature","pressure","massloss","cmassloss","vBg","vCH4","cvBg","cvCH4","rvBg","rvCH4","method"
"C2","01122018",18.909722222219,"1020",316,NA,183.7116,183.6888,61.21,36.08,0.37085003597492,NA,2018-12-01 10:20:00,2018-11-12 12:30:00,18.9097222222222,0.62914996402508,79.0056,30,1050,0.0236000000000161,0.943150000000003,19.3900699854608,12.2190364666916,763.95361517406,470.327192445916,6.3458410861508,3.99895738909908,"grav"
"C2","05122018",22.8611111111095,"0910",318,NA,183.6825,183.6608,62.17,35.96,0.366452664832365,NA,2018-12-05 09:10:00,2018-11-12 12:30:00,22.8611111111111,0.633547335167635,79.0056,30,1050,0.0279999999999916,0.971149999999994,23.1102134155331,14.6648655428591,787.063828589594,484.992057988775,5.84863046017006,3.71131922350036,"grav"
"C2","09122018",27.1458333333285,"1600",302,NA,183.6587,183.6365,63.2,36.25,0.364504776269482,NA,2018-12-09 16:00:00,2018-11-12 12:30:00,27.1458333333333,0.635495223730518,79.0056,30,1050,0.0242999999999824,0.995449999999977,20.0970121473098,12.7919027523666,807.160840736903,497.783960741141,4.69038857246777,2.98546838953127,"grav"
"C3","12112018",0,"1230",0,NA,NA,184.99025,0,0,NA,NA,2018-11-12 12:30:00,2018-11-12 12:30:00,0,NA,79.0056,30,1050,0,0,0,0,0,0,NA,NA,"grav"
"C3","13112018",0.840277777773736,"0840",1606,NA,184.9889,184.8295,33.67,31.4,0.482557246042723,NA,2018-11-13 08:40:00,2018-11-12 12:30:00,0.840277777777778,0.517442753957277,79.0056,30,1050,0.160750000000007,0.160750000000007,118.795032843437,61.5993463070253,118.795032843437,61.5993463070253,141.375906854999,73.3083129604268,"grav"
"C3","14112018",1.84375,"0845",2068,NA,184.83,184.6295,50.71,35.83,0.41402819505431,NA,2018-11-14 08:45:00,2018-11-12 12:30:00,1.84375,0.58597180494569,79.0056,30,1050,0.199999999999989,0.360749999999996,157.300549487936,92.3405250658149,276.095582331373,153.93987137284,156.756256929154,92.0210076780439,"grav"
"C3","15112018",2.85069444444525,"0855",1998,NA,184.6262,184.4517,62.58,32.49,0.341748185547491,NA,2018-11-15 08:55:00,2018-11-12 12:30:00,2.85069444444444,0.658251814452509,79.0056,30,1050,0.177800000000019,0.538550000000015,150.613013000197,99.2893642066223,426.70859533157,253.229235579463,149.574302565713,98.6046099707146,"grav"
"C3","16112018",3.80902777777374,"0755",1234,NA,184.452,184.3475,61.55,33.53,0.352650399663441,NA,2018-11-16 07:55:00,2018-11-12 12:30:00,3.80902777777778,0.647349600336559,79.0056,30,1050,0.104199999999992,0.642750000000007,87.2534340413161,56.5705334766844,513.962029372886,309.799769056147,91.0470616083298,59.0301218887141,"grav"
"C3","17112018",4.86111111110949,"0910",864,NA,184.3456,184.273,60.67,35.58,0.369662337662338,NA,2018-11-17 09:10:00,2018-11-12 12:30:00,4.86111111111111,0.630337662337662,79.0056,30,1050,0.0745000000000005,0.717250000000007,61.285418822781,38.6929256460401,575.247448195667,348.492694702187,58.2514871978908,36.7774342774242,"grav"
"C3","18112018",5.85902777777665,"0907",576,NA,184.2748,184.2258,59.47,36.96,0.383283210619102,NA,2018-11-18 09:07:00,2018-11-12 12:30:00,5.85902777777778,0.616716789380898,79.0056,30,1050,0.0472000000000037,0.764450000000011,38.2880347230406,23.6524349859886,613.535482918708,372.145129688176,38.3679679896858,23.7018137646649,"grav"
