"method","descrip","elapsed.time","mean","se","sd","n","rsd","pid"
"gd08","Substrate D",5.68888888888889,151.803534135991,1.15959541077833,2.00847816769178,3,1.32307734409695,"Substrate D.gd08"
"gd08","Substrate D",7.81527777777778,205.435128515523,1.03438269380106,1.79160338013339,3,0.872101764230657,"Substrate D.gd08"
"gd08","Substrate D",9.23958333333333,231.116930705801,1.06207033186014,1.83955977599331,3,0.795943322012598,"Substrate D.gd08"
"gd08","Substrate D",10.8388888888889,255.765001124984,1.13015986666563,1.95749430974014,3,0.765348777639665,"Substrate D.gd08"
"gd08","Substrate D",13.8597222222222,282.050323935621,2.07433309507393,3.59285031248965,3,1.27383307430972,"Substrate D.gd08"
"gd08","Substrate D",18.2409722222222,305.889248030096,2.77352260639158,4.80388207021108,3,1.5704645067284,"Substrate D.gd08"
"gd08","Substrate D",21.8006944444444,313.69569029903,2.30666782238624,3.99526586455722,3,1.27361197112677,"Substrate D.gd08"
"gd08","Substrate D",27.9395833333333,307.511386030151,2.19831153399026,3.80758726773581,3,1.23819391434257,"Substrate D.gd08"
"gd08","Substrate D",31.7576388888889,309.071663485976,3.61344661926658,6.2586731350077,3,2.02499092424618,"Substrate D.gd08"
"gd08","Substrate D",49.9388888888889,319.392895481994,2.39740512979296,4.15242749112767,3,1.3001001430734,"Substrate D.gd08"
"gd08","Substrate D",80.8354166666667,322.685598426836,3.85373097199463,6.67485784219649,3,2.06853292329683,"Substrate D.gd08"
"gd08","Substrate D",129.899305555556,329.082182371838,3.88477750583246,6.72863201620253,3,2.04466615837611,"Substrate D.gd08"
"gd09","Cellulose",0,0,0,0,3,NA,"Cellulose.gd09"
"gd09","Cellulose",0.725694444444444,7.93123844684122,0.346888411891245,0.600828353952516,3,7.57546703430419,"Cellulose.gd09"
"gd09","Cellulose",1.60416666666667,16.688038970981,0.468025425235982,0.81064381574275,3,4.85763376483231,"Cellulose.gd09"
"gd09","Cellulose",2.97708333333333,106.777032191735,1.84479623800328,3.19528081383361,3,2.99247951384899,"Cellulose.gd09"
"gd09","Cellulose",3.71875,197.344226993888,1.72917219041776,2.99501408883873,3,1.51765984465889,"Cellulose.gd09"
"gd09","Cellulose",4.75694444444444,286.167027511271,5.45708821704776,9.45195405331217,3,3.30295007622424,"Cellulose.gd09"
"gd09","Cellulose",5.68888888888889,321.42535757208,5.80254014161929,10.0502943382425,3,3.12678950228397,"Cellulose.gd09"
"gd09","Cellulose",7.81527777777778,350.840882452237,6.84339596421099,11.8531095063252,3,3.3784858319466,"Cellulose.gd09"
"gd09","Cellulose",10.8388888888889,361.786114165508,7.28631632887842,12.6202700816362,3,3.48832351146089,"Cellulose.gd09"
"gd09","Cellulose",13.8597222222222,368.771205508993,7.5702204220396,13.1120063954681,3,3.55559387489877,"Cellulose.gd09"
"gd09","Cellulose",18.2409722222222,371.730432348876,7.92892341994079,13.7332982126602,3,3.69442397435227,"Cellulose.gd09"
"gd09","Cellulose",21.8006944444444,371.687229183206,7.82486419464994,13.5530623474602,3,3.6463621247476,"Cellulose.gd09"
"gd09","Cellulose",27.9395833333333,371.647925947459,7.7492476600048,13.4220906675625,3,3.6115069479656,"Cellulose.gd09"
"gd09","Cellulose",31.7576388888889,372.204505998778,7.96688780535165,13.79905445707,3,3.7073851161585,"Cellulose.gd09"
"gd09","Cellulose",49.9388888888889,372.218448655008,8.22242347451754,14.2416552192114,3,3.8261551168871,"Cellulose.gd09"
"gd09","Cellulose",80.8354166666667,373.662631734481,8.77823059613969,15.2043413930696,3,4.0690023839134,"Cellulose.gd09"
"gd09","Cellulose",129.899305555556,368.8911439138,8.9886796647401,15.568849872291,3,4.220445551257,"Cellulose.gd09"
"gd09","Substrate C",0,0,0,0,3,NA,"Substrate C.gd09"
"gd09","Substrate C",0.725694444444444,54.9356724793468,1.61347713896339,2.79462438153545,3,5.08708504949329,"Substrate C.gd09"
"gd09","Substrate C",1.60416666666667,149.144717474143,3.09681018468957,5.36383258127909,3,3.59639461062977,"Substrate C.gd09"
"gd09","Substrate C",2.97708333333333,273.787693792466,6.61483355578656,11.4572278022338,3,4.18471248416246,"Substrate C.gd09"
"gd09","Substrate C",3.71875,322.93366854714,3.22619683457061,5.58793683269417,3,1.73036675235319,"Substrate C.gd09"
"gd09","Substrate C",5.68888888888889,387.397842564566,2.13290794415468,3.69430492714319,3,0.953620418401654,"Substrate C.gd09"
"gd09","Substrate C",7.81527777777778,420.288497146344,2.32953873370872,4.03487944498316,3,0.960026142133084,"Substrate C.gd09"
"gd09","Substrate C",10.8388888888889,440.445694916192,4.02724999119986,6.97540159953947,3,1.58371433301596,"Substrate C.gd09"
"gd09","Substrate C",13.8597222222222,453.924663832556,3.60690647282339,6.24734526907917,3,1.37629562058423,"Substrate C.gd09"
"gd09","Substrate C",18.2409722222222,460.616928234084,3.87664589690979,6.71454765640117,3,1.45772924198497,"Substrate C.gd09"
"gd09","Substrate C",21.8006944444444,466.739276503688,4.48546301619525,7.76904983952131,3,1.66453740463385,"Substrate C.gd09"
"gd09","Substrate C",27.9395833333333,470.933058458718,4.73941788234962,8.20891257053005,3,1.74311665386083,"Substrate C.gd09"
"gd09","Substrate C",31.7576388888889,473.0052490708,4.86398643505425,8.42467163283978,3,1.78109474459104,"Substrate C.gd09"
"gd09","Substrate C",49.9388888888889,480.16422732977,4.90334842018444,8.49284859097204,3,1.76873829985241,"Substrate C.gd09"
"gd09","Substrate C",80.8354166666667,489.978806564306,5.75217174469975,9.96305371568208,3,2.03336421539173,"Substrate C.gd09"
"gd09","Substrate C",129.899305555556,498.833508334474,6.916999532178,11.9805946256624,3,2.40172210276406,"Substrate C.gd09"
"gd09","Substrate D",0,0,0,0,3,NA,"Substrate D.gd09"
"gd09","Substrate D",0.725694444444444,15.8655477775116,0.326580600008442,0.565654191980951,3,3.56529884699431,"Substrate D.gd09"
"gd09","Substrate D",1.60416666666667,31.8993030109703,0.610694710040017,1.05775426570285,3,3.31591654318932,"Substrate D.gd09"
"gd09","Substrate D",2.97708333333333,66.1020301544773,1.77661700820594,3.0771909238037,3,4.65521394216252,"Substrate D.gd09"
"gd09","Substrate D",3.71875,87.2817898824072,1.58831905890278,2.7510493086496,3,3.15191669689178,"Substrate D.gd09"
"gd09","Substrate D",5.68888888888889,135.992045118681,1.75891044629197,3.04652225894133,3,2.24022093077769,"Substrate D.gd09"
"gd09","Substrate D",7.81527777777778,186.29590718333,2.06121516847373,3.57012939712815,3,1.91637564727327,"Substrate D.gd09"
"gd09","Substrate D",9.23958333333333,213.85410800482,2.27576568521775,3.94174179291894,3,1.84319199181814,"Substrate D.gd09"
"gd09","Substrate D",10.8388888888889,236.602709804245,2.40082176456514,4.15834527614399,3,1.75752225305637,"Substrate D.gd09"
"gd09","Substrate D",13.8597222222222,263.793699310011,2.69727995818988,4.67182592982213,3,1.77101497952451,"Substrate D.gd09"
"gd09","Substrate D",18.2409722222222,285.739694692671,2.93171688450771,5.07788259737489,3,1.77710086896972,"Substrate D.gd09"
"gd09","Substrate D",21.8006944444444,296.698297487,3.04571648916361,5.27533570468167,3,1.77801347340485,"Substrate D.gd09"
"gd09","Substrate D",27.9395833333333,301.95174250256,2.9771325841507,5.15654489661784,3,1.70773808221164,"Substrate D.gd09"
"gd09","Substrate D",31.7576388888889,305.126329363837,2.98666464012816,5.17305490187139,3,1.69538135652101,"Substrate D.gd09"
"gd09","Substrate D",49.9388888888889,313.140665646994,3.28904829107858,5.69679874869568,3,1.81924590883949,"Substrate D.gd09"
"gd09","Substrate D",80.8354166666667,321.711146996041,3.97000093892859,6.87624333232047,3,2.13739666670769,"Substrate D.gd09"
"gd09","Substrate D",129.899305555556,329.082182371838,3.88477750583247,6.72863201620253,3,2.04466615837611,"Substrate D.gd09"
"gd10","Cellulose",0,0,0,0,3,NA,"Cellulose.gd10"
"gd10","Cellulose",0.725694444444444,9.37697710584823,1.95662971811223,3.38898208336955,3,36.1415202907546,"Cellulose.gd10"
"gd10","Cellulose",1.60416666666667,18.6977228967856,4.22242775713851,7.313459406653,3,39.11417153321,"Cellulose.gd10"
"gd10","Cellulose",2.97708333333333,116.138384702306,2.96834390978616,5.14132246608728,3,4.42689338177543,"Cellulose.gd10"
"gd10","Cellulose",3.71875,208.276277881902,3.20670991656442,5.55418450062453,3,2.66673888985758,"Cellulose.gd10"
"gd10","Cellulose",4.75694444444444,312.477468721861,5.45639429690611,9.45075214837044,3,3.02445875122684,"Cellulose.gd10"
"gd10","Cellulose",5.68888888888889,350.390750530052,7.83066832731014,13.5631154001215,3,3.87085429041834,"Cellulose.gd10"
"gd10","Cellulose",7.81527777777778,383.326143694311,9.14675832833002,15.8426501492214,3,4.13294277205765,"Cellulose.gd10"
"gd10","Cellulose",10.8388888888889,394.76144154984,8.73550881069157,15.1303450900834,3,3.83278190257928,"Cellulose.gd10"
"gd10","Cellulose",13.8597222222222,403.879333730061,8.24932129850663,14.2882436169736,3,3.53775061601031,"Cellulose.gd10"
"gd10","Cellulose",18.2409722222222,408.473125059262,4.33858389820643,7.51464774459377,3,1.83969208341516,"Cellulose.gd10"
"gd10","Cellulose",21.8006944444444,405.970349878004,3.60662315307177,6.24685454487457,3,1.53874649879031,"Cellulose.gd10"
"gd10","Cellulose",27.9395833333333,406.059640610255,3.44076284486547,5.95957606410223,3,1.46766028141722,"Cellulose.gd10"
"gd10","Cellulose",31.7576388888889,408.850819925921,5.17262083597849,8.95924209620414,3,2.19132301063441,"Cellulose.gd10"
"gd10","Cellulose",49.9388888888889,411.721794772605,3.1130501600621,5.39196104373799,3,1.30961273175154,"Cellulose.gd10"
"gd10","Cellulose",80.8354166666667,414.415836272241,4.01971569559918,6.96235181675985,3,1.68004000025378,"Cellulose.gd10"
"gd10","Cellulose",129.899305555556,408.661219495177,4.2229215610241,7.31431470007181,3,1.78982353870212,"Cellulose.gd10"
"gd10","Substrate C",0,0,0,0,3,NA,"Substrate C.gd10"
"gd10","Substrate C",0.725694444444444,44.2808814344619,13.743017249315,23.8036041251091,3,53.7559401574689,"Substrate C.gd10"
"gd10","Substrate C",1.60416666666667,135.742683560099,13.1786017426155,22.8260077909258,3,16.8156450073567,"Substrate C.gd10"
"gd10","Substrate C",2.97708333333333,281.045572439547,13.6511103964331,23.6444167863539,3,8.41301877881029,"Substrate C.gd10"
"gd10","Substrate C",3.71875,335.569022325552,7.31904094849861,12.6769507854767,3,3.77774762927257,"Substrate C.gd10"
"gd10","Substrate C",5.68888888888889,413.899859333711,6.44839077125742,11.1689404428761,3,2.69846442104515,"Substrate C.gd10"
"gd10","Substrate C",7.81527777777778,452.391066193006,6.4630820795423,11.1943865352552,3,2.47449328066069,"Substrate C.gd10"
"gd10","Substrate C",10.8388888888889,477.279922891591,9.91559766936408,17.1743189507501,3,3.59837448152016,"Substrate C.gd10"
"gd10","Substrate C",13.8597222222222,492.079568383208,10.7267703059001,18.5793111709401,3,3.77567214017538,"Substrate C.gd10"
"gd10","Substrate C",18.2409722222222,499.574241540378,12.4990738092511,21.6490308851763,3,4.3334962223881,"Substrate C.gd10"
"gd10","Substrate C",21.8006944444444,505.621662815428,17.3151442111014,29.9907095140098,3,5.93145264920297,"Substrate C.gd10"
"gd10","Substrate C",27.9395833333333,515.02253930623,17.5298641642098,30.3626153821923,3,5.89539545649648,"Substrate C.gd10"
"gd10","Substrate C",31.7576388888889,519.041001592309,18.2812417823311,31.6640395924484,3,6.10048907414054,"Substrate C.gd10"
"gd10","Substrate C",49.9388888888889,522.95744673867,18.1443012866179,31.4268516962595,3,6.00944721071426,"Substrate C.gd10"
"gd10","Substrate C",80.8354166666667,533.201645258687,19.9757293533982,34.5989781583307,3,6.4889106149597,"Substrate C.gd10"
"gd10","Substrate C",129.899305555556,537.837688777013,24.031630234638,41.6240045551014,3,7.73913867020923,"Substrate C.gd10"
"gd10","Substrate D",0,0,0,0,3,NA,"Substrate D.gd10"
"gd10","Substrate D",0.725694444444444,19.0844003315906,1.05149969817095,1.82125090137543,3,9.54313926417009,"Substrate D.gd10"
"gd10","Substrate D",1.60416666666667,36.5980669337574,0.828209376620503,1.43450071961166,3,3.91960789133511,"Substrate D.gd10"
"gd10","Substrate D",2.97708333333333,75.6241986585168,1.73036962043652,2.99708809846973,3,3.96313369481529,"Substrate D.gd10"
"gd10","Substrate D",3.71875,97.2267612614974,1.0244098748447,1.7743299510063,3,1.82493989101841,"Substrate D.gd10"
"gd10","Substrate D",5.68888888888889,150.859233872783,2.10862217561567,3.65224074213277,3,2.42095935951302,"Substrate D.gd10"
"gd10","Substrate D",7.81527777777778,205.905857928022,2.67174335518342,4.62759523596222,3,2.2474325318029,"Substrate D.gd10"
"gd10","Substrate D",9.23958333333333,231.369005252326,4.08331830853529,7.07251477385933,3,3.05681167887902,"Substrate D.gd10"
"gd10","Substrate D",10.8388888888889,254.009431068311,5.04834909813321,8.74399713231123,3,3.44239073940515,"Substrate D.gd10"
"gd10","Substrate D",13.8597222222222,281.929286915451,5.57058273573621,9.64853232606115,3,3.42232353070673,"Substrate D.gd10"
"gd10","Substrate D",18.2409722222222,304.899224027532,3.60596392210744,6.24571272335044,3,2.0484514984487,"Substrate D.gd10"
"gd10","Substrate D",21.8006944444444,316.183023946486,3.8109043136046,6.60067989394657,3,2.08761362693012,"Substrate D.gd10"
"gd10","Substrate D",27.9395833333333,321.079268293056,3.9139009263626,6.77907526025092,3,2.11134007383607,"Substrate D.gd10"
"gd10","Substrate D",31.7576388888889,325.471970504022,3.9854312425945,6.90296940224603,3,2.1209105630682,"Substrate D.gd10"
"gd10","Substrate D",49.9388888888889,335.478204697633,4.83221613802325,8.36964386421053,3,2.49483982774801,"Substrate D.gd10"
"gd10","Substrate D",80.8354166666667,343.474946968412,5.94310174878717,10.2937541834508,3,2.99694468965083,"Substrate D.gd10"
"gd10","Substrate D",129.899305555556,349.638109604279,3.57569377842175,6.19328329653441,3,1.77134103131491,"Substrate D.gd10"
"gd11","Cellulose",0,0,0,0,3,NA,"Cellulose.gd11"
"gd11","Cellulose",0.725694444444444,9.37697710584823,1.95662971811223,3.38898208336955,3,36.1415202907546,"Cellulose.gd11"
"gd11","Cellulose",1.60416666666667,18.6977228967856,4.22242775713851,7.313459406653,3,39.11417153321,"Cellulose.gd11"
"gd11","Cellulose",2.97708333333333,116.138384702306,2.96834390978616,5.14132246608728,3,4.42689338177543,"Cellulose.gd11"
"gd11","Cellulose",3.71875,208.276277881902,3.20670991656439,5.55418450062448,3,2.66673888985755,"Cellulose.gd11"
"gd11","Cellulose",4.75694444444444,312.477468721861,5.45639429690609,9.45075214837042,3,3.02445875122683,"Cellulose.gd11"
"gd11","Cellulose",5.68888888888889,350.390750530052,7.83066832731017,13.5631154001216,3,3.87085429041836,"Cellulose.gd11"
"gd11","Cellulose",7.81527777777778,383.326143694311,9.14675832833004,15.8426501492214,3,4.13294277205766,"Cellulose.gd11"
"gd11","Cellulose",10.8388888888889,394.76144154984,8.73550881069168,15.1303450900836,3,3.83278190257933,"Cellulose.gd11"
"gd11","Cellulose",13.8597222222222,403.879333730061,8.24932129850662,14.2882436169735,3,3.53775061601031,"Cellulose.gd11"
"gd11","Cellulose",18.2409722222222,408.473125059262,4.3385838982064,7.51464774459372,3,1.83969208341515,"Cellulose.gd11"
"gd11","Cellulose",21.8006944444444,405.970349878004,3.60662315307183,6.24685454487468,3,1.53874649879034,"Cellulose.gd11"
"gd11","Cellulose",27.9395833333333,409.632298535047,4.74483035659973,8.21828725092589,3,2.0062595845876,"Cellulose.gd11"
"gd11","Cellulose",31.7576388888889,412.423477850713,4.00120707670672,6.93029394846018,3,1.68038298512404,"Cellulose.gd11"
"gd11","Cellulose",49.9388888888889,415.294452697397,3.09678830728828,5.36379468850852,3,1.29156425126074,"Cellulose.gd11"
"gd11","Cellulose",80.8354166666667,381.954434777806,36.2900127470137,62.8561458851499,3,16.4564513884268,"Cellulose.gd11"
"gd11","Cellulose",129.899305555556,376.199818000742,36.82523964248,63.7831860616748,3,16.9546031150789,"Cellulose.gd11"
"gd11","Substrate C",0,0,0,0,3,NA,"Substrate C.gd11"
"gd11","Substrate C",0.725694444444444,49.5895741394765,9.05445338721296,15.682773301417,3,31.6251421262609,"Substrate C.gd11"
"gd11","Substrate C",1.60416666666667,177.662013614958,29.3512356684405,50.8378314426667,3,28.6149134574408,"Substrate C.gd11"
"gd11","Substrate C",2.97708333333333,322.964902494405,28.4013440495513,49.1925708970669,3,15.2315531864702,"Substrate C.gd11"
"gd11","Substrate C",3.71875,377.488352380411,34.6623167769069,60.0368937656498,3,15.9043036393208,"Substrate C.gd11"
"gd11","Substrate C",5.68888888888889,455.819189388569,35.569656067819,61.6084515172131,3,13.5159846165875,"Substrate C.gd11"
"gd11","Substrate C",7.81527777777778,494.310396247865,35.6938154711611,61.823501912039,3,12.5070203623714,"Substrate C.gd11"
"gd11","Substrate C",10.8388888888889,519.19925294645,33.0715229967505,57.2815581140543,3,11.0326734464624,"Substrate C.gd11"
"gd11","Substrate C",13.8597222222222,533.998898438067,31.6256904750881,54.7773027272997,3,10.2579430196433,"Substrate C.gd11"
"gd11","Substrate C",18.2409722222222,541.493571595237,29.8316407224408,51.6699174044082,3,9.54211095289441,"Substrate C.gd11"
"gd11","Substrate C",21.8006944444444,547.540992870287,24.9938249452886,43.2905746807222,3,7.90636230792273,"Substrate C.gd11"
"gd11","Substrate C",27.9395833333333,556.941869361089,24.8953029780861,43.1199296278659,3,7.74226755071083,"Substrate C.gd11"
"gd11","Substrate C",31.7576388888889,560.960331647168,24.1246286347501,41.7850825091181,3,7.44884801148472,"Substrate C.gd11"
"gd11","Substrate C",49.9388888888889,564.876776793529,24.0459442278783,41.6487971186529,3,7.37307654158991,"Substrate C.gd11"
"gd11","Substrate C",80.8354166666667,575.120975313546,22.2694575217547,38.5718318846761,3,6.70673363350161,"Substrate C.gd11"
"gd11","Substrate C",129.899305555556,579.757018831872,18.8389793935894,32.63006947244,3,5.62823189931964,"Substrate C.gd11"
"gd11","Substrate D",0,0,0,0,3,NA,"Substrate D.gd11"
"gd11","Substrate D",0.725694444444444,19.0844003315906,1.05149969817095,1.82125090137543,3,9.54313926417009,"Substrate D.gd11"
"gd11","Substrate D",1.60416666666667,36.5980669337574,0.828209376620494,1.43450071961164,3,3.91960789133506,"Substrate D.gd11"
"gd11","Substrate D",2.97708333333333,75.6241986585168,1.73036962043653,2.99708809846975,3,3.96313369481531,"Substrate D.gd11"
"gd11","Substrate D",3.71875,97.2267612614974,1.02440987484472,1.77432995100632,3,1.82493989101843,"Substrate D.gd11"
"gd11","Substrate D",5.68888888888889,150.859233872783,2.10862217561568,3.65224074213278,3,2.42095935951303,"Substrate D.gd11"
"gd11","Substrate D",7.81527777777778,205.905857928022,2.6717433551834,4.62759523596218,3,2.24743253180288,"Substrate D.gd11"
"gd11","Substrate D",9.23958333333333,231.369005252326,4.08331830853531,7.07251477385937,3,3.05681167887905,"Substrate D.gd11"
"gd11","Substrate D",10.8388888888889,254.009431068311,5.04834909813319,8.74399713231121,3,3.44239073940514,"Substrate D.gd11"
"gd11","Substrate D",13.8597222222222,281.929286915451,5.57058273573621,9.64853232606115,3,3.42232353070673,"Substrate D.gd11"
"gd11","Substrate D",18.2409722222222,304.899224027532,3.60596392210743,6.2457127233504,3,2.04845149844869,"Substrate D.gd11"
"gd11","Substrate D",21.8006944444444,316.183023946486,3.81090431360455,6.60067989394647,3,2.08761362693009,"Substrate D.gd11"
"gd11","Substrate D",27.9395833333333,321.079268293056,3.91390092636261,6.77907526025094,3,2.11134007383608,"Substrate D.gd11"
"gd11","Substrate D",31.7576388888889,325.471970504022,3.9854312425945,6.90296940224604,3,2.1209105630682,"Substrate D.gd11"
"gd11","Substrate D",49.9388888888889,335.478204697633,4.83221613802327,8.36964386421057,3,2.49483982774802,"Substrate D.gd11"
"gd11","Substrate D",80.8354166666667,343.474946968412,5.94310174878717,10.2937541834508,3,2.99694468965083,"Substrate D.gd11"
"gd11","Substrate D",129.899305555556,349.638109604279,3.57569377842172,6.19328329653435,3,1.7713410313149,"Substrate D.gd11"
"gd12","Cellulose",0,0,0,0,3,NA,"Cellulose.gd12"
"gd12","Cellulose",0.725694444444444,7.52299128503241,0.972883739430351,1.68508406655097,3,22.3991229380204,"Cellulose.gd12"
"gd12","Cellulose",1.60416666666667,16.1438362312715,2.05448494840296,3.55847231401945,3,22.0422969054066,"Cellulose.gd12"
"gd12","Cellulose",2.97708333333333,111.661259623343,10.2157979543177,17.6942810967365,3,15.8463921653965,"Cellulose.gd12"
"gd12","Cellulose",3.71875,207.7778950993,15.4078153197465,26.687118967439,3,12.8440606998569,"Cellulose.gd12"
"gd12","Cellulose",4.75694444444444,302.286317971117,23.1699171804073,40.1314737636284,3,13.2759808756753,"Cellulose.gd12"
"gd12","Cellulose",5.68888888888889,339.385638594397,25.5505439982006,44.2548403659075,3,13.0396915288442,"Cellulose.gd12"
"gd12","Cellulose",7.81527777777778,369.654882334445,28.2343018402537,48.9032453035548,3,13.2294330849145,"Cellulose.gd12"
"gd12","Cellulose",10.8388888888889,379.896888771447,29.587145653988,51.246439523648,3,13.4895654685076,"Cellulose.gd12"
"gd12","Cellulose",13.8597222222222,386.383984853693,30.520988616546,52.863902981089,3,13.6817013782562,"Cellulose.gd12"
"gd12","Cellulose",18.2409722222222,388.357611670358,31.7381450226981,54.9720797173024,3,14.1550153944101,"Cellulose.gd12"
"gd12","Cellulose",21.8006944444444,387.387200141199,32.7550104170144,56.7333422447168,3,14.6451256582659,"Cellulose.gd12"
"gd12","Cellulose",27.9395833333333,386.65735321678,32.7302616818049,56.6904761779108,3,14.6616831947658,"Cellulose.gd12"
"gd12","Cellulose",31.7576388888889,386.614449477024,33.3670895720408,57.7934944394763,3,14.9486121167106,"Cellulose.gd12"
"gd12","Cellulose",49.9388888888889,384.709875254993,34.178513476996,59.1989218693346,3,15.3879392438513,"Cellulose.gd12"
"gd12","Cellulose",80.8354166666667,383.810203009821,35.6436950214334,61.7366907466126,3,16.0852135410879,"Cellulose.gd12"
"gd12","Cellulose",129.899305555556,376.199818000742,36.8252396424799,63.7831860616748,3,16.9546031150788,"Cellulose.gd12"
"gd12","Substrate C",0,0,0,0,3,NA,"Substrate C.gd12"
"gd12","Substrate C",0.725694444444444,63.82730456819,0.897475188857894,1.55447262563435,3,2.43543517331775,"Substrate C.gd12"
"gd12","Substrate C",1.60416666666667,173.427370269591,3.18016870716374,5.50821377744823,3,3.17609254461148,"Substrate C.gd12"
"gd12","Substrate C",2.97708333333333,318.277188947725,3.63563421639666,6.29710318053488,3,1.97849654301463,"Substrate C.gd12"
"gd12","Substrate C",3.71875,375.735425216124,9.36245920706962,16.2162550304356,3,4.31587067445343,"Substrate C.gd12"
"gd12","Substrate C",5.68888888888889,450.906148605844,14.6661944171739,25.4025938842281,3,5.6336765339684,"Substrate C.gd12"
"gd12","Substrate C",7.81527777777778,489.207866391415,17.0790578498513,29.5817959413506,3,6.04687658838303,"Substrate C.gd12"
"gd12","Substrate C",10.8388888888889,512.490246531463,16.5107709763949,28.5974942032496,3,5.58010506478857,"Substrate C.gd12"
"gd12","Substrate C",13.8597222222222,528.162348184883,17.4140654676451,30.1620461562919,3,5.71075281302213,"Substrate C.gd12"
"gd12","Substrate C",18.2409722222222,535.887038976124,17.9173640649911,31.0337848982735,3,5.79110570719665,"Substrate C.gd12"
"gd12","Substrate C",21.8006944444444,542.924445393682,17.6636810654983,30.5943930541354,3,5.63511061506008,"Substrate C.gd12"
"gd12","Substrate C",27.9395833333333,547.745717521886,17.3454898751594,30.0432697459476,3,5.48489358928618,"Substrate C.gd12"
"gd12","Substrate C",31.7576388888889,550.126400780855,17.6487881851468,30.5685978286956,3,5.55664985088995,"Substrate C.gd12"
"gd12","Substrate C",49.9388888888889,558.393200019208,18.4349663170439,31.9302982969409,3,5.71824626371569,"Substrate C.gd12"
"gd12","Substrate C",80.8354166666667,569.655734946828,19.0241119870329,32.9507285304211,3,5.78432314624144,"Substrate C.gd12"
"gd12","Substrate C",129.899305555556,579.757018831872,18.8389793935894,32.63006947244,3,5.62823189931964,"Substrate C.gd12"
"gd12","Substrate D",0,0,0,0,3,NA,"Substrate D.gd12"
"gd12","Substrate D",0.725694444444444,16.8322056526983,0.192138095417384,0.332792943332426,3,1.9771202312935,"Substrate D.gd12"
"gd12","Substrate D",1.60416666666667,33.9244867323027,0.339965376866162,0.588837305546493,3,1.73572944579234,"Substrate D.gd12"
"gd12","Substrate D",2.97708333333333,70.6130915027188,1.5951658287623,2.76290826191402,3,3.9127422452643,"Substrate D.gd12"
"gd12","Substrate D",3.71875,93.3408694287866,0.966502739754827,1.67403185090988,3,1.79346074356749,"Substrate D.gd12"
"gd12","Substrate D",5.68888888888889,145.714409468723,0.779631697561906,1.35036171136839,3,0.926718034470189,"Substrate D.gd12"
"gd12","Substrate D",7.81527777777778,199.834058400009,0.639550689710847,1.1077342885949,3,0.554327073905262,"Substrate D.gd12"
"gd12","Substrate D",9.23958333333333,229.431411324338,1.28893363439769,2.2324985423612,3,0.973057058523346,"Substrate D.gd12"
"gd12","Substrate D",10.8388888888889,253.8595585706,1.2925340932462,2.23873472001739,3,0.881879229847786,"Substrate D.gd12"
"gd12","Substrate D",13.8597222222222,282.982817091591,1.91626000835534,3.31905969498381,3,1.17288382704507,"Substrate D.gd12"
"gd12","Substrate D",18.2409722222222,306.300465347796,1.84454289399251,3.19484200913515,3,1.04304183981813,"Substrate D.gd12"
"gd12","Substrate D",21.8006944444444,317.796186101316,2.37816554008336,4.11910354423385,3,1.2961463114981,"Substrate D.gd12"
"gd12","Substrate D",27.9395833333333,323.24351634976,2.63169516400656,4.55822973409267,3,1.41015349219272,"Substrate D.gd12"
"gd12","Substrate D",31.7576388888889,326.419541542566,2.6663071322746,4.61817942168288,3,1.41479869736312,"Substrate D.gd12"
"gd12","Substrate D",49.9388888888889,334.349083956219,2.66030994749545,4.60779199294301,3,1.37813806409183,"Substrate D.gd12"
"gd12","Substrate D",80.8354166666667,342.661047996207,3.62640630289074,6.28111996549478,3,1.83304171928066,"Substrate D.gd12"
"gd12","Substrate D",129.899305555556,349.638109604279,3.57569377842172,6.19328329653435,3,1.7713410313149,"Substrate D.gd12"
