"id","exper","date","time","temp.air","pres.amb","mass.init","vol","mass.final","notes","date.time.e","etime","date.time","start.time","elapsed.time","xCH4","vol.hs","vBg","vCH4","cvBg","cvCH4","rvBg","rvCH4","method"
"I1","IIS-BMP2","29.10.2018","09.46",20,1010.42,728.43,55,728.36,NA,2022-10-30 09:46:00,31.7576388889429,2018-10-29 09:46:00,2018-09-27 15:35:00,31.7576388888889,0.6,113.49,49.9181042554154,30.0032348012182,881.98884921065,530.118659945956,13.0742215583482,7.85824992974795,"vol"
"I1","IIS-BMP2","16.11.2018","14.07",21.5,1000,728.28,172,728.14,"Ambient pressure not measured.",2022-11-17 14:07:00,49.9388888888425,2018-11-16 14:07:00,2018-09-27 15:35:00,49.9388888888889,0.6,113.49,153.316179273294,92.1505612878569,1035.30502848394,622.269221233813,8.43265338044929,5.06843925955899,"vol"
"I1","IIS-BMP2","17.12.2018","11.38",21.4,1010.47,728.11,200,727.92,NA,2022-12-18 11:38:00,80.8354166666468,2018-12-17 11:38:00,2018-09-27 15:35:00,80.8354166666667,0.6,113.49,180.280147858486,108.357232047924,1215.58517634243,730.626453281737,5.83496466512823,3.50710063044234,"vol"
"I1","IIS-BMP2","04.02.2019","13.10",22.1,1009.4,727.83,214,727.61,NA,2023-02-04 13:10:00,128.899305555555,2019-02-04 13:10:00,2018-09-27 15:35:00,129.899305555556,0.6,113.49,192.015072557453,115.410498720797,1407.60024889988,846.036952002534,3.91357221993338,2.3522493086954,"vol"
"I2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,NA,NA,"vol"
"I2","IIS-BMP2","28.09.2018","09.00",20.3,1011.22,722.08,80,721.98,"Difficult to mix. Sludge level near shoulder of bottle.",2022-09-29 09:00:00,0.725694444445253,2018-09-28 09:00:00,2018-09-27 15:35:00,0.725694444444444,0.6,118.8,72.5604293542597,43.6123853593034,72.5604293542597,43.6123853593034,99.9875772919943,60.0974496817195,"vol"
"I2","IIS-BMP2","29.09.2018","06.05",19,1000,721.98,66,721.91,"Pressure not measured.",2022-09-30 06:05:00,1.60416666664241,2018-09-29 06:05:00,2018-09-27 15:35:00,1.60416666666667,0.6,118.8,59.5583183207697,35.7974774001937,132.118747675029,79.4098627594971,67.7976113690975,40.7496975938964,"vol"
"I2","IIS-BMP2","30.09.2018","15.02",20.3,1002.34,721.91,93,721.83,"Easy to mix. No floating layer.",2022-10-01 15:02:00,2.97708333334594,2018-09-30 15:02:00,2018-09-27 15:35:00,2.97708333333333,0.6,118.8,83.592922091846,50.2434558894433,215.711669766875,129.65331864894,60.8871056207679,36.5961438951939,"vol"
"I2","IIS-BMP2","01.10.2018","08.50",20.3,1000.62,721.83,52,721.77,NA,2022-10-02 08:50:00,3.71875000004366,2018-10-01 08:50:00,2018-09-27 15:35:00,3.71875,0.6,118.8,46.6579731850863,28.0437357488234,262.369642951962,157.697054397764,62.9096267664085,37.8117785377394,"vol"
"I2","IIS-BMP2","03.10.2018","08.07",20,1002.27,721.77,105,721.67,"Measured before I2. Wrong order, id correct",2022-10-04 08:07:00,5.68888888884248,2018-10-03 08:07:00,2018-09-27 15:35:00,5.68888888888889,0.6,118.8,94.5113421344233,56.8059631216813,356.880985086385,214.503017519445,47.9719184608987,28.8334814576035,"vol"
"I2","IIS-BMP2","05.10.2018","11.09",20.1,1009.23,721.67,104,721.56,NA,2022-10-06 11:09:00,7.81527777774318,2018-10-05 11:09:00,2018-09-27 15:35:00,7.81527777777778,0.6,118.8,94.230729673123,56.6373012365772,451.111714759508,271.140318756022,44.3149087946758,26.6354388571754,"vol"
"I2","IIS-BMP2","06.10.2018","21.20",20.4,1001.38,721.55,68,721.49,NA,2022-10-07 21:20:00,9.23958333334303,2018-10-06 21:20:00,2018-09-27 15:35:00,9.23958333333333,0.6,118.8,61.0316999539332,36.6830521981752,512.143414713441,307.823370954197,42.8501452626347,25.7550439616637,"vol"
"I2","IIS-BMP2","08.10.2018","11.43",20.4,1007.72,721.49,55,721.42,NA,2022-10-09 11:43:00,10.8388888888439,2018-10-08 11:43:00,2018-09-27 15:35:00,10.8388888888889,0.6,118.8,49.6840647405334,29.8625655465959,561.827479453975,337.685936500793,31.0660239801859,18.6722077234469,"vol"
"I2","IIS-BMP2","11.10.2018","12.13",20.5,1009.19,721.43,88,721.33,NA,2022-10-12 12:21:00,13.8652777777461,2018-10-11 12:13:00,2018-09-27 15:35:00,13.8597222222222,0.6,118.8,79.5741534211351,47.8279783420154,641.40163287511,385.513914842809,26.3417887187206,15.8327100718396,"vol"
"I2","IIS-BMP2","15.10.2018","21.22",20.1,1006.09,721.32,105,721.21,NA,2022-10-16 21:22:00,18.2409722222437,2018-10-15 21:22:00,2018-09-27 15:35:00,18.2409722222222,0.6,118.8,94.8337408222981,56.9997405833096,736.235373697408,442.513655426118,21.6453616712806,13.0099265240079,"vol"
"I2","IIS-BMP2","19.10.2018","10.48",20.5,1017.29,721.21,88,721.12,NA,2022-10-20 10:48:00,21.8006944444423,2018-10-19 10:48:00,2018-09-27 15:35:00,21.8006944444444,0.6,118.8,80.2284505178718,48.2212430646239,816.46382421528,490.734898490742,22.5378401766944,13.5463499830391,"vol"
"I2","IIS-BMP2","25.10.2018","14.08",20.6,997.15,721.04,58,720.98,NA,2022-10-26 14:08:00,27.9395833333474,2018-10-25 14:08:00,2018-09-27 15:35:00,27.9395833333333,0.6,118.8,51.7799962911632,31.122323451645,868.243820506443,521.857221942387,8.43475052706731,5.06969974777928,"vol"
"I2","IIS-BMP2","29.10.2018","09.46",20,1010.42,720.96,57,720.89,NA,2022-10-30 09:46:00,31.7576388889429,2018-10-29 09:46:00,2018-09-27 15:35:00,31.7576388888889,0.6,118.8,51.7333080465214,31.0942615212625,919.977128552964,552.95148346365,13.5496477968336,8.14400447264788,"vol"
"I2","IIS-BMP2","16.11.2018","14.07",21.5,1000,720.86,173,720.68,"Ambient pressure not measured.",2022-11-17 14:07:00,49.9388888888425,2018-11-16 14:07:00,2018-09-27 15:35:00,49.9388888888889,0.6,118.8,154.207552408603,92.6863203651119,1074.18468096157,645.637803828762,8.48168043498678,5.09790692967271,"vol"
"I2","IIS-BMP2","17.12.2018","11.38",21.4,1010.47,720.66,206,720.46,NA,2022-12-18 11:38:00,80.8354166666468,2018-12-17 11:38:00,2018-09-27 15:35:00,80.8354166666667,0.6,118.8,185.688552294241,111.607949009361,1259.87323325581,757.245752838123,6.01001360508208,3.61231364935561,"vol"
"I2","IIS-BMP2","04.02.2019","13.10",22.1,1009.4,720.4,215,720.21,NA,2023-02-04 13:10:00,128.899305555555,2019-02-04 13:10:00,2018-09-27 15:35:00,129.899305555556,0.6,118.8,192.912339251647,115.949800116688,1452.78557250746,873.195552954811,3.93185994058727,2.36324112789491,"vol"
"I3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,NA,NA,"vol"
"I3","IIS-BMP2","28.09.2018","09.00",20.3,1011.22,740.53,80,740.44,"Difficult to mix. Sludge level near shoulder of bottle.",2022-09-29 09:00:00,0.725694444445253,2018-09-28 09:00:00,2018-09-27 15:35:00,0.725694444444444,0.6,103.41,72.5604293542597,43.6123853593034,72.5604293542597,43.6123853593034,99.9875772919943,60.0974496817195,"vol"
"I3","IIS-BMP2","29.09.2018","06.05",19,1000,740.43,65,740.35,"Pressure not measured.",2022-09-30 06:05:00,1.60416666664241,2018-09-29 06:05:00,2018-09-27 15:35:00,1.60416666666667,0.6,103.41,58.6559195583338,35.2550913789787,131.216348912594,78.8674767382821,66.7703748332021,40.1322779333828,"vol"
"I3","IIS-BMP2","30.09.2018","15.02",20.3,1002.34,740.37,92,740.27,"Easy to mix. No floating layer.",2022-10-01 15:02:00,2.97708333334594,2018-09-30 15:02:00,2018-09-27 15:35:00,2.97708333333333,0.6,103.41,82.6940734672025,49.7032036755783,213.910422379796,128.57068041386,60.2324055603296,36.2026369715896,"vol"
"I3","IIS-BMP2","01.10.2018","08.50",20.3,1000.62,740.29,54,740.24,NA,2022-10-02 08:50:00,3.71875000004366,2018-10-01 08:50:00,2018-09-27 15:35:00,3.71875,0.6,103.41,48.452510615282,29.122340969932,262.362932995078,157.693021383792,65.3292277958858,39.2660777122679,"vol"
"I3","IIS-BMP2","03.10.2018","08.07",20,1002.27,740.22,106,740.11,"Measured after I3. Wrong order, id correct",2022-10-04 08:07:00,5.68888888884248,2018-10-03 08:07:00,2018-09-27 15:35:00,5.68888888888889,0.6,103.41,95.4114501547512,57.3469722942687,357.774383149829,215.039993678061,48.428793874812,29.108086042914,"vol"
"I3","IIS-BMP2","05.10.2018","11.09",20.1,1009.23,740.11,102,740.01,NA,2022-10-06 11:09:00,7.81527777774318,2018-10-05 11:09:00,2018-09-27 15:35:00,7.81527777777778,0.6,103.41,92.4186002563322,55.548122366643,450.192983406161,270.588116044704,43.4626990101628,26.1232188791528,"vol"
"I3","IIS-BMP2","06.10.2018","21.20",20.4,1001.38,740.01,70,739.95,NA,2022-10-07 21:20:00,9.23958333334303,2018-10-06 21:20:00,2018-09-27 15:35:00,9.23958333333333,0.6,103.41,62.8267499525783,37.7619654981215,513.01973335874,308.350081542826,44.1104436527122,26.5125452546538,"vol"
"I3","IIS-BMP2","08.10.2018","11.43",20.4,1007.72,739.93,56,739.87,NA,2022-10-09 11:43:00,10.8388888888439,2018-10-08 11:43:00,2018-09-27 15:35:00,10.8388888888889,0.6,103.41,50.5874113721795,30.4055212838067,563.607144730919,338.755602826632,31.6308607798257,19.0117024093277,"vol"
"I3","IIS-BMP2","11.10.2018","12.13",20.5,1009.19,739.87,86,739.78,NA,2022-10-12 12:22:00,13.8659722222437,2018-10-11 12:13:00,2018-09-27 15:35:00,13.8597222222222,0.6,103.41,77.7656499342911,46.7409788342423,641.37279466521,385.496581660875,25.743111702386,15.472875752025,"vol"
"I3","IIS-BMP2","15.10.2018","21.22",20.1,1006.09,739.76,105,739.65,NA,2022-10-16 21:22:00,18.2409722222437,2018-10-15 21:22:00,2018-09-27 15:35:00,18.2409722222222,0.6,103.41,94.8337408222981,56.9997405833096,736.206535487508,442.496322244184,21.6453616712806,13.0099265240079,"vol"
"I3","IIS-BMP2","19.10.2018","10.48",20.5,1017.29,739.67,86,739.58,NA,2022-10-20 10:48:00,21.8006944444423,2018-10-19 10:48:00,2018-09-27 15:35:00,21.8006944444444,0.6,103.41,78.4050766424657,47.1253057222461,814.611612129974,489.62162796643,22.025616536315,13.2384783925155,"vol"
"I3","IIS-BMP2","25.10.2018","14.08",20.6,997.15,739.51,56,739.44,NA,2022-10-26 14:08:00,27.9395833333474,2018-10-25 14:08:00,2018-09-27 15:35:00,27.9395833333333,0.6,103.41,49.9944791776748,30.0491398843469,864.606091307649,519.670767850777,8.14389706061671,4.89488251509724,"vol"
"I3","IIS-BMP2","29.10.2018","09.46",20,1010.42,739.42,56,739.36,NA,2022-10-30 09:46:00,31.7576388889429,2018-10-29 09:46:00,2018-09-27 15:35:00,31.7576388888889,0.6,103.41,50.8257061509684,30.5487481612403,915.431797458617,550.219516012018,13.3119346775909,8.00112720119791,"vol"
"I3","IIS-BMP2","16.11.2018","14.07",21.5,1000,739.32,146.26,739.16,"Ambient pressure not measured.",2022-11-17 14:07:00,49.9388888888425,2018-11-16 14:07:00,2018-09-27 15:35:00,49.9388888888889,0.6,103.41,130.372234770418,78.3601226393137,1045.80403222904,628.579638651331,7.17069699665415,4.30994143083197,"vol"
"I3","IIS-BMP2","17.12.2018","11.38",21.4,1010.47,739.11,210,738.92,NA,2022-12-18 11:38:00,80.8354166666468,2018-12-17 11:38:00,2018-09-27 15:35:00,80.8354166666667,0.6,103.41,189.294155251411,113.77509365032,1235.09818748045,742.354732301651,6.12671289838465,3.68245566196446,"vol"
"I3","IIS-BMP2","04.02.2019","13.10",22.1,1009.4,738.83,214,738.64,NA,2023-02-04 13:10:00,128.899305555555,2019-02-04 13:10:00,2018-09-27 15:35:00,129.899305555556,0.6,103.41,192.015072557453,115.410498720797,1427.1132600379,857.765231022448,3.91357221993338,2.3522493086954,"vol"
"I4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,NA,NA,"vol"
"I4","IIS-BMP2","28.09.2018","09.00",20.3,1011.22,723.76,79,723.68,"Difficult to mix. Sludge level near shoulder of bottle.",2022-09-29 09:00:00,0.725694444445253,2018-09-28 09:00:00,2018-09-27 15:35:00,0.725694444444444,0.6,120.29,71.6534239873315,43.0672305423121,71.6534239873315,43.0672305423121,98.7377325758443,59.346231560698,"vol"
"I4","IIS-BMP2","29.09.2018","06.05",19,1000,723.67,62,723.6,"Pressure not measured.",2022-09-30 06:05:00,1.60416666664241,2018-09-29 06:05:00,2018-09-27 15:35:00,1.60416666666667,0.6,120.29,55.948723271026,33.6279333153335,127.602147258358,76.6951638576456,63.6886652255158,38.2800189518421,"vol"
"I4","IIS-BMP2","30.09.2018","15.02",20.3,1002.34,723.62,91,723.52,"Easy to mix. No floating layer.",2022-10-01 15:02:00,2.97708333334594,2018-09-30 15:02:00,2018-09-27 15:35:00,2.97708333333333,0.6,120.29,81.795224842559,49.1629514617133,209.397372100917,125.858115319359,59.5777054998912,35.8091300479854,"vol"
"I4","IIS-BMP2","01.10.2018","08.50",20.3,1000.62,723.53,50,723.48,NA,2022-10-02 08:50:00,3.71875000004366,2018-10-01 08:50:00,2018-09-27 15:35:00,3.71875,0.6,120.29,44.8634357548907,26.9651305277148,254.260807855807,152.823245847074,60.4900257369313,36.357479363211,"vol"
"I4","IIS-BMP2","03.10.2018","08.07",20,1002.27,723.47,102,723.36,NA,2022-10-04 08:07:00,5.68888888884248,2018-10-03 08:07:00,2018-09-27 15:35:00,5.68888888888889,0.6,120.29,91.8110180734398,55.1829356039189,346.071825929247,208.006181450993,46.6012922191587,28.0096677016719,"vol"
"I4","IIS-BMP2","05.10.2018","11.09",20.1,1009.23,723.36,97,723.27,NA,2022-10-06 11:09:00,7.81527777774318,2018-10-05 11:09:00,2018-09-27 15:35:00,7.81527777777778,0.6,120.29,87.8882767143551,52.8251751918076,433.960102643602,260.8313566428,41.3321745488803,24.8426689340963,"vol"
"I4","IIS-BMP2","06.10.2018","21.20",20.4,1001.38,723.27,64,723.2,NA,2022-10-07 21:20:00,9.23958333334303,2018-10-06 21:20:00,2018-09-27 15:35:00,9.23958333333333,0.6,120.29,57.441599956643,34.5252255982825,491.401702600245,295.356582241083,40.3295484824797,24.2400413756835,"vol"
"I4","IIS-BMP2","08.10.2018","11.43",20.4,1007.72,723.19,53,723.14,NA,2022-10-09 11:43:00,10.8388888888439,2018-10-08 11:43:00,2018-09-27 15:35:00,10.8388888888889,0.6,120.29,47.8773714772413,28.7766540721742,539.279074077486,324.133236313257,29.9363503809064,17.9932183516852,"vol"
"I4","IIS-BMP2","11.10.2018","12.13",20.5,1009.19,723.14,79,723.06,NA,2022-10-12 12:23:00,13.8666666666468,2018-10-11 12:13:00,2018-09-27 15:35:00,13.8597222222222,0.6,120.29,71.4358877303372,42.9364805570366,610.714961807824,367.069716870294,23.6477421452151,14.2134556326742,"vol"
"I4","IIS-BMP2","15.10.2018","21.22",20.1,1006.09,723.02,101,722.92,NA,2022-10-16 21:22:00,18.2409722222437,2018-10-15 21:22:00,2018-09-27 15:35:00,18.2409722222222,0.6,120.29,91.2210268862106,54.8283218944216,701.935988694034,421.898038764715,20.8207764647556,12.5143102754743,"vol"
"I4","IIS-BMP2","19.10.2018","10.48",20.5,1017.29,722.94,79,722.85,NA,2022-10-20 10:48:00,21.8006944444423,2018-10-19 10:48:00,2018-09-27 15:35:00,21.8006944444444,0.6,120.29,72.023268078544,43.2895250239237,773.959256772578,465.187563788639,20.232833794987,12.1609278256828,"vol"
"I4","IIS-BMP2","25.10.2018","14.08",20.6,997.15,722.79,51,722.74,NA,2022-10-26 14:08:00,27.9395833333474,2018-10-25 14:08:00,2018-09-27 15:35:00,27.9395833333333,0.6,120.29,45.5306863939538,27.3661809661017,819.489943166532,492.553744754741,7.41676339449022,4.45783943339212,"vol"
"I4","IIS-BMP2","29.10.2018","09.46",20,1010.42,722.73,55,722.68,NA,2022-10-30 09:46:00,31.7576388889429,2018-10-29 09:46:00,2018-09-27 15:35:00,31.7576388888889,0.6,120.29,49.9181042554154,30.0032348012182,869.408047421948,522.556979555959,13.0742215583482,7.85824992974795,"vol"
"I4","IIS-BMP2","16.11.2018","14.07",21.5,1000,722.62,160,722.46,"Ambient pressure not measured.",2022-11-17 14:07:00,49.9388888888425,2018-11-16 14:07:00,2018-09-27 15:35:00,49.9388888888889,0.6,120.29,142.619701649575,85.7214523607972,1012.02774907152,608.278431916756,7.84432872599934,4.71482721819441,"vol"
"I4","IIS-BMP2","17.12.2018","11.38",21.4,1010.47,722.4,204,722.22,NA,2022-12-18 11:38:00,80.8354166666468,2018-12-17 11:38:00,2018-09-27 15:35:00,80.8354166666667,0.6,120.29,183.885750815656,110.524376688882,1195.91349988718,718.802808605638,5.9516639584308,3.57724264305119,"vol"
"I4","IIS-BMP2","04.02.2019","13.10",22.1,1009.4,722.14,211,721.94,NA,2023-02-04 13:10:00,128.899305555555,2019-02-04 13:10:00,2018-09-27 15:35:00,129.899305555556,0.6,120.29,189.323272474872,113.792594533122,1385.23677236205,832.59540313876,3.85870905797169,2.31927385109687,"vol"
"L1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,NA,NA,"vol"
"L1","IIS-BMP2","28.09.2018","09.00",20.3,1011.22,467.75,62,467.68,NA,2022-09-29 09:00:00,0.725694444445253,2018-09-28 09:00:00,2018-09-27 15:35:00,0.725694444444444,0.6,376.03,56.2343327495513,33.7995986534601,56.2343327495513,33.7995986534601,77.4903724012956,46.5755235033326,"vol"
"L1","IIS-BMP2","29.09.2018","06.05",19,1000,467.66,57.5,467.6,"Pressure not measured.",2022-09-30 06:05:00,1.60416666664241,2018-09-29 06:05:00,2018-09-27 15:35:00,1.60416666666667,0.6,376.03,51.8879288400645,31.1871962198657,108.122261589616,64.9867948733259,59.0661008139864,35.501630479531,"vol"
"L1","IIS-BMP2","30.09.2018","15.02",20.3,1002.34,467.62,347,467.19,NA,2022-10-01 15:02:00,2.97708333334594,2018-09-30 15:02:00,2018-09-27 15:35:00,2.97708333333333,0.6,376.03,311.900472751296,187.467518211149,420.022734340912,252.454313084474,227.180920972113,136.54690249067,"vol"
"L1","IIS-BMP2","01.10.2018","08.50",20.3,1000.62,467.2,349,466.77,NA,2022-10-02 08:50:00,3.71875000004366,2018-10-01 08:50:00,2018-09-27 15:35:00,3.71875,0.6,376.03,313.146781569137,188.216611083449,733.169515910049,440.670924167924,422.22037964378,253.775205955213,"vol"
"L1","IIS-BMP2","02.10.2018","09.45",20.3,1000,NA,326,466.4,"Forgot to measure initial mass. Pressure not measured.",2022-10-03 09:45:00,4.75694444444525,2018-10-02 09:45:00,2018-09-27 15:35:00,4.75694444444444,0.6,376.03,292.323943379122,175.701061609733,1025.49345928917,616.371985777657,281.569550813335,169.237142955194,"vol"
"L1","IIS-BMP2","03.10.2018","08.07",20,1002.27,466.39,147,466.21,NA,2022-10-04 08:07:00,5.68888888884248,2018-10-03 08:07:00,2018-09-27 15:35:00,5.68888888888889,0.6,376.03,132.315878988193,79.5283483703538,1157.80933827736,695.900334148011,141.978290419521,85.3359326775778,"vol"
"L1","IIS-BMP2","05.10.2018","11.09",20.1,1009.23,466.2,145,466.03,NA,2022-10-06 11:09:00,7.81527777774318,2018-10-05 11:09:00,2018-09-27 15:35:00,7.81527777777778,0.6,376.03,131.379382717335,78.9654680702278,1289.1887209947,774.865802218238,61.7852093771922,37.1359484066388,"vol"
"L1","IIS-BMP2","08.10.2018","11.43",20.4,1007.72,466.02,91,465.91,NA,2022-10-09 11:43:00,10.8388888888439,2018-10-08 11:43:00,2018-09-27 15:35:00,10.8388888888889,0.6,376.03,82.2045434797917,49.4089720861859,1371.39326447449,824.274774304424,27.1875384958429,16.3410472678245,"vol"
"L1","IIS-BMP2","11.10.2018","12.13",20.5,1009.19,465.91,60,465.85,NA,2022-10-12 12:24:00,13.8673611111444,2018-10-11 12:13:00,2018-09-27 15:35:00,13.8597222222222,0.6,376.03,54.2551046053194,32.6099852331923,1425.64836907981,856.884759537617,17.9603104900368,10.7950295944361,"vol"
"L1","IIS-BMP2","15.10.2018","21.22",20.1,1006.09,465.83,52,465.78,NA,2022-10-16 21:22:00,18.2409722222437,2018-10-15 21:22:00,2018-09-27 15:35:00,18.2409722222222,0.6,376.03,46.9652811691381,28.2284429555438,1472.61365024895,885.11320249316,10.7196076848247,6.44301123093724,"vol"
"L1","IIS-BMP2","19.10.2018","10.48",20.5,1017.29,465.78,32,465.74,NA,2022-10-20 10:48:00,21.8006944444423,2018-10-19 10:48:00,2018-09-27 15:35:00,21.8006944444444,0.6,376.03,29.1739820064988,17.5349974780451,1501.78763225545,902.648199971205,8.19557824607068,4.92594544837785,"vol"
"L1","IIS-BMP2","25.10.2018","14.08",20.6,997.15,465.7,26,465.67,NA,2022-10-26 14:08:00,27.9395833333474,2018-10-25 14:08:00,2018-09-27 15:35:00,27.9395833333333,0.6,376.03,23.211722475349,13.9513863748754,1524.9993547308,916.599586346081,3.78109506385776,2.27262402486657,"vol"
"L1","IIS-BMP2","29.10.2018","09.46",20,1010.42,465.65,24,465.63,NA,2022-10-30 09:46:00,31.7576388889429,2018-10-29 09:46:00,2018-09-27 15:35:00,31.7576388888889,0.6,376.03,21.7824454932722,13.0923206405316,1546.78180022407,929.691906986612,5.70511486182466,3.42905451479911,"vol"
"L1","IIS-BMP2","16.11.2018","14.07",21.5,1000,465.58,71,465.51,"Ambient pressure not measured.",2022-11-17 14:07:00,49.9388888888425,2018-11-16 14:07:00,2018-09-27 15:35:00,49.9388888888889,0.6,376.03,63.2874926069991,38.0388944851037,1610.06929283107,967.730801471716,3.48092087216221,2.09220457807377,"vol"
"L1","IIS-BMP2","17.12.2018","11.38",21.4,1010.47,465.68,92,465.37,NA,2022-12-18 11:38:00,80.8354166666468,2018-12-17 11:38:00,2018-09-27 15:35:00,80.8354166666667,0.6,376.03,82.9288680149037,49.8443267420449,1692.99816084597,1017.57512821376,2.68408374595899,1.61326629000348,"vol"
"L1","IIS-BMP2","04.02.2019","13.10",22.1,1009.4,465.33,73,465.25,NA,2023-02-04 13:10:00,128.899305555555,2019-02-04 13:10:00,2018-09-27 15:35:00,129.899305555556,0.6,376.03,65.5004686761406,39.3690019000849,1758.49862952211,1056.94413011385,1.33500360773428,0.802402801564319,"vol"
"L2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,NA,NA,"vol"
"L2","IIS-BMP2","28.09.2018","09.00",20.3,1011.22,468.51,61,468.43,NA,2022-09-29 09:00:00,0.725694444445253,2018-09-28 09:00:00,2018-09-27 15:35:00,0.725694444444444,0.6,375.58,55.327327382623,33.2544438364688,55.327327382623,33.2544438364688,76.2405276851456,45.8243053823111,"vol"
"L2","IIS-BMP2","29.09.2018","06.05",19,1000,468.42,57,468.36,"Pressure not measured.",2022-09-30 06:05:00,1.60416666664241,2018-09-29 06:05:00,2018-09-27 15:35:00,1.60416666666667,0.6,375.58,51.4367294588465,30.9160032092582,106.76405684147,64.170447045727,58.5524825460387,35.1929206492742,"vol"
"L2","IIS-BMP2","30.09.2018","15.02",20.3,1002.34,468.36,352,467.95,NA,2022-10-01 15:02:00,2.97708333334594,2018-09-30 15:02:00,2018-09-27 15:35:00,2.97708333333333,0.6,375.58,316.394715874514,190.168779280473,423.158772715983,254.339226326201,230.454421274305,138.514437108691,"vol"
"L2","IIS-BMP2","01.10.2018","08.50",20.3,1000.62,467.96,351,467.53,NA,2022-10-02 08:50:00,3.71875000004366,2018-10-01 08:50:00,2018-09-27 15:35:00,3.71875,0.6,375.58,314.941318999333,189.295216304558,738.100091715316,443.634442630758,424.639980673258,255.229505129741,"vol"
"L2","IIS-BMP2","02.10.2018","09.45",20.3,1000,467.52,362,467.11,"Pressure not measured.",2022-10-03 09:45:00,4.75694444444525,2018-10-02 09:45:00,2018-09-27 15:35:00,4.75694444444444,0.6,375.58,324.60511504062,195.10363283044,1062.70520675594,638.738075461198,312.663120841802,187.925907207915,"vol"
"L2","IIS-BMP2","03.10.2018","08.07",20,1002.27,467.09,146,466.93,NA,2022-10-04 08:07:00,5.68888888884248,2018-10-03 08:07:00,2018-09-27 15:35:00,5.68888888888889,0.6,375.58,131.415770967865,78.9873391977663,1194.1209777238,717.725414658964,141.012451709184,84.7554161287507,"vol"
"L2","IIS-BMP2","05.10.2018","11.09",20.1,1009.23,466.92,150,466.75,NA,2022-10-06 11:09:00,7.81527777774318,2018-10-05 11:09:00,2018-09-27 15:35:00,7.81527777777778,0.6,375.58,135.909706259312,81.6884152450633,1330.03068398311,799.413829904028,63.9157338384746,38.4164983516953,"vol"
"L2","IIS-BMP2","08.10.2018","11.43",20.4,1007.72,466.74,90,466.63,NA,2022-10-09 11:43:00,10.8388888888439,2018-10-08 11:43:00,2018-09-27 15:35:00,10.8388888888889,0.6,375.58,81.3011968481456,48.8660163489751,1411.33188083126,848.279846253003,26.8887743365479,16.1614753198264,"vol"
"L2","IIS-BMP2","11.10.2018","12.13",20.5,1009.19,466.63,59,466.56,NA,2022-10-12 12:25:00,13.8680555555475,2018-10-11 12:13:00,2018-09-27 15:35:00,13.8597222222222,0.6,375.58,53.3508528618974,32.0664854793058,1464.68273369316,880.346331732309,17.6609719818695,10.6151124345288,"vol"
"L2","IIS-BMP2","15.10.2018","21.22",20.1,1006.09,466.57,55,466.49,NA,2022-10-16 21:22:00,18.2409722222437,2018-10-15 21:22:00,2018-09-27 15:35:00,18.2409722222222,0.6,375.58,49.6748166212038,29.8570069722098,1514.35755031436,910.203338704518,11.3380465897184,6.81472341733747,"vol"
"L2","IIS-BMP2","19.10.2018","10.48",20.5,1017.29,466.49,33,466.44,NA,2022-10-20 10:48:00,21.8006944444423,2018-10-19 10:48:00,2018-09-27 15:35:00,21.8006944444444,0.6,375.58,30.0856689442019,18.082966149234,1544.44321925856,928.286304853752,8.45169006626039,5.07988124363966,"vol"
"L2","IIS-BMP2","25.10.2018","14.08",20.6,997.15,466.41,21,466.4,NA,2022-10-26 14:08:00,27.9395833333474,2018-10-25 14:08:00,2018-09-27 15:35:00,27.9395833333333,0.6,375.58,18.7479296916281,11.2684274566301,1563.19114895019,939.554732310383,3.05396139773127,1.83558094316146,"vol"
"L2","IIS-BMP2","29.10.2018","09.46",20,1010.42,466.38,26,466.34,NA,2022-10-30 09:46:00,31.7576388889429,2018-10-29 09:46:00,2018-09-27 15:35:00,31.7576388888889,0.6,375.58,23.5976492843782,14.1833473605759,1586.78879823457,953.738079670958,6.18054110031005,3.71480905769903,"vol"
"L2","IIS-BMP2","16.11.2018","14.07",21.5,1000,466.31,66,466.25,"Ambient pressure not measured.",2022-11-17 14:07:00,49.9388888888425,2018-11-16 14:07:00,2018-09-27 15:35:00,49.9388888888889,0.6,375.58,58.8306269304499,35.3600990988288,1645.61942516502,989.098178769787,3.23578559947473,1.94486622750519,"vol"
"L2","IIS-BMP2","17.12.2018","11.38",21.4,1010.47,466.2,91,466.1,NA,2022-12-18 11:38:00,80.8354166666468,2018-12-17 11:38:00,2018-09-27 15:35:00,80.8354166666667,0.6,375.58,82.0274672756112,49.3025405818053,1727.64689244063,1038.40071935159,2.65490892263335,1.59573078685126,"vol"
