"id","date","elapsed.time","day","time.orig","time","vol","pres.init","pres.resid","mass.init","mass.final","notes","date.time","start.time","mass.tot","mass.vent","mass.leak","cmass.tot","cmass.vent","cmass.leak","xCH4","vol.hs","temperature","pressure","massloss","cmassloss","vBg","vCH4","cvBg","cvCH4","rvBg","rvCH4","method"
"E3","19022017",5.14513888888889,5,1647,"1559",188,80,0.1,359.01,358.83,NA,2017-02-19 15:59:00,2017-02-14 12:30:00,0.180000000000007,0.180000000000007,0,0.590000000000032,0.560000000000059,0.0299999999999727,0.747,224.254,30,150,0.180000000000007,0.590000000000032,170.059202850632,127.174633274742,530.868691993452,375.108524966331,171.128757585541,127.974473735589,"grav"
"E3","20022017",5.93194444444444,6,1135,"1052",107,45.5,0.3,358.84,358.74,NA,2017-02-20 10:52:00,2017-02-14 12:30:00,0.089999999999975,0.0999999999999659,-0.00999999999999091,0.680000000000007,0.660000000000025,0.0199999999999818,0.7505,224.254,30,150,0.089999999999975,0.680000000000007,85.3844365061794,64.1508663504958,616.253128499631,439.259391316827,108.520378260281,81.5333164560583,"grav"
"E3","23022017",9.11111111111111,9,1542,"1510",40,16.6,0.2,358.73,358.7,NA,2017-02-23 15:10:00,2017-02-14 12:30:00,0.0400000000000205,0.0300000000000296,0.00999999999999091,0.720000000000027,0.690000000000055,0.0299999999999727,0.746745454545454,224.254,30,150,0.0400000000000205,0.720000000000027,37.7795154777052,28.2428947516826,654.032643977337,467.50228606851,11.883464894691,8.88374146841915,"grav"
"E3","07032017",20.9194444444444,21,1115,"1034",40,16.3,0,358.65,358.61,NA,2017-03-07 10:34:00,2017-02-14 12:30:00,0.089999999999975,0.0399999999999636,0.0500000000000114,0.810000000000002,0.730000000000018,0.0799999999999841,0.7328,224.254,30,150,0.089999999999975,0.810000000000002,83.6196311279272,61.3479992772207,737.652275105264,528.85028534573,7.08140842297196,5.19531398254516,"grav"
"E3","16042017",60.9166666666667,61,1109,"1030",14,5.9,0,358.48,358.48,NA,2017-04-16 10:30:00,2017-02-14 12:30:00,0.129999999999995,0,0.129999999999995,0.939999999999998,0.730000000000018,0.20999999999998,0.7328,224.254,30,150,0.129999999999995,0.939999999999998,120.783911629258,88.6137767337848,858.436186734521,617.464062079515,3.01980749958558,2.21549827239131,"grav"
"I1","14022017",0,0,1230,"1230",0,0,0,354.72,354.72,NA,2017-02-14 12:30:00,2017-02-14 12:30:00,0,0,0,0,0,0,NA,228.444,30,150,0,0,0,0,0,0,NA,NA,"grav"
"I1","15022017",0.874305555555556,1,929,"0929",46,20.8,0.1,354.72,354.67,NA,2017-02-15 09:29:00,2017-02-14 12:30:00,0.0500000000000114,0.0500000000000114,0,0.0500000000000114,0.0500000000000114,0,0.2439,228.444,30,150,0.0500000000000114,0.0500000000000114,69.4418526637999,16.9929366075651,69.4418526637999,16.9929366075651,79.425153165903,19.4359243168337,"grav"
"I1","16022017",2.01388888888889,2,1344,"1250",25,10.7,0.2,354.67,354.64,NA,2017-02-16 12:50:00,2017-02-14 12:30:00,0.0300000000000296,0.0300000000000296,0,0.0800000000000409,0.0800000000000409,0,0.3971,228.444,30,150,0.0300000000000296,0.0800000000000409,20.0150112325074,7.96892709073653,89.4568638963073,24.9618636983016,17.5634467853812,6.99284278528982,"grav"
"I1","17022017",2.85,3,854,"0854",12,4.9,0.1,354.64,354.63,NA,2017-02-17 08:54:00,2017-02-14 12:30:00,0.00999999999999091,0.00999999999999091,0,0.0900000000000318,0.0900000000000318,0,0.4238,228.444,30,150,0.00999999999999091,0.0900000000000318,6.82491310692589,2.89968935558358,96.2817770032331,27.8615530538852,8.16268677240306,3.46806700335578,"grav"
"I1","18022017",4.15138888888889,4,1706,"1608",16,6.8,0.2,354.64,354.63,NA,2017-02-18 16:08:00,2017-02-14 12:30:00,0,0.00999999999999091,-0.00999999999999091,0.0900000000000318,0.100000000000023,-0.00999999999999091,0.5337,228.444,30,150,0,0.0900000000000318,0,0,96.2817770032331,27.8615530538852,0,0,"grav"
"I1","20022017",5.93194444444444,6,1139,"1052",19,7.7,0.1,354.62,354.61,NA,2017-02-20 10:52:00,2017-02-14 12:30:00,0.0199999999999818,0.00999999999999091,0.00999999999999091,0.110000000000014,0.110000000000014,0,0.557,228.444,30,150,0.0199999999999818,0.110000000000014,15.4149563337347,8.60276153968366,111.696733336968,36.4643145935688,8.65738577245628,4.83150414085198,"grav"
"I1","07032017",20.9194444444444,21,1055,"1034",44,18.2,0.1,354.57,354.51,NA,2017-03-07 10:34:00,2017-02-14 12:30:00,0.100000000000023,0.0600000000000023,0.0400000000000205,0.210000000000036,0.170000000000016,0.0400000000000205,0.6123,228.444,30,150,0.100000000000023,0.210000000000036,81.4436583201739,49.9524654475575,193.140391657142,86.4167800411263,5.43410564271386,3.33294181468273,"grav"
"I1","17032017",30.96875,31,1216,"1145",14,8.1,0,354.54,354.51,NA,2017-03-17 11:45:00,2017-02-14 12:30:00,0,0.0300000000000296,-0.0300000000000296,0.210000000000036,0.200000000000045,0.00999999999999091,0.6123,228.444,30,150,0,0.210000000000036,0,0,193.140391657142,86.4167800411263,0,0,"grav"
"I1","06042017",50.8645833333333,51,915,"0915",13,5.6,0,354.49,354.48,NA,2017-04-06 09:15:00,2017-02-14 12:30:00,0.0299999999999727,0.00999999999999091,0.0199999999999818,0.240000000000009,0.210000000000036,0.0299999999999727,0.6123,228.444,30,150,0.0299999999999727,0.240000000000009,24.4330974960244,14.9857396342502,217.573489153166,101.402519675376,1.22805097362217,0.753209950203151,"grav"
"I1","16042017",60.9166666666667,61,1030,"1030",8,3.3,0,354.41,354.38,NA,2017-04-16 10:30:00,2017-02-14 12:30:00,0.100000000000023,0.0300000000000296,0.0699999999999932,0.340000000000032,0.240000000000066,0.0999999999999659,0.6123,228.444,30,150,0.100000000000023,0.340000000000032,81.4436583201739,49.9524654475575,299.01714747334,151.354985122934,8.102167045323,4.96936443830624,"grav"
"I2","14022017",0,0,1230,"1230",0,0,0,357.83,357.83,NA,2017-02-14 12:30:00,2017-02-14 12:30:00,0,0,0,0,0,0,NA,227.014,30,150,0,0,0,0,0,0,NA,NA,"grav"
"I2","15022017",0.874305555555556,1,929,"0929",45,19.7,0.1,357.83,357.78,NA,2017-02-15 09:29:00,2017-02-14 12:30:00,0.0500000000000114,0.0500000000000114,0,0.0500000000000114,0.0500000000000114,0,0.2439,227.014,30,150,0.0500000000000114,0.0500000000000114,69.1921306838013,16.9318277861144,69.1921306838013,16.9318277861144,79.139529932227,19.3660301922199,"grav"
"I2","16022017",2.01388888888889,2,1344,"1250",25,10.7,0.2,357.79,357.76,NA,2017-02-16 12:50:00,2017-02-14 12:30:00,0.0199999999999818,0.0300000000000296,-0.0100000000000477,0.0699999999999932,0.0800000000000409,-0.0100000000000477,0.3693,227.014,30,150,0.0199999999999818,0.0699999999999932,13.0384490606877,4.82838841780505,82.230579744489,21.7602162039195,11.441417822907,4.23697703939017,"grav"
"I2","17022017",2.85,3,854,"0854",15,6,0.2,357.76,357.75,NA,2017-02-17 08:54:00,2017-02-14 12:30:00,0.00999999999999091,0.00999999999999091,0,0.0799999999999841,0.0900000000000318,-0.0100000000000477,0.4345,227.014,30,150,0.00999999999999091,0.0799999999999841,6.88830872766691,3.00037439437285,89.1188884721559,24.7605905982923,8.23850877727604,3.58848764775491,"grav"
"I2","18022017",4.15138888888889,4,1706,"1608",16,6.4,0,357.76,357.74,NA,2017-02-18 16:08:00,2017-02-14 12:30:00,0.00999999999999091,0.0199999999999818,-0.00999999999999091,0.089999999999975,0.110000000000014,-0.0200000000000387,0.4844,227.014,30,150,0.00999999999999091,0.089999999999975,7.20012878016962,3.49560756213003,96.3190172523255,28.2561981604224,5.53264964965008,2.68605917260792,"grav"
"I2","20022017",5.93194444444444,6,1139,"1052",17,7.2,0.2,357.73,357.72,NA,2017-02-20 10:52:00,2017-02-14 12:30:00,0.0199999999999818,0.00999999999999091,0.00999999999999091,0.109999999999957,0.120000000000005,-0.0100000000000477,0.5224,227.014,30,150,0.0199999999999818,0.109999999999957,14.9141914202568,7.80744580417261,111.233208672582,36.063643964595,8.37614494741411,4.38483695710162,"grav"
"I2","07032017",20.9194444444444,21,1055,"1034",34,14.1,0.1,357.67,357.66,NA,2017-03-07 10:34:00,2017-02-14 12:30:00,0.0600000000000023,0.00999999999999091,0.0500000000000114,0.169999999999959,0.129999999999995,0.0399999999999636,0.6012,227.014,30,150,0.0600000000000023,0.169999999999959,48.31656871263,29.098561823748,159.549777385212,65.1622057883429,3.22379107340317,1.94152205663039,"grav"
"I2","17032017",30.96875,31,1216,"1145",21,9.4,0.1,357.65,357.61,NA,2017-03-17 11:45:00,2017-02-14 12:30:00,0.0500000000000114,0.0399999999999636,0.0100000000000477,0.21999999999997,0.169999999999959,0.0500000000000114,0.6012,227.014,30,150,0.0500000000000114,0.21999999999997,40.2638072605326,24.2488015197946,199.813584645745,89.4110073081375,4.00662583478453,2.41298280619889,"grav"
"I2","06042017",50.8645833333333,51,915,"0915",20,8.9,0.1,357.59,357.57,NA,2017-04-06 09:15:00,2017-02-14 12:30:00,0.0400000000000205,0.0199999999999818,0.0200000000000387,0.259999999999991,0.189999999999941,0.07000000000005,0.6012,227.014,30,150,0.0400000000000205,0.259999999999991,32.2110458084353,19.3990412158412,232.02463045418,108.810048523979,1.61898450136638,0.975030343832854,"grav"
"I2","16042017",60.9166666666667,61,1030,"1030",14,5.6,0,357.52,357.49,NA,2017-04-16 10:30:00,2017-02-14 12:30:00,0.0799999999999841,0.0299999999999727,0.0500000000000114,0.339999999999975,0.219999999999914,0.120000000000061,0.6012,227.014,30,150,0.0799999999999841,0.339999999999975,64.4220916168247,38.7980824316548,296.446722071005,147.608130955633,6.40882983960122,3.8597056097812,"grav"
"I3","14022017",0,0,1230,"1230",0,0,0,357.615,357.615,NA,2017-02-14 12:30:00,2017-02-14 12:30:00,0,0,0,0,0,0,NA,226.924,30,150,0,0,0,0,0,0,NA,NA,"grav"
