"id","date","elapsed.time","day","time.orig","time","vol","pres.init","pres.resid","mass.init","mass.final","notes","date.time","start.time","descrip","mass.tot","mass.vent","mass.leak","cmass.tot","cmass.vent","cmass.leak","temp.vol","temp.grav","pres.vol","pres.grav","vBg","cvBg","xCH4","xCH4.lim.flag","vCH4","cvCH4","rvBg","rvCH4","method"
"B3","17022017",2.85,3,937,"0854",169,81.1,0.2,384.98,384.78,NA,2017-02-17 08:54:00,2017-02-14 12:30:00,"B",0.190000000000055,0.200000000000045,-0.00999999999999091,0.670000000000016,0.680000000000007,-0.00999999999999091,20,30,101.325,150,135.091682819682,476.375934153489,0.47043828159016,"",63.699505215449,224.62457102284,161.571447890649,76.1854547427297,"gd03"
"B3","18022017",4.15138888888889,4,1650,"1608",261,123.4,0.4,384.78,384.51,NA,2017-02-18 16:08:00,2017-02-14 12:30:00,"B",0.269999999999982,0.269999999999982,0,0.939999999999998,0.949999999999989,-0.00999999999999091,20,30,101.325,150,191.972391375269,668.348325528758,0.47043828159016,"",90.5203495166586,315.144920539499,147.513470427101,69.5567253489799,"gd03"
"B3","19022017",5.14513888888889,5,1638,"1559",215,100.5,0.3,384.5,384.3,NA,2017-02-19 15:59:00,2017-02-14 12:30:00,"B",0.20999999999998,0.199999999999989,0.00999999999999091,1.14999999999998,1.14999999999998,0,20,30,101.325,150,149.311859958538,817.660185487296,0.47043828159016,"",70.4047162907323,385.549636830231,150.250928260164,70.8475132485357,"gd03"
"B3","20022017",5.93194444444444,6,1126,"1052",101,47.4,0.2,384.3,384.2,NA,2017-02-20 10:52:00,2017-02-14 12:30:00,"B",0.100000000000023,0.100000000000023,0,1.25,1.25,0,20,30,101.325,150,71.100885694565,888.761071181861,0.47043828159016,"",33.5260553765501,419.075692206781,90.3665272728805,42.6103439913788,"gd03"
"B3","21022017",7.13194444444444,7,1609,"1540",74,34.4,0.1,384.2,384.12,NA,2017-02-21 15:40:00,2017-02-14 12:30:00,"B",0.0799999999999841,0.0799999999999841,0,1.32999999999998,1.32999999999998,0,20,30,101.325,150,56.8807085556278,945.641779737488,0.47043828159016,"",26.8208443012286,445.89653650801,47.4005904630231,22.3507035843572,"gd03"
"B3","23022017",9.11111111111111,9,1534,"1510",86,40.1,0.1,384.11,384.02,NA,2017-02-23 15:10:00,2017-02-14 12:30:00,"B",0.100000000000023,0.0900000000000318,0.00999999999999091,1.43000000000001,1.42000000000002,0.00999999999999091,20,30,101.325,150,71.100885694565,1016.74266543205,0.47043828159016,"",33.5260553765501,479.42259188456,35.9246580351486,16.9394806113095,"gd03"
"B3","01032017",15.2194444444444,15,1754,"1746",125,58.1,0.1,383.97,383.86,NA,2017-03-01 17:46:00,2017-02-14 12:30:00,"B",0.159999999999968,0.110000000000014,0.0499999999999545,1.58999999999997,1.53000000000003,0.0599999999999454,20,30,101.325,150,113.761417111256,1130.50408254331,0.47043828159016,"",53.6416886024573,533.064280487017,18.6239700591414,8.78172255429041,"gd03"
"B3","07032017",20.9194444444444,21,1108,"1034",110,50.8,0.3,383.83,383.74,NA,2017-03-07 10:34:00,2017-02-14 12:30:00,"B",0.120000000000005,0.089999999999975,0.0300000000000296,1.70999999999998,1.62,0.089999999999975,20,30,101.325,150,85.3210628334618,1215.82514537677,0.47043828159016,"",40.2312664518525,573.29554693887,14.9686075146424,7.05811692137763,"gd03"
"B3","17032017",30.96875,31,1228,"1145",64,26.6,0.3,383.67,383.59,NA,2017-03-17 11:45:00,2017-02-14 12:30:00,"B",0.150000000000034,0.0800000000000409,0.0699999999999932,1.86000000000001,1.70000000000005,0.159999999999968,20,30,101.325,150,106.651328541848,1322.47647391862,0.47043828159016,"",50.2890830648252,623.584630003695,10.612805825462,5.00423464952997,"gd03"
"B3","06042017",50.8645833333333,51,945,"0915",20,9.3,0.1,383.44,383.42,NA,2017-04-06 09:15:00,2017-02-14 12:30:00,"B",0.169999999999959,0.0199999999999818,0.149999999999977,2.02999999999997,1.72000000000003,0.309999999999945,20,30,101.325,150,120.871505680704,1443.34797959932,0.47043828159016,"",56.9942941401085,680.578924143803,6.07521703944899,2.86463467929341,"gd03"
"B3","16042017",60.9166666666667,61,1103,"1030",49,23.3,0.2,383.37,383.31,NA,2017-04-16 10:30:00,2017-02-14 12:30:00,"B",0.110000000000014,0.0600000000000023,0.0500000000000114,2.13999999999999,1.78000000000003,0.359999999999957,20,30,101.325,150,78.2109742640134,1521.55895386334,0.47043828159016,"",36.8786609142013,717.457585058004,7.78057360553916,3.66875797695682,"gd03"
"C1-1","14022017",0,0,1230,"1230",0,0,0,409.53,409.53,NA,2017-02-14 12:30:00,2017-02-14 12:30:00,"C1",0,0,0,0,0,0,20,30,101.325,150,0,0,0.583700072644577,"",0,0,NA,NA,"gd03"
"C1-1","15022017",0.874305555555556,1,935,"0929",165,88.7,0.3,409.52,409.33,NA,2017-02-15 09:29:00,2017-02-14 12:30:00,"C1",0.199999999999989,0.189999999999998,0.00999999999999091,0.199999999999989,0.189999999999998,0.00999999999999091,20,30,101.325,150,158.248718150202,158.248718150202,0.583700072644577,"",92.5379004370761,92.5379004370761,180.999328146378,105.841601770762,"gd03"
"C1-1","16022017",2.01388888888889,2,1250,"1250",207,107.4,0.2,409.33,409.09,NA,2017-02-16 12:50:00,2017-02-14 12:30:00,"C1",0.240000000000009,0.240000000000009,0,0.439999999999998,0.430000000000007,0.00999999999999091,20,30,101.325,150,189.89846178026,348.147179930461,0.583700072644577,"",111.045480524502,203.583380961578,166.638503938802,97.4439317216836,"gd03"
"C1-1","17022017",2.85,3,858,"0854",149,79.3,0.5,409.09,408.91,NA,2017-02-17 08:54:00,2017-02-14 12:30:00,"C1",0.17999999999995,0.17999999999995,0,0.619999999999948,0.609999999999957,0.00999999999999091,20,30,101.325,150,142.42384633515,490.571026265611,0.583700072644577,"",83.2841103933501,286.867491354928,170.340812892538,99.6089027960333,"gd03"
"C1-1","18022017",4.15138888888889,4,1608,"1608",261,137.9,0.3,408.93,408.64,NA,2017-02-18 16:08:00,2017-02-14 12:30:00,"C1",0.270000000000039,0.29000000000002,-0.0199999999999818,0.889999999999986,0.899999999999977,-0.00999999999999091,20,30,101.325,150,213.635769502815,704.206795768426,0.583700072644577,"",124.926165590078,411.793656945006,164.1598228837,95.9944922357055,"gd03"
"C1-1","19022017",5.14513888888889,5,1559,"1559",233,124.6,0.4,408.64,408.41,NA,2017-02-19 15:59:00,2017-02-14 12:30:00,"C1",0.229999999999961,0.229999999999961,0,1.11999999999995,1.12999999999994,-0.00999999999999091,20,30,101.325,150,181.986025872712,886.192821641138,0.583700072644577,"",106.418585502626,518.212242447632,183.130592073169,107.087884782516,"gd03"
"C1-1","20022017",5.93194444444444,6,1052,"1052",204,108.9,0.3,408.41,408.21,NA,2017-02-20 10:52:00,2017-02-14 12:30:00,"C1",0.200000000000045,0.200000000000045,0,1.31999999999999,1.32999999999998,-0.00999999999999091,20,30,101.325,150,158.248718150247,1044.44153979138,0.583700072644577,"",92.5379004371024,610.750142884734,201.128114859978,117.612159425797,"gd03"
"C1-1","21022017",7.13194444444444,7,1540,"1540",261,139.1,0.5,408.22,407.97,NA,2017-02-21 15:40:00,2017-02-14 12:30:00,"C1",0.239999999999952,0.25,-0.0100000000000477,1.55999999999995,1.57999999999998,-0.0200000000000387,20,30,101.325,150,189.898461780215,1234.3400015716,0.583700072644577,"",111.045480524476,721.79562340921,158.248718150179,92.537900437063,"gd03"
"C1-1","22022017",8.19375,8,1709,"1709",118,62.1,0.4,407.98,407.87,NA,2017-02-22 17:09:00,2017-02-14 12:30:00,"C1",0.100000000000023,0.110000000000014,-0.00999999999999091,1.65999999999997,1.69,-0.0300000000000296,20,30,101.325,150,79.1243590751233,1313.46436064672,0.583700072644577,"",46.2689502185512,768.064573627761,74.5186900380494,43.5757281325793,"gd03"
"C1-1","23022017",9.11111111111111,9,1510,"1510",74,38.4,0.3,407.86,407.79,NA,2017-02-23 15:10:00,2017-02-14 12:30:00,"C1",0.0799999999999841,0.0699999999999932,0.00999999999999091,1.73999999999995,1.75999999999999,-0.0200000000000387,20,30,101.325,150,63.2994872600716,1376.76384790679,0.583700072644577,"",37.0151601748252,805.079733802586,69.0017120775951,40.349606852194,"gd03"
"C1-1","26022017",11.9569444444444,12,1128,"1128",138,74,0.4,407.78,407.64,NA,2017-02-26 11:28:00,2017-02-14 12:30:00,"C1",0.150000000000034,0.139999999999986,0.0100000000000477,1.88999999999999,1.89999999999998,-0.00999999999999091,20,30,101.325,150,118.686538612685,1495.45038651948,0.583700072644577,"",69.4034253278268,874.483159130413,41.7053722797136,24.3877336437459,"gd03"
"C1-1","07032017",20.9194444444444,21,1034,"1034",149,80.9,0,407.59,407.45,NA,2017-03-07 10:34:00,2017-02-14 12:30:00,"C1",0.189999999999998,0.139999999999986,0.0500000000000114,2.07999999999998,2.03999999999996,0.0400000000000205,20,30,101.325,150,150.336282242698,1645.78666876218,0.583700072644577,"",87.9110054152263,962.394164545639,16.7739227049036,9.80875932108522,"gd03"
"C1-1","17032017",30.96875,31,1145,"1145",39,21,0.1,407.36,407.3,NA,2017-03-17 11:45:00,2017-02-14 12:30:00,"C1",0.149999999999977,0.0600000000000023,0.089999999999975,2.22999999999996,2.09999999999997,0.129999999999995,20,30,101.325,150,118.68653861264,1764.47320737482,0.583700072644577,"",69.4034253278005,1031.79758987344,11.8104219198536,6.90629068288527,"gd03"
"C1-1","06042017",50.8645833333333,51,918,"0915",121,60.8,0.2,407.3,407.17,NA,2017-04-06 09:15:00,2017-02-14 12:30:00,"C1",0.129999999999995,0.129999999999995,0,2.35999999999996,2.22999999999996,0.129999999999995,20,30,101.325,150,102.861666797633,1867.33487417245,0.583700072644577,"",60.1496352841008,1091.94722515754,5.1700104777868,3.0232277420281,"gd03"
"C1-1","16042017",60.9166666666667,61,1036,"1030",61,33.5,0.1,407.12,407.02,NA,2017-04-16 10:30:00,2017-02-14 12:30:00,"C1",0.150000000000034,0.100000000000023,0.0500000000000114,2.50999999999999,2.32999999999998,0.180000000000007,20,30,101.325,150,118.686538612685,1986.02141278514,0.583700072644577,"",69.4034253278268,1161.35065048537,11.807158245407,6.90438220877863,"gd03"
"C1-2","14022017",0,0,1230,"1230",0,0,0,410.615,410.615,NA,2017-02-14 12:30:00,2017-02-14 12:30:00,"C1",0,0,0,0,0,0,20,30,101.325,150,0,0,0.488570115537167,"",0,0,NA,NA,"gd03"
"C1-2","15022017",0.874305555555556,1,935,"0929",155,81.4,0.4,410.61,410.41,NA,2017-02-15 09:29:00,2017-02-14 12:30:00,"C1",0.204999999999984,0.199999999999989,0.00499999999999545,0.204999999999984,0.199999999999989,0.00499999999999545,20,30,101.325,150,148.163011520267,148.163011520267,0.488570115537167,"",72.5499380894219,72.5499380894219,169.46365098426,82.9800721594658,"gd03"
"C1-2","16022017",2.01388888888889,2,1250,"1250",210,108.2,0.5,410.43,410.17,NA,2017-02-16 12:50:00,2017-02-14 12:30:00,"C1",0.240000000000009,0.259999999999991,-0.0199999999999818,0.444999999999993,0.45999999999998,-0.0149999999999864,20,30,101.325,150,173.459135438381,321.622146958647,0.488570115537167,"",84.9365128851866,157.486450974609,152.212769671705,74.5329546341674,"gd03"
"C1-2","17022017",2.85,3,858,"0854",146,76.8,0.5,410.18,410,NA,2017-02-17 08:54:00,2017-02-14 12:30:00,"C1",0.170000000000016,0.180000000000007,-0.00999999999999091,0.615000000000009,0.639999999999986,-0.0249999999999773,20,30,101.325,150,122.866887602193,444.489034560841,0.488570115537167,"",60.1633632936772,217.649814268286,146.950430354783,71.9561820123714,"gd03"
"C1-2","18022017",4.15138888888889,4,1608,"1608",244,126.5,0.5,410.02,409.76,NA,2017-02-18 16:08:00,2017-02-14 12:30:00,"C1",0.240000000000009,0.259999999999991,-0.0199999999999818,0.855000000000018,0.899999999999977,-0.0449999999999591,20,30,101.325,150,173.459135438381,617.948169999222,0.488570115537167,"",84.9365128851866,302.586327153472,133.287702791499,65.2660504560666,"gd03"
"C1-2","19022017",5.14513888888889,5,1559,"1559",245,122.13,0.3,409.76,409.51,NA,2017-02-19 15:59:00,2017-02-14 12:30:00,"C1",0.25,0.25,0,1.10500000000002,1.14999999999998,-0.0449999999999591,20,30,101.325,150,180.686599414973,798.634769414195,0.488570115537167,"",88.4755342553994,391.061861408872,181.822993121986,89.0319841563768,"gd03"
"C1-2","20022017",5.93194444444444,6,1052,"1052",190,99.2,0.7,409.51,409.33,NA,2017-02-20 10:52:00,2017-02-14 12:30:00,"C1",0.180000000000007,0.180000000000007,0,1.28500000000003,1.32999999999998,-0.0449999999999591,20,30,101.325,150,130.094351578786,928.729120992981,0.488570115537167,"",63.70238466389,454.764246072762,165.344983471713,80.9633132533112,"gd03"
"C1-2","21022017",7.13194444444444,7,1540,"1540",292,151.6,0.6,409.32,409.06,NA,2017-02-21 15:40:00,2017-02-14 12:30:00,"C1",0.269999999999982,0.259999999999991,0.00999999999999091,1.55500000000001,1.58999999999997,-0.0349999999999682,20,30,101.325,150,195.141527368158,1123.87064836114,0.488570115537167,"",95.5535769958249,550.317823068587,162.617939473465,79.6279808298541,"gd03"
"C1-2","22022017",8.19375,8,1709,"1709",232,120.2,0.4,409.05,408.84,NA,2017-02-22 17:09:00,2017-02-14 12:30:00,"C1",0.220000000000027,0.210000000000036,0.00999999999999091,1.77500000000003,1.80000000000001,-0.0249999999999773,20,30,101.325,150,159.004207485196,1282.87485584633,0.488570115537167,"",77.8584701447611,628.176293213348,149.748893903651,73.3264859440524,"gd03"
"C1-2","23022017",9.11111111111111,9,1510,"1510",75,38.1,0.4,408.82,408.75,NA,2017-02-23 15:10:00,2017-02-14 12:30:00,"C1",0.089999999999975,0.0699999999999932,0.0199999999999818,1.86500000000001,1.87,-0.00499999999999545,20,30,101.325,150,65.0471757893723,1347.92203163571,0.488570115537167,"",31.8511923319349,660.027485545283,70.9068381049933,34.7204518985513,"gd03"
"C1-2","26022017",11.9569444444444,12,1128,"1128",70,37.4,0.3,408.71,408.65,NA,2017-02-26 11:28:00,2017-02-14 12:30:00,"C1",0.100000000000023,0.0600000000000023,0.0400000000000205,1.96500000000003,1.93000000000001,0.035000000000025,20,30,101.325,150,72.2746397660057,1420.19667140171,0.488570115537167,"",35.3902137021678,695.417699247451,25.3966523335891,12.4357998367793,"gd03"
"C1-2","07032017",20.9194444444444,21,1034,"1034",84,46.2,0.2,408.5,408.43,NA,2017-03-07 10:34:00,2017-02-14 12:30:00,"C1",0.21999999999997,0.0699999999999932,0.149999999999977,2.185,2,0.185000000000002,20,30,101.325,150,159.004207485155,1579.20087888687,0.488570115537167,"",77.858470144741,773.276169392192,17.7410552284692,8.68713753358338,"gd03"
"C1-2","17032017",30.96875,31,1145,"1145",61,33.3,0.3,408.35,408.29,NA,2017-03-17 11:45:00,2017-02-14 12:30:00,"C1",0.139999999999986,0.0600000000000023,0.0799999999999841,2.32499999999999,2.06,0.264999999999986,20,30,101.325,150,101.184495672375,1680.38537455924,0.488570115537167,"",49.5462991830188,822.82246857521,10.0688047659609,4.93032069819274,"gd03"
"C1-2","06042017",50.8645833333333,51,918,"0915",85,47,0.1,408.24,408.16,NA,2017-04-06 09:15:00,2017-02-14 12:30:00,"C1",0.129999999999995,0.0799999999999841,0.0500000000000114,2.45499999999998,2.13999999999999,0.314999999999998,20,30,101.325,150,93.9570316957828,1774.34240625503,0.488570115537167,"",46.0072778128061,868.829746388017,4.72244766638489,2.31240768064366,"gd03"
"C1-2","16042017",60.9166666666667,61,1036,"1030",42,23.4,0.1,408.05,407.93,NA,2017-04-16 10:30:00,2017-02-14 12:30:00,"C1",0.230000000000018,0.120000000000005,0.110000000000014,2.685,2.25999999999999,0.425000000000011,20,30,101.325,150,166.231671461789,1940.57407771681,0.488570115537167,"",81.3974915149739,950.22723790299,16.5370367464577,8.09757428542746,"gd03"
"C1-3","14022017",0,0,1230,"1230",0,0,0,384.725,384.725,NA,2017-02-14 12:30:00,2017-02-14 12:30:00,"C1",0,0,0,0,0,0,20,30,101.325,150,0,0,0.437905383863499,"",0,0,NA,NA,"gd03"
"C1-3","15022017",0.874305555555556,1,935,"0929",159,77.7,0.1,384.71,384.54,NA,2017-02-15 09:29:00,2017-02-14 12:30:00,"C1",0.185000000000002,0.169999999999959,0.0150000000000432,0.185000000000002,0.169999999999959,0.0150000000000432,20,30,101.325,150,127.811533838809,127.811533838809,0.437905383863499,"",56.1069844738529,56.1069844738529,146.186345296175,64.173199080499,"gd03"
"C1-3","16022017",2.01388888888889,2,1250,"1250",182,85.9,0.5,384.51,384.29,NA,2017-02-16 12:50:00,2017-02-14 12:30:00,"C1",0.25,0.21999999999997,0.0300000000000296,0.435000000000002,0.38999999999993,0.0450000000000728,20,30,101.325,150,172.718288971361,300.52982281017,0.437905383863499,"",75.8202492889895,131.927233762842,151.562666739037,66.533308334031,"gd03"
"C1-3","17022017",2.85,3,858,"0854",140,70,0.5,384.27,384.12,NA,2017-02-17 08:54:00,2017-02-14 12:30:00,"C1",0.170000000000016,0.149999999999977,0.0200000000000387,0.605000000000018,0.539999999999907,0.0650000000001114,20,30,101.325,150,117.448436500537,417.978259310706,0.437905383863499,"",51.5577695165177,183.48500327936,140.469890831206,61.6637774948384,"gd03"
"C1-3","18022017",4.15138888888889,4,1608,"1608",243,118.4,0.6,384.12,383.87,NA,2017-02-18 16:08:00,2017-02-14 12:30:00,"C1",0.25,0.25,0,0.855000000000018,0.789999999999907,0.0650000000001114,20,30,101.325,150,172.718288971361,590.696548282067,0.437905383863499,"",75.8202492889895,259.30525256835,132.718429092188,58.2610240000773,"gd03"
"C1-3","19022017",5.14513888888889,5,1559,"1559",225,109.4,0.3,383.85,383.62,NA,2017-02-19 15:59:00,2017-02-14 12:30:00,"C1",0.25,0.230000000000018,0.0199999999999818,1.10500000000002,1.01999999999992,0.0850000000000932,20,30,101.325,150,172.718288971361,763.414837253428,0.437905383863499,"",75.8202492889895,335.125501857339,173.804567518351,76.2971062027567,"gd03"
"C1-3","20022017",5.93194444444444,6,1052,"1052",185,90.5,0.3,383.61,383.43,NA,2017-02-20 10:52:00,2017-02-14 12:30:00,"C1",0.189999999999998,0.180000000000007,0.00999999999999091,1.29500000000002,1.19999999999993,0.0950000000000841,20,30,101.325,150,131.265899618233,894.680736871661,0.437905383863499,"",57.6233894596313,392.74889131697,166.833976566863,73.2371410607848,"gd03"
"C1-3","21022017",7.13194444444444,7,1540,"1540",190,93,0.4,383.34,383.16,NA,2017-02-21 15:40:00,2017-02-14 12:30:00,"C1",0.269999999999982,0.17999999999995,0.0900000000000318,1.565,1.37999999999988,0.185000000000116,20,30,101.325,150,186.535752089057,1081.21648896072,0.437905383863499,"",81.8858692321031,474.634760549074,155.446460074214,68.238224360086,"gd03"
"C1-3","22022017",8.19375,8,1709,"1709",102,49.7,0.3,383.14,383.05,NA,2017-02-22 17:09:00,2017-02-14 12:30:00,"C1",0.110000000000014,0.089999999999975,0.0200000000000387,1.67500000000001,1.46999999999986,0.205000000000155,20,30,101.325,150,75.9960471474083,1157.21253610813,0.437905383863499,"",33.3609096871595,507.995670236233,71.5724708255513,31.4190385542902,"gd03"
"C1-3","23022017",9.11111111111111,9,1510,"1510",80,38.7,0.4,383.04,382.96,NA,2017-02-23 15:10:00,2017-02-14 12:30:00,"C1",0.0900000000000318,0.0800000000000409,0.00999999999999091,1.76500000000004,1.5499999999999,0.215000000000146,20,30,101.325,150,62.178584029712,1219.39112013784,0.437905383863499,"",27.2952897440459,535.290959980279,67.7798342186111,29.7541387066056,"gd03"
"C1-3","26022017",11.9569444444444,12,1128,"1128",80,39,0.1,382.94,382.86,NA,2017-02-26 11:28:00,2017-02-14 12:30:00,"C1",0.0999999999999659,0.0799999999999841,0.0199999999999818,1.86500000000001,1.62999999999988,0.235000000000127,20,30,101.325,150,69.0873155885209,1288.47843572636,0.437905383863499,"",30.3280997155855,565.619059695864,24.2766555508712,10.6570189337343,"gd03"
"C1-3","07032017",20.9194444444444,21,1034,"1034",85,42.4,0.2,382.74,382.66,NA,2017-03-07 10:34:00,2017-02-14 12:30:00,"C1",0.199999999999989,0.0799999999999841,0.120000000000005,2.065,1.70999999999987,0.355000000000132,20,30,101.325,150,138.174631177081,1426.65306690344,0.437905383863499,"",60.6561994311881,626.275259127053,15.4169741899114,6.76777678451193,"gd03"
"C1-3","17032017",30.96875,31,1145,"1145",60,30.1,0.3,382.61,382.55,NA,2017-03-17 11:45:00,2017-02-14 12:30:00,"C1",0.110000000000014,0.0600000000000023,0.0500000000000114,2.17500000000001,1.76999999999987,0.405000000000143,20,30,101.325,150,75.9960471474083,1502.64911405085,0.437905383863499,"",33.3609096871595,659.636168814212,7.56231828431124,3.31972289057492,"gd03"
"C1-3","06042017",50.8645833333333,51,918,"0915",51,25.9,0.1,382.46,382.41,NA,2017-04-06 09:15:00,2017-02-14 12:30:00,"C1",0.139999999999986,0.0499999999999545,0.0900000000000318,2.315,1.81999999999982,0.495000000000175,20,30,101.325,150,96.7222418239528,1599.3713558748,0.437905383863499,"",42.45933960183,702.095508416042,4.8614320497903,2.13408199045847,"gd03"
"C1-3","16042017",60.9166666666667,61,1036,"1030",43,21.4,0.1,382.36,382.32,NA,2017-04-16 10:30:00,2017-02-14 12:30:00,"C1",0.0900000000000318,0.0400000000000205,0.0500000000000114,2.40500000000003,1.85999999999984,0.545000000000186,20,30,101.325,150,62.178584029712,1661.54993990451,0.437905383863499,"",27.2952897440459,729.390798160088,6.18564152005425,2.71538633723151,"gd03"
"C2-1","14022017",0,0,1230,"1230",0,0,0,396.285,396.285,NA,2017-02-14 12:30:00,2017-02-14 12:30:00,"C2",0,0,0,0,0,0,20,30,101.325,150,0,0,0.405512479894671,"",0,0,NA,NA,"gd03"
"C2-1","15022017",0.874305555555556,1,941,"0929",178,90.8,0.4,396.28,396.09,NA,2017-02-15 09:29:00,2017-02-14 12:30:00,"C2",0.19500000000005,0.189999999999998,0.0050000000000523,0.19500000000005,0.189999999999998,0.0050000000000523,20,30,101.325,150,131.02457989484,131.02457989484,0.405512479894671,"",53.2703000882685,53.2703000882685,149.861314573924,60.9286990683929,"gd03"
"C2-1","16022017",2.01388888888889,2,1257,"1250",220,108.3,0.5,396.07,395.79,NA,2017-02-16 12:50:00,2017-02-14 12:30:00,"C2",0.299999999999955,0.279999999999973,0.0199999999999818,0.495000000000005,0.46999999999997,0.0250000000000341,20,30,101.325,150,201.576276761211,332.600856656051,0.405512479894671,"",81.9543078280719,135.22460791634,176.88594670088,71.9160288070832,"gd03"
"C2-1","17022017",2.85,3,904,"0854",150,72.4,0.4,395.79,395.61,NA,2017-02-17 08:54:00,2017-02-14 12:30:00,"C2",0.180000000000007,0.180000000000007,0,0.675000000000011,0.649999999999977,0.0250000000000341,20,30,101.325,150,120.945766056749,453.546622712801,0.405512479894671,"",49.1725846968525,184.397192613193,144.652743456577,58.8110647537106,"gd03"
"C2-1","18022017",4.15138888888889,4,1613,"1608",206,102.5,0.3,395.61,395.39,NA,2017-02-18 16:08:00,2017-02-14 12:30:00,"C2",0.220000000000027,0.220000000000027,0,0.895000000000039,0.870000000000005,0.0250000000000341,20,30,101.325,150,147.822602958262,601.369225671063,0.405512479894671,"",60.0998257406027,244.497018353796,113.588339519689,46.1812961934193,"gd03"
"C2-1","19022017",5.14513888888889,5,1607,"1559",201,100.7,0.5,395.41,395.21,NA,2017-02-19 15:59:00,2017-02-14 12:30:00,"C2",0.180000000000007,0.200000000000045,-0.0200000000000387,1.07500000000005,1.07000000000005,0.00499999999999545,20,30,101.325,150,120.945766056749,722.314991727812,0.405512479894671,"",49.1725846968525,293.669603050648,121.706431252075,49.4818462358264,"gd03"
"C2-1","20022017",5.93194444444444,6,1057,"1052",165,84,0.8,395.2,395.03,NA,2017-02-20 10:52:00,2017-02-14 12:30:00,"C2",0.180000000000007,0.170000000000016,0.00999999999999091,1.25500000000005,1.24000000000007,0.0149999999999864,20,30,101.325,150,120.945766056749,843.260757784562,0.405512479894671,"",49.1725846968525,342.842187747501,153.717478483424,62.4964889350994,"gd03"
"C2-1","21022017",7.13194444444444,7,1545,"1540",242,122.4,0.5,395.04,394.81,NA,2017-02-21 15:40:00,2017-02-14 12:30:00,"C2",0.21999999999997,0.230000000000018,-0.0100000000000477,1.47500000000002,1.47000000000008,0.00499999999993861,20,30,101.325,150,147.822602958224,991.083360742785,0.405512479894671,"",60.0998257405871,402.942013488088,123.185502465186,50.0831881171559,"gd03"
"C2-1","22022017",8.19375,8,1714,"1709",198,99.1,0,394.8,394.61,NA,2017-02-22 17:09:00,2017-02-14 12:30:00,"C2",0.199999999999989,0.189999999999998,0.00999999999999091,1.67500000000001,1.66000000000008,0.0149999999999295,20,30,101.325,150,134.384184507487,1125.46754525027,0.405512479894671,"",54.6362052187198,457.578218706808,126.561952708163,51.455942128814,"gd03"
"C2-1","23022017",9.11111111111111,9,1514,"1510",90,46,0.2,394.6,394.52,NA,2017-02-23 15:10:00,2017-02-14 12:30:00,"C2",0.0900000000000318,0.0800000000000409,0.00999999999999091,1.76500000000004,1.74000000000012,0.0249999999999204,20,30,101.325,150,60.4728830283938,1185.94042827867,0.405512479894671,"",24.586292348434,482.164511055242,65.9204780930258,26.8011059664988,"gd03"
"C2-1","26022017",11.9569444444444,12,1131,"1128",100,51.1,0,394.49,394.4,NA,2017-02-26 11:28:00,2017-02-14 12:30:00,"C2",0.120000000000005,0.0900000000000318,0.0299999999999727,1.88500000000005,1.83000000000015,0.0549999999998931,20,30,101.325,150,80.6305107044996,1266.57093898317,0.405512479894671,"",32.781723131235,514.946234186477,28.3328295301316,11.5191999289845,"gd03"
"C2-1","07032017",20.9194444444444,21,1038,"1034",45,23.4,0,394.21,394.18,NA,2017-03-07 10:34:00,2017-02-14 12:30:00,"C2",0.21999999999997,0.0299999999999727,0.189999999999998,2.10500000000002,1.86000000000013,0.244999999999891,20,30,101.325,150,147.822602958224,1414.39354194139,0.405512479894671,"",60.0998257405871,575.046059927064,16.4934563970124,6.70569882740163,"gd03"
"C2-1","17032017",30.96875,31,1150,"1145",18,9.3,0.2,394.09,394.09,NA,2017-03-17 11:45:00,2017-02-14 12:30:00,"C2",0.0900000000000318,0,0.0900000000000318,2.19500000000005,1.86000000000013,0.334999999999923,20,30,101.325,150,60.4728830283938,1474.86642496978,0.405512479894671,"",24.586292348434,599.632352275498,6.01761810247302,2.44656630376235,"gd03"
"C2-1","06042017",50.8645833333333,51,921,"0915",21,11.2,0.2,393.93,393.91,NA,2017-04-06 09:15:00,2017-02-14 12:30:00,"C2",0.17999999999995,0.0199999999999818,0.159999999999968,2.375,1.88000000000011,0.494999999999891,20,30,101.325,150,120.945766056711,1595.81219102649,0.405512479894671,"",49.172584696837,648.804936972335,6.07894949813836,2.47150163921275,"gd03"
"C2-1","16042017",60.9166666666667,61,1040,"1030",15,7.8,0.1,393.82,393.78,NA,2017-04-16 10:30:00,2017-02-14 12:30:00,"C2",0.130000000000052,0.0400000000000205,0.0900000000000318,2.50500000000005,1.92000000000013,0.584999999999923,20,30,101.325,150,87.3497199299064,1683.1619109564,0.405512479894671,"",35.5135333921842,684.318470364519,8.68971307074717,3.5329525447147,"gd03"
"C2-2","14022017",0,0,1230,"1230",0,0,0,407.58,407.58,NA,2017-02-14 12:30:00,2017-02-14 12:30:00,"C2",0,0,0,0,0,0,20,30,101.325,150,0,0,0.20807184288256,"",0,0,NA,NA,"gd03"
