"id","date","elapsed.time","mass.tot","mass.vent","mass.leak","cmass.tot","cmass.vent","cmass.leak"
"C1-2","17032017",30.96875,0.139999999999986,0.0600000000000023,0.0799999999999841,2.32499999999999,2.06,0.264999999999986
"C1-2","06042017",50.8645833333333,0.129999999999995,0.0799999999999841,0.0500000000000114,2.45499999999998,2.13999999999999,0.314999999999998
"C1-2","16042017",60.9166666666667,0.230000000000018,0.120000000000005,0.110000000000014,2.685,2.25999999999999,0.425000000000011
"C1-3","14022017",0,0,0,0,0,0,0
"C1-3","15022017",0.874305555555556,0.185000000000002,0.169999999999959,0.0150000000000432,0.185000000000002,0.169999999999959,0.0150000000000432
"C1-3","16022017",2.01388888888889,0.25,0.21999999999997,0.0300000000000296,0.435000000000002,0.38999999999993,0.0450000000000728
"C1-3","17022017",2.85,0.170000000000016,0.149999999999977,0.0200000000000387,0.605000000000018,0.539999999999907,0.0650000000001114
"C1-3","18022017",4.15138888888889,0.25,0.25,0,0.855000000000018,0.789999999999907,0.0650000000001114
"C1-3","19022017",5.14513888888889,0.25,0.230000000000018,0.0199999999999818,1.10500000000002,1.01999999999992,0.0850000000000932
"C1-3","20022017",5.93194444444444,0.189999999999998,0.180000000000007,0.00999999999999091,1.29500000000002,1.19999999999993,0.0950000000000841
"C1-3","21022017",7.13194444444444,0.269999999999982,0.17999999999995,0.0900000000000318,1.565,1.37999999999988,0.185000000000116
"C1-3","22022017",8.19375,0.110000000000014,0.089999999999975,0.0200000000000387,1.67500000000001,1.46999999999986,0.205000000000155
"C1-3","23022017",9.11111111111111,0.0900000000000318,0.0800000000000409,0.00999999999999091,1.76500000000004,1.5499999999999,0.215000000000146
"C1-3","26022017",11.9569444444444,0.0999999999999659,0.0799999999999841,0.0199999999999818,1.86500000000001,1.62999999999988,0.235000000000127
"C1-3","07032017",20.9194444444444,0.199999999999989,0.0799999999999841,0.120000000000005,2.065,1.70999999999987,0.355000000000132
"C1-3","17032017",30.96875,0.110000000000014,0.0600000000000023,0.0500000000000114,2.17500000000001,1.76999999999987,0.405000000000143
"C1-3","06042017",50.8645833333333,0.139999999999986,0.0499999999999545,0.0900000000000318,2.315,1.81999999999982,0.495000000000175
"C1-3","16042017",60.9166666666667,0.0900000000000318,0.0400000000000205,0.0500000000000114,2.40500000000003,1.85999999999984,0.545000000000186
"C2-1","14022017",0,0,0,0,0,0,0
"C2-1","15022017",0.874305555555556,0.19500000000005,0.189999999999998,0.0050000000000523,0.19500000000005,0.189999999999998,0.0050000000000523
"C2-1","16022017",2.01388888888889,0.299999999999955,0.279999999999973,0.0199999999999818,0.495000000000005,0.46999999999997,0.0250000000000341
"C2-1","17022017",2.85,0.180000000000007,0.180000000000007,0,0.675000000000011,0.649999999999977,0.0250000000000341
"C2-1","18022017",4.15138888888889,0.220000000000027,0.220000000000027,0,0.895000000000039,0.870000000000005,0.0250000000000341
"C2-1","19022017",5.14513888888889,0.180000000000007,0.200000000000045,-0.0200000000000387,1.07500000000005,1.07000000000005,0.00499999999999545
"C2-1","20022017",5.93194444444444,0.180000000000007,0.170000000000016,0.00999999999999091,1.25500000000005,1.24000000000007,0.0149999999999864
"C2-1","21022017",7.13194444444444,0.21999999999997,0.230000000000018,-0.0100000000000477,1.47500000000002,1.47000000000008,0.00499999999993861
"C2-1","22022017",8.19375,0.199999999999989,0.189999999999998,0.00999999999999091,1.67500000000001,1.66000000000008,0.0149999999999295
"C2-1","23022017",9.11111111111111,0.0900000000000318,0.0800000000000409,0.00999999999999091,1.76500000000004,1.74000000000012,0.0249999999999204
"C2-1","26022017",11.9569444444444,0.120000000000005,0.0900000000000318,0.0299999999999727,1.88500000000005,1.83000000000015,0.0549999999998931
"C2-1","07032017",20.9194444444444,0.21999999999997,0.0299999999999727,0.189999999999998,2.10500000000002,1.86000000000013,0.244999999999891
"C2-1","17032017",30.96875,0.0900000000000318,0,0.0900000000000318,2.19500000000005,1.86000000000013,0.334999999999923
"C2-1","06042017",50.8645833333333,0.17999999999995,0.0199999999999818,0.159999999999968,2.375,1.88000000000011,0.494999999999891
"C2-1","16042017",60.9166666666667,0.130000000000052,0.0400000000000205,0.0900000000000318,2.50500000000005,1.92000000000013,0.584999999999923
"C2-2","14022017",0,0,0,0,0,0,0
"C2-2","15022017",0.874305555555556,0.240000000000009,0.220000000000027,0.0199999999999818,0.240000000000009,0.220000000000027,0.0199999999999818
"C2-2","16022017",2.01388888888889,0.269999999999982,0.28000000000003,-0.0100000000000477,0.509999999999991,0.500000000000057,0.00999999999993406
"C2-2","17022017",2.85,0.159999999999968,0.159999999999968,0,0.669999999999959,0.660000000000025,0.00999999999993406
"C2-2","18022017",4.15138888888889,0.230000000000018,0.21999999999997,0.0100000000000477,0.899999999999977,0.879999999999995,0.0199999999999818
"C2-2","19022017",5.14513888888889,0.170000000000016,0.170000000000016,0,1.06999999999999,1.05000000000001,0.0199999999999818
"C2-2","20022017",5.93194444444444,0.180000000000007,0.129999999999995,0.0500000000000114,1.25,1.18000000000001,0.0699999999999932
"C2-2","21022017",7.13194444444444,0.199999999999989,0.20999999999998,-0.00999999999999091,1.44999999999999,1.38999999999999,0.0600000000000023
"C2-2","22022017",8.19375,0.230000000000018,0.110000000000014,0.120000000000005,1.68000000000001,1.5,0.180000000000007
"C2-2","23022017",9.11111111111111,0.169999999999959,0.0999999999999659,0.0699999999999932,1.84999999999997,1.59999999999997,0.25
"C2-2","26022017",11.9569444444444,0.140000000000043,0.0800000000000409,0.0600000000000023,1.99000000000001,1.68000000000001,0.310000000000002
"C2-2","07032017",20.9194444444444,0.269999999999982,0.139999999999986,0.129999999999995,2.25999999999999,1.81999999999999,0.439999999999998
"C2-2","17032017",30.96875,0.0799999999999841,0.00999999999999091,0.0699999999999932,2.33999999999997,1.82999999999998,0.509999999999991
"C2-2","06042017",50.8645833333333,0.189999999999998,0.0299999999999727,0.160000000000025,2.52999999999997,1.85999999999996,0.670000000000016
"C2-2","16042017",60.9166666666667,0.180000000000007,0.0199999999999818,0.160000000000025,2.70999999999998,1.87999999999994,0.830000000000041
"C2-3","14022017",0,0,0,0,0,0,0
"C2-3","15022017",0.874305555555556,0.235000000000014,0.230000000000018,0.00499999999999545,0.235000000000014,0.230000000000018,0.00499999999999545
"C2-3","16022017",2.01388888888889,0.25,0.29000000000002,-0.0400000000000205,0.485000000000014,0.520000000000039,-0.035000000000025
"C2-3","17022017",2.85,0.170000000000016,0.170000000000016,0,0.65500000000003,0.690000000000055,-0.035000000000025
"C2-3","18022017",4.15138888888889,0.20999999999998,0.230000000000018,-0.0200000000000387,0.865000000000009,0.920000000000073,-0.0550000000000637
"C2-3","19022017",5.14513888888889,0.199999999999989,0.199999999999989,0,1.065,1.12000000000006,-0.0550000000000637
"C2-3","20022017",5.93194444444444,0.170000000000016,0.160000000000025,0.00999999999999091,1.23500000000001,1.28000000000009,-0.0450000000000728
"C2-3","21022017",7.13194444444444,0.21999999999997,0.199999999999989,0.0199999999999818,1.45499999999998,1.48000000000008,-0.0250000000000909
"C2-3","22022017",8.19375,0.200000000000045,0.190000000000055,0.00999999999999091,1.65500000000003,1.67000000000013,-0.0150000000001
"C2-3","23022017",9.11111111111111,0.089999999999975,0.089999999999975,0,1.745,1.7600000000001,-0.0150000000001
"C2-3","26022017",11.9569444444444,0.149999999999977,0.109999999999957,0.0400000000000205,1.89499999999998,1.87000000000006,0.0249999999999204
"C2-3","07032017",20.9194444444444,0.200000000000045,0.0800000000000409,0.120000000000005,2.09500000000003,1.9500000000001,0.144999999999925
"C2-3","17032017",30.96875,0.0799999999999841,0.0600000000000023,0.0199999999999818,2.17500000000001,2.0100000000001,0.164999999999907
"C2-3","06042017",50.8645833333333,0.189999999999998,0.0500000000000114,0.139999999999986,2.36500000000001,2.06000000000012,0.304999999999893
"C2-3","16042017",60.9166666666667,0.120000000000005,0.0500000000000114,0.0699999999999932,2.48500000000001,2.11000000000013,0.374999999999886
"C3-1","14022017",0,0,0,0,0,0,0
"C3-1","15022017",0.874305555555556,0.245000000000005,0.220000000000027,0.0249999999999773,0.245000000000005,0.220000000000027,0.0249999999999773
"C3-1","16022017",2.01388888888889,0.240000000000009,0.240000000000009,0,0.485000000000014,0.460000000000036,0.0249999999999773
"C3-1","17022017",2.85,0.189999999999998,0.189999999999998,0,0.675000000000011,0.650000000000034,0.0249999999999773
"C3-1","18022017",4.15138888888889,0.279999999999973,0.269999999999982,0.00999999999999091,0.954999999999984,0.920000000000016,0.0349999999999682
"C3-1","19022017",5.14513888888889,0.240000000000009,0.21999999999997,0.0200000000000387,1.19499999999999,1.13999999999999,0.0550000000000068
"C3-1","20022017",5.93194444444444,0.160000000000025,0.140000000000043,0.0199999999999818,1.35500000000002,1.28000000000003,0.0749999999999886
"C3-1","21022017",7.13194444444444,0.139999999999986,0.110000000000014,0.0299999999999727,1.495,1.39000000000004,0.104999999999961
"C3-1","22022017",8.19375,0.0600000000000023,0.0699999999999932,-0.00999999999999091,1.55500000000001,1.46000000000004,0.0949999999999704
"C3-1","26022017",11.9569444444444,0.129999999999995,0.0699999999999932,0.0600000000000023,1.685,1.53000000000003,0.154999999999973
"C3-1","07032017",20.9194444444444,0.180000000000007,0.0500000000000114,0.129999999999995,1.86500000000001,1.58000000000004,0.284999999999968
"C3-1","17032017",30.96875,0.089999999999975,0.0600000000000023,0.0299999999999727,1.95499999999998,1.64000000000004,0.314999999999941
"C3-1","06042017",50.8645833333333,0.150000000000034,0.0699999999999932,0.0800000000000409,2.10500000000002,1.71000000000004,0.394999999999982
"C3-1","16042017",60.9166666666667,0.0799999999999841,0.0199999999999818,0.0600000000000023,2.185,1.73000000000002,0.454999999999984
