"id","date","day","time.orig","time","vol","pres.init","pres.resid","mass.init","mass.final","notes","date.time","start.time","time.d","temp.vol","temp.grav","pres.vol","pres.grav","mass.tot","mass.vent","mass.leak","cmass.tot","cmass.leak","cmass.vent","vBg","cvBg","xCH4","xCH4.lim.flag","vCH4","cvCH4","rvBg","rvCH4","xCH4c.gdv"
"B1","16022017",2,1331,"1250",211,102.7,0.3,388.31,388.06,NA,2017-02-16 12:50:00,2017-02-14 12:30:00,2.01388888888889,20,30,101.325,150,0.25,0.25,0,0.490000000000009,0.0200000000000387,0.46999999999997,214.133175209309,419.701023410254,0.660269125260807,"",141.595446038865,277.527074236181,187.904797258626,124.25194533575,0.661249457962129
"B1","17022017",3,937,"0854",169,82.6,0.3,388.06,387.87,NA,2017-02-17 08:54:00,2017-02-14 12:30:00,2.85,20,30,101.325,150,0.189999999999998,0.189999999999998,0,0.680000000000007,0.0200000000000387,0.659999999999968,162.741213159073,582.442236569327,0.660269125260807,"",107.612538989536,385.139613225717,194.64065361218,128.706026698449,0.661249457962129
"B1","18022017",4,1650,"1608",260,125.5,0.2,387.86,387.59,NA,2017-02-18 16:08:00,2017-02-14 12:30:00,4.15138888888889,20,30,101.325,150,0.28000000000003,0.270000000000039,0.00999999999999091,0.960000000000036,0.0300000000000296,0.930000000000007,239.829156234452,822.271392803778,0.660269125260807,"",158.586899563546,543.726512789263,184.287078429888,121.859730721188,0.661249457962129
"B1","19022017",5,1638,"1559",222,106.4,0.3,387.6,387.39,NA,2017-02-19 15:59:00,2017-02-14 12:30:00,5.14513888888889,20,30,101.325,150,0.199999999999989,0.210000000000036,-0.0100000000000477,1.16000000000003,0.0199999999999818,1.14000000000004,171.306540167438,993.577932971216,0.660269125260807,"",113.276356831086,657.002869620349,172.383939791132,113.988786748262,0.661249457962129
"B1","20022017",6,1126,"1052",114,54.6,0.2,387.39,387.25,NA,2017-02-20 10:52:00,2017-02-14 12:30:00,5.93194444444444,20,30,101.325,150,0.139999999999986,0.139999999999986,0,1.30000000000001,0.0199999999999818,1.28000000000003,119.914578117201,1113.49251108842,0.660269125260807,"",79.2934497817568,736.296319402106,152.406877748252,100.778965300732,0.661249457962129
"B1","21022017",7,1609,"1540",84,39.9,0.2,387.3,387.19,NA,2017-02-21 15:40:00,2017-02-14 12:30:00,7.13194444444444,20,30,101.325,150,0.0600000000000023,0.110000000000014,-0.0500000000000114,1.36000000000001,-0.0300000000000296,1.39000000000004,51.3919620502361,1164.88447313865,0.660269125260807,"",33.9829070493289,770.279226451435,42.8266350418634,28.3190892077741,0.661249457962129
"B1","23022017",9,1534,"1510",89,41.9,0.2,387.18,387.11,NA,2017-02-23 15:10:00,2017-02-14 12:30:00,9.11111111111111,20,30,101.325,150,0.0799999999999841,0.0699999999999932,0.00999999999999091,1.44,-0.0200000000000387,1.46000000000004,68.5226160669653,1233.40708920562,0.660269125260807,"",45.3105427324279,815.589769183862,34.6219533812035,22.8937479069109,0.661249457962129
"B1","01032017",15,1754,"1746",120,57.7,0.3,387.02,386.92,NA,2017-03-01 17:46:00,2017-02-14 12:30:00,15.2194444444444,20,30,101.325,150,0.189999999999998,0.0999999999999659,0.0900000000000318,1.63,0.0699999999999932,1.56,162.741213159073,1396.14830236469,0.660269125260807,"",107.612538989536,923.202308173399,26.642490558102,17.6173324403061,0.661249457962129
"B1","07032017",21,1108,"1034",80,38.1,0.3,386.85,386.78,NA,2017-03-07 10:34:00,2017-02-14 12:30:00,20.9194444444444,20,30,101.325,150,0.140000000000043,0.07000000000005,0.0699999999999932,1.77000000000004,0.139999999999986,1.63000000000005,119.91457811725,1516.06288048194,0.660269125260807,"",79.293449781789,1002.49575795519,21.0376452837281,13.9111315406647,0.661249457962129
"B2","14022017",0,1230,"1230",0,0,0,387.4,387.4,NA,2017-02-14 12:30:00,2017-02-14 12:30:00,0,20,30,101.325,150,0,0,0,0,0,0,0,0,0.680027994882256,"",0,0,NA,NA,NA
"B2","15022017",1,1023,"0929",181,89.1,0.3,387.39,387.16,NA,2017-02-15 09:29:00,2017-02-14 12:30:00,0.874305555555556,20,30,101.325,150,0.239999999999952,0.229999999999961,0.00999999999999091,0.239999999999952,0.00999999999999091,0.229999999999961,210.038337739861,210.038337739861,0.680027994882256,"",143.031667716993,143.031667716993,240.23447684305,163.594600089333,0.680978859650576
"B2","16022017",2,1331,"1250",219,106.8,0.5,387.16,386.91,NA,2017-02-16 12:50:00,2017-02-14 12:30:00,2.01388888888889,20,30,101.325,150,0.25,0.25,0,0.489999999999952,0.00999999999999091,0.479999999999961,218.789935145732,428.828272885594,0.680027994882256,"",148.991320538564,292.022988255558,191.991167952379,130.741926615194,0.680978859650576
"B2","17022017",3,937,"0854",172,83.4,0.2,386.92,386.71,NA,2017-02-17 08:54:00,2017-02-14 12:30:00,2.85,20,30,101.325,150,0.200000000000045,0.210000000000036,-0.00999999999999091,0.689999999999998,0,0.689999999999998,175.031948116626,603.860221002219,0.680027994882256,"",119.193056430879,411.216044686436,209.340535953439,142.556479452214,0.680978859650576
"B2","18022017",4,1650,"1608",262,126.5,0.3,386.71,386.44,NA,2017-02-18 16:08:00,2017-02-14 12:30:00,4.15138888888889,20,30,101.325,150,0.269999999999982,0.269999999999982,0,0.95999999999998,0,0.95999999999998,236.293129957375,840.153350959594,0.680027994882256,"",160.910626181639,572.126670868075,181.569961119861,123.645305070203,0.680978859650576
"B2","19022017",5,1638,"1559",228,109,0.4,386.44,386.26,NA,2017-02-19 15:59:00,2017-02-14 12:30:00,5.14513888888889,20,30,101.325,150,0.180000000000007,0.180000000000007,0,1.13999999999999,0,1.13999999999999,157.528753304933,997.682104264528,0.680027994882256,"",107.27375078777,679.400421655845,158.519500181065,107.948428465681,0.680978859650576
"B2","20022017",6,1126,"1052",118,55.3,0.4,386.24,386.11,NA,2017-02-20 10:52:00,2017-02-14 12:30:00,5.93194444444444,20,30,101.325,150,0.149999999999977,0.129999999999995,0.0199999999999818,1.28999999999996,0.0199999999999818,1.26999999999998,131.27396108742,1128.95606535195,0.680027994882256,"",89.3947923231251,768.79521397897,166.844222388247,113.617388301236,0.680978859650576
"B2","21022017",7,1609,"1540",83,39.7,0.2,386.11,386.03,NA,2017-02-21 15:40:00,2017-02-14 12:30:00,7.13194444444444,20,30,101.325,150,0.0800000000000409,0.0800000000000409,0,1.37,0.0199999999999818,1.35000000000002,70.0127792466702,1198.96884459862,0.680027994882256,"",47.677222572365,816.472436551335,58.3439827055585,39.7310188103041,0.680978859650576
"B2","23022017",9,1534,"1510",100,47.7,0.2,386.05,385.95,NA,2017-02-23 15:10:00,2017-02-14 12:30:00,9.11111111111111,20,30,101.325,150,0.0799999999999841,0.100000000000023,-0.0200000000000387,1.44999999999999,-5.6843418860808e-14,1.45000000000005,70.0127792466204,1268.98162384524,0.680027994882256,"",47.6772225723311,864.149659123667,35.3748779351345,24.0895440365463,0.680978859650576
"B2","01032017",15,1754,"1746",162,76.7,0.1,385.93,385.77,NA,2017-03-01 17:46:00,2017-02-14 12:30:00,15.2194444444444,20,30,101.325,150,0.180000000000007,0.160000000000025,0.0199999999999818,1.63,0.019999999999925,1.61000000000007,157.528753304933,1426.51037715017,0.680027994882256,"",107.27375078777,971.423409911437,25.7891547020355,17.5618691603444,0.680978859650576
"B2","07032017",21,1108,"1034",117,55.9,0.2,385.75,385.65,NA,2017-03-07 10:34:00,2017-02-14 12:30:00,20.9194444444444,20,30,101.325,150,0.120000000000005,0.100000000000023,0.0199999999999818,1.75,0.0399999999999068,1.71000000000009,105.019168869956,1531.52954602013,0.680027994882256,"",71.5158338585136,1042.93924376995,18.4244155912203,12.5466375190375,0.680978859650576
"B3","14022017",0,1230,"1230",0,0,0,385.45,385.45,NA,2017-02-14 12:30:00,2017-02-14 12:30:00,0,20,30,101.325,150,0,0,0,0,0,0,0,0,0.669600879718958,"",0,0,NA,NA,NA
"B3","15022017",1,1023,"0929",179,86.2,0.3,385.44,385.22,NA,2017-02-15 09:29:00,2017-02-14 12:30:00,0.874305555555556,20,30,101.325,150,0.229999999999961,0.21999999999997,0.00999999999999091,0.229999999999961,0.00999999999999091,0.21999999999997,199.003014777885,199.003014777885,0.669600879718958,"",133.444997863084,133.444997863084,227.612661858741,152.629703671835,0.670567719851013
"B3","16022017",2,1331,"1250",218,104.2,0.3,385.23,384.97,NA,2017-02-16 12:50:00,2017-02-14 12:30:00,2.01388888888889,20,30,101.325,150,0.25,0.259999999999991,-0.00999999999999091,0.479999999999961,0,0.479999999999961,216.307624758607,415.310639536492,0.669600879718958,"",145.048910720768,278.493908583852,189.812906552343,127.282407945098,0.670567719851013
"B3","17022017",3,937,"0854",169,81.1,0.2,384.98,384.78,NA,2017-02-17 08:54:00,2017-02-14 12:30:00,2.85,20,30,101.325,150,0.190000000000055,0.200000000000045,-0.00999999999999091,0.670000000000016,-0.00999999999999091,0.680000000000007,164.393794816589,579.704434353081,0.669600879718958,"",110.237172147815,388.731080731667,196.617163235787,131.845122834596,0.670567719851013
"B3","18022017",4,1650,"1608",261,123.4,0.4,384.78,384.51,NA,2017-02-18 16:08:00,2017-02-14 12:30:00,4.15138888888889,20,30,101.325,150,0.269999999999982,0.269999999999982,0,0.939999999999998,-0.00999999999999091,0.949999999999989,233.61223473928,813.316669092361,0.669600879718958,"",156.652823578419,545.383904310085,179.50993491172,120.373567744356,0.670567719851013
"B3","19022017",5,1638,"1559",215,100.5,0.3,384.5,384.3,NA,2017-02-19 15:59:00,2017-02-14 12:30:00,5.14513888888889,20,30,101.325,150,0.20999999999998,0.199999999999989,0.00999999999999091,1.14999999999998,0,1.14999999999998,181.698404797212,995.015073889574,0.669600879718958,"",121.841085005433,667.224989315518,182.841162060088,122.607381137543,0.670567719851013
"B3","20022017",6,1126,"1052",101,47.4,0.2,384.3,384.2,NA,2017-02-20 10:52:00,2017-02-14 12:30:00,5.93194444444444,20,30,101.325,150,0.100000000000023,0.100000000000023,0,1.25,0,1.25,86.5230499034626,1081.53812379304,0.669600879718958,"",58.0195642883203,725.244553603838,109.967512675186,73.740664232287,0.670567719851013
"B3","21022017",7,1609,"1540",74,34.4,0.1,384.2,384.12,NA,2017-02-21 15:40:00,2017-02-14 12:30:00,7.13194444444444,20,30,101.325,150,0.0799999999999841,0.0799999999999841,0,1.32999999999998,0,1.32999999999998,69.2184399227405,1150.75656371578,0.669600879718958,"",46.4156514306364,771.660205034475,57.6820332689504,38.6797095255304,0.670567719851013
"B3","23022017",9,1534,"1510",86,40.1,0.1,384.11,384.02,NA,2017-02-23 15:10:00,2017-02-14 12:30:00,9.11111111111111,20,30,101.325,150,0.100000000000023,0.0900000000000318,0.00999999999999091,1.43000000000001,0.00999999999999091,1.42000000000002,86.5230499034626,1237.27961361924,0.669600879718958,"",58.0195642883203,829.679769322795,43.7169094249074,29.3151482719934,0.670567719851013
"B3","01032017",15,1754,"1746",125,58.1,0.1,383.97,383.86,NA,2017-03-01 17:46:00,2017-02-14 12:30:00,15.2194444444444,20,30,101.325,150,0.159999999999968,0.110000000000014,0.0499999999999545,1.58999999999997,0.0599999999999454,1.53000000000003,138.436879845481,1375.71649346472,0.669600879718958,"",92.8313028612729,922.511072184068,22.6636092516476,15.1974847794717,0.670567719851013
"B3","07032017",21,1108,"1034",110,50.8,0.3,383.83,383.74,NA,2017-03-07 10:34:00,2017-02-14 12:30:00,20.9194444444444,20,30,101.325,150,0.120000000000005,0.089999999999975,0.0300000000000296,1.70999999999998,0.089999999999975,1.62,103.827659884135,1479.54415334886,0.669600879718958,"",69.6234771459711,992.134549330039,18.2153789270413,12.2146451133283,0.670567719851013
"C1-1","14022017",0,1230,"1230",0,0,0,409.53,409.53,NA,2017-02-14 12:30:00,2017-02-14 12:30:00,0,20,30,101.325,150,0,0,0,0,0,0,0,0,0.680085184393982,"",0,0,NA,NA,NA
"C1-1","15022017",1,935,"0929",165,88.7,0.3,409.52,409.33,NA,2017-02-15 09:29:00,2017-02-14 12:30:00,0.874305555555556,20,30,101.325,150,0.199999999999989,0.189999999999998,0.00999999999999091,0.199999999999989,0.00999999999999091,0.189999999999998,175.042965063006,175.042965063006,0.680085184393982,"",119.210553564963,119.210553564963,200.207998165789,136.348846015526,0.681035958926163
"C1-1","16022017",2,1250,"1250",207,107.4,0.2,409.33,409.09,NA,2017-02-16 12:50:00,2017-02-14 12:30:00,2.01388888888889,20,30,101.325,150,0.240000000000009,0.240000000000009,0,0.439999999999998,0.00999999999999091,0.430000000000007,210.051558075627,385.094523138632,0.680085184393982,"",143.052664277969,262.263217842932,184.323122260148,125.530674320704,0.681035958926163
"C1-1","17022017",3,858,"0854",149,79.3,0.5,409.09,408.91,NA,2017-02-17 08:54:00,2017-02-14 12:30:00,2.85,20,30,101.325,150,0.17999999999995,0.17999999999995,0,0.619999999999948,0.00999999999999091,0.609999999999957,157.53866855667,542.633191695303,0.680085184393982,"",107.289498208443,369.552716051375,188.418341130901,128.31966563136,0.681035958926163
"C1-1","18022017",4,1608,"1608",261,137.9,0.3,408.93,408.64,NA,2017-02-18 16:08:00,2017-02-14 12:30:00,4.15138888888889,20,30,101.325,150,0.270000000000039,0.29000000000002,-0.0199999999999818,0.889999999999986,-0.00999999999999091,0.899999999999977,236.308002835105,778.941194530408,0.680085184393982,"",160.934247312732,530.486963364107,181.581389585139,123.663455779261,0.681035958926163
"C1-1","19022017",5,1559,"1559",233,124.6,0.4,408.64,408.41,NA,2017-02-19 15:59:00,2017-02-14 12:30:00,5.14513888888889,20,30,101.325,150,0.229999999999961,0.229999999999961,0,1.11999999999995,-0.00999999999999091,1.12999999999994,201.299409822434,980.240604352842,0.680085184393982,"",137.092136599692,667.579099963799,202.565443846475,137.954351295288,0.681035958926163
"C1-1","20022017",6,1052,"1052",204,108.9,0.3,408.41,408.21,NA,2017-02-20 10:52:00,2017-02-14 12:30:00,5.93194444444444,20,30,101.325,150,0.200000000000045,0.200000000000045,0,1.31999999999999,-0.00999999999999091,1.32999999999998,175.042965063055,1155.2835694159,0.680085184393982,"",119.210553564997,786.789653528796,222.472965305207,151.512089261779,0.681035958926163
"C1-1","21022017",7,1540,"1540",261,139.1,0.5,408.22,407.97,NA,2017-02-21 15:40:00,2017-02-14 12:30:00,7.13194444444444,20,30,101.325,150,0.239999999999952,0.25,-0.0100000000000477,1.55999999999995,-0.0200000000000387,1.57999999999998,210.051558075577,1365.33512749147,0.680085184393982,"",143.052664277935,929.842317806732,175.042965062981,119.210553564946,0.681035958926163
"C1-1","22022017",8,1709,"1709",118,62.1,0.4,407.98,407.87,NA,2017-02-22 17:09:00,2017-02-14 12:30:00,8.19375,20,30,101.325,150,0.100000000000023,0.110000000000014,-0.00999999999999091,1.65999999999997,-0.0300000000000296,1.69,87.5214825315277,1452.856610023,0.680085184393982,"",59.6052767824984,989.44759458923,82.4270339080445,56.1357740790044,0.681035958926163
"C1-1","23022017",9,1510,"1510",74,38.4,0.3,407.86,407.79,NA,2017-02-23 15:10:00,2017-02-14 12:30:00,9.11111111111111,20,30,101.325,150,0.0799999999999841,0.0699999999999932,0.00999999999999091,1.73999999999995,-0.0200000000000387,1.75999999999999,70.0171860251923,1522.87379604819,0.680085184393982,"",47.6842214259784,1037.13181601521,76.324563116031,51.9797720313466,0.681035958926163
"C1-1","26022017",12,1128,"1128",138,74,0.4,407.78,407.64,NA,2017-02-26 11:28:00,2017-02-14 12:30:00,11.9569444444444,20,30,101.325,150,0.150000000000034,0.139999999999986,0.0100000000000477,1.88999999999999,-0.00999999999999091,1.89999999999998,131.282223797292,1654.15601984549,0.680085184393982,"",89.4079151737477,1126.53973118896,46.1313817150073,31.4171297828689,0.681035958926163
"C1-1","07032017",21,1034,"1034",149,80.9,0,407.59,407.45,NA,2017-03-07 10:34:00,2017-02-14 12:30:00,20.9194444444444,20,30,101.325,150,0.189999999999998,0.139999999999986,0.0500000000000114,2.07999999999998,0.0400000000000205,2.03999999999996,166.290816809863,1820.44683665535,0.680085184393982,"",113.25002588672,1239.78975707568,18.5540660317839,12.6359861519353,0.681035958926163
"C1-2","14022017",0,1230,"1230",0,0,0,410.615,410.615,NA,2017-02-14 12:30:00,2017-02-14 12:30:00,0,20,30,101.325,150,0,0,0,0,0,0,0,0,0.690607314494253,"",0,0,NA,NA,NA
"C1-2","15022017",1,935,"0929",155,81.4,0.4,410.61,410.41,NA,2017-02-15 09:29:00,2017-02-14 12:30:00,0.874305555555556,20,30,101.325,150,0.204999999999984,0.199999999999989,0.00499999999999545,0.204999999999984,0.00499999999999545,0.199999999999989,181.521065483618,181.521065483618,0.690607314494253,"",125.529259341836,125.529259341836,207.617421998738,143.575959850869,0.691541001081027
"C1-2","16022017",2,1250,"1250",210,108.2,0.5,410.43,410.17,NA,2017-02-16 12:50:00,2017-02-14 12:30:00,2.01388888888889,20,30,101.325,150,0.240000000000009,0.259999999999991,-0.0199999999999818,0.444999999999993,-0.0149999999999864,0.45999999999998,212.512466907676,394.033532391294,0.690607314494253,"",146.961084107533,272.490343449369,186.482603502165,128.960366310083,0.691541001081028
"C1-2","17022017",3,858,"0854",146,76.8,0.5,410.18,410,NA,2017-02-17 08:54:00,2017-02-14 12:30:00,2.85,20,30,101.325,150,0.170000000000016,0.180000000000007,-0.00999999999999091,0.615000000000009,-0.0249999999999773,0.639999999999986,150.529664059612,544.563196450906,0.690607314494253,"",104.097434576175,376.587778025544,180.035478609503,124.501915107717,0.691541001081028
"C1-2","18022017",4,1608,"1608",244,126.5,0.5,410.02,409.76,NA,2017-02-18 16:08:00,2017-02-14 12:30:00,4.15138888888889,20,30,101.325,150,0.240000000000009,0.259999999999991,-0.0199999999999818,0.855000000000018,-0.0449999999999591,0.899999999999977,212.512466907676,757.075663358581,0.690607314494253,"",146.961084107533,523.548862133076,163.29666614037,112.926339975906,0.691541001081028
"C1-2","19022017",5,1559,"1559",245,122.13,0.3,409.76,409.51,NA,2017-02-19 15:59:00,2017-02-14 12:30:00,5.14513888888889,20,30,101.325,150,0.25,0.25,0,1.10500000000002,-0.0449999999999591,1.14999999999998,221.36715302882,978.442816387402,0.690607314494253,"",153.084462612007,676.633324745084,222.759399274284,154.047257974347,0.691541001081027
"C1-2","20022017",6,1052,"1052",190,99.2,0.7,409.51,409.33,NA,2017-02-20 10:52:00,2017-02-14 12:30:00,5.93194444444444,20,30,101.325,150,0.180000000000007,0.180000000000007,0,1.28500000000003,-0.0449999999999591,1.32999999999998,159.384350180757,1137.82716656816,0.690607314494253,"",110.220813080649,786.854137825733,202.571460070865,140.086470287851,0.691541001081028
"C1-2","21022017",7,1540,"1540",292,151.6,0.6,409.32,409.06,NA,2017-02-21 15:40:00,2017-02-14 12:30:00,7.13194444444444,20,30,101.325,150,0.269999999999982,0.259999999999991,0.00999999999999091,1.55500000000001,-0.0349999999999682,1.58999999999997,239.07652527111,1376.90369183927,0.690607314494253,"",165.331219620957,952.18535744669,199.230437725925,137.776016350797,0.691541001081027
"C1-2","22022017",8,1709,"1709",232,120.2,0.4,409.05,408.84,NA,2017-02-22 17:09:00,2017-02-14 12:30:00,8.19375,20,30,101.325,150,0.220000000000027,0.210000000000036,0.00999999999999091,1.77500000000003,-0.0249999999999773,1.80000000000001,194.803094665386,1571.70678650465,0.690607314494253,"",134.714327098583,1086.89968454527,183.464000208081,126.872878366226,0.691541001081027
"C1-2","23022017",9,1510,"1510",75,38.1,0.4,408.82,408.75,NA,2017-02-23 15:10:00,2017-02-14 12:30:00,9.11111111111111,20,30,101.325,150,0.089999999999975,0.0699999999999932,0.0199999999999818,1.86500000000001,-0.00499999999999545,1.87,79.6921750903531,1651.39896159501,0.690607314494253,"",55.1104065403073,1142.01009108558,86.8711068358127,60.0749321862548,0.691541001081028
"C1-2","26022017",12,1128,"1128",70,37.4,0.3,408.71,408.65,NA,2017-02-26 11:28:00,2017-02-14 12:30:00,11.9569444444444,20,30,101.325,150,0.100000000000023,0.0600000000000023,0.0400000000000205,1.96500000000003,0.035000000000025,1.93000000000001,88.5468612115482,1739.94582280656,0.690607314494253,"",61.2337850448169,1203.2438761304,31.1145632368544,21.5169962090133,0.691541001081027
"C1-2","07032017",21,1034,"1034",84,46.2,0.2,408.5,408.43,NA,2017-03-07 10:34:00,2017-02-14 12:30:00,20.9194444444444,20,30,101.325,150,0.21999999999997,0.0699999999999932,0.149999999999977,2.185,0.185000000000002,2,194.803094665336,1934.74891747189,0.690607314494253,"",134.714327098548,1337.95820322895,21.7353522639147,15.0308872634364,0.691541001081028
"C1-3","14022017",0,1230,"1230",0,0,0,384.725,384.725,NA,2017-02-14 12:30:00,2017-02-14 12:30:00,0,20,30,101.325,150,0,0,0,0,0,0,0,0,0.695860483620868,"",0,0,NA,NA,NA
"C1-3","15022017",1,935,"0929",159,77.7,0.1,384.71,384.54,NA,2017-02-15 09:29:00,2017-02-14 12:30:00,0.874305555555556,20,30,101.325,150,0.185000000000002,0.169999999999959,0.0150000000000432,0.185000000000002,0.0150000000000432,0.169999999999959,164.775410859193,164.775410859193,0.695860483620868,"",114.813080385476,114.813080385476,188.464330132833,131.319170575922,0.696785277528993
"C1-3","16022017",2,1250,"1250",182,85.9,0.5,384.51,384.29,NA,2017-02-16 12:50:00,2017-02-14 12:30:00,2.01388888888889,20,30,101.325,150,0.25,0.21999999999997,0.0300000000000296,0.435000000000002,0.0450000000000728,0.38999999999993,222.669474134041,387.444884993234,0.695860483620868,"",155.152811331723,269.965891717199,195.395516607568,136.148719267325,0.696785277528993
"C1-3","17022017",3,858,"0854",140,70,0.5,384.27,384.12,NA,2017-02-17 08:54:00,2017-02-14 12:30:00,2.85,20,30,101.325,150,0.170000000000016,0.149999999999977,0.0200000000000387,0.605000000000018,0.0650000000001114,0.539999999999907,151.415242411162,538.860127404396,0.695860483620868,"",105.503911705581,375.469803422781,181.09464208644,126.184080445214,0.696785277528993
"C1-3","18022017",4,1608,"1608",243,118.4,0.6,384.12,383.87,NA,2017-02-18 16:08:00,2017-02-14 12:30:00,4.15138888888889,20,30,101.325,150,0.25,0.25,0,0.855000000000018,0.0650000000001114,0.789999999999907,222.669474134041,761.529601538437,0.695860483620868,"",155.152811331723,530.622614754504,171.101410220395,119.22094360602,0.696785277528993
"C1-3","19022017",5,1559,"1559",225,109.4,0.3,383.85,383.62,NA,2017-02-19 15:59:00,2017-02-14 12:30:00,5.14513888888889,20,30,101.325,150,0.25,0.230000000000018,0.0199999999999818,1.10500000000002,0.0850000000000932,1.01999999999992,222.669474134041,984.199075672479,0.695860483620868,"",155.152811331723,685.775426086227,224.06991107828,156.128615176576,0.696785277528993
"C1-3","20022017",6,1052,"1052",185,90.5,0.3,383.61,383.43,NA,2017-02-20 10:52:00,2017-02-14 12:30:00,5.93194444444444,20,30,101.325,150,0.189999999999998,0.180000000000007,0.00999999999999091,1.29500000000002,0.0950000000000841,1.19999999999993,169.228800341869,1153.42787601435,0.695860483620868,"",117.916136612108,803.691562698335,215.08338260573,149.866934440808,0.696785277528993
"C1-3","21022017",7,1540,"1540",190,93,0.4,383.34,383.16,NA,2017-02-21 15:40:00,2017-02-14 12:30:00,7.13194444444444,20,30,101.325,150,0.269999999999982,0.17999999999995,0.0900000000000318,1.565,0.185000000000116,1.37999999999988,240.483032064748,1393.9109080791,0.695860483620868,"",167.565036238249,971.256598936584,200.402526720624,139.637530198541,0.696785277528993
"C1-3","22022017",8,1709,"1709",102,49.7,0.3,383.14,383.05,NA,2017-02-22 17:09:00,2017-02-14 12:30:00,8.19375,20,30,101.325,150,0.110000000000014,0.089999999999975,0.0200000000000387,1.67500000000001,0.205000000000155,1.46999999999986,97.9745686189903,1491.88547669809,0.695860483620868,"",68.2672369859666,1039.52383592255,92.2716669792976,64.2935390842328,0.696785277528993
"C1-3","23022017",9,1510,"1510",80,38.7,0.4,383.04,382.96,NA,2017-02-23 15:10:00,2017-02-14 12:30:00,9.11111111111111,20,30,101.325,150,0.0900000000000318,0.0800000000000409,0.00999999999999091,1.76500000000004,0.215000000000146,1.5499999999999,80.1610106882832,1572.04648738637,0.695860483620868,"",55.85501207944,1095.37884800199,87.3821766776138,60.8866142273987,0.696785277528993
"C1-3","26022017",12,1128,"1128",80,39,0.1,382.94,382.86,NA,2017-02-26 11:28:00,2017-02-14 12:30:00,11.9569444444444,20,30,101.325,150,0.0999999999999659,0.0799999999999841,0.0199999999999818,1.86500000000001,0.235000000000127,1.62999999999988,89.0677896535861,1661.11427703996,0.695860483620868,"",62.061124532668,1157.43997253466,31.2976127626071,21.8077157947882,0.696785277528993
"C1-3","07032017",21,1034,"1034",85,42.4,0.2,382.74,382.66,NA,2017-03-07 10:34:00,2017-02-14 12:30:00,20.9194444444444,20,30,101.325,150,0.199999999999989,0.0799999999999841,0.120000000000005,2.065,0.355000000000132,1.70999999999987,178.135579307223,1839.24985634718,0.695860483620868,"",124.122249065371,1281.56222160003,19.8756573843484,13.8490654466244,0.696785277528993
"C2-1","14022017",0,1230,"1230",0,0,0,396.285,396.285,NA,2017-02-14 12:30:00,2017-02-14 12:30:00,0,20,30,101.325,150,0,0,0,0,0,0,0,0,0.684584262566899,"",0,0,NA,NA,NA
"C2-1","15022017",1,941,"0929",178,90.8,0.4,396.28,396.09,NA,2017-02-15 09:29:00,2017-02-14 12:30:00,0.874305555555556,20,30,101.325,150,0.19500000000005,0.189999999999998,0.0050000000000523,0.19500000000005,0.0050000000000523,0.189999999999998,171.516164235709,171.516164235709,0.684584262566899,"",117.579107105934,117.579107105934,196.174167195727,134.482854831251,0.6855278488175
"C2-1","16022017",2,1257,"1250",220,108.3,0.5,396.07,395.79,NA,2017-02-16 12:50:00,2017-02-14 12:30:00,2.01388888888889,20,30,101.325,150,0.299999999999955,0.279999999999973,0.0199999999999818,0.495000000000005,0.0250000000000341,0.46999999999997,263.871021900982,435.387186136691,0.684584262566899,"",180.890934009056,298.47004111499,231.550439693732,158.734274815991,0.6855278488175
"C2-1","17022017",3,904,"0854",150,72.4,0.4,395.79,395.61,NA,2017-02-17 08:54:00,2017-02-14 12:30:00,2.85,20,30,101.325,150,0.180000000000007,0.180000000000007,0,0.675000000000011,0.0250000000000341,0.649999999999977,158.322613140619,593.70979927731,0.684584262566899,"",108.534560405454,407.004601520444,189.355949271173,129.808776564663,0.6855278488175
"C2-1","18022017",4,1613,"1608",206,102.5,0.3,395.61,395.39,NA,2017-02-18 16:08:00,2017-02-14 12:30:00,4.15138888888889,20,30,101.325,150,0.220000000000027,0.220000000000027,0,0.895000000000039,0.0250000000000341,0.870000000000005,193.505416060774,787.215215338084,0.684584262566899,"",132.653351606678,539.657953127122,148.691461647553,101.932137840777,0.6855278488175
"C2-1","19022017",5,1607,"1559",201,100.7,0.5,395.41,395.21,NA,2017-02-19 15:59:00,2017-02-14 12:30:00,5.14513888888889,20,30,101.325,150,0.180000000000007,0.200000000000045,-0.0200000000000387,1.07500000000005,0.00499999999999545,1.07000000000005,158.322613140619,945.537828478704,0.684584262566899,"",108.534560405454,648.192513532576,159.318352845906,109.217167703602,0.6855278488175
"C2-1","20022017",6,1057,"1052",165,84,0.8,395.2,395.03,NA,2017-02-20 10:52:00,2017-02-14 12:30:00,5.93194444444444,20,30,101.325,150,0.180000000000007,0.170000000000016,0.00999999999999091,1.25500000000005,0.0149999999999864,1.24000000000007,158.322613140619,1103.86044161932,0.684584262566899,"",108.534560405454,756.72707393803,201.222032588254,137.943307134911,0.6855278488175
"C2-1","21022017",7,1545,"1540",242,122.4,0.5,395.04,394.81,NA,2017-02-21 15:40:00,2017-02-14 12:30:00,7.13194444444444,20,30,101.325,150,0.21999999999997,0.230000000000018,-0.0100000000000477,1.47500000000002,0.00499999999993861,1.47000000000008,193.505416060724,1297.36585768005,0.684584262566899,"",132.653351606643,889.380425544673,161.254513383936,110.544459672203,0.6855278488175
