"method","time.d","id","descrip","descrip2","descrip1","tare","m.inoc","m.sub","m.water","m.tot1","m.tot2","m.tot","m.tot.sd","vol.hs","conc.sub.vs","m.sub.vs","conc.inoc.vs","m.inoc.vs","cvCH4","vol.mi.mn","vol.mi.se","n","rsd.inoc","cvCH4.tot","cvCH4.inoc","fv.inoc","se.inoc","cvCH4.se"
"grav",20.9194444444444,"C2-2","HS2","Conf. 2","Sludge C2",257.06,100.61,49.95,NA,407.58,407.58,407.58,0,176.844,69.6715,3.480091425,32.4977,3.269593597,330.259626299694,0.741547838334048,0.0676188161449039,3,15.7938866592546,351.697892972469,21.4382666727753,0.0609564831099328,1.9548707954817,0
"grav",20.9194444444444,"C2-3","HS2","Conf. 2","Sludge C2",255.5,102.71,46.8,NA,404.93,404.94,404.935,0.00707106781185904,177.894,69.6715,3.2606262,32.4977,3.337838767,325.083213842021,0.741547838334048,0.0676188161449039,3,15.7938866592546,348.442033223185,23.3588193811637,0.0670378919704037,2.12999840528886,0
"grav",20.9194444444444,"B1","RS","Before preheater","Raw sludge",257.37,101.41,29.82,NA,388.55,388.55,388.55,0,196.174,107.4922,3.205417404,32.4977,3.295591757,269.295388976203,0.741547838334048,0.0676188161449039,3,15.7938866592546,292.755786424477,23.4603974482744,0.0801364090349977,2.13926090770508,0
"grav",20.9194444444444,"B2","RS","Before preheater","Raw sludge",255.12,102.59,29.76,NA,387.4,387.4,387.4,0,195.054,107.4922,3.198967872,32.4977,3.333939043,265.072391314135,0.741547838334048,0.0676188161449039,3,15.7938866592546,288.853621941852,23.7812306277173,0.0823296951163195,2.16851641713071,0
"grav",20.9194444444444,"B3","RS","Before preheater","Raw sludge",255.9,100.25,29.36,NA,385.45,385.45,385.45,0,197.794,107.4922,3.155970992,32.4977,3.257894425,262.841756222325,0.741547838334048,0.0676188161449039,3,15.7938866592546,286.397159925792,23.5554037034661,0.0822473369134301,2.14792415256985,0
"gdt",20.9194444444444,"A1","A","After preheater","Preheated sludge",248.44,101.36,35.5,NA,385.27,385.27,385.27,0,190.544,93.7644,3.3286362,32.4977,3.293966872,284.940183402071,0.841081794094572,0.0917841134658765,3,18.901223277779,310.551889075832,25.6117056737609,0.0824715822852615,2.79490974138335,0
"gdt",20.9194444444444,"A2","A","After preheater","Preheated sludge",257.13,100.34,33.69,NA,391.09,391.09,391.09,0,193.374,93.7644,3.158922636,32.4977,3.260819218,271.163497965455,0.841081794094572,0.0917841134658765,3,18.901223277779,297.879615118078,26.7161171526232,0.0896876315018504,2.91543003940982,0
"gdt",20.9194444444444,"A3","A","After preheater","Preheated sludge",254.13,103.49,33.6,NA,391.14,391.14,391.14,0,190.314,93.7644,3.15048384,32.4977,3.363186973,289.450166831081,0.841081794094572,0.0917841134658765,3,18.901223277779,317.078797635563,27.6286308044822,0.0871349046688304,3.01500924460656,0
"gdt",20.9194444444444,"C3-1","C3","Conf. 3","Sludge C3",256.51,101.69,44.15,NA,402.31,402.32,402.315,0.00707106781185904,181.564,75.6107,3.338212405,32.4977,3.304691113,154.546139639509,0.841081794094572,0.0917841134658765,3,18.901223277779,180.167519367584,25.6213797280755,0.142208650138552,2.79596543478335,0
"gdt",20.9194444444444,"C3-2","C3","Conf. 3","Sludge C3",257.49,102.82,43.84,NA,404.12,404.11,404.115,0.00707106781185904,180.744,75.6107,3.314773088,32.4977,3.341413514,198.639462982274,0.841081794094572,0.0917841134658765,3,18.901223277779,224.72873901202,26.0892760297455,0.116092299295775,2.84702520987808,0
"gdt",20.9194444444444,"C3-3","C3","Conf. 3","Sludge C3",257.8,101.3,42.81,NA,401.85,401.86,401.855,0.00707106781185904,183.294,75.6107,3.236894067,32.4977,3.29201701,181.206770919397,0.841081794094572,0.0917841134658765,3,18.901223277779,207.528789489732,26.3220185703347,0.126835503811567,2.87242353368412,0
"gdt",20.9194444444444,"C4-1","C4","Conf. 4","Sludge C4",248.33,99.89,43.48,NA,391.69,391.69,391.69,0,184.034,77.3047,3.361208356,32.4977,3.246195253,286.856177871865,0.841081794094572,0.0917841134658765,3,18.901223277779,311.851849521358,24.9956716494926,0.0801523918740803,2.72768425014186,0
"gdt",20.9194444444444,"C4-2","C4","Conf. 4","Sludge C4",234.42,100.53,42.62,NA,377.52,377.52,377.52,0,184.254,77.3047,3.294726314,32.4977,3.266993781,265.647652827759,0.841081794094572,0.0917841134658765,3,18.901223277779,291.31107512813,25.6634223003712,0.0880962808883369,2.80055338360483,0
"gdt",20.9194444444444,"C4-3","C4","Conf. 4","Sludge C4",257.01,100.29,42.92,NA,400.18,400.19,400.185,0.00707106781185904,184.194,77.3047,3.317917724,32.4977,3.259194333,227.705997368205,0.841081794094572,0.0917841134658765,3,18.901223277779,253.129199552994,25.4232021847883,0.100435675653712,2.77433905997988,0
"gdt",20.9194444444444,"C5-1","C5","Conf. 5","Sludge C5",257.51,101.72,39.79,NA,398.95,398.94,398.945,0.00707106781185904,185.894,81.5342,3.244245818,32.4977,3.305666044,163.932665389896,0.841081794094572,0.0917841134658765,3,18.901223277779,190.303922346017,26.3712569561213,0.138574426795955,2.87779673474452,0
"gdt",20.9194444444444,"C5-2","C5","Conf. 5","Sludge C5",258.04,107.63,41.63,NA,407.23,407.24,407.235,0.00707106781185904,178.144,81.5342,3.394268746,32.4977,3.497727451,189.164026189467,0.841081794094572,0.0917841134658765,3,18.901223277779,215.834169384546,26.6701431950783,0.123567752368073,2.91041307320581,0
"gdt",20.9194444444444,"C5-3","C5","Conf. 5","Sludge C5",257.5,102.14,39.8,NA,399.38,399.38,399.38,0,185.464,81.5342,3.24506116,32.4977,3.319315078,187.789016672144,0.841081794094572,0.0917841134658765,3,18.901223277779,214.262506758482,26.4734900863377,0.123556335108965,2.88895305424833,0
"gdt",20.9194444444444,"C6-1","C6","Conf. 6","Sludge C6",248.49,103.03,39.46,NA,390.92,390.92,390.92,0,184.914,82.914,3.27178644,32.4977,3.348238031,95.6578051957395,0.841081794094572,0.0917841134658765,3,18.901223277779,122.143842360672,26.486037164933,0.216842999639095,2.89032227005295,0
"gdt",20.9194444444444,"C6-2","C6","Conf. 6","Sludge C6",255.87,99.26,38.63,NA,393.73,393.73,393.73,0,189.514,82.914,3.20296782,32.4977,3.225721702,291.4695525451,0.841081794094572,0.0917841134658765,3,18.901223277779,317.534684501945,26.0651319568447,0.0820859365260461,2.84439045741737,0
"gdt",20.9194444444444,"C6-3","C6","Conf. 6","Sludge C6",257.28,100.51,39.01,NA,396.75,396.75,396.75,0,187.884,82.914,3.23447514,32.4977,3.266343827,270.828598936108,0.841081794094572,0.0917841134658765,3,18.901223277779,296.96487374589,26.1362748097812,0.0880113344049767,2.85215401113123,0
"gdt",20.9194444444444,"L1","Cellulose","Cellulose","Cellulose",255.78,101.53,1,NA,358.26,358.26,358.26,0,224.874,952,0.952,32.4977,3.299491481,425.380490864212,0.841081794094572,0.0917841134658765,3,18.901223277779,515.081157412975,89.7006665487625,0.174148607957801,9.78869857162862,0
"gdt",20.9194444444444,"L2","Cellulose","Cellulose","Cellulose",257.59,101.68,0.98,NA,360.2,360.2,360.2,0,224.744,952,0.93296,32.4977,3.304366136,405.968593377764,0.841081794094572,0.0917841134658765,3,18.901223277779,497.635113725406,91.666520347642,0.184204285066233,10.0032248512373,0
"gdt",20.9194444444444,"L3","Cellulose","Cellulose","Cellulose",257.69,102.85,1.03,NA,361.51,361.51,361.51,0,223.524,952,0.98056,32.4977,3.342388445,144.325778049623,0.841081794094572,0.0917841134658765,3,18.901223277779,232.546042513426,88.2202644638031,0.379366870793811,9.6271478236573,0
"gdt",20.9194444444444,"E1","Ethanol","Ethanol","Ethanol",255.81,100.67,0.61,NA,357.05,357.05,357.05,0,226.124,1000,0.61,32.4977,3.271543459,655.665473366197,0.841081794094572,0.0917841134658765,3,18.901223277779,794.471545844067,138.80607247787,0.174714970226402,15.1473880370652,0
"gdt",20.9194444444444,"E2","Ethanol","Ethanol","Ethanol",248.2,100.36,0.61,NA,349.14,349.14,349.14,0,226.434,1000,0.61,32.4977,3.261469172,635.893939784213,0.841081794094572,0.0917841134658765,3,18.901223277779,774.272577251969,138.378637467756,0.178720829761124,15.1007436515334,0
"gdt",20.9194444444444,"E3","Ethanol","Ethanol","Ethanol",256.31,102.54,0.61,NA,359.42,359.42,359.42,0,224.254,1000,0.61,32.4977,3.332314158,567.553186452815,0.841081794094572,0.0917841134658765,3,18.901223277779,708.9376572175,141.384470764684,0.199431458218206,15.4287590078541,0
"gdt",20.9194444444444,"C1-1","HS1","Conf. 1","Sludge C1",257.39,101.39,50.86,NA,409.53,409.53,409.53,0,175.154,64.0804,3.259129144,32.4977,3.294941803,336.12723030934,0.841081794094572,0.0917841134658765,3,18.901223277779,362.292895840037,26.1656655306963,0.0722224085295044,2.85536131068552,0
"gdt",20.9194444444444,"C1-2","HS1","Conf. 1","Sludge C1",257.1,99.93,53.6,NA,410.62,410.61,410.615,0.00707106781185904,173.874,64.0804,3.43470944,32.4977,3.247495161,288.175806641537,0.841081794094572,0.0917841134658765,3,18.901223277779,312.646378360078,24.4705717185412,0.0782691673797617,2.67038205672648,0
"gdt",20.9194444444444,"C1-3","HS1","Conf. 1","Sludge C1",234.47,100.13,50.13,NA,384.73,384.72,384.725,0.00707106781185904,177.144,64.0804,3.212350452,32.4977,3.253994701,215.137341500147,0.841081794094572,0.0917841134658765,3,18.901223277779,241.354132383052,26.216790882905,0.108623749774031,2.86094042934087,0
"gdt",20.9194444444444,"C2-1","HS2","Conf. 2","Sludge C2",248.38,101.18,46.78,NA,396.28,396.29,396.285,0.00707106781189924,179.444,69.6715,3.25923277,32.4977,3.288117286,257.126775090303,0.841081794094572,0.0917841134658765,3,18.901223277779,283.237415824469,26.1106407341654,0.0921864106765719,2.84935666024166,0
"gdt",20.9194444444444,"C2-2","HS2","Conf. 2","Sludge C2",257.06,100.61,49.95,NA,407.58,407.58,407.58,0,176.844,69.6715,3.480091425,32.4977,3.269593597,142.131459772282,0.841081794094572,0.0917841134658765,3,18.901223277779,166.447269034062,24.3158092617796,0.146087162636496,2.65349340809397,0
"gdt",20.9194444444444,"C2-3","HS2","Conf. 2","Sludge C2",255.5,102.71,46.8,NA,404.93,404.94,404.935,0.00707106781185904,177.894,69.6715,3.2606262,32.4977,3.337838767,256.400629148904,0.841081794094572,0.0917841134658765,3,18.901223277779,282.894776522023,26.4941473731192,0.0936537171129302,2.89120730676831,0
"gdt",20.9194444444444,"B1","RS","Before preheater","Raw sludge",257.37,101.41,29.82,NA,388.55,388.55,388.55,0,196.174,107.4922,3.205417404,32.4977,3.295591757,225.798714849666,0.841081794094572,0.0917841134658765,3,18.901223277779,252.408074564471,26.6093597148044,0.105421982877207,2.90377999912255,0
"gdt",20.9194444444444,"B2","RS","Before preheater","Raw sludge",255.12,102.59,29.76,NA,387.4,387.4,387.4,0,195.054,107.4922,3.198967872,32.4977,3.333939043,280.765281420164,0.841081794094572,0.0917841134658765,3,18.901223277779,307.738538016898,26.9732565967334,0.0876499146663663,2.94349070613744,0
"gdt",20.9194444444444,"B3","RS","Before preheater","Raw sludge",255.9,100.25,29.36,NA,385.45,385.45,385.45,0,197.794,107.4922,3.155970992,32.4977,3.257894425,247.559664395315,0.841081794094572,0.0917841134658765,3,18.901223277779,274.276782541115,26.7171181457998,0.0974093319101656,2.91553927405494,0
"gdv",20.9194444444444,"A1","A","After preheater","Preheated sludge",248.44,101.36,35.5,NA,385.27,385.27,385.27,0,190.544,93.7644,3.3286362,32.4977,3.293966872,292.248082741028,1.32837829992559,0.0977998696081667,3,12.751965546595,332.698410259685,40.450327518657,0.121582569291761,2.97809498781626,0
"gdv",20.9194444444444,"A2","A","After preheater","Preheated sludge",257.13,100.34,33.69,NA,391.09,391.09,391.09,0,193.374,93.7644,3.158922636,32.4977,3.260819218,252.221287352127,1.32837829992559,0.0977998696081667,3,12.751965546595,294.415887845197,42.1946004930694,0.143316316255511,3.10651448207339,0
"gdv",20.9194444444444,"A3","A","After preheater","Preheated sludge",254.13,103.49,33.6,NA,391.14,391.14,391.14,0,190.314,93.7644,3.15048384,32.4977,3.363186973,283.248390901759,1.32837829992559,0.0977998696081667,3,12.751965546595,326.884186938503,43.6357960367444,0.133490079301247,3.21262035286274,0
"gdv",20.9194444444444,"C3-1","C3","Conf. 3","Sludge C3",256.51,101.69,44.15,NA,402.31,402.32,402.315,0.00707106781185904,181.564,75.6107,3.338212405,32.4977,3.304691113,253.348489534479,1.32837829992559,0.0977998696081667,3,12.751965546595,293.814095952184,40.4656064177058,0.137725204390096,2.97921987395361,0
"gdv",20.9194444444444,"C3-2","C3","Conf. 3","Sludge C3",257.49,102.82,43.84,NA,404.12,404.11,404.115,0.00707106781185904,180.744,75.6107,3.314773088,32.4977,3.341413514,286.781121161269,1.32837829992559,0.0977998696081667,3,12.751965546595,327.985708375037,41.2045872137686,0.125629215424999,3.03362623206856,0
"gdv",20.9194444444444,"C3-3","C3","Conf. 3","Sludge C3",257.8,101.3,42.81,NA,401.85,401.86,401.855,0.00707106781185904,183.294,75.6107,3.236894067,32.4977,3.29201701,279.98152230928,1.32837829992559,0.0977998696081667,3,12.751965546595,321.553695817936,41.5721735086557,0.129285323258091,3.06068922437408,0
"gdv",20.9194444444444,"C4-1","C4","Conf. 4","Sludge C4",248.33,99.89,43.48,NA,391.69,391.69,391.69,0,184.034,77.3047,3.361208356,32.4977,3.246195253,281.486812721861,1.32837829992559,0.0977998696081667,3,12.751965546595,320.964195355015,39.4773826331542,0.122996219529997,2.9064633728287,0
"gdv",20.9194444444444,"C4-2","C4","Conf. 4","Sludge C4",234.42,100.53,42.62,NA,377.52,377.52,377.52,0,184.254,77.3047,3.294726314,32.4977,3.266993781,307.866259694082,1.32837829992559,0.0977998696081667,3,12.751965546595,348.398266836548,40.5320071424662,0.116338142294726,2.98410852820505,0
"gdv",20.9194444444444,"C4-3","C4","Conf. 4","Sludge C4",257.01,100.29,42.92,NA,400.18,400.19,400.185,0.00707106781185904,184.194,77.3047,3.317917724,32.4977,3.259194333,273.676151870305,1.32837829992559,0.0977998696081667,3,12.751965546595,313.82876286963,40.1526109993249,0.127944330634872,2.95617605344907,0
"gdv",20.9194444444444,"C5-1","C5","Conf. 5","Sludge C5",257.51,101.72,39.79,NA,398.95,398.94,398.945,0.00707106781185904,185.894,81.5342,3.244245818,32.4977,3.305666044,268.353894816745,1.32837829992559,0.0977998696081667,3,12.751965546595,310.003833893103,41.6499390763585,0.134352980585138,3.06641459822411,0
"gdv",20.9194444444444,"C5-2","C5","Conf. 5","Sludge C5",258.04,107.63,41.63,NA,407.23,407.24,407.235,0.00707106781185904,178.144,81.5342,3.394268746,32.4977,3.497727451,277.883552659589,1.32837829992559,0.0977998696081667,3,12.751965546595,320.0055433209,42.1219906613108,0.131628940624541,3.10116869158686,0
"gdv",20.9194444444444,"C5-3","C5","Conf. 5","Sludge C5",257.5,102.14,39.8,NA,399.38,399.38,399.38,0,185.464,81.5342,3.24506116,32.4977,3.319315078,269.475318149131,1.32837829992559,0.0977998696081667,3,12.751965546595,311.286721036342,41.8114028872108,0.134317977805194,3.07830213029888,0
"gdv",20.9194444444444,"C6-1","C6","Conf. 6","Sludge C6",248.49,103.03,39.46,NA,390.92,390.92,390.92,0,184.914,82.914,3.27178644,32.4977,3.348238031,261.496536365297,1.32837829992559,0.0977998696081667,3,12.751965546595,303.327755716317,41.8312193510202,0.137907654550882,3.07976108786899,0
"gdv",20.9194444444444,"C6-2","C6","Conf. 6","Sludge C6",255.87,99.26,38.63,NA,393.73,393.73,393.73,0,189.514,82.914,3.20296782,32.4977,3.225721702,290.370580281119,1.32837829992559,0.0977998696081667,3,12.751965546595,331.537035100703,41.1664548195848,0.124168495405289,3.0308187914628,0
"gdv",20.9194444444444,"C6-3","C6","Conf. 6","Sludge C6",257.28,100.51,39.01,NA,396.75,396.75,396.75,0,187.884,82.914,3.23447514,32.4977,3.266343827,273.452824329633,1.32837829992559,0.0977998696081667,3,12.751965546595,314.731639947774,41.2788156181411,0.131155595366868,3.03909118754792,0
"gdv",20.9194444444444,"L1","Cellulose","Cellulose","Cellulose",255.78,101.53,1,NA,358.26,358.26,358.26,0,224.874,952,0.952,32.4977,3.299491481,387.894769641276,1.32837829992559,0.0977998696081667,3,12.751965546595,529.565199044054,141.670429402778,0.267522166597267,10.4302739089466,0
"gdv",20.9194444444444,"L2","Cellulose","Cellulose","Cellulose",257.59,101.68,0.98,NA,360.2,360.2,360.2,0,224.744,952,0.93296,32.4977,3.304366136,437.081006042209,1.32837829992559,0.0977998696081667,3,12.751965546595,581.856243497656,144.775237455447,0.248816162193558,10.6588607676196,0
"gdv",20.9194444444444,"L3","Cellulose","Cellulose","Cellulose",257.69,102.85,1.03,NA,361.51,361.51,361.51,0,223.524,952,0.98056,32.4977,3.342388445,370.81797078453,1.32837829992559,0.0977998696081667,3,12.751965546595,510.150299400164,139.332328615635,0.273120154549477,10.2581347283185,0
"gdv",20.9194444444444,"E1","Ethanol","Ethanol","Ethanol",255.81,100.67,0.61,NA,357.05,357.05,357.05,0,226.124,1000,0.61,32.4977,3.271543459,600.632480465662,1.32837829992559,0.0977998696081667,3,12.751965546595,819.858453340267,219.225972874605,0.267394904548992,16.1401850384494,0
"gdv",20.9194444444444,"E2","Ethanol","Ethanol","Ethanol",248.2,100.36,0.61,NA,349.14,349.14,349.14,0,226.434,1000,0.61,32.4977,3.261469172,652.754686357208,1.32837829992559,0.0977998696081667,3,12.751965546595,871.305581735129,218.550895377922,0.250831510734381,16.0904834653699,0
"gdv",20.9194444444444,"E3","Ethanol","Ethanol","Ethanol",256.31,102.54,0.61,NA,359.42,359.42,359.42,0,224.254,1000,0.61,32.4977,3.332314158,681.81250853528,1.32837829992559,0.0977998696081667,3,12.751965546595,905.110723083428,223.298214548147,0.246708174871071,16.4399977534777,0
"gdv",20.9194444444444,"C1-1","HS1","Conf. 1","Sludge C1",257.39,101.39,50.86,NA,409.53,409.53,409.53,0,175.154,64.0804,3.259129144,32.4977,3.294941803,339.079991132202,1.32837829992559,0.0977998696081667,3,12.751965546595,380.405225536431,41.3252344042294,0.108634770581698,3.04250870138947,0
"gdv",20.9194444444444,"C1-2","HS1","Conf. 1","Sludge C1",257.1,99.93,53.6,NA,410.62,410.61,410.615,0.00707106781185904,173.874,64.0804,3.43470944,32.4977,3.247495161,350.892377003332,1.32837829992559,0.0977998696081667,3,12.751965546595,389.540433216076,38.6480562127445,0.0992144920455706,2.84540545297016,0
"gdv",20.9194444444444,"C1-3","HS1","Conf. 1","Sludge C1",234.47,100.13,50.13,NA,384.73,384.72,384.725,0.00707106781185904,177.144,64.0804,3.212350452,32.4977,3.253994701,357.542466051111,1.32837829992559,0.0977998696081667,3,12.751965546595,398.948446238838,41.4059801877274,0.103787796588983,3.04845348917918,0
"gdv",20.9194444444444,"C2-1","HS2","Conf. 2","Sludge C2",248.38,101.18,46.78,NA,396.28,396.29,396.285,0.00707106781189924,179.444,69.6715,3.25923277,32.4977,3.288117286,348.194237927128,1.32837829992559,0.0977998696081667,3,12.751965546595,389.432567887364,41.2383299602351,0.105893377597948,3.03611049141308,0
"gdv",20.9194444444444,"C2-2","HS2","Conf. 2","Sludge C2",257.06,100.61,49.95,NA,407.58,407.58,407.58,0,176.844,69.6715,3.480091425,32.4977,3.269593597,294.36749646063,1.32837829992559,0.0977998696081667,3,12.751965546595,332.771125685834,38.4036292252045,0.115405533295761,2.82740988084175,0
"gdv",20.9194444444444,"C2-3","HS2","Conf. 2","Sludge C2",255.5,102.71,46.8,NA,404.93,404.94,404.935,0.00707106781185904,177.894,69.6715,3.2606262,32.4977,3.337838767,301.110065795839,1.32837829992559,0.0977998696081667,3,12.751965546595,342.954094156206,41.8440283603675,0.122010581221721,3.08070413206359,0
"gdv",20.9194444444444,"B1","RS","Before preheater","Raw sludge",257.37,101.41,29.82,NA,388.55,388.55,388.55,0,196.174,107.4922,3.205417404,32.4977,3.295591757,270.724465861087,1.32837829992559,0.0977998696081667,3,12.751965546595,312.750456993272,42.0259911321846,0.134375474735401,3.09410086954285,0
"gdv",20.9194444444444,"B2","RS","Before preheater","Raw sludge",255.12,102.59,29.76,NA,387.4,387.4,387.4,0,195.054,107.4922,3.198967872,32.4977,3.333939043,283.422950857502,1.32837829992559,0.0977998696081667,3,12.751965546595,326.023669352422,42.6007184949203,0.130667563430403,3.13641431379209,0
"gdv",20.9194444444444,"B3","RS","Before preheater","Raw sludge",255.9,100.25,29.36,NA,385.45,385.45,385.45,0,197.794,107.4922,3.155970992,32.4977,3.257894425,272.171267397536,1.32837829992559,0.0977998696081667,3,12.751965546595,314.367448827945,42.1961814304091,0.1342256699532,3.10663087622534,0
"gdv.hc",20.9194444444444,"A1","A","After preheater","Preheated sludge",248.44,101.36,35.5,NA,385.27,385.27,385.27,0,190.544,93.7644,3.3286362,32.4977,3.293966872,303.360307785464,1.32837829992559,0.0977998696081667,3,12.751965546595,343.810635304121,40.450327518657,0.11765292682955,2.97809498781626,0
"gdv.hc",20.9194444444444,"A2","A","After preheater","Preheated sludge",257.13,100.34,33.69,NA,391.09,391.09,391.09,0,193.374,93.7644,3.158922636,32.4977,3.260819218,258.182643450406,1.32837829992559,0.0977998696081667,3,12.751965546595,300.377243943476,42.1946004930694,0.140472027571468,3.10651448207339,0
"gdv.hc",20.9194444444444,"A3","A","After preheater","Preheated sludge",254.13,103.49,33.6,NA,391.14,391.14,391.14,0,190.314,93.7644,3.15048384,32.4977,3.363186973,294.088787255327,1.32837829992559,0.0977998696081667,3,12.751965546595,337.724583292071,43.6357960367444,0.129205270197957,3.21262035286274,0
"gdv.hc",20.9194444444444,"C3-1","C3","Conf. 3","Sludge C3",256.51,101.69,44.15,NA,402.31,402.32,402.315,0.00707106781185904,181.564,75.6107,3.338212405,32.4977,3.304691113,257.539097544123,1.32837829992559,0.0977998696081667,3,12.751965546595,298.004703961829,40.4656064177058,0.135788482127078,2.97921987395361,0
"gdv.hc",20.9194444444444,"C3-2","C3","Conf. 3","Sludge C3",257.49,102.82,43.84,NA,404.12,404.11,404.115,0.00707106781185904,180.744,75.6107,3.314773088,32.4977,3.341413514,296.219781177461,1.32837829992559,0.0977998696081667,3,12.751965546595,337.424368391229,41.2045872137686,0.122115031022281,3.03362623206856,0
"gdv.hc",20.9194444444444,"C3-3","C3","Conf. 3","Sludge C3",257.8,101.3,42.81,NA,401.85,401.86,401.855,0.00707106781185904,183.294,75.6107,3.236894067,32.4977,3.29201701,289.82774774362,1.32837829992559,0.0977998696081667,3,12.751965546595,331.399921252276,41.5721735086557,0.125444126092623,3.06068922437408,0
"gdv.hc",20.9194444444444,"C4-1","C4","Conf. 4","Sludge C4",248.33,99.89,43.48,NA,391.69,391.69,391.69,0,184.034,77.3047,3.361208356,32.4977,3.246195253,289.691514236977,1.32837829992559,0.0977998696081667,3,12.751965546595,329.168896870132,39.4773826331542,0.119930476446957,2.9064633728287,0
"gdv.hc",20.9194444444444,"C4-2","C4","Conf. 4","Sludge C4",234.42,100.53,42.62,NA,377.52,377.52,377.52,0,184.254,77.3047,3.294726314,32.4977,3.266993781,319.897595645193,1.32837829992559,0.0977998696081667,3,12.751965546595,360.42960278766,40.5320071424662,0.112454711902077,2.98410852820505,0
"gdv.hc",20.9194444444444,"C4-3","C4","Conf. 4","Sludge C4",257.01,100.29,42.92,NA,400.18,400.19,400.185,0.00707106781185904,184.194,77.3047,3.317917724,32.4977,3.259194333,281.445006808734,1.32837829992559,0.0977998696081667,3,12.751965546595,321.597617808059,40.1526109993249,0.12485357097169,2.95617605344907,0
"gdv.hc",20.9194444444444,"C5-1","C5","Conf. 5","Sludge C5",257.51,101.72,39.79,NA,398.95,398.94,398.945,0.00707106781185904,185.894,81.5342,3.244245818,32.4977,3.305666044,275.732209752014,1.32837829992559,0.0977998696081667,3,12.751965546595,317.382148828373,41.6499390763585,0.131229620916333,3.06641459822411,0
"gdv.hc",20.9194444444444,"C5-2","C5","Conf. 5","Sludge C5",258.04,107.63,41.63,NA,407.23,407.24,407.235,0.00707106781185904,178.144,81.5342,3.394268746,32.4977,3.497727451,286.156541122901,1.32837829992559,0.0977998696081667,3,12.751965546595,328.278531784212,42.1219906613108,0.1283117431785,3.10116869158686,0
"gdv.hc",20.9194444444444,"C5-3","C5","Conf. 5","Sludge C5",257.5,102.14,39.8,NA,399.38,399.38,399.38,0,185.464,81.5342,3.24506116,32.4977,3.319315078,276.894784316045,1.32837829992559,0.0977998696081667,3,12.751965546595,318.706187203256,41.8114028872108,0.131191061127864,3.07830213029888,0
"gdv.hc",20.9194444444444,"C6-1","C6","Conf. 6","Sludge C6",248.49,103.03,39.46,NA,390.92,390.92,390.92,0,184.914,82.914,3.27178644,32.4977,3.348238031,268.484719303357,1.32837829992559,0.0977998696081667,3,12.751965546595,310.315938654377,41.8312193510202,0.134802032832773,3.07976108786899,0
"gdv.hc",20.9194444444444,"C6-2","C6","Conf. 6","Sludge C6",255.87,99.26,38.63,NA,393.73,393.73,393.73,0,189.514,82.914,3.20296782,32.4977,3.225721702,300.497821971147,1.32837829992559,0.0977998696081667,3,12.751965546595,341.664276790731,41.1664548195848,0.120488027622505,3.0308187914628,0
"gdv.hc",20.9194444444444,"C6-3","C6","Conf. 6","Sludge C6",257.28,100.51,39.01,NA,396.75,396.75,396.75,0,187.884,82.914,3.23447514,32.4977,3.266343827,280.938851814768,1.32837829992559,0.0977998696081667,3,12.751965546595,322.217667432909,41.2788156181411,0.128108480043963,3.03909118754792,0
"gdv.hc",20.9194444444444,"L1","Cellulose","Cellulose","Cellulose",255.78,101.53,1,NA,358.26,358.26,358.26,0,224.874,952,0.952,32.4977,3.299491481,376.573318413113,1.32837829992559,0.0977998696081667,3,12.751965546595,518.243747815891,141.670429402778,0.273366403357185,10.4302739089466,0
"gdv.hc",20.9194444444444,"L2","Cellulose","Cellulose","Cellulose",257.59,101.68,0.98,NA,360.2,360.2,360.2,0,224.744,952,0.93296,32.4977,3.304366136,441.694135506136,1.32837829992559,0.0977998696081667,3,12.751965546595,586.469372961584,144.775237455447,0.246858990648316,10.6588607676196,0
"gdv.hc",20.9194444444444,"L3","Cellulose","Cellulose","Cellulose",257.69,102.85,1.03,NA,361.51,361.51,361.51,0,223.524,952,0.98056,32.4977,3.342388445,351.478297507155,1.32837829992559,0.0977998696081667,3,12.751965546595,490.810626122789,139.332328615635,0.283882053891753,10.2581347283185,0
"gdv.hc",20.9194444444444,"E1","Ethanol","Ethanol","Ethanol",255.81,100.67,0.61,NA,357.05,357.05,357.05,0,226.124,1000,0.61,32.4977,3.271543459,691.942742058198,1.32837829992559,0.0977998696081667,3,12.751965546595,911.168714932803,219.225972874605,0.240598661128057,16.1401850384494,0
"gdv.hc",20.9194444444444,"E2","Ethanol","Ethanol","Ethanol",248.2,100.36,0.61,NA,349.14,349.14,349.14,0,226.434,1000,0.61,32.4977,3.261469172,770.09149608512,1.32837829992559,0.0977998696081667,3,12.751965546595,988.642391463041,218.550895377922,0.221061626797632,16.0904834653699,0
"gdv.hc",20.9194444444444,"E3","Ethanol","Ethanol","Ethanol",256.31,102.54,0.61,NA,359.42,359.42,359.42,0,224.254,1000,0.61,32.4977,3.332314158,832.992465742319,1.32837829992559,0.0977998696081667,3,12.751965546595,1056.29068029047,223.298214548147,0.211398451879499,16.4399977534777,0
"gdv.hc",20.9194444444444,"C1-1","HS1","Conf. 1","Sludge C1",257.39,101.39,50.86,NA,409.53,409.53,409.53,0,175.154,64.0804,3.259129144,32.4977,3.294941803,347.498453415104,1.32837829992559,0.0977998696081667,3,12.751965546595,388.823687819333,41.3252344042294,0.106282707815454,3.04250870138947,0
