"id.exper","descrip","exper","elapsed.time","id","date","time.orig","time","sheet.order","mass.init","pres.init","vol","mass.final","notes","inject.date.time","xCH4.oa","date.time","start.time","mass.tot","mass.vent","mass.leak","cmass.tot","cmass.vent","cmass.leak","xCH4","vol.hs","temperature","pres.resid","pres.init.abs","pres.resid.abs","rh.resid","pres.resid.prev","rh.resid.prev","temp.prev","vBg","vCH4","cvBg","cvCH4","rvBg","rvCH4"
"I2-E2","I","2",1.82152777777778,"I2","19012017",1126,"1103",239,989.8,0.095,52,989.7,NA,"06-02-2017 13:28:20",0.4451,2017-01-19 11:03:00,2017-01-17 15:20:00,0.0999999999999091,0.0999999999999091,0,0.199999999999932,0.199999999999932,0,0.4335,673.88,30,0,1.10825,1.01325,0.914279269117979,1.01325,0.836532507739938,30,52.7459647531385,22.9220422174016,139.676693666242,50.3344152874044,64.586895616088,28.0678067968182
"I2-E2","I","2",2.97916666666667,"I2","20012017",1533,"1450",269,989.7,0.115,68,989.6,NA,"02-02-2017 16:33:32",0.4848,2017-01-20 14:50:00,2017-01-17 15:20:00,0.100000000000023,0.100000000000023,0,0.299999999999955,0.299999999999955,0,0.4848,673.88,30,0,1.12825,1.01325,0.89807223576335,1.01325,0.914279269117979,30,66.7129893289609,32.4153357428952,206.389682995203,82.7497510302996,57.6284970808061,28.0012498318951
"I2-E2","I","2",4.62291666666667,"I2","22012017",634,"0617",284,989.6,0.128,83,989.6,NA,"10-02-2017 19:20:12",0.5545,2017-01-22 06:17:00,2017-01-17 15:20:00,0,0,0,0.299999999999955,0.299999999999955,0,0.543,673.88,30,0,1.14125,1.01325,0.887842278203724,1.01325,0.89807223576335,30,74.0881315796106,40.3102459591558,280.477814574813,123.059996989455,45.0726275769494,24.5233435492963
"I2-E2","I","2",6.75208333333333,"I2","24012017",1031,"0923",317,989.5,0.122,73,989.5,NA,"03-02-2017 13:21:44",0.576,2017-01-24 09:23:00,2017-01-17 15:20:00,0.100000000000023,0,0.100000000000023,0.399999999999977,0.299999999999955,0.100000000000023,0.5657,673.88,30,0,1.13525,1.01325,0.89253468399031,1.01325,0.887842278203724,30,70.2322157279867,39.8058057770816,350.7100303028,162.865802766537,32.9857764671562,18.6954860792555
"I2-E2","I","2",11.1263888888889,"I2","28012017",1840,"1822",332,989.5,0.182,125,989.3,NA,"09-02-2017 15:05:48",0.6211,2017-01-28 18:22:00,2017-01-17 15:20:00,0.200000000000045,0.200000000000045,0,0.600000000000023,0.5,0.100000000000023,0.6104,673.88,30,0,1.19525,1.01325,0.847730600292826,1.01325,0.89253468399031,30,106.300209057402,64.9961520510695,457.010239360202,227.861954817607,24.3010479508904,14.8586218373615
"I2-E2","I","2",14.7868055555556,"I2","01022017",1022,"1013",356,989.3,0.125,75,989.2,NA,"20-02-2017 11:51:05",0.6095,2017-02-01 10:13:00,2017-01-17 15:20:00,0.0999999999999091,0.0999999999999091,0,0.699999999999932,0.599999999999909,0.100000000000023,0.6095,673.88,30,0,1.13825,1.01325,0.890182297386339,1.01325,0.847730600292826,30,71.0058830953705,43.3519616722999,528.016122455572,271.213916489906,19.3983061387466,11.8434499730814
"I2-E2","I","2",20.0701388888889,"I2","06022017",1730,"1701",380,989.2,0.147,86,989.1,NA,"08-02-2017 13:13:29",0.6402,2017-02-06 17:01:00,2017-01-17 15:20:00,0.100000000000023,0.100000000000023,0,0.799999999999955,0.699999999999932,0.100000000000023,0.629,673.88,30,0,1.16025,1.01325,0.873303167420814,1.01325,0.890182297386339,30,85.2703687872435,53.7220379875884,613.286491242816,324.935954477495,16.1395019786581,10.1682090828243
"I2-E2","I","2",31.0743055555556,"I2","17022017",1728,"1707",404,989.1,0.224,140,989,NA,"27-02-2017 15:42:45",0.6402,2017-02-17 17:07:00,2017-01-17 15:20:00,0.100000000000023,0.100000000000023,0,0.899999999999977,0.799999999999955,0.100000000000023,0.6402,673.88,30,0,1.23725,1.01325,0.818953323903819,1.01325,0.873303167420814,30,130.97313692749,83.9808627354906,744.259628170306,408.916817212985,11.9021404250654,7.63173307706086
"I3-E2","I","2",0,"I3","17012017",1520,"1520",184,986.5,0,0,986.5,NA,NA,NA,2017-01-17 15:20:00,2017-01-17 15:20:00,0,0,0,0,0,0,0,675.6,30,0,1.01325,1.01325,1,1.01325,1,20,-31.7793490372693,0,-31.7793490372693,0,NA,NA
"I3-E2","I","2",1.00486111111111,"I3","18012017",1627,"1527",225,986.5,0.187,125,986.4,NA,"17-02-2017 10:46:34",0.2685,2017-01-18 15:27:00,2017-01-17 15:20:00,0.100000000000023,0.100000000000023,0,0.100000000000023,0.100000000000023,0,0.2609,675.6,30,0,1.20025,1.01325,0.844199125182254,1.01325,1,30,112.324627989954,29.4003216601182,80.5452789526845,29.4003216601182,111.781246928496,29.2580948103457
"I3-E2","I","2",1.82152777777778,"I3","19012017",1127,"1103",240,986.3,0.083,43,986.3,"Slight leak, P low.","06-02-2017 13:46:10",0.4625,2017-01-19 11:03:00,2017-01-17 15:20:00,0.100000000000023,0,0.100000000000023,0.200000000000045,0.100000000000023,0.100000000000023,0.4508,675.6,30,0,1.09625,1.01325,0.924287343215507,1.01325,0.844199125182254,30,45.8687646406908,20.7273151118604,126.414043593375,50.1276367719786,56.1658342539071,25.3803858512576
"I3-E2","I","2",2.97916666666667,"I3","20012017",1535,"1450",270,986.3,0.115,67,986.2,NA,"02-02-2017 15:22:25",0.4926,2017-01-20 14:50:00,2017-01-17 15:20:00,0.0999999999999091,0.0999999999999091,0,0.299999999999955,0.199999999999932,0.100000000000023,0.4926,675.6,30,0,1.12825,1.01325,0.89807223576335,1.01325,0.924287343215507,30,67.1393479670039,33.1462363474409,193.553391560379,83.2738731194195,57.9967972840346,28.632621679853
"I3-E2","I","2",4.62291666666667,"I3","22012017",635,"0617",285,986.2,0.127,79,986.1,NA,"10-02-2017 18:27:27",0.5579,2017-01-22 06:17:00,2017-01-17 15:20:00,0.100000000000023,0.100000000000023,0,0.399999999999977,0.299999999999955,0.100000000000023,0.5464,675.6,30,0,1.14025,1.01325,0.888620916465687,1.01325,0.89807223576335,30,73.6765664407669,40.3367207290127,267.229958001146,123.610593848432,44.8222457434323,24.5394498731636
"I3-E2","I","2",6.75208333333333,"I3","24012017",1033,"0923",318,986.1,0.115,68,986,NA,"03-02-2017 13:03:44",0.5933,2017-01-24 09:23:00,2017-01-17 15:20:00,0.100000000000023,0.100000000000023,0,0.5,0.399999999999977,0.100000000000023,0.5831,675.6,30,0,1.12825,1.01325,0.89807223576335,1.01325,0.888620916465687,30,66.2267335292112,38.6871920459006,333.456691530357,162.297785894333,31.1045323816256,18.1701097671549
"I3-E2","I","2",11.1263888888889,"I3","28012017",1843,"1822",333,986,0.163,92,985.9,NA,"09-02-2017 13:38:10",0.6202,2017-01-28 18:22:00,2017-01-17 15:20:00,0.100000000000023,0.100000000000023,0,0.600000000000023,0.5,0.100000000000023,0.6095,675.6,30,0,1.17625,1.01325,0.861424017003188,1.01325,0.89807223576335,30,95.3005580339408,58.1848427078512,428.757249564298,220.482628602184,21.7864428590054,13.3015039687737
"I3-E2","I","2",14.7868055555556,"I3","01022017",1025,"1013",357,985.8,0.105,70,985.8,NA,"20-02-2017 14:15:15",0.6165,2017-02-01 10:13:00,2017-01-17 15:20:00,0.100000000000023,0,0.100000000000023,0.700000000000045,0.5,0.200000000000045,0.6165,675.6,30,0,1.11825,1.01325,0.906103286384977,1.01325,0.861424017003188,30,59.5241685470393,36.7581665132599,488.281418111337,257.240795115444,16.2615827561633,10.0420716712378
