"id.exper","descrip","exper","elapsed.time","id","date","time.orig","time","sheet.order","mass.init","pres.init","vol","mass.final","notes","inject.date.time","date.time","start.time","mass.tot","mass.vent","mass.leak","cmass.tot","cmass.vent","cmass.leak","temperature","pressure","vBg","cvBg","xCH4","vCH4","cvCH4","rvBg","rvCH4"
"E1-E2","Ethanol","2",4.62291666666667,"E1","22012017",657,"0617",295,849.8,0.439,334,849.5,NA,"10-02-2017 16:25:47",2017-01-22 06:17:00,2017-01-17 15:20:00,0.299999999999955,0.299999999999955,0,1.60000000000002,1.60000000000002,0,20,1.01325,304.57066225031,1450.21767814524,0.801941032337519,244.458998745695,1027.79181390979,185.290136730226,148.720303419434
"E1-E2","Ethanol","2",6.75208333333333,"E1","24012017",923,"0923",301,849.4,0.123,85,849.3,NA,"03-02-2017 14:15:41",2017-01-24 09:23:00,2017-01-17 15:20:00,0.200000000000045,0.100000000000023,0.100000000000023,1.80000000000007,1.70000000000005,0.100000000000023,20,1.01325,100.205566348744,1550.42324449399,0,0,1027.79181390979,47.0632796941265,0
"E1-E2","Ethanol","2",11.1263888888889,"E1","28012017",1903,"1822",340,849.3,0.137,96,849.2,NA,"09-02-2017 10:13:52",2017-01-28 18:22:00,2017-01-17 15:20:00,0.0999999999999091,0.0999999999999091,0,1.89999999999998,1.79999999999995,0.100000000000023,20,1.01325,87.4932167616714,1637.91646125566,0.676267212961812,59.2525017668678,1087.04431567666,20.0016244065418,13.5455790671995
"E1-E2","Ethanol","2",14.7868055555556,"E1","01022017",1029,"1013",358,849.2,0.081,54,849.1,NA,"20-02-2017 11:16:02",2017-02-01 10:13:00,2017-01-17 15:20:00,0.100000000000023,0.100000000000023,0,2,1.89999999999998,0.100000000000023,20,1.01325,50.1027831743722,1688.01924443003,0,0,1087.04431567666,13.6877267636304,0
"E1-E2","Ethanol","2",20.0701388888889,"E1","06022017",1737,"1701",382,849.1,0.073,48,849.1,NA,"08-02-2017 17:00:27",2017-02-06 17:01:00,2017-01-17 15:20:00,0,0,0,2,1.89999999999998,0.100000000000023,20,1.01325,0,1688.01924443003,0,0,1087.04431567666,0,0
"E1-E2","Ethanol","2",31.0743055555556,"E1","17022017",1745,"1707",412,849.1,0.138,88,849,NA,"27-02-2017 13:23:21",2017-02-17 17:07:00,2017-01-17 15:20:00,0.100000000000023,0.100000000000023,0,2.10000000000002,2,0.100000000000023,20,1.01325,80.1730407677065,1768.19228519774,0.593312557483041,47.6522420371642,1134.69655771382,7.28569851732281,4.33038170727732
"E2-E2","Ethanol","2",0,"E2","17012017",1520,"1520",201,841.2,0,0,841.2,NA,NA,2017-01-17 15:20:00,2017-01-17 15:20:00,0,0,0,0,0,0,20,1.01325,0,0,0,0,0,NA,NA
"E2-E2","Ethanol","2",1.00486111111111,"E2","18012017",1547,"1527",212,841.3,0.24,187,841,NA,"17-02-2017 14:37:22",2017-01-18 15:27:00,2017-01-17 15:20:00,0.200000000000045,0.299999999999955,-0.0999999999999091,0.200000000000045,0.299999999999955,-0.0999999999999091,20,1.01325,170.411323527114,170.411323527114,0.651868784879089,111.254841202546,111.254841202546,169.586942556354,110.716635336328
"E2-E2","Ethanol","2",1.82152777777778,"E2","19012017",1156,"1103",251,841,0.284,223,840.8,NA,"06-02-2017 09:58:22",2017-01-19 11:03:00,2017-01-17 15:20:00,0.200000000000045,0.200000000000045,0,0.400000000000091,0.5,-0.0999999999999091,20,1.01325,203.352115499955,373.763439027069,0.803117156987264,163.456009985804,274.710851188349,249.002590408108,200.150216309147
"E2-E2","Ethanol","2",2.97916666666667,"E2","20012017",1502,"1450",257,840.8,1.034,830,839.9,NA,"02-02-2017 20:11:26",2017-01-20 14:50:00,2017-01-17 15:20:00,0.899999999999977,0.899999999999977,0,1.30000000000007,1.39999999999998,-0.0999999999999091,20,1.01325,756.328202880691,1130.09164190776,0.638887645312012,483.97141205032,758.68226323867,653.336899908935,418.067686474182
"E2-E2","Ethanol","2",4.62291666666667,"E2","22012017",659,"0617",296,840,0.489,389,839.6,NA,"10-02-2017 16:43:06",2017-01-22 06:17:00,2017-01-17 15:20:00,0.299999999999955,0.399999999999977,-0.100000000000023,1.60000000000002,1.79999999999995,-0.199999999999932,20,1.01325,354.896872208816,1484.98851411658,0.913189121022116,324.210784386783,1082.89304762545,215.906842408405,197.238500007169
"E2-E2","Ethanol","2",6.75208333333333,"E2","24012017",927,"0923",302,839.5,0.111,77,839.5,NA,"03-02-2017 10:58:45",2017-01-24 09:23:00,2017-01-17 15:20:00,0.100000000000023,0,0.100000000000023,1.70000000000005,1.79999999999995,-0.0999999999999091,20,1.01325,70.1077987760052,1555.09631289258,0.451104576664069,31.7018849089466,1114.5949325344,32.927341890883,14.8893392918732
"E2-E2","Ethanol","2",11.1263888888889,"E2","28012017",1905,"1822",341,839.5,0.158,116,839.4,NA,"09-02-2017 10:30:25",2017-01-28 18:22:00,2017-01-17 15:20:00,0.100000000000023,0.100000000000023,0,1.80000000000007,1.89999999999998,-0.0999999999999091,20,1.01325,105.793656746582,1660.88996963916,0.833595007832338,88.2531510908089,1202.84808362521,24.1852461843275,20.1753512574639
"E2-E2","Ethanol","2",14.7868055555556,"E2","01022017",1031,"1013",359,839.3,0.086,58,839.3,NA,"20-02-2017 12:45:17",2017-02-01 10:13:00,2017-01-17 15:20:00,0.100000000000023,0,0.100000000000023,1.90000000000009,1.89999999999998,1.13686837721616e-13,20,1.01325,52.7223807903393,1713.6123504295,0.0784215924488327,4.15126805111619,1206.99935167632,14.4033823445434,1.13409713405565
"E2-E2","Ethanol","2",20.0701388888889,"E2","06022017",1740,"1701",383,839.3,0.098,66,839.2,NA,"08-02-2017 16:42:59",2017-02-06 17:01:00,2017-01-17 15:20:00,0.0999999999999091,0.0999999999999091,0,2,1.99999999999989,1.13686837721616e-13,20,1.01325,60.0425567843043,1773.65490721381,0.261493935573616,15.7515277808199,1222.75087945714,11.3645217888273,2.98136172507632
"E2-E2","Ethanol","2",31.0743055555556,"E2","17022017",1748,"1707",413,839.2,0.159,118,839.1,NA,"27-02-2017 15:22:31",2017-02-17 17:07:00,2017-01-17 15:20:00,0.100000000000023,0.100000000000023,0,2.10000000000002,2.09999999999991,1.13686837721616e-13,20,1.01325,107.623700745074,1881.27860795888,0.846394557245618,91.1532160232122,1313.90409548036,9.78026814798095,8.28351830578225
"E3-E2","Ethanol","2",0,"E3","17012017",1520,"1520",202,871.6,0,0,871.6,NA,NA,2017-01-17 15:20:00,2017-01-17 15:20:00,0,0,0,0,0,0,20,1.01325,0,0,0,0,0,NA,NA
"E3-E2","Ethanol","2",1.00486111111111,"E3","18012017",1549,"1527",213,871.6,0.278,205,871.3,NA,"17-02-2017 15:47:48",2017-01-18 15:27:00,2017-01-17 15:20:00,0.300000000000068,0.300000000000068,0,0.300000000000068,0.300000000000068,0,20,1.01325,186.532824347631,186.532824347631,0.306815503442869,57.4048106055982,57.4048106055982,185.630454084719,57.1271093794481
"E3-E2","Ethanol","2",1.82152777777778,"E3","19012017",1158,"1103",252,871.3,0.321,240,871.1,NA,"06-02-2017 10:15:27",2017-01-19 11:03:00,2017-01-17 15:20:00,0.199999999999932,0.199999999999932,0,0.5,0.5,0,20,1.01325,218.90748948713,405.440313834761,0.858767455012204,188.106561911322,245.51137251692,268.049987127098,230.3345656057
"E3-E2","Ethanol","2",2.97916666666667,"E3","20012017",1504,"1450",258,871.1,1.142,889,870.2,NA,"02-02-2017 18:58:43",2017-01-20 14:50:00,2017-01-17 15:20:00,0.899999999999977,0.899999999999977,0,1.39999999999998,1.39999999999998,0,20,1.01325,810.314500836179,1215.75481467094,0.701928101888307,569.523327556214,815.034700073134,699.971734375584,491.969761056358
"E3-E2","Ethanol","2",4.62291666666667,"E3","22012017",701,"0617",297,870.2,0.484,362,869.8,NA,"10-02-2017 17:17:41",2017-01-22 06:17:00,2017-01-17 15:20:00,0.400000000000091,0.400000000000091,0,1.80000000000007,1.80000000000007,0,20,1.01325,329.842383063281,1545.59719773422,0.620811338304389,205.109292810673,1020.14399288381,200.664567643061,124.781318820181
"E3-E2","Ethanol","2",6.75208333333333,"E3","24012017",929,"0923",303,869.8,0.126,88,869.7,NA,NA,2017-01-24 09:23:00,2017-01-17 15:20:00,0.0999999999999091,0.0999999999999091,0,1.89999999999998,1.89999999999998,0,20,1.01325,80.1730407677069,1625.77023850193,0.593312557484173,47.6522420372551,1067.79623492106,37.6546571120345,22.3807007611374
"E3-E2","Ethanol","2",11.1263888888889,"E3","28012017",1907,"1822",342,869.7,0.17,120,869.6,"mass.init originally entered as 868.9. Typo","09-02-2017 11:21:39",2017-01-28 18:22:00,2017-01-17 15:20:00,0.100000000000023,0.100000000000023,0,2,2,0,20,1.01325,109.453744743565,1735.22398324549,0.858767455011789,94.0532809556153,1161.84951587668,25.0219705398846,21.5013056955209
"E3-E2","Ethanol","2",14.7868055555556,"E3","01022017",1034,"1013",360,869.5,0.095,65,869.5,NA,"20-02-2017 16:58:57",2017-02-01 10:13:00,2017-01-17 15:20:00,0.100000000000023,0,0.100000000000023,2.10000000000002,2,0.100000000000023,20,1.01325,59.1275347850583,1794.35151803055,0.241074328069895,14.3014953145274,1176.1510111912,16.1532252116266,3.90706758734953
"E3-E2","Ethanol","2",20.0701388888889,"E3","06022017",1742,"1701",384,869.5,0.103,68,869.4,NA,"08-02-2017 14:05:11",2017-02-06 17:01:00,2017-01-17 15:20:00,0.100000000000023,0.100000000000023,0,2.20000000000005,2.10000000000002,0.100000000000023,20,1.01325,61.872600782795,1856.22411881335,0.300531420502805,18.6515927131322,1194.80260390434,11.710902356365,3.53026991415751
"E3-E2","Ethanol","2",31.0743055555556,"E3","17022017",1750,"1707",414,869.4,0.177,128,869.3,NA,"27-02-2017 14:41:49",2017-02-17 17:07:00,2017-01-17 15:20:00,0.100000000000023,0.100000000000023,0,2.30000000000007,2.20000000000005,0.100000000000023,20,1.01325,116.773920737529,1972.99803955088,0.904392515524542,105.653540685228,1300.45614458956,10.6117913582003,9.60123050528389
"I1-E2","I","2",0,"I1","17012017",1520,"1520",182,959.9,0,0,959.9,"Start",NA,2017-01-17 15:20:00,2017-01-17 15:20:00,0,0,0,0,0,0,20,1.01325,0,0,0,0,0,NA,NA
"I1-E2","I","2",1.00486111111111,"I1","18012017",1623,"1527",223,959.9,0.207,140,959.8,NA,"17-02-2017 11:22:20",2017-01-18 15:27:00,2017-01-17 15:20:00,0.100000000000023,0.100000000000023,0,0.100000000000023,0.100000000000023,0,20,1.01325,127.754184728476,127.754184728476,0.963053307612368,123.053930279647,123.053930279647,127.136161720115,122.45864519882
