"exper","id","date","time.orig","time","sheet.order","mass.init","pres.init","vol","mass.final","notes","inject.date.time","xCH4.oa","xCH4.GC","date.time","start.time","time.d","temp.vol","temp.grav","pres.vol","pres.grav","mass.tot","mass.vent","mass.leak","cmass.tot","cmass.leak","cmass.vent","vBg","cvBg","xCH4","xCH4.lim.flag","vCH4","cvCH4","rvBg","rvCH4"
"2","C1","22012017",637,"0617",286,1035.8,0.654,389,1035.4,NA,"10-02-2017 17:52:30",0.651,0.6404,2017-01-22 06:17:00,2017-01-17 15:20:00,4.6,20,30,1.01325,1.5,0.399999999999864,0.399999999999864,0,2.39999999999986,0,2.39999999999986,311.398378708591,1868.39027225208,0.567258117094499,"",176.9774684434,1061.8648106607,194.623986692869,110.610917777125
"2","C1","24012017",1004,"0923",310,1035.3,0.444,270,1035,NA,"03-02-2017 10:05:42",0.6447,0.635,2017-01-24 09:23:00,2017-01-17 15:20:00,6.8,20,30,1.01325,1.5,0.400000000000091,0.299999999999955,0.100000000000136,2.79999999999995,0.100000000000136,2.69999999999982,311.398378708768,2179.78865096084,0.567258117094499,"",176.977468443501,1238.84227910421,141.544717594894,80.444303837955
"2","C1","28012017",1855,"1822",337,1035,0.166,290,1034.7,NA,"09-02-2017 12:13:54",0.6286,0.618,2017-01-28 18:22:00,2017-01-17 15:20:00,11.1,20,30,1.01325,1.5,0.299999999999955,0.299999999999955,0,3.09999999999991,0.100000000000136,2.99999999999977,233.548784031487,2413.33743499233,0.567258117094499,"",132.733101332576,1371.57538043678,54.3136707049971,30.868163100599
"2","C1","01022017",1010,"1013",352,1034.7,0.234,142,1034.5,NA,"20-02-2017 13:57:20",0.62,0.62,2017-02-01 10:13:00,2017-01-17 15:20:00,14.8,20,30,1.01325,1.5,0.200000000000045,0.200000000000045,0,3.29999999999995,0.100000000000136,3.19999999999982,155.699189354384,2569.03662434672,0.567258117094499,"",88.4887342217505,1460.06411465853,42.0808619876713,23.9158741139866
"2","C1","06022017",1717,"1701",376,1034.5,0.267,156,1034.4,NA,"08-02-2017 15:15:19",0.6287,0.6173,2017-02-06 17:01:00,2017-01-17 15:20:00,20.1,20,30,1.01325,1.5,0.0999999999999091,0.0999999999999091,0,3.39999999999986,0.100000000000136,3.29999999999973,77.8495946771035,2646.88621902382,0.567258117094499,"",44.244367110825,1504.30848176936,14.6886027692648,8.34799379449528
"2","C1","17022017",1753,"1707",415,1034.3,0.234,140,1034.1,"Ask Jinmi about pres.init","27-02-2017 13:42:36",0.615,0.615,2017-02-17 17:07:00,2017-01-17 15:20:00,31.1,20,30,1.01325,1.5,0.300000000000182,0.200000000000045,0.100000000000136,3.70000000000005,0.200000000000273,3.49999999999977,233.548784031664,2880.43500305548,0.567258117094499,"",132.733101332676,1637.04158310203,21.2317076392422,12.0666455756978
"2","C2","17012017",1520,"1520",192,1022.1,0,0,1022.1,NA,NA,NA,NA,2017-01-17 15:20:00,2017-01-17 15:20:00,0,20,30,1.01325,1.5,0,0,0,0,0,0,0,0,0.618972290680095,"",0,0,NA,NA
"2","C2","18012017",1557,"1527",215,1022.1,1.082,690,1021.3,NA,"17-02-2017 11:57:55",0.633,0.6239,2017-01-18 15:27:00,2017-01-17 15:20:00,1,20,30,1.01325,1.5,0.800000000000068,0.800000000000068,0,0.800000000000068,0,0.800000000000068,656.034825206534,656.034825206534,0.618972290680095,"",406.743695881772,406.743695881772,656.034825206534,406.743695881772
"2","C2","19012017",1132,"1103",242,1021.3,0.971,618,1020.6,NA,"06-02-2017 12:52:47",0.6317,0.6207,2017-01-19 11:03:00,2017-01-17 15:20:00,1.8,20,30,1.01325,1.5,0.699999999999932,0.699999999999932,0,1.5,0,1.5,574.030472055613,1230.06529726215,0.618972290680095,"",355.900733896485,762.644429778257,717.538090069516,444.875917370607
"2","C2","20012017",1509,"1450",260,1020.6,0.901,575,1020,NA,"02-02-2017 18:04:21",0.6475,0.6475,2017-01-20 14:50:00,2017-01-17 15:20:00,3,20,30,1.01325,1.5,0.600000000000023,0.600000000000023,0,2.10000000000002,0,2.10000000000002,492.026118904878,1722.09141616702,0.618972290680095,"",305.057771911314,1067.70220168957,410.021765754065,254.214809926095
"2","C2","22012017",639,"0617",287,1020,0.683,420,1019.5,NA,"10-02-2017 18:09:50",0.6513,0.6407,2017-01-22 06:17:00,2017-01-17 15:20:00,4.6,20,30,1.01325,1.5,0.5,0.5,0,2.60000000000002,0,2.60000000000002,410.021765754049,2132.11318192107,0.618972290680095,"",254.214809926086,1321.91701161566,256.263603596281,158.884256203804
"2","C2","24012017",1009,"0923",311,1019.5,0.444,275,1019.2,NA,"03-02-2017 11:52:03",0.6461,0.6364,2017-01-24 09:23:00,2017-01-17 15:20:00,6.8,20,30,1.01325,1.5,0.299999999999955,0.299999999999955,0,2.89999999999998,0,2.89999999999998,246.013059452392,2378.12624137347,0.618972290680095,"",152.528885955628,1474.44589757129,111.824117932906,69.3313117980129
"2","C2","28012017",1858,"1822",338,1019.2,0.495,310,1018.9,"mass.init originally entered as 1018.2. Must be mistake.","09-02-2017 11:39:14",0.6423,0.6318,2017-01-28 18:22:00,2017-01-17 15:20:00,11.1,20,30,1.01325,1.5,0.300000000000068,0.300000000000068,0,3.20000000000005,0,3.20000000000005,246.013059452485,2624.13930082595,0.618972290680095,"",152.528885955686,1626.97478352697,57.2123394075548,35.4718339431828
"2","C2","01022017",1013,"1013",353,1018.8,0.248,150,1018.7,NA,"20-02-2017 14:33:04",0.6222,0.6222,2017-02-01 10:13:00,2017-01-17 15:20:00,14.8,20,30,1.01325,1.5,0.199999999999932,0.0999999999999091,0.100000000000023,3.39999999999998,0.100000000000023,3.29999999999995,164.008706301564,2788.14800712752,0.618972290680095,"",101.6859239704,1728.66070749737,44.326677378801,27.482682154162
"2","C2","06022017",1720,"1701",377,1018.7,0.268,162,1018.5,NA,"08-02-2017 11:48:19",0.6278,0.6164,2017-02-06 17:01:00,2017-01-17 15:20:00,20.1,20,30,1.01325,1.5,0.200000000000045,0.200000000000045,0,3.60000000000002,0.100000000000023,3.5,164.008706301657,2952.15671342917,0.618972290680095,"",101.685923970457,1830.34663146783,30.9450389248409,19.1860233906523
"2","C2","17022017",1756,"1707",416,1018.5,0.357,220,1018.3,NA,"27-02-2017 14:02:09",0.6361,0.6361,2017-02-17 17:07:00,2017-01-17 15:20:00,31.1,20,30,1.01325,1.5,0.200000000000045,0.200000000000045,0,3.80000000000007,0.100000000000023,3.70000000000005,164.008706301657,3116.16541973083,0.618972290680095,"",101.685923970457,1932.03255543829,14.9098823910597,9.24417490640522
"2","C3","17012017",1520,"1520",193,1049.3,0,0,1049.3,NA,NA,NA,NA,2017-01-17 15:20:00,2017-01-17 15:20:00,0,20,30,1.01325,1.5,0,0,0,0,0,0,0,0,0.629045611500558,"",0,0,NA,NA
"2","C3","18012017",1600,"1527",216,1049.3,1.059,655,1048.6,NA,"17-02-2017 13:09:08",0.657,0.6482,2017-01-18 15:27:00,2017-01-17 15:20:00,1,20,30,1.01325,1.5,0.700000000000045,0.700000000000045,0,0.700000000000045,0,0.700000000000045,580.058945135133,580.058945135133,0.629045611500558,"",365.47516567507,365.47516567507,580.058945135133,365.47516567507
"2","C3","19012017",1135,"1103",243,1048.6,0.904,554,1048,NA,"06-02-2017 12:35:13",0.6433,0.6324,2017-01-19 11:03:00,2017-01-17 15:20:00,1.8,20,30,1.01325,1.5,0.599999999999909,0.599999999999909,0,1.29999999999995,0,1.29999999999995,497.193381544292,1077.25232667943,0.629045611500558,"",313.264427721421,678.73959339649,621.491726930366,391.580534651776
"2","C3","20012017",1513,"1450",261,1048,0.776,472,1047.5,NA,NA,NA,NA,2017-01-20 14:50:00,2017-01-17 15:20:00,3,20,30,1.01325,1.5,0.5,0.5,0,1.79999999999995,0,1.79999999999995,414.32781795364,1491.58014463307,0.629045611500558,"",261.05368976789,939.79328316438,345.273181628033,217.544741473242
"2","C3","22012017",641,"0617",288,1047.5,0.586,351,1047.1,NA,"10-02-2017 18:44:58",0.6494,0.6388,2017-01-22 06:17:00,2017-01-17 15:20:00,4.6,20,30,1.01325,1.5,0.400000000000091,0.400000000000091,0,2.20000000000005,0,2.20000000000005,331.462254362987,1823.04239899605,0.629045611500558,"",208.842951814359,1148.63623497874,207.163908976867,130.526844883975
"2","C3","24012017",1016,"0923",312,1047.1,0.403,240,1046.8,"Labeled C5 on data sheet but see mass.","03-02-2017 11:16:30",0.6518,0.6422,2017-01-24 09:23:00,2017-01-17 15:20:00,6.8,20,30,1.01325,1.5,0.299999999999955,0.299999999999955,0,2.5,0,2.5,248.596690772146,2071.6390897682,0.629045611500558,"",156.63221386071,1305.26844883945,112.998495805521,71.1964608457774
"2","C3","28012017",1900,"1822",339,1046.8,0.475,294,1046.5,NA,"09-02-2017 11:04:12",0.6418,0.6314,2017-01-28 18:22:00,2017-01-17 15:20:00,11.1,20,30,1.01325,1.5,0.299999999999955,0.299999999999955,0,2.79999999999995,0,2.79999999999995,248.596690772146,2320.23578054035,0.629045611500558,"",156.63221386071,1461.90066270016,57.8131839004991,36.4260962466768
"2","C3","01022017",1015,"1013",354,1046.4,0.24,150,1046.3,NA,"20-02-2017 13:03:21",0.62,0.62,2017-02-01 10:13:00,2017-01-17 15:20:00,14.8,20,30,1.01325,1.5,0.200000000000045,0.100000000000136,0.0999999999999091,3,0.0999999999999091,2.90000000000009,165.731127181494,2485.96690772184,0.629045611500558,"",104.42147590718,1566.32213860734,44.7921965355388,28.222020515454
"2","C3","06022017",1722,"1701",378,1046.3,0.262,154,1046.2,NA,"08-02-2017 12:56:22",0.6265,0.6151,2017-02-06 17:01:00,2017-01-17 15:20:00,20.1,20,30,1.01325,1.5,0.0999999999999091,0.0999999999999091,0,3.09999999999991,0.0999999999999091,3,82.8655635906526,2568.83247131249,0.629045611500558,"",52.2107379535305,1618.53287656087,15.6350119982363,9.8510826327416
"2","C3","17022017",1758,"1707",417,1046.2,0.344,222,1045.9,"Ask Jinmi about pres.init","27-02-2017 13:03:45",0.637,0.637,2017-02-17 17:07:00,2017-01-17 15:20:00,31.1,20,30,1.01325,1.5,0.299999999999955,0.299999999999955,0,3.39999999999986,0.0999999999999091,3.29999999999995,248.596690772146,2817.42916208464,0.629045611500558,"",156.63221386071,1775.16509042158,22.5996991611042,14.2392921691555
"2","E1","17012017",1520,"1520",200,851.1,0,0,851.1,NA,NA,NA,NA,2017-01-17 15:20:00,2017-01-17 15:20:00,0,20,30,1.01325,1.5,0,0,0,0,0,0,0,0,0.654690992488244,"",0,0,NA,NA
"2","E1","18012017",1543,"1527",211,851.1,0.283,211,850.9,NA,"17-02-2017 13:44:37",0.6259,0.6168,2017-01-18 15:27:00,2017-01-17 15:20:00,1,20,30,1.01325,1.5,0.200000000000045,0.200000000000045,0,0.200000000000045,0,0.200000000000045,170.283239506743,170.283239506743,0.654690992488244,"",111.651148882749,111.651148882749,170.283239506743,111.651148882749
"2","E1","19012017",1154,"1103",250,850.9,0.296,232,850.6,NA,"06-02-2017 10:32:54",0.6994,0.6894,2017-01-19 11:03:00,2017-01-17 15:20:00,1.8,20,30,1.01325,1.5,0.299999999999955,0.299999999999955,0,0.5,0,0.5,255.424859260017,425.70809876676,0.654690992488244,"",167.47672332406,279.12787220681,319.281074075021,209.345904155076
"2","E1","20012017",1459,"1450",256,850.6,1.024,814,849.8,NA,"02-02-2017 20:29:36",0.7454,0.7454,2017-01-20 14:50:00,2017-01-17 15:20:00,3,20,30,1.01325,1.5,0.800000000000068,0.800000000000068,0,1.30000000000007,0,1.30000000000007,681.132958026873,1106.84105679363,0.654690992488244,"",446.604595530934,725.732467737743,567.610798355728,372.170496275778
"2","E1","22012017",657,"0617",295,849.8,0.439,334,849.5,NA,"10-02-2017 16:25:47",0.7492,0.7404,2017-01-22 06:17:00,2017-01-17 15:20:00,4.6,20,30,1.01325,1.5,0.299999999999955,0.299999999999955,0,1.60000000000002,0,1.60000000000002,255.424859260017,1362.26591605365,0.654690992488244,"",167.47672332406,893.209191061804,159.640537037511,104.672952077538
"2","E1","24012017",923,"0923",301,849.4,0.123,85,849.3,NA,"03-02-2017 14:15:41",0.7444,0.7363,2017-01-24 09:23:00,2017-01-17 15:20:00,6.8,20,30,1.01325,1.5,0.200000000000045,0.100000000000023,0.100000000000023,1.80000000000007,0.100000000000023,1.70000000000005,170.283239506743,1532.54915556039,0.654690992488244,"",111.651148882749,1004.86033994455,77.4014725030648,50.7505222194315
"2","E1","28012017",1903,"1822",340,849.3,0.137,96,849.2,NA,"09-02-2017 10:13:52",0.725,0.7158,2017-01-28 18:22:00,2017-01-17 15:20:00,11.1,20,30,1.01325,1.5,0.0999999999999091,0.0999999999999091,0,1.89999999999998,0.100000000000023,1.79999999999995,85.1416197532745,1617.69077531367,0.654690992488244,"",55.8255744413112,1060.68591438586,19.800376686808,12.9826917305375
"2","E1","01022017",1029,"1013",358,849.2,0.081,54,849.1,NA,"20-02-2017 11:16:02",0.7061,0.7061,2017-02-01 10:13:00,2017-01-17 15:20:00,14.8,20,30,1.01325,1.5,0.100000000000023,0.100000000000023,0,2,0.100000000000023,1.89999999999998,85.1416197533713,1702.83239506704,0.654690992488244,"",55.8255744413746,1116.51148882724,23.0112485819922,15.0879930922634
"2","E1","06022017",1737,"1701",382,849.1,0.073,48,849.1,NA,"08-02-2017 17:00:27",0.7069,0.6968,2017-02-06 17:01:00,2017-01-17 15:20:00,20.1,20,30,1.01325,1.5,0,0,0,2,0.100000000000023,1.89999999999998,0,1702.83239506704,0.654690992488244,"",0,1116.51148882724,0,0
"2","E1","17022017",1745,"1707",412,849.1,0.138,88,849,NA,"27-02-2017 13:23:21",0.6899,0.6899,2017-02-17 17:07:00,2017-01-17 15:20:00,31.1,20,30,1.01325,1.5,0.100000000000023,0.100000000000023,0,2.10000000000002,0.100000000000023,2,85.1416197533713,1787.97401482041,0.654690992488244,"",55.8255744413746,1172.33706326861,7.74014725030648,5.07505222194315
"2","E2","17012017",1520,"1520",201,841.2,0,0,841.2,NA,NA,NA,NA,2017-01-17 15:20:00,2017-01-17 15:20:00,0,20,30,1.01325,1.5,0,0,0,0,0,0,0,0,0.701026663075114,"",0,0,NA,NA
"2","E2","18012017",1547,"1527",212,841.3,0.24,187,841,NA,"17-02-2017 14:37:22",0.5939,0.5845,2017-01-18 15:27:00,2017-01-17 15:20:00,1,20,30,1.01325,1.5,0.200000000000045,0.299999999999955,-0.0999999999999091,0.200000000000045,-0.0999999999999091,0.299999999999955,179.172161547279,179.172161547279,0.701026663075114,"",125.768550841827,125.768550841827,179.172161547279,125.768550841827
"2","E2","19012017",1156,"1103",251,841,0.284,223,840.8,NA,"06-02-2017 09:58:22",0.6911,0.6809,2017-01-19 11:03:00,2017-01-17 15:20:00,1.8,20,30,1.01325,1.5,0.200000000000045,0.200000000000045,0,0.400000000000091,-0.0999999999999091,0.5,179.172161547279,358.344323094558,0.701026663075114,"",125.768550841827,251.537101683654,223.965201934099,157.210688552283
"2","E2","20012017",1502,"1450",257,840.8,1.034,830,839.9,NA,"02-02-2017 20:11:26",0.7405,0.7405,2017-01-20 14:50:00,2017-01-17 15:20:00,3,20,30,1.01325,1.5,0.899999999999977,0.899999999999977,0,1.30000000000007,-0.0999999999999091,1.39999999999998,806.274726962551,1164.61905005711,0.701026663075114,"",565.958478788077,817.495580471731,671.895605802126,471.632065656731
"2","E2","22012017",659,"0617",296,840,0.489,389,839.6,NA,"10-02-2017 16:43:06",0.7496,0.7409,2017-01-22 06:17:00,2017-01-17 15:20:00,4.6,20,30,1.01325,1.5,0.299999999999955,0.399999999999977,-0.100000000000023,1.60000000000002,-0.199999999999932,1.79999999999995,268.758242320816,1433.37729237792,0.701026663075114,"",188.652826262669,1006.1484067344,167.97390145051,117.908016414168
"2","E2","24012017",927,"0923",302,839.5,0.111,77,839.5,NA,"03-02-2017 10:58:45",0.7427,0.7346,2017-01-24 09:23:00,2017-01-17 15:20:00,6.8,20,30,1.01325,1.5,0.100000000000023,0,0.100000000000023,1.70000000000005,-0.0999999999999091,1.79999999999995,89.5860807736394,1522.96337315156,0.701026663075114,"",62.8842754209134,1069.03268215531,40.7209458061997,28.5837615549606
"2","E2","28012017",1905,"1822",341,839.5,0.158,116,839.4,NA,"09-02-2017 10:30:25",0.7246,0.7155,2017-01-28 18:22:00,2017-01-17 15:20:00,11.1,20,30,1.01325,1.5,0.100000000000023,0.100000000000023,0,1.80000000000007,-0.0999999999999091,1.89999999999998,89.5860807736394,1612.5494539252,0.701026663075114,"",62.8842754209134,1131.91695757623,20.8339722729394,14.6242500978868
"2","E2","01022017",1031,"1013",359,839.3,0.086,58,839.3,NA,"20-02-2017 12:45:17",0.71,0.71,2017-02-01 10:13:00,2017-01-17 15:20:00,14.8,20,30,1.01325,1.5,0.100000000000023,0,0.100000000000023,1.90000000000009,1.13686837721616e-13,1.89999999999998,89.5860807736394,1702.13553469884,0.701026663075114,"",62.8842754209134,1194.80123299714,24.2124542631458,16.9957501137604
"2","E2","06022017",1740,"1701",383,839.3,0.098,66,839.2,NA,"08-02-2017 16:42:59",0.7098,0.6997,2017-02-06 17:01:00,2017-01-17 15:20:00,20.1,20,30,1.01325,1.5,0.0999999999999091,0.0999999999999091,0,2,1.13686837721616e-13,1.99999999999989,89.5860807735376,1791.72161547238,0.701026663075114,"",62.8842754208419,1257.68550841798,16.9030341082146,11.8649576265739
"2","E2","17022017",1748,"1707",413,839.2,0.159,118,839.1,NA,"27-02-2017 15:22:31",0.6948,0.6948,2017-02-17 17:07:00,2017-01-17 15:20:00,31.1,20,30,1.01325,1.5,0.100000000000023,0.100000000000023,0,2.10000000000002,1.13686837721616e-13,2.09999999999991,89.5860807736394,1881.30769624602,0.701026663075114,"",62.8842754209134,1320.5697838389,8.14418916123995,5.71675231099213
"2","E3","17012017",1520,"1520",202,871.6,0,0,871.6,NA,NA,NA,NA,2017-01-17 15:20:00,2017-01-17 15:20:00,0,20,30,1.01325,1.5,0,0,0,0,0,0,0,0,0.661682124077695,"",0,0,NA,NA
"2","E3","18012017",1549,"1527",213,871.6,0.278,205,871.3,NA,"17-02-2017 15:47:48",0.6316,0.6225,2017-01-18 15:27:00,2017-01-17 15:20:00,1,20,30,1.01325,1.5,0.300000000000068,0.300000000000068,0,0.300000000000068,0,0.300000000000068,257.351550162757,257.351550162757,0.661682124077695,"",170.536697278162,170.536697278162,257.351550162757,170.536697278162
"2","E3","19012017",1158,"1103",252,871.3,0.321,240,871.1,NA,"06-02-2017 10:15:27",0.7082,0.6984,2017-01-19 11:03:00,2017-01-17 15:20:00,1.8,20,30,1.01325,1.5,0.199999999999932,0.199999999999932,0,0.5,0,0.5,171.567700108407,428.919250271164,0.661682124077695,"",113.69113151871,284.227828796872,214.459625135509,142.113914398387
"2","E3","20012017",1504,"1450",258,871.1,1.142,889,870.2,NA,"02-02-2017 18:58:43",0.7506,0.7506,2017-01-20 14:50:00,2017-01-17 15:20:00,3,20,30,1.01325,1.5,0.899999999999977,0.899999999999977,0,1.39999999999998,0,1.39999999999998,772.054650488076,1200.97390075924,0.661682124077695,"",511.610091834356,795.837920631227,643.37887540673,426.341743195297
"2","E3","22012017",701,"0617",297,870.2,0.484,362,869.8,NA,"10-02-2017 17:17:41",0.7508,0.7421,2017-01-22 06:17:00,2017-01-17 15:20:00,4.6,20,30,1.01325,1.5,0.400000000000091,0.400000000000091,0,1.80000000000007,0,1.80000000000007,343.135400217009,1544.10930097625,0.661682124077695,"",227.382263037549,1023.22018366878,214.459625135631,142.113914398468
"2","E3","24012017",929,"0923",303,869.8,0.126,88,869.7,NA,NA,NA,NA,2017-01-24 09:23:00,2017-01-17 15:20:00,6.8,20,30,1.01325,1.5,0.0999999999999091,0.0999999999999091,0,1.89999999999998,0,1.89999999999998,85.7838500541548,1629.8931510304,0.661682124077695,"",56.8455657593226,1080.0657494281,38.9926591155249,25.8388935269648
"2","E3","28012017",1907,"1822",342,869.7,0.17,120,869.6,"mass.init originally entered as 868.9. Typo","09-02-2017 11:21:39",0.7237,0.7146,2017-01-28 18:22:00,2017-01-17 15:20:00,11.1,20,30,1.01325,1.5,0.100000000000023,0.100000000000023,0,2,0,2,85.7838500542524,1715.67700108466,0.661682124077695,"",56.8455657593872,1136.91131518749,19.9497325707564,13.219899013811
"2","E3","01022017",1034,"1013",360,869.5,0.095,65,869.5,NA,"20-02-2017 16:58:57",0.7077,0.7077,2017-02-01 10:13:00,2017-01-17 15:20:00,14.8,20,30,1.01325,1.5,0.100000000000023,0,0.100000000000023,2.10000000000002,0.100000000000023,2,85.7838500542524,1801.46085113891,0.661682124077695,"",56.8455657593872,1193.75688094687,23.1848243389871,15.363666421456
"2","E3","06022017",1742,"1701",384,869.5,0.103,68,869.4,NA,"08-02-2017 14:05:11",0.7067,0.6965,2017-02-06 17:01:00,2017-01-17 15:20:00,20.1,20,30,1.01325,1.5,0.100000000000023,0.100000000000023,0,2.20000000000005,0.100000000000023,2.10000000000002,85.7838500542524,1887.24470119316,0.661682124077695,"",56.8455657593872,1250.60244670626,16.185632085708,10.7255784451674
"2","E3","17022017",1750,"1707",414,869.4,0.177,128,869.3,NA,"27-02-2017 14:41:49",0.6931,0.6931,2017-02-17 17:07:00,2017-01-17 15:20:00,31.1,20,30,1.01325,1.5,0.100000000000023,0.100000000000023,0,2.30000000000007,0.100000000000023,2.20000000000005,85.7838500542524,1973.02855124741,0.661682124077695,"",56.8455657593872,1307.44801246565,7.79853182311385,5.16777870539884
"2","I1","17012017",1520,"1520",182,959.9,0,0,959.9,"Start",NA,NA,NA,2017-01-17 15:20:00,2017-01-17 15:20:00,0,20,30,1.01325,1.5,0,0,0,0,0,0,0,0,0.466019706865993,"",0,0,NA,NA
"2","I1","18012017",1623,"1527",223,959.9,0.207,140,959.8,NA,"17-02-2017 11:22:20",0.2822,0.2744,2017-01-18 15:27:00,2017-01-17 15:20:00,1,20,30,1.01325,1.5,0.100000000000023,0.100000000000023,0,0.100000000000023,0,0.100000000000023,70.8205786880654,70.8205786880654,0.466019706865993,"",33.0808712850872,33.0808712850872,70.8205786880654,33.0808712850872
"2","I1","19012017",1123,"1103",238,959.8,0.085,51,959.7,NA,"06-02-2017 14:04:02",0.4877,0.4759,2017-01-19 11:03:00,2017-01-17 15:20:00,1.8,20,30,1.01325,1.5,0.0999999999999091,0.0999999999999091,0,0.199999999999932,0,0.199999999999932,70.8205786879849,141.64115737605,0.466019706865993,"",33.0808712850496,66.1617425701368,88.5257233599811,41.351089106312
"2","I1","20012017",1530,"1450",268,959.7,0.11,69,959.6,"For I bottles, there is clear separation of solids from liquid. Nearly clear solution on bottom.","02-02-2017 16:52:11",0.5031,0.5031,2017-01-20 14:50:00,2017-01-17 15:20:00,3,20,30,1.01325,1.5,0.100000000000023,0.100000000000023,0,0.299999999999955,0,0.299999999999955,70.8205786880654,212.461736064116,0.466019706865993,"",33.0808712850872,99.242613855224,59.0171489067212,27.5673927375727
"2","I1","22012017",632,"0617",283,959.6,0.113,74,959.6,NA,"10-02-2017 19:37:50",0.568,0.5566,2017-01-22 06:17:00,2017-01-17 15:20:00,4.6,20,30,1.01325,1.5,0,0,0,0.299999999999955,0,0.299999999999955,0,212.461736064116,0.466019706865993,"",0,99.242613855224,0,0
"2","I1","24012017",1028,"0923",316,959.5,0.118,74,959.5,NA,"03-02-2017 13:57:45",0.5836,0.5734,2017-01-24 09:23:00,2017-01-17 15:20:00,6.8,20,30,1.01325,1.5,0.100000000000023,0,0.100000000000023,0.399999999999977,0.100000000000023,0.299999999999955,70.8205786880654,283.282314752181,0.466019706865993,"",33.0808712850872,132.323485140311,32.1911721309388,15.0367596750396
"2","I1","28012017",1838,"1822",331,959.5,0.172,108,959.3,NA,"09-02-2017 13:04:38",0.6196,0.6088,2017-01-28 18:22:00,2017-01-17 15:20:00,11.1,20,30,1.01325,1.5,0.200000000000045,0.200000000000045,0,0.600000000000023,0.100000000000023,0.5,141.641157376131,424.923472128312,0.466019706865993,"",66.1617425701744,198.485227710486,32.9398040409607,15.3864517605057
"2","I1","01022017",1018,"1013",355,959.3,0.096,68,959.2,NA,"20-02-2017 13:39:20",0.6145,0.6145,2017-02-01 10:13:00,2017-01-17 15:20:00,14.8,20,30,1.01325,1.5,0.0999999999999091,0.0999999999999091,0,0.699999999999932,0.100000000000023,0.599999999999909,70.8205786879849,495.744050816297,0.466019706865993,"",33.0808712850496,231.566098995535,19.1406969426986,8.94077602298638
"2","I1","06022017",1727,"1701",379,959.2,0.076,36,959.2,NA,"08-02-2017 12:39:17",0.6348,0.6235,2017-02-06 17:01:00,2017-01-17 15:20:00,20.1,20,30,1.01325,1.5,0,0,0,0.699999999999932,0.100000000000023,0.599999999999909,0,495.744050816297,0.466019706865993,"",0,231.566098995535,0,0
"2","I1","17022017",1726,"1707",403,959.1,0.129,80,959,NA,"27-02-2017 11:07:48",0.6334,0.6334,2017-02-17 17:07:00,2017-01-17 15:20:00,31.1,20,30,1.01325,1.5,0.200000000000045,0.100000000000023,0.100000000000023,0.899999999999977,0.200000000000045,0.699999999999932,141.641157376131,637.385208192428,0.466019706865993,"",66.1617425701744,297.72784156571,12.8764688523755,6.01470387001585
"2","I2","17012017",1520,"1520",183,989.9,0,0,989.9,NA,NA,NA,NA,2017-01-17 15:20:00,2017-01-17 15:20:00,0,20,30,1.01325,1.5,0,0,0,0,0,0,0,0,0.642426137048133,"",0,0,NA,NA
"2","I2","18012017",1625,"1527",224,989.9,0.198,128,989.8,NA,"17-02-2017 11:04:27",0.2372,0.2303,2017-01-18 15:27:00,2017-01-17 15:20:00,1,20,30,1.01325,1.5,0.100000000000023,0.100000000000023,0,0.100000000000023,0,0.100000000000023,84.0377666895169,84.0377666895169,0.642426137048133,"",54.0724330216248,54.0724330216248,84.0377666895169,54.0724330216248
"2","I2","19012017",1126,"1103",239,989.8,0.095,52,989.7,NA,"06-02-2017 13:28:20",0.4451,0.4335,2017-01-19 11:03:00,2017-01-17 15:20:00,1.8,20,30,1.01325,1.5,0.0999999999999091,0.0999999999999091,0,0.199999999999932,0,0.199999999999932,84.0377666894213,168.075533378938,0.642426137048133,"",54.0724330215633,108.144866043188,105.047208361777,67.5905412769541
"2","I2","20012017",1533,"1450",269,989.7,0.115,68,989.6,NA,"02-02-2017 16:33:32",0.4848,0.4848,2017-01-20 14:50:00,2017-01-17 15:20:00,3,20,30,1.01325,1.5,0.100000000000023,0.100000000000023,0,0.299999999999955,0,0.299999999999955,84.0377666895169,252.113300068455,0.642426137048133,"",54.0724330216248,162.217299064813,70.0314722412641,45.060360851354
"2","I2","22012017",634,"0617",284,989.6,0.128,83,989.6,NA,"10-02-2017 19:20:12",0.5545,0.543,2017-01-22 06:17:00,2017-01-17 15:20:00,4.6,20,30,1.01325,1.5,0,0,0,0.299999999999955,0,0.299999999999955,0,252.113300068455,0.642426137048133,"",0,162.217299064813,0,0
"2","I2","24012017",1031,"0923",317,989.5,0.122,73,989.5,NA,"03-02-2017 13:21:44",0.576,0.5657,2017-01-24 09:23:00,2017-01-17 15:20:00,6.8,20,30,1.01325,1.5,0.100000000000023,0,0.100000000000023,0.399999999999977,0.100000000000023,0.299999999999955,84.0377666895169,336.151066757972,0.642426137048133,"",54.0724330216248,216.289732086438,38.1989848588713,24.5783786461931
"2","I2","28012017",1840,"1822",332,989.5,0.182,125,989.3,NA,"09-02-2017 15:05:48",0.6211,0.6104,2017-01-28 18:22:00,2017-01-17 15:20:00,11.1,20,30,1.01325,1.5,0.200000000000045,0.200000000000045,0,0.600000000000023,0.100000000000023,0.5,168.075533379034,504.226600137006,0.642426137048133,"",108.14486604325,324.434598129687,39.0873333439613,25.1499688472673
