"id.exper","exper","elapsed.time","id","date","time.orig","time","sheet.order","mass.init","pres.init","vol","mass.final","notes","inject.date.time","xCH4","xCH4.oa","date.time","start.time","descrip","mass.tot","mass.vent","mass.leak","cmass.tot","cmass.vent","cmass.leak","temperature","pressure","vBg","cvBg","vCH4","cvCH4","rvBg","rvCH4","method"
"C5-E2","2",6.75208333333333,"C5","24012017",949,"0923",308,854.9,0.151,110,854.8,NA,"03-02-2017 09:30:42",0.792403730629602,0.6512,2017-01-24 09:23:00,2017-01-17 15:20:00,"CB",0.300000000000068,0.100000000000023,0.200000000000045,3.20000000000005,1.99999999999989,1.20000000000016,20,1.01325,100.122446958869,1656.57139513765,79.3374004899722,1037.22868953013,47.0242412331283,37.2621841831572,"gd"
"C5-E2","2",11.1263888888889,"C5","28012017",1915,"1822",344,854.6,0.102,75,854.5,"mass.init originally entered incorrectly as 854.1.","09-02-2017 12:47:48",0.420766874089355,0.6461,2017-01-28 18:22:00,2017-01-17 15:20:00,"CB",0.299999999999955,0.100000000000023,0.199999999999932,3.5,2.09999999999991,1.40000000000009,20,1.01325,68.2653047446833,1724.83669988233,28.7237788861777,1065.95246841631,15.6059753663032,6.56647747199489,"gd"
"C5-E2","2",14.0611111111111,"C5","31012017",1651,"1648",350,854.4,0.081,84,854.4,NA,"20-02-2017 16:03:16",0,0.6284,2017-01-31 16:48:00,2017-01-17 15:20:00,"CB",0.100000000000023,0,0.100000000000023,3.60000000000002,2.09999999999991,1.50000000000011,20,1.01325,76.4571413140454,1801.29384119638,0,1065.95246841631,26.0525990279757,0,"gd"
"C5-E2","2",20.0701388888889,"C5","06022017",1701,"1701",374,854.2,0,5,854.2,NA,"08-02-2017 17:17:59",0,0.6375,2017-02-06 17:01:00,2017-01-17 15:20:00,"CB",0.199999999999932,0,0.199999999999932,3.79999999999995,2.09999999999991,1.70000000000005,20,1.01325,4.55102031631222,1805.84486151269,0,1065.95246841631,0.757363833987011,0,"gd"
"C5-E2","2",31.0743055555556,"C5","17022017",1735,"1707",407,854,0,0,854,"mass.final assumed to = mass.init",NA,0,NA,2017-02-17 17:07:00,2017-01-17 15:20:00,"CB",0.200000000000045,0,0.200000000000045,4,2.09999999999991,1.90000000000009,20,1.01325,0,1805.84486151269,0,1065.95246841631,0,0,"gd"
"C6-E2","2",0,"C6","17012017",1520,"1520",196,847.3,0,0,847.3,NA,NA,0,NA,2017-01-17 15:20:00,2017-01-17 15:20:00,"CB",0,0,0,0,0,0,20,1.01325,0,0,0,0,NA,NA,"gd"
"C6-E2","2",1.00486111111111,"C6","18012017",1540,"1527",210,847.3,0.752,608,846.6,"Syringe barrel temperature (1000 mL, part in contact with biogas): 20.1C same as RT","17-02-2017 14:54:58",0.580214453986884,0.5616,2017-01-18 15:27:00,2017-01-17 15:20:00,"CB",0.699999999999932,0.699999999999932,0,0.699999999999932,0.699999999999932,0,20,1.01325,553.404070463566,553.404070463566,321.093040578137,321.093040578137,550.726925685926,319.539722482735,"gd"
"C6-E2","2",1.82152777777778,"C6","19012017",1151,"1103",249,846.6,0.782,640,845.8,NA,"06-02-2017 10:50:16",0.493766970909917,0.6006,2017-01-19 11:03:00,2017-01-17 15:20:00,"CB",0.800000000000068,0.800000000000068,0,1.5,1.5,0,20,1.01325,582.530600487965,1135.93467095153,287.634370065277,608.727410643415,713.302776107712,352.205351100339,"gd"
"C6-E2","2",2.97916666666667,"C6","20012017",1456,"1450",255,845.8,0.604,549,845.2,NA,"02-02-2017 18:40:34",0.631390104260069,0.6318,2017-01-20 14:50:00,2017-01-17 15:20:00,"CB",0.599999999999909,0.599999999999909,0,2.09999999999991,2.09999999999991,0,20,1.01325,499.702030731082,1635.63670168261,315.506917282266,924.23432792568,431.656223306994,272.54346783831,"gd"
"C6-E2","2",4.62291666666667,"C6","22012017",654,"0617",294,845.2,0.533,425,844.8,NA,"10-02-2017 16:08:42",0.764296741479499,0.6494,2017-01-22 06:17:00,2017-01-17 15:20:00,"CB",0.400000000000091,0.400000000000091,0,2.5,2.5,0,20,1.01325,386.836726886539,2022.47342856915,295.658049843977,1219.89237776966,235.33793270664,179.868015114206,"gd"
