"id.exper","elapsed.time","exper","id","date","time.orig","time","sheet.order","mass.init","pres.init","vol","mass.final","notes","inject.date.time","xCH4.oa","date.time","start.time","mass.tot","mass.vent","mass.leak","cmass.tot","cmass.vent","cmass.leak","xCH4","vol.hs","temperature","pressure","vBg","vCH4","cvBg","cvCH4","rvBg","rvCH4","method"
"C2-E2",1.82152777777778,"2","C2","19012017",1132,"1103",242,1021.3,0.971,618,1020.6,NA,"06-02-2017 12:52:47",0.6317,2017-01-19 11:03:00,2017-01-17 15:20:00,0.699999999999932,0.699999999999932,0,1.5,1.5,0,0.6207,639.24,20,1.01325,562.506111096191,349.726417666149,1190.54691474728,742.205233498007,688.782993179009,428.236429795285,"vol"
"C2-E2",2.97916666666667,"2","C2","20012017",1509,"1450",260,1020.6,0.901,575,1020,NA,"02-02-2017 18:04:21",0.6475,2017-01-20 14:50:00,2017-01-17 15:20:00,0.600000000000023,0.600000000000023,0,2.10000000000002,2.10000000000002,0,0.6475,639.24,20,1.01325,523.367336375906,339.402442531307,1713.91425112318,1081.60767602931,452.098958837015,293.185073332383,"vol"
"C2-E2",4.62291666666667,"2","C2","22012017",639,"0617",287,1020,0.683,420,1019.5,NA,"10-02-2017 18:09:50",0.6513,2017-01-22 06:17:00,2017-01-17 15:20:00,0.5,0.5,0,2.60000000000002,2.60000000000002,0,0.6407,639.24,20,1.01325,382.285706570227,245.315092361159,2096.19995769341,1326.92276839047,232.569251145385,149.241120828082,"vol"
"C2-E2",6.75208333333333,"2","C2","24012017",1009,"0923",311,1019.5,0.444,275,1019.2,NA,"03-02-2017 11:52:03",0.6461,2017-01-24 09:23:00,2017-01-17 15:20:00,0.299999999999955,0.299999999999955,0,2.89999999999998,2.89999999999998,0,0.6364,639.24,20,1.01325,250.306117397172,159.547969154424,2346.50607509058,1486.4707375449,117.560603082821,74.9344669218429,"vol"
"C2-E2",11.1263888888889,"2","C2","28012017",1858,"1822",338,1019.2,0.495,310,1018.9,"mass.init originally entered as 1018.2. Must be mistake.","09-02-2017 11:39:14",0.6423,2017-01-28 18:22:00,2017-01-17 15:20:00,0.300000000000068,0.300000000000068,0,3.20000000000005,3.20000000000005,0,0.6318,639.24,20,1.01325,282.163259611358,178.557650621411,2628.66933470194,1665.02838816631,64.50469818072,40.8196565954646,"vol"
"C2-E2",14.7868055555556,"2","C2","01022017",1013,"1013",353,1018.8,0.248,150,1018.7,NA,"20-02-2017 14:33:04",0.6222,2017-02-01 10:13:00,2017-01-17 15:20:00,0.199999999999932,0.0999999999999091,0.100000000000023,3.39999999999998,3.29999999999995,0.100000000000023,0.6222,639.24,20,1.01325,136.530609489367,85.0896303850398,2765.19994419131,1750.11801855135,37.2991989498554,23.2458865024582,"vol"
"C2-E2",20.0701388888889,"2","C2","06022017",1720,"1701",377,1018.7,0.268,162,1018.5,NA,"08-02-2017 11:48:19",0.6278,2017-02-06 17:01:00,2017-01-17 15:20:00,0.200000000000045,0.200000000000045,0,3.60000000000002,3.5,0.100000000000023,0.6164,639.24,20,1.01325,147.453058248516,91.0424688947743,2912.65300243982,1841.16048744612,27.9090961984573,17.2320130400204,"vol"
"C2-E2",31.0743055555556,"2","C2","17022017",1756,"1707",416,1018.5,0.357,220,1018.3,NA,"27-02-2017 14:02:09",0.6361,2017-02-17 17:07:00,2017-01-17 15:20:00,0.200000000000045,0.200000000000045,0,3.80000000000007,3.70000000000005,0.100000000000023,0.6361,639.24,20,1.01325,200.244893917738,127.578373671407,3112.89789635756,1968.73886111753,18.1971883908584,11.5936424389011,"vol"
"C3-E1",0,"1","C3","15112016",1440,"1440",10,1057.6,0,0,1057.6,NA,NA,NA,2016-11-15 14:40:00,2016-11-15 14:40:00,0,0,0,0,0,0,0,611.52,20,1.01325,0,0,0,0,NA,NA,"vol"
"C3-E1",0.990277777777778,"1","C3","16112016",1508,"1426",29,1057.6,0.842,550,1057.1,NA,"23-11-2016 18:00:22",0.6688,2016-11-16 14:26:00,2016-11-15 14:40:00,0.5,0.5,0,0.5,0.5,0,0.6747,611.52,20,1.01325,500.612234794345,338.24323520068,500.612234794345,338.24323520068,505.527081419254,341.563996275582,"vol"
"C3-E1",2.28263888888889,"1","C3","17112016",2245,"2127",47,1057.2,1.059,682,1056.5,NA,"24-11-2016 10:10:32",0.6797,2016-11-17 21:27:00,2016-11-15 14:40:00,0.599999999999909,0.700000000000045,-0.100000000000136,1.09999999999991,1.20000000000005,-0.100000000000136,0.6862,611.52,20,1.01325,620.759171144987,426.549053810137,1121.37140593933,764.792289010817,480.329503733897,330.054077101879,"vol"
"C3-E1",3.075,"1","C3","18112016",1659,"1628",72,1056.4,0.554,373,1056,NA,"22-11-2016 23:16:50",0.6583,2016-11-18 16:28:00,2016-11-15 14:40:00,0.5,0.400000000000091,0.0999999999999091,1.59999999999991,1.60000000000014,-2.27373675443232e-13,0.6642,611.52,20,1.01325,339.506115596892,225.830892777522,1460.87752153622,990.623181788339,428.473975862861,285.010066257346,"vol"
"C3-E1",4.16805555555556,"1","C3","19112016",1900,"1842",83,1056,0.436,277,1055.7,NA,"23-11-2016 09:55:02",0.6554,2016-11-19 18:42:00,2016-11-15 14:40:00,0.299999999999955,0.299999999999955,0,1.89999999999986,1.90000000000009,-2.27373675443232e-13,0.6614,611.52,20,1.01325,252.126525523697,167.003249809907,1713.00404705992,1157.62643159825,230.662132626508,152.785692329267,"vol"
"C3-E1",5.77430555555556,"1","C3","21112016",945,"0915",105,1055.7,0.396,250,1055.4,NA,"24-11-2016 13:47:22",0.6557,2016-11-21 09:15:00,2016-11-15 14:40:00,0.299999999999955,0.299999999999955,0,2.19999999999982,2.20000000000005,-2.27373675443232e-13,0.6624,611.52,20,1.01325,227.551015815611,150.952182734792,1940.55506287553,1308.57861433304,141.666002064194,93.9780125975359,"vol"
"C3-E1",8.84652777777778,"1","C3","24112016",1106,"1059",113,1055.4,0.387,228,1055.1,NA,"25-11-2016 12:01:40",0.6539,2016-11-24 10:59:00,2016-11-15 14:40:00,0.300000000000182,0.300000000000182,0,2.5,2.50000000000023,-2.27373675443232e-13,0.6566,611.52,20,1.01325,207.526526423837,136.466420037807,2148.08158929937,1445.04503437085,67.5493214399471,44.4194495602264,"vol"
"C3-E1",13.775,"1","C3","29112016",925,"0916",130,1055.1,0.376,220,1054.9,NA,"01-12-2016 16:17:17",0.6534,2016-11-29 09:16:00,2016-11-15 14:40:00,0.199999999999818,0.199999999999818,0,2.69999999999982,2.70000000000005,-2.27373675443232e-13,0.6564,611.52,20,1.01325,200.244893917738,131.638130576448,2348.32648321711,1576.68316494729,40.6302166044163,26.7097235493991,"vol"
"C3-E1",21.8826388888889,"1","C3","07122016",1302,"1151",162,1054.9,0.397,238,1054.6,NA,"08-12-2016 10:23:35",0.6478,2016-12-07 11:51:00,2016-11-15 14:40:00,0.300000000000182,0.300000000000182,0,3,3.00000000000023,-2.27373675443232e-13,0.6479,611.52,20,1.01325,216.628567056462,140.56963712763,2564.95505027357,1717.25280207492,26.7190695127456,17.3379252645642,"vol"
"C3-E1",30.8423611111111,"1","C3","16122016",1128,"1053",180,1054.6,0.265,154,1054.4,NA,"02-01-2017 14:29:11",0.6383,2016-12-16 10:53:00,2016-11-15 14:40:00,0.199999999999818,0.199999999999818,0,3.19999999999982,3.20000000000005,-2.27373675443232e-13,0.6416,611.52,20,1.01325,140.171425742416,90.0748652715037,2705.12647601599,1807.32766734643,15.6446173515021,10.0533100287525,"vol"
"C3-E2",0,"2","C3","17012017",1520,"1520",193,1049.3,0,0,1049.3,NA,NA,NA,2017-01-17 15:20:00,2017-01-17 15:20:00,0,0,0,0,0,0,0,613.32,20,1.01325,0,0,0,0,NA,NA,"vol"
"C3-E2",1.00486111111111,"2","C3","18012017",1600,"1527",216,1049.3,1.059,655,1048.6,NA,"17-02-2017 13:09:08",0.657,2017-01-18 15:27:00,2017-01-17 15:20:00,0.700000000000045,0.700000000000045,0,0.700000000000045,0.700000000000045,0,0.6482,613.32,20,1.01325,596.183661436901,387.040439321509,596.183661436901,387.040439321509,593.299566322832,385.168094418088,"vol"
"C3-E2",1.82152777777778,"2","C3","19012017",1135,"1103",243,1048.6,0.904,554,1048,NA,"06-02-2017 12:35:13",0.6433,2017-01-19 11:03:00,2017-01-17 15:20:00,0.599999999999909,0.599999999999909,0,1.29999999999995,1.29999999999995,0,0.6324,613.32,20,1.01325,504.253051047394,319.402002535119,1100.4367124843,706.442441856628,617.452715568238,391.104492900146,"vol"
"C3-E2",2.97916666666667,"2","C3","20012017",1513,"1450",261,1048,0.776,472,1047.5,NA,NA,NA,2017-01-20 14:50:00,2017-01-17 15:20:00,0.5,0.5,0,1.79999999999995,1.79999999999995,0,0.635044719881011,613.32,20,1.01325,429.616317859874,273.260775438622,1530.05303034417,979.70321729525,371.114275775776,236.050099958977,"vol"
"C3-E2",4.62291666666667,"2","C3","22012017",641,"0617",288,1047.5,0.586,351,1047.1,NA,"10-02-2017 18:44:58",0.6494,2017-01-22 06:17:00,2017-01-17 15:20:00,0.400000000000091,0.400000000000091,0,2.20000000000005,2.20000000000005,0,0.6388,613.32,20,1.01325,319.481626205118,204.407056315669,1849.53465654929,1184.11027361092,194.361445600072,124.354102701547,"vol"
"C3-E2",6.75208333333333,"2","C3","24012017",1016,"0923",312,1047.1,0.403,240,1046.8,"Labeled C5 on data sheet but see mass.","03-02-2017 11:16:30",0.6518,2017-01-24 09:23:00,2017-01-17 15:20:00,0.299999999999955,0.299999999999955,0,2.5,2.5,0,0.6422,613.32,20,1.01325,218.448975182987,140.507319640121,2067.98363173227,1324.61759325104,102.598344508643,65.991696112777,"vol"
"C3-E2",11.1263888888889,"2","C3","28012017",1900,"1822",339,1046.8,0.475,294,1046.5,NA,"09-02-2017 11:04:12",0.6418,2017-01-28 18:22:00,2017-01-17 15:20:00,0.299999999999955,0.299999999999955,0,2.79999999999995,2.79999999999995,0,0.6314,613.32,20,1.01325,267.599994599159,169.234855498991,2335.58362633143,1493.85244875003,61.1754234359087,38.6883937003568,"vol"
"C3-E2",14.7868055555556,"2","C3","01022017",1015,"1013",354,1046.4,0.24,150,1046.3,NA,"20-02-2017 13:03:21",0.62,2017-02-01 10:13:00,2017-01-17 15:20:00,0.200000000000045,0.100000000000136,0.0999999999999091,3,2.90000000000009,0.0999999999999091,0.62,613.32,20,1.01325,136.530609489367,84.7895823885644,2472.1142358208,1578.6420311386,37.2991989498554,23.1639155074052,"vol"
"C3-E2",20.0701388888889,"2","C3","06022017",1722,"1701",378,1046.3,0.262,154,1046.2,NA,"08-02-2017 12:56:22",0.6265,2017-02-06 17:01:00,2017-01-17 15:20:00,0.0999999999999091,0.0999999999999091,0,3.09999999999991,3,0.0999999999999091,0.6151,613.32,20,1.01325,140.171425742416,86.3645068730879,2612.28566156322,1665.00653801168,26.530869225694,16.3465943608368,"vol"
"C3-E2",31.0743055555556,"2","C3","17022017",1758,"1707",417,1046.2,0.344,222,1045.9,"Ask Jinmi about pres.init","27-02-2017 13:03:45",0.637,2017-02-17 17:07:00,2017-01-17 15:20:00,0.299999999999955,0.299999999999955,0,3.39999999999986,3.29999999999995,0.0999999999999091,0.637,613.32,20,1.01325,202.065302044263,128.919817957159,2814.35096360748,1793.92635596884,18.3626173762299,11.7155457439296,"vol"
"C4-E2",0,"2","C4","17012017",1520,"1520",194,951.5,0,0,951.5,NA,NA,NA,2017-01-17 15:20:00,2017-01-17 15:20:00,0,0,0,0,0,0,0,715.75,20,1.01325,0,0,0,0,NA,NA,"vol"
"C4-E2",1.00486111111111,"2","C4","18012017",1528,"1527",207,951.1,1.098,772,950.2,"For all bottles (W excepted) I always mixed by swirling before measurements in experiment 2","17-02-2017 15:30:14",0.5977,2017-01-18 15:27:00,2017-01-17 15:20:00,1.29999999999995,0.899999999999977,0.399999999999977,1.29999999999995,0.899999999999977,0.399999999999977,0.5883,715.75,20,1.01325,702.677536838607,414.129223966024,702.677536838607,414.129223966024,699.278267482788,412.125834492795,"vol"
"C4-E2",1.82152777777778,"2","C4","19012017",1146,"1103",247,950.2,1.109,780,949.3,NA,"06-02-2017 11:07:43",0.6155,2017-01-19 11:03:00,2017-01-17 15:20:00,0.900000000000091,0.900000000000091,0,2.20000000000005,1.80000000000007,0.399999999999977,0.6043,715.75,20,1.01325,709.959169344707,429.770448782182,1412.63670618331,843.899672748205,869.337758381274,526.249529121039,"vol"
"C4-E2",2.97916666666667,"2","C4","20012017",1450,"1450",253,949.3,0.998,698,948.5,NA,"02-02-2017 19:53:12",0.6406,2017-01-20 14:50:00,2017-01-17 15:20:00,0.799999999999955,0.799999999999955,0,3,2.60000000000002,0.399999999999977,0.6406,715.75,20,1.01325,635.322436157186,407.626866310071,2047.9591423405,1251.52653905828,548.808823075194,352.119188654171,"vol"
"C4-E2",4.62291666666667,"2","C4","22012017",650,"0617",292,948.5,0.802,560,947.9,NA,"10-02-2017 17:00:22",0.6559,2017-01-22 06:17:00,2017-01-17 15:20:00,0.600000000000023,0.600000000000023,0,3.60000000000002,3.20000000000005,0.399999999999977,0.6454,715.75,20,1.01325,509.714275426969,329.479440744004,2557.67341776747,1581.00597980228,310.092334860513,200.443766232093,"vol"
"C4-E2",6.75208333333333,"2","C4","24012017",944,"0923",307,947.9,0.481,220,947.6,NA,"03-02-2017 09:48:12",0.6479,2017-01-24 09:23:00,2017-01-17 15:20:00,0.299999999999955,0.299999999999955,0,3.89999999999998,3.5,0.399999999999977,0.6382,715.75,20,1.01325,200.244893917738,127.998381931927,2757.91831168521,1709.00436173421,94.0484824662565,60.1166568760519,"vol"
"C4-E2",11.1263888888889,"2","C4","28012017",1912,"1822",343,947.5,0.572,370,947.2,NA,"09-02-2017 11:56:49",0.6407,2017-01-28 18:22:00,2017-01-17 15:20:00,0.399999999999977,0.299999999999955,0.100000000000023,4.29999999999995,3.79999999999995,0.5,0.6303,715.75,20,1.01325,336.775503407105,212.612613619189,3094.69381509231,1921.6169753534,76.9894784737626,48.6048838881779,"vol"
"C4-E2",14.0611111111111,"2","C4","31012017",1648,"1648",349,947.2,0.22,150,947,NA,"20-02-2017 15:45:32",0.6168,2017-01-31 16:48:00,2017-01-17 15:20:00,0.200000000000045,0.200000000000045,0,4.5,4,0.5,0.6168,715.75,20,1.01325,136.530609489367,84.3531386373771,3231.22442458168,2005.97011399077,46.5224982642423,28.7431423657887,"vol"
"C4-E2",20.0701388888889,"2","C4","06022017",1709,"1701",373,947,0.27,174,946.8,NA,"08-02-2017 14:57:42",0.6247,2017-02-06 17:01:00,2017-01-17 15:20:00,0.200000000000045,0.200000000000045,0,4.70000000000005,4.20000000000005,0.5,0.6133,715.75,20,1.01325,158.375507007665,97.2958865924687,3389.59993158934,2103.26600058324,26.356261422748,16.1916187094828,"vol"
"C4-E2",31.0743055555556,"2","C4","17022017",1733,"1707",406,946.8,0.327,222,946.5,NA,"27-02-2017 10:11:20",0.6174,2017-02-17 17:07:00,2017-01-17 15:20:00,0.299999999999955,0.299999999999955,0,5,4.5,0.5,0.6174,715.75,20,1.01325,202.065302044263,124.963759700732,3591.66523363361,2228.22976028397,18.3626173762299,11.3560402605739,"vol"
"C5-E2",0,"2","C5","17012017",1520,"1520",195,858,0,0,858,NA,NA,NA,2017-01-17 15:20:00,2017-01-17 15:20:00,0,0,0,0,0,0,0,803.78,20,1.01325,0,0,0,0,NA,NA,"vol"
"C5-E2",1.00486111111111,"2","C5","18012017",537,"1527",208,857.8,0.663,513,857.2,NA,"17-02-2017 15:12:34",0.5614,2017-01-18 15:27:00,2017-01-17 15:20:00,0.799999999999955,0.599999999999909,0.200000000000045,0.799999999999955,0.599999999999909,0.200000000000045,0.5518,803.78,20,1.01325,466.934684453634,258.159491110552,466.934684453634,258.159491110552,464.6758435475,256.910620040909,"vol"
"C5-E2",1.82152777777778,"2","C5","19012017",1149,"1103",248,857,0.698,549,856.4,NA,"06-02-2017 11:25:14",0.6034,2017-01-19 11:03:00,2017-01-17 15:20:00,0.800000000000068,0.600000000000023,0.200000000000045,1.60000000000002,1.19999999999993,0.400000000000091,0.5921,803.78,20,1.01325,499.702030731082,296.401174804333,966.636715184716,554.560665914885,611.880037629896,362.940214046122,"vol"
"C5-E2",2.97916666666667,"2","C5","20012017",1454,"1450",254,856.1,0.502,388,855.7,NA,"02-02-2017 19:34:58",0.6368,2017-01-20 14:50:00,2017-01-17 15:20:00,0.699999999999932,0.399999999999977,0.299999999999955,2.29999999999995,1.59999999999991,0.700000000000045,0.6368,803.78,20,1.01325,353.159176545828,225.248774478475,1319.79589173054,779.80944039336,305.068514832629,194.576025944214,"vol"
"C5-E2",4.62291666666667,"2","C5","22012017",652,"0617",293,855.4,0.338,260,855.1,NA,"10-02-2017 17:35:06",0.6576,2017-01-22 06:17:00,2017-01-17 15:20:00,0.600000000000023,0.299999999999955,0.300000000000068,2.89999999999998,1.89999999999986,1.00000000000011,0.6471,803.78,20,1.01325,236.653056448236,153.374391610213,1556.44894817878,933.183832003573,143.971441185238,93.3076146678104,"vol"
"C5-E2",6.75208333333333,"2","C5","24012017",949,"0923",308,854.9,0.151,110,854.8,NA,"03-02-2017 09:30:42",0.6512,2017-01-24 09:23:00,2017-01-17 15:20:00,0.300000000000068,0.100000000000023,0.200000000000045,3.20000000000005,1.99999999999989,1.20000000000016,0.6416,803.78,20,1.01325,100.122446958869,64.3391894796455,1656.57139513765,997.523021483219,47.0242412331283,30.2180146284049,"vol"
"C5-E2",11.1263888888889,"2","C5","28012017",1915,"1822",344,854.6,0.102,75,854.5,"mass.init originally entered incorrectly as 854.1.","09-02-2017 12:47:48",0.6461,2017-01-28 18:22:00,2017-01-17 15:20:00,0.299999999999955,0.100000000000023,0.199999999999932,3.5,2.09999999999991,1.40000000000009,0.6357,803.78,20,1.01325,68.2653047446833,43.4653538262924,1724.83669988233,1040.98837530951,15.6059753663032,9.93651524207986,"vol"
"C5-E2",14.0611111111111,"2","C5","31012017",1651,"1648",350,854.4,0.081,84,854.4,NA,"20-02-2017 16:03:16",0.6284,2017-01-31 16:48:00,2017-01-17 15:20:00,0.100000000000023,0,0.100000000000023,3.60000000000002,2.09999999999991,1.50000000000011,0.6284,803.78,20,1.01325,76.4571413140454,48.1237059220274,1801.29384119638,1089.11208123154,26.0525990279757,16.3980446113865,"vol"
"C5-E2",20.0701388888889,"2","C5","06022017",1701,"1701",374,854.2,0,5,854.2,NA,"08-02-2017 17:17:59",0.6375,2017-02-06 17:01:00,2017-01-17 15:20:00,0.199999999999932,0,0.199999999999932,3.79999999999995,2.09999999999991,1.70000000000005,0.6262,803.78,20,1.01325,4.55102031631222,2.85450524708251,1805.84486151269,1091.96658647862,0.757363833987011,0.475036121090814,"vol"
"C5-E2",31.0743055555556,"2","C5","17022017",1735,"1707",407,854,0,0,854,"mass.final assumed to = mass.init",NA,NA,2017-02-17 17:07:00,2017-01-17 15:20:00,0.200000000000045,0,0.200000000000045,4,2.09999999999991,1.90000000000009,0.6262,803.78,20,1.01325,0,0,1805.84486151269,1091.96658647862,0,0,"vol"
"C6-E2",0,"2","C6","17012017",1520,"1520",196,847.3,0,0,847.3,NA,NA,NA,2017-01-17 15:20:00,2017-01-17 15:20:00,0,0,0,0,0,0,0,814.66,20,1.01325,0,0,0,0,NA,NA,"vol"
"C6-E2",1.00486111111111,"2","C6","18012017",1540,"1527",210,847.3,0.752,608,846.6,"Syringe barrel temperature (1000 mL, part in contact with biogas): 20.1C same as RT","17-02-2017 14:54:58",0.5616,2017-01-18 15:27:00,2017-01-17 15:20:00,0.699999999999932,0.699999999999932,0,0.699999999999932,0.699999999999932,0,0.552,814.66,20,1.01325,553.404070463566,306.077434336522,553.404070463566,306.077434336522,550.726925685926,304.596755663159,"vol"
"C6-E2",1.82152777777778,"2","C6","19012017",1151,"1103",249,846.6,0.782,640,845.8,NA,"06-02-2017 10:50:16",0.6006,2017-01-19 11:03:00,2017-01-17 15:20:00,0.800000000000068,0.800000000000068,0,1.5,1.5,0,0.5892,814.66,20,1.01325,582.530600487965,343.843432194125,1135.93467095153,649.920866530647,713.302776107712,421.032774115255,"vol"
"C6-E2",2.97916666666667,"2","C6","20012017",1456,"1450",255,845.8,0.604,549,845.2,NA,"02-02-2017 18:40:34",0.6318,2017-01-20 14:50:00,2017-01-17 15:20:00,0.599999999999909,0.599999999999909,0,2.09999999999991,2.09999999999991,0,0.6318,814.66,20,1.01325,499.702030731082,316.219839326305,1635.63670168261,966.140705856952,431.656223306994,273.159309316064,"vol"
"C6-E2",4.62291666666667,"2","C6","22012017",654,"0617",294,845.2,0.533,425,844.8,NA,"10-02-2017 16:08:42",0.6494,2017-01-22 06:17:00,2017-01-17 15:20:00,0.400000000000091,0.400000000000091,0,2.5,2.5,0,0.6388,814.66,20,1.01325,386.836726886539,247.501421464841,2022.47342856915,1213.64212732179,235.33793270664,150.571206974808,"vol"
"C6-E2",6.75208333333333,"2","C6","24012017",952,"0923",309,844.7,0.317,250,844.5,NA,"03-02-2017 12:09:55",0.6462,2017-01-24 09:23:00,2017-01-17 15:20:00,0.299999999999955,0.200000000000045,0.0999999999999091,2.79999999999995,2.70000000000005,0.0999999999999091,0.6366,814.66,20,1.01325,227.551015815611,145.089064019934,2250.02444438476,1358.73119134173,106.873275529837,68.1435917119063,"vol"
"C6-E2",11.1263888888889,"2","C6","28012017",1917,"1822",345,844.5,0.363,278,844.2,NA,"09-02-2017 10:47:09",0.6413,2017-01-28 18:22:00,2017-01-17 15:20:00,0.299999999999955,0.299999999999955,0,3.09999999999991,3,0.0999999999999091,0.6309,814.66,20,1.01325,253.03672958696,159.898422585992,2503.06117397172,1518.62961392772,57.8461486910973,36.5540131010999,"vol"
"C6-E2",14.0611111111111,"2","C6","31012017",1653,"1648",351,844.2,0.15,112,844,NA,"20-02-2017 16:40:11",0.6226,2017-01-31 16:48:00,2017-01-17 15:20:00,0.200000000000045,0.200000000000045,0,3.29999999999995,3.20000000000005,0.0999999999999091,0.6226,814.66,20,1.01325,101.942855085394,63.5743240131768,2605.00402905712,1582.2039379409,34.7367987039676,21.6628079931317,"vol"
"C6-E2",20.0701388888889,"2","C6","06022017",1704,"1701",375,844,0.155,113,843.9,NA,"08-02-2017 15:50:25",0.629,2017-02-06 17:01:00,2017-01-17 15:20:00,0.100000000000023,0.100000000000023,0,3.39999999999998,3.30000000000007,0.0999999999999091,0.6176,814.66,20,1.01325,102.853059148656,63.6282288756112,2707.85708820577,1645.83216681651,17.1164226481064,10.588772631559,"vol"
"C6-E2",31.0743055555556,"2","C6","17022017",1738,"1707",408,843.8,0.157,118,843.7,"Check hard copy for final mass.final digit","27-02-2017 12:24:56",0.6173,2017-02-17 17:07:00,2017-01-17 15:20:00,0.199999999999932,0.0999999999999091,0.100000000000023,3.59999999999991,3.39999999999998,0.199999999999932,0.6173,814.66,20,1.01325,107.404079464968,66.4114492389632,2815.26116767074,1712.24361605547,9.76031013691497,6.03511844655478,"vol"
"E1-E1",0,"1","E1","15112016",1440,"1440",11,1065.9,0,0,1065.9,NA,NA,NA,2016-11-15 14:40:00,2016-11-15 14:40:00,0,0,0,0,0,0,0,600.41,20,1.01325,0,0,0,0,NA,NA,"vol"
"E1-E1",0.990277777777778,"1","E1","16112016",1439,"1426",24,1065.9,0.421,251,1065.6,NA,"22-11-2016 20:29:10",0.5891,2016-11-16 14:26:00,2016-11-15 14:40:00,0.300000000000182,0.300000000000182,0,0.300000000000182,0.300000000000182,0,0.5955,600.41,20,1.01325,228.461219878874,136.289232945805,228.461219878874,136.289232945805,230.704177156787,137.627275906002,"vol"
"E1-E1",2.28263888888889,"1","E1","17112016",2250,"2127",48,1065.7,0.943,596,1065.1,NA,"24-11-2016 10:28:00",0.7969,2016-11-17 21:27:00,2016-11-15 14:40:00,0.5,0.600000000000136,-0.100000000000136,0.800000000000182,0.900000000000318,-0.100000000000136,0.8017,600.41,20,1.01325,542.481621704417,435.284192817688,770.942841583291,571.573425763493,419.760094172144,336.813131465594,"vol"
"E1-E1",3.075,"1","E1","18112016",1639,"1628",64,1064.9,1.338,830,1064.1,NA,"22-11-2016 19:33:15",0.7555,2016-11-18 16:28:00,2016-11-15 14:40:00,1,0.800000000000182,0.199999999999818,1.80000000000018,1.7000000000005,0.0999999999996817,0.7603,600.41,20,1.01325,755.469372507829,574.984811176633,1526.41221409112,1146.55823694013,953.440750579556,725.660059679537,"vol"
"E1-E1",4.16805555555556,"1","E1","19112016",1849,"1842",78,1063.9,1.009,611,1063.3,NA,"23-11-2016 13:12:09",0.7579,2016-11-19 18:42:00,2016-11-15 14:40:00,0.799999999999955,0.600000000000136,0.199999999999818,2.60000000000014,2.30000000000064,0.2999999999995,0.7627,600.41,20,1.01325,556.134682653354,424.603620545217,2082.54689674447,1571.16185748534,508.789036226702,388.455663014684,"vol"
"E1-E1",5.77430555555556,"1","E1","21112016",934,"0915",100,1063.3,0.206,123,1063.2,NA,"24-11-2016 12:17:38",0.7415,2016-11-21 09:15:00,2016-11-15 14:40:00,0.0999999999999091,0.0999999999999091,0,2.70000000000005,2.40000000000055,0.2999999999995,0.7472,600.41,20,1.01325,111.955099781281,83.7452374430619,2194.50199652575,1654.90709492841,69.6996730155833,52.1371128050191,"vol"
"E1-E1",8.84652777777778,"1","E1","24112016",1125,"1059",120,1063.2,0.208,116,1063,"Start mixing before measurement (all previous obs: mixed after measurement)","25-11-2016 15:01:49",0.7237,2016-11-24 10:59:00,2016-11-15 14:40:00,0.200000000000045,0.200000000000045,0,2.90000000000009,2.60000000000059,0.2999999999995,0.7261,600.41,20,1.01325,105.583671338444,76.7560477818572,2300.0856678642,1731.66314271026,34.3671986273415,24.9838853539499,"vol"
"E1-E1",13.775,"1","E1","29112016",952,"0916",137,1063,0.229,126,1062.9,NA,"01-12-2016 18:23:12",0.7173,2016-11-29 09:16:00,2016-11-15 14:40:00,0.0999999999999091,0.0999999999999091,0,3,2.7000000000005,0.2999999999995,0.7199,600.41,20,1.01325,114.685711971068,82.6632853453596,2414.77137983527,1814.32642805562,23.2700331461657,16.7725984074,"vol"
"E1-E1",21.8826388888889,"1","E1","07122016",1208,"1151",150,1062.8,0.124,65,1062.7,NA,"08-12-2016 11:34:31",0.7036,2016-12-07 11:51:00,2016-11-15 14:40:00,0.200000000000045,0.0999999999999091,0.100000000000136,3.20000000000005,2.80000000000041,0.399999999999636,0.7037,600.41,20,1.01325,59.1632641120589,41.6870911426966,2473.93464394732,1856.01351919832,7.29722486692632,5.14170545999855,"vol"
"E1-E1",30.8423611111111,"1","E1","16122016",1105,"1053",168,1062.6,0.085,46,1062.5,NA,"02-01-2017 11:43:19",0.69,2016-12-16 10:53:00,2016-11-15 14:40:00,0.200000000000045,0.0999999999999091,0.100000000000136,3.40000000000009,2.90000000000032,0.499999999999773,0.6931,600.41,20,1.01325,41.8693869100724,29.0585895340492,2515.8040308574,1885.07210873237,4.67306752057854,3.24324670043643,"vol"
"E1-E2",0,"2","E1","17012017",1520,"1520",200,851.1,0,0,851.1,NA,NA,NA,2017-01-17 15:20:00,2017-01-17 15:20:00,0,0,0,0,0,0,0,813.28,20,1.01325,0,0,0,0,NA,NA,"vol"
"E1-E2",1.00486111111111,"2","E1","18012017",1543,"1527",211,851.1,0.283,211,850.9,NA,"17-02-2017 13:44:37",0.6259,2017-01-18 15:27:00,2017-01-17 15:20:00,0.200000000000045,0.200000000000045,0,0.200000000000045,0.200000000000045,0,0.6168,813.28,20,1.01325,192.053057348376,118.65674834991,192.053057348376,118.65674834991,191.123982433767,118.082735054507,"vol"
