"id","exper","date","time.orig","time","sheet.order","mass.init","pres.init","vol","mass.final","notes","inject.date.time","xCH4.oa","date.time","start.time","time.d","xCH4.GC","vol.hs","temperature","pres.resid","pres.init.abs","pres.resid.abs","rh.resid","pres.resid.prev","rh.resid.prev","temp.prev","xCH4.GC.prev","vBg","vCH4","cvBg","cvCH4","rvBg","rvCH4"
"C2","2","01022017",1013,"1013",353,1018.8,0.248,150,1018.7,NA,"20-02-2017 14:33:04",0.6222,2017-02-01 10:13:00,2017-01-17 15:20:00,14.8,0.6222,639.24,30,0,1.26125,1.01325,0.803369672943508,1.01325,0.671805072103431,30,0.6318,133.00240970627,82.7540993192412,2650.78315687945,1693.96352332076,35.9465972179108,22.3659727889841
"C2","2","06022017",1720,"1701",377,1018.7,0.268,162,1018.5,NA,"08-02-2017 11:48:19",0.6278,2017-02-06 17:01:00,2017-01-17 15:20:00,20.1,0.6164,639.24,30,0,1.28125,1.01325,0.790829268292683,1.01325,0.803369672943508,30,0.6222,147.554426124778,90.9525482633131,2798.33758300423,1784.91607158407,27.8404577593921,17.1608581628893
"C2","2","17022017",1756,"1707",416,1018.5,0.357,220,1018.3,NA,"27-02-2017 14:02:09",0.6361,2017-02-17 17:07:00,2017-01-17 15:20:00,31.1,0.6361,639.24,30,0,1.37025,1.01325,0.739463601532567,1.01325,0.790829268292683,30,0.6164,197.833005564754,125.84157483974,2996.17058856898,1910.75764642381,17.9848186877049,11.4401431672491
"C3","2","17012017",1520,"1520",193,1049.3,0,0,1049.3,NA,NA,NA,2017-01-17 15:20:00,2017-01-17 15:20:00,0,0,613.32,30,0,1.01325,1.01325,1,1.01325,1,20,0,-28.8497784954678,0,-28.8497784954678,0,NA,NA
"C3","2","18012017",1600,"1527",216,1049.3,1.059,655,1048.6,NA,"17-02-2017 13:09:08",0.657,2017-01-18 15:27:00,2017-01-17 15:20:00,1,0.6482,613.32,30,0,2.07225,1.01325,0.488961273977561,1.01325,1,30,0,577.466327085101,374.313673216562,548.616548589633,374.313673216562,577.466327085101,374.313673216562
"C3","2","19012017",1135,"1103",243,1048.6,0.904,554,1048,NA,"06-02-2017 12:35:13",0.6433,2017-01-19 11:03:00,2017-01-17 15:20:00,1.8,0.6324,613.32,30,0,1.91725,1.01325,0.52849132872604,1.01325,0.488961273977561,30,0.6482,481.075019052797,304.231842048988,1029.69156764243,678.545515265551,601.343773815996,380.289802561236
"C3","2","20012017",1513,"1450",261,1048,0.776,472,1047.5,NA,NA,NA,2017-01-20 14:50:00,2017-01-17 15:20:00,3,0.635142857142857,613.32,30,0,1.78925,1.01325,0.566298728517535,1.01325,0.52849132872604,30,0.6324,412.195640526842,261.803116826048,1441.88720816927,940.348632091599,343.496367105702,218.169264021707
"C3","2","22012017",641,"0617",288,1047.5,0.586,351,1047.1,NA,"10-02-2017 18:44:58",0.6494,2017-01-22 06:17:00,2017-01-17 15:20:00,4.6,0.6388,613.32,30,0,1.59925,1.01325,0.633578239799906,1.01325,0.566298728517535,30,0.635142857142857,309.46801486269,197.688167894286,1751.35522303196,1138.03679998589,193.417509289181,123.555104933929
"C3","2","24012017",1016,"0923",312,1047.1,0.403,240,1046.8,"Labeled C5 on data sheet but see mass.","03-02-2017 11:16:30",0.6518,2017-01-24 09:23:00,2017-01-17 15:20:00,6.8,0.6422,613.32,30,0,1.41625,1.01325,0.715445719329214,1.01325,0.633578239799906,30,0.6388,211.242029809564,135.659631543702,1962.59725284152,1273.69643152959,96.0191044588926,61.6634688835008
"C3","2","28012017",1900,"1822",339,1046.8,0.475,294,1046.5,NA,"09-02-2017 11:04:12",0.6418,2017-01-28 18:22:00,2017-01-17 15:20:00,11.1,0.6314,613.32,30,0,1.48825,1.01325,0.680833193347892,1.01325,0.715445719329214,30,0.6422,252.404876101448,159.368438770454,2215.00212894297,1433.06487030004,58.6988083956856,37.0624276210359
"C3","2","01022017",1015,"1013",354,1046.4,0.24,150,1046.3,NA,"20-02-2017 13:03:21",0.62,2017-02-01 10:13:00,2017-01-17 15:20:00,14.8,0.62,613.32,30,0,1.25325,1.01325,0.808497905445841,1.01325,0.680833193347892,30,0.6314,123.456766661263,76.5431953299829,2338.45889560424,1509.60806563002,33.3666936922332,20.6873500891846
"C3","2","06022017",1722,"1701",378,1046.3,0.262,154,1046.2,NA,"08-02-2017 12:56:22",0.6265,2017-02-06 17:01:00,2017-01-17 15:20:00,20.1,0.6151,613.32,30,0,1.27525,1.01325,0.794550088217996,1.01325,0.808497905445841,30,0.62,138.41872460334,85.1413575035142,2476.87762020758,1594.74942313354,26.1167404911962,16.0644070761348
"C3","2","17022017",1758,"1707",417,1046.2,0.344,222,1045.9,"Ask Jinmi about pres.init","27-02-2017 13:03:45",0.637,2017-02-17 17:07:00,2017-01-17 15:20:00,31.1,0.637,613.32,30,0,1.35725,1.01325,0.746546325290109,1.01325,0.794550088217996,30,0.6151,182.808850002888,116.44923745184,2659.68647021046,1711.19866058538,16.6189863638989,10.5862943138036
"E1","2","17012017",1520,"1520",200,851.1,0,0,851.1,NA,NA,NA,2017-01-17 15:20:00,2017-01-17 15:20:00,0,0,813.28,30,0,1.01325,1.01325,1,1.01325,1,20,0,-38.255637929293,0,-38.255637929293,0,NA,NA
"E1","2","18012017",1543,"1527",211,851.1,0.283,211,850.9,NA,"17-02-2017 13:44:37",0.6259,2017-01-18 15:27:00,2017-01-17 15:20:00,1,0.6168,813.28,30,0,1.29625,1.01325,0.781677917068467,1.01325,1,30,0,204.63044626308,126.216059255068,166.374808333787,126.216059255068,204.63044626308,126.216059255068
"E1","2","19012017",1154,"1103",250,850.9,0.296,232,850.6,NA,"06-02-2017 10:32:54",0.6994,2017-01-19 11:03:00,2017-01-17 15:20:00,1.8,0.6894,813.28,30,0,1.30925,1.01325,0.773916364330724,1.01325,0.781677917068467,30,0.6168,207.3056847549,142.916539070028,373.680493088687,269.132598325096,259.132105943625,178.645673837535
"E1","2","20012017",1459,"1450",256,850.6,1.024,814,849.8,NA,"02-02-2017 20:29:36",0.7454,2017-01-20 14:50:00,2017-01-17 15:20:00,3,0.7454,813.28,30,0,2.03725,1.01325,0.497361639464965,1.01325,0.773916364330724,30,0.6894,733.46554709062,546.725218801348,1107.14604017931,815.857817126444,611.221289242183,455.604349001123
"E1","2","22012017",657,"0617",295,849.8,0.439,334,849.5,NA,"10-02-2017 16:25:47",0.7492,2017-01-22 06:17:00,2017-01-17 15:20:00,4.6,0.7404,813.28,30,0,1.45225,1.01325,0.697710449302806,1.01325,0.497361639464965,30,0.7454,301.948006147747,223.562303751792,1409.09404632705,1039.42012087824,188.717503842342,139.72643984487
"E1","2","24012017",923,"0923",301,849.4,0.123,85,849.3,NA,"03-02-2017 14:15:41",0.7444,2017-01-24 09:23:00,2017-01-17 15:20:00,6.8,0.7363,813.28,30,0,1.13625,1.01325,0.891749174917492,1.01325,0.697710449302806,30,0.7404,79.6272202520179,58.6295222715608,1488.72126657907,1098.0496431498,36.1941910236445,26.6497828507094
"E1","2","28012017",1903,"1822",340,849.3,0.137,96,849.2,NA,"09-02-2017 10:13:52",0.725,2017-01-28 18:22:00,2017-01-17 15:20:00,11.1,0.7158,813.28,30,0,1.15025,1.01325,0.880895457509237,1.01325,0.891749174917492,30,0.7363,95.7270520574383,68.5214238627143,1584.44831863651,1166.57106701251,22.2621051296368,15.935214851794
"E1","2","01022017",1029,"1013",358,849.2,0.081,54,849.1,NA,"20-02-2017 11:16:02",0.7061,2017-02-01 10:13:00,2017-01-17 15:20:00,14.8,0.7061,813.28,30,0,1.09425,1.01325,0.925976696367375,1.01325,0.880895457509237,30,0.7158,54.9004914971033,38.7652370461046,1639.34881013361,1205.33630405862,14.8379706748928,10.4770910935418
"E1","2","06022017",1737,"1701",382,849.1,0.073,48,849.1,NA,"08-02-2017 17:00:27",0.7069,2017-02-06 17:01:00,2017-01-17 15:20:00,20.1,0.6968,813.28,30,0,1.08625,1.01325,0.932796317606444,1.01325,0.925976696367375,30,0.7061,50.504474900559,35.1915181107095,1689.85328503417,1240.52782216932,9.52914620765264,6.63990907749236
"E1","2","17022017",1745,"1707",412,849.1,0.138,88,849,NA,"27-02-2017 13:23:21",0.6899,2017-02-17 17:07:00,2017-01-17 15:20:00,31.1,0.6899,813.28,30,0,1.15125,1.01325,0.880130293159609,1.01325,0.932796317606444,30,0.6968,97.7144598012184,67.4132058168606,1787.56774483539,1307.94102798619,8.88313270920167,6.12847325607823
"E2","2","17012017",1520,"1520",201,841.2,0,0,841.2,NA,NA,NA,2017-01-17 15:20:00,2017-01-17 15:20:00,0,0,821.21,30,0,1.01325,1.01325,1,1.01325,1,20,0,-38.6286548592303,0,-38.6286548592303,0,NA,NA
"E2","2","18012017",1547,"1527",212,841.3,0.24,187,841,NA,"17-02-2017 14:37:22",0.5939,2017-01-18 15:27:00,2017-01-17 15:20:00,1,0.5845,821.21,30,0,1.25325,1.01325,0.808497905445841,1.01325,1,30,0,175.230299183476,102.422109872742,136.601644324246,102.422109872742,175.230299183476,102.422109872742
"E2","2","19012017",1156,"1103",251,841,0.284,223,840.8,NA,"06-02-2017 09:58:22",0.6911,2017-01-19 11:03:00,2017-01-17 15:20:00,1.8,0.6809,821.21,30,0,1.29725,1.01325,0.781075351705531,1.01325,0.808497905445841,30,0.5845,201.399697027031,137.133053705705,338.001341351277,239.555163578447,251.749621283789,171.416317132132
"E2","2","20012017",1502,"1450",257,840.8,1.034,830,839.9,NA,"02-02-2017 20:11:26",0.7405,2017-01-20 14:50:00,2017-01-17 15:20:00,3,0.7405,821.21,30,0,2.04725,1.01325,0.49493222615704,1.01325,0.781075351705531,30,0.6809,748.141222747204,553.998575444304,1086.14256409848,793.553739022751,623.451018956003,461.66547953692
"E2","2","22012017",659,"0617",296,840,0.489,389,839.6,NA,"10-02-2017 16:43:06",0.7496,2017-01-22 06:17:00,2017-01-17 15:20:00,4.6,0.7409,821.21,30,0,1.50225,1.01325,0.674488267598602,1.01325,0.49493222615704,30,0.7405,341.322933442647,252.886161387657,1427.46549754113,1046.43990041041,213.326833401654,158.053850867286
"E2","2","24012017",927,"0923",302,839.5,0.111,77,839.5,NA,"03-02-2017 10:58:45",0.7427,2017-01-24 09:23:00,2017-01-17 15:20:00,6.8,0.7346,821.21,30,0,1.12425,1.01325,0.90126751167445,1.01325,0.674488267598602,30,0.7409,70.9198586244829,52.0977281455451,1498.38535616561,1098.53762855595,32.236299374765,23.6807855207023
"E2","2","28012017",1905,"1822",341,839.5,0.158,116,839.4,NA,"09-02-2017 10:30:25",0.7246,2017-01-28 18:22:00,2017-01-17 15:20:00,11.1,0.7155,821.21,30,0,1.17125,1.01325,0.865101387406617,1.01325,0.90126751167445,30,0.7346,112.289144876028,80.3428831587977,1610.67450104164,1178.88051171475,26.113754622332,18.6843914322785
"E2","2","01022017",1031,"1013",359,839.3,0.086,58,839.3,NA,"20-02-2017 12:45:17",0.71,2017-02-01 10:13:00,2017-01-17 15:20:00,14.8,0.71,821.21,30,0,1.09925,1.01325,0.921764839663407,1.01325,0.865101387406617,30,0.7155,58.5952060416885,41.6025962895988,1669.26970708333,1220.48310800435,15.8365421734293,11.2439449431348
"E2","2","06022017",1740,"1701",383,839.3,0.098,66,839.2,NA,"08-02-2017 16:42:59",0.7098,2017-02-06 17:01:00,2017-01-17 15:20:00,20.1,0.6997,821.21,30,0,1.11125,1.01325,0.911811023622047,1.01325,0.921764839663407,30,0.71,69.119084156102,48.3626231840245,1738.38879123943,1268.84573118837,13.0413366332268,9.12502324226878
"E2","2","17022017",1748,"1707",413,839.2,0.159,118,839.1,NA,"27-02-2017 15:22:31",0.6948,2017-02-17 17:07:00,2017-01-17 15:20:00,31.1,0.6948,821.21,30,0,1.17225,1.01325,0.864363403710813,1.01325,0.911811023622047,30,0.6997,113.347198430892,78.7536334697838,1851.73598967032,1347.59936465816,10.3042907664447,7.1594212245258
"E3","2","17012017",1520,"1520",202,871.6,0,0,871.6,NA,NA,NA,2017-01-17 15:20:00,2017-01-17 15:20:00,0,0,790.15,30,0,1.01325,1.01325,1,1.01325,1,20,0,-37.1676326847222,0,-37.1676326847222,0,NA,NA
"E3","2","18012017",1549,"1527",213,871.6,0.278,205,871.3,NA,"17-02-2017 15:47:48",0.6316,2017-01-18 15:27:00,2017-01-17 15:20:00,1,0.6225,790.15,30,0,1.29125,1.01325,0.784704743465634,1.01325,1,30,0,195.298120957669,121.573080296149,158.130488272947,121.573080296149,195.298120957669,121.573080296149
"E3","2","19012017",1158,"1103",252,871.3,0.321,240,871.1,NA,"06-02-2017 10:15:27",0.7082,2017-01-19 11:03:00,2017-01-17 15:20:00,1.8,0.6984,790.15,30,0,1.33425,1.01325,0.759415401911186,1.01325,0.784704743465634,30,0.6225,219.063189010268,152.993731204771,377.193677283215,274.56681150092,273.828986262835,191.242164005964
"E3","2","20012017",1504,"1450",258,871.1,1.142,889,870.2,NA,"02-02-2017 18:58:43",0.7506,2017-01-20 14:50:00,2017-01-17 15:20:00,3,0.7506,790.15,30,0,2.15525,1.01325,0.47013107528129,1.01325,0.759415401911186,30,0.6984,795.067803488564,596.777893298516,1172.26148077178,871.344704799436,662.556502907137,497.314911082097
"E3","2","22012017",701,"0617",297,870.2,0.484,362,869.8,NA,"10-02-2017 17:17:41",0.7508,2017-01-22 06:17:00,2017-01-17 15:20:00,4.6,0.7421,790.15,30,0,1.49725,1.01325,0.676740691267323,1.01325,0.47013107528129,30,0.7506,324.158583696289,240.558084961016,1496.42006446807,1111.90278976045,202.599114810181,150.348803100635
"E3","2","24012017",929,"0923",303,869.8,0.126,88,869.7,NA,NA,NA,2017-01-24 09:23:00,2017-01-17 15:20:00,6.8,0.732792307692308,790.15,30,0,1.13925,1.01325,0.889400921658986,1.01325,0.676740691267323,30,0.7421,78.8425853122562,57.7752400353959,1575.26264978032,1169.67802979585,35.8375387782983,26.2614727433618
"E3","2","28012017",1907,"1822",342,869.7,0.17,120,869.6,"mass.init originally entered as 868.9. Typo","09-02-2017 11:21:39",0.7237,2017-01-28 18:22:00,2017-01-17 15:20:00,11.1,0.7146,790.15,30,0,1.18325,1.01325,0.856327910416227,1.01325,0.889400921658986,30,0.732792307692308,116.117133931909,82.9773039077424,1691.37978371223,1252.65533370359,27.0039846353277,19.2970474204052
"E3","2","01022017",1034,"1013",360,869.5,0.095,65,869.5,NA,"20-02-2017 16:58:57",0.7077,2017-02-01 10:13:00,2017-01-17 15:20:00,14.8,0.7077,790.15,30,0,1.10825,1.01325,0.914279269117979,1.01325,0.856327910416227,30,0.7146,62.4390510739204,44.1881164450135,1753.81883478615,1296.8434501486,16.8754192091677,11.942734174328
"E3","2","06022017",1742,"1701",384,869.5,0.103,68,869.4,NA,"08-02-2017 14:05:11",0.7067,2017-02-06 17:01:00,2017-01-17 15:20:00,20.1,0.6965,790.15,30,0,1.11625,1.01325,0.907726763717805,1.01325,0.914279269117979,30,0.7077,69.7933893091015,48.6110956537892,1823.61222409525,1345.45454580239,13.1685640205852,9.17190484033758
"E3","2","17022017",1750,"1707",414,869.4,0.177,128,869.3,NA,"27-02-2017 14:41:49",0.6931,2017-02-17 17:07:00,2017-01-17 15:20:00,31.1,0.6931,790.15,30,0,1.19025,1.01325,0.851291745431632,1.01325,0.907726763717805,30,0.6965,121.58313021385,84.2692675512194,1945.1953543091,1429.72381335361,11.0530118376227,7.66084250465631
"I1","2","17012017",1520,"1520",182,959.9,0,0,959.9,"Start",NA,NA,2017-01-17 15:20:00,2017-01-17 15:20:00,0,0,703.66,30,0,1.01325,1.01325,1,1.01325,1,20,0,-33.099255097047,0,-33.099255097047,0,NA,NA
"I1","2","18012017",1623,"1527",223,959.9,0.207,140,959.8,NA,"17-02-2017 11:22:20",0.2822,2017-01-18 15:27:00,2017-01-17 15:20:00,1,0.2744,703.66,30,0,1.22025,1.01325,0.830362630608482,1.01325,1,30,0,129.502140614055,35.5353873844966,96.4028855170076,35.5353873844966,129.502140614055,35.5353873844966
"I1","2","19012017",1123,"1103",238,959.8,0.085,51,959.7,NA,"06-02-2017 14:04:02",0.4877,2017-01-19 11:03:00,2017-01-17 15:20:00,1.8,0.4759,703.66,30,0,1.09825,1.01325,0.922604142954701,1.01325,0.830362630608482,30,0.2744,48.6563354377131,23.1555500348077,145.059220954721,58.6909374193042,60.8204192971414,28.9444375435096
"I1","2","20012017",1530,"1450",268,959.7,0.11,69,959.6,"For I bottles, there is clear separation of solids from liquid. Nearly clear solution on bottom.","02-02-2017 16:52:11",0.5031,2017-01-20 14:50:00,2017-01-17 15:20:00,3,0.5031,703.66,30,0,1.12325,1.01325,0.902069886490096,1.01325,0.922604142954701,30,0.4759,66.7549481574556,33.5844144180159,211.814169112176,92.2753518373202,55.6291234645463,27.9870120150133
"I1","2","22012017",632,"0617",283,959.6,0.113,74,959.6,NA,"10-02-2017 19:37:50",0.568,2017-01-22 06:17:00,2017-01-17 15:20:00,4.6,0.5566,703.66,30,0,1.12625,1.01325,0.899667036625971,1.01325,0.902069886490096,30,0.5031,68.0845481105779,37.8958594783477,279.898717222754,130.171211315668,42.5528425691112,23.6849121739673
"I1","2","24012017",1028,"0923",316,959.5,0.118,74,959.5,NA,"03-02-2017 13:57:45",0.5836,2017-01-24 09:23:00,2017-01-17 15:20:00,6.8,0.5734,703.66,30,0,1.13125,1.01325,0.895690607734807,1.01325,0.899667036625971,30,0.5566,71.1485826067118,40.7965972666885,351.047299829466,170.967808582356,32.3402648212326,18.5439078484948
"I1","2","28012017",1838,"1822",331,959.5,0.172,108,959.3,NA,"09-02-2017 13:04:38",0.6196,2017-01-28 18:22:00,2017-01-17 15:20:00,11.1,0.6088,703.66,30,0,1.18525,1.01325,0.854882936089433,1.01325,0.895690607734807,30,0.5734,104.825775770229,63.8179322889154,455.873075599695,234.785740871272,24.3780873884254,14.8413796020734
"I1","2","01022017",1018,"1013",355,959.3,0.096,68,959.2,NA,"20-02-2017 13:39:20",0.6145,2017-02-01 10:13:00,2017-01-17 15:20:00,14.8,0.6145,703.66,30,0,1.10925,1.01325,0.913455037187289,1.01325,0.854882936089433,30,0.6088,56.1915635528959,34.5297158032545,512.064639152591,269.315456674526,15.1869090683502,9.33235562250122
"I1","2","06022017",1727,"1701",379,959.2,0.076,36,959.2,NA,"08-02-2017 12:39:17",0.6348,2017-02-06 17:01:00,2017-01-17 15:20:00,20.1,0.6235,703.66,30,0,1.08925,1.01325,0.930227220564609,1.01325,0.913455037187289,30,0.6145,45.2402391948929,28.2072891380157,557.304878347484,297.522745812542,8.53589418771563,5.3221300260407
"I1","2","17022017",1726,"1707",403,959.1,0.129,80,959,NA,"27-02-2017 11:07:48",0.6334,2017-02-17 17:07:00,2017-01-17 15:20:00,31.1,0.6334,703.66,30,0,1.14225,1.01325,0.887065003282994,1.01325,0.930227220564609,30,0.6235,78.8447746741664,49.940280278617,636.14965302165,347.463026091159,7.16770678856058,4.54002547987427
"I2","2","17012017",1520,"1520",183,989.9,0,0,989.9,NA,NA,NA,2017-01-17 15:20:00,2017-01-17 15:20:00,0,0,673.88,30,0,1.01325,1.01325,1,1.01325,1,20,0,-31.698442464824,0,-31.698442464824,0,NA,NA
"I2","2","18012017",1625,"1527",224,989.9,0.198,128,989.8,NA,"17-02-2017 11:04:27",0.2372,2017-01-18 15:27:00,2017-01-17 15:20:00,1,0.2303,673.88,30,0,1.21125,1.01325,0.836532507739938,1.01325,1,30,0,118.629171377927,27.3202981683366,86.9307289131031,27.3202981683366,118.629171377927,27.3202981683366
"I2","2","19012017",1126,"1103",239,989.8,0.095,52,989.7,NA,"06-02-2017 13:28:20",0.4451,2017-01-19 11:03:00,2017-01-17 15:20:00,1.8,0.4335,673.88,30,0,1.10825,1.01325,0.914279269117979,1.01325,0.836532507739938,30,0.2303,52.7459647531385,22.8653757204856,139.676693666242,50.1856738888222,65.9324559414232,28.5817196506069
"I2","2","20012017",1533,"1450",269,989.7,0.115,68,989.6,NA,"02-02-2017 16:33:32",0.4848,2017-01-20 14:50:00,2017-01-17 15:20:00,3,0.4848,673.88,30,0,1.12825,1.01325,0.89807223576335,1.01325,0.914279269117979,30,0.4335,66.7129893289609,32.3424572266803,206.389682995203,82.5281311155024,55.5941577741341,26.9520476889002
"I2","2","22012017",634,"0617",284,989.6,0.128,83,989.6,NA,"10-02-2017 19:20:12",0.5545,2017-01-22 06:17:00,2017-01-17 15:20:00,4.6,0.543,673.88,30,0,1.14125,1.01325,0.887842278203724,1.01325,0.89807223576335,30,0.4848,74.0881315796106,40.2298554477286,280.477814574813,122.757986563231,46.3050822372566,25.1436596548304
"I2","2","24012017",1031,"0923",317,989.5,0.122,73,989.5,NA,"03-02-2017 13:21:44",0.576,2017-01-24 09:23:00,2017-01-17 15:20:00,6.8,0.5657,673.88,30,0,1.13525,1.01325,0.89253468399031,1.01325,0.887842278203724,30,0.543,70.2322157279867,39.7303644373221,350.7100303028,162.488351000553,31.9237344218121,18.0592565624191
"I2","2","28012017",1840,"1822",332,989.5,0.182,125,989.3,NA,"09-02-2017 15:05:48",0.6211,2017-01-28 18:22:00,2017-01-17 15:20:00,11.1,0.6104,673.88,30,0,1.19525,1.01325,0.847730600292826,1.01325,0.89253468399031,30,0.5657,106.300209057402,64.8856476086381,457.010239360202,227.373998609191,24.7209788505586,15.089685490381
"I2","2","01022017",1022,"1013",356,989.3,0.125,75,989.2,NA,"20-02-2017 11:51:05",0.6095,2017-02-01 10:13:00,2017-01-17 15:20:00,14.8,0.6095,673.88,30,0,1.13825,1.01325,0.890182297386339,1.01325,0.847730600292826,30,0.6104,71.0058830953705,43.2780857466283,528.016122455572,270.652084355819,19.190779214965,11.6967799315212
"I2","2","06022017",1730,"1701",380,989.2,0.147,86,989.1,NA,"08-02-2017 13:13:29",0.6402,2017-02-06 17:01:00,2017-01-17 15:20:00,20.1,0.629,673.88,30,0,1.16025,1.01325,0.873303167420814,1.01325,0.890182297386339,30,0.6095,85.2703687872435,53.6350619671761,613.286491242816,324.287146322996,16.0887488277818,10.1198230126747
"I2","2","17022017",1728,"1707",404,989.1,0.224,140,989,NA,"27-02-2017 15:42:45",0.6402,2017-02-17 17:07:00,2017-01-17 15:20:00,31.1,0.6402,673.88,30,0,1.23725,1.01325,0.818953323903819,1.01325,0.873303167420814,30,0.629,130.97313692749,83.8490022609793,744.259628170306,408.136148583975,11.90664881159,7.62263656917994
"L1","2","17012017",1520,"1520",197,838.3,0,0,838.3,NA,NA,NA,2017-01-17 15:20:00,2017-01-17 15:20:00,0,0,824.5,30,0,1.01325,1.01325,1,1.01325,1,20,0,-38.7834121983844,0,-38.7834121983844,0,NA,NA
"L1","2","18012017",1630,"1527",226,838.3,0.168,123,838.2,NA,"17-02-2017 10:11:23",0.3518,2017-01-18 15:27:00,2017-01-17 15:20:00,1,0.343,824.5,30,0,1.18125,1.01325,0.857777777777778,1.01325,1,30,0,123.152628823708,42.241351686532,84.3692166253239,42.241351686532,123.152628823708,42.241351686532
"L1","2","19012017",1104,"1103",230,838.2,0.171,123,838,NA,"06-02-2017 15:13:06",0.4861,2017-01-19 11:03:00,2017-01-17 15:20:00,1.8,0.4743,824.5,30,0,1.18425,1.01325,0.855604813172894,1.01325,0.857777777777778,30,0.343,120.910624862354,57.3479093722144,205.279841487678,99.5892610587464,151.138281077942,71.684886715268
"L1","2","20012017",1537,"1450",271,838,0.623,499,837.4,NA,"02-02-2017 14:48:12",0.5111,2017-01-20 14:50:00,2017-01-17 15:20:00,3,0.5111,824.5,30,0,1.63625,1.01325,0.619251336898396,1.01325,0.855604813172894,30,0.4743,452.181896009491,231.110167050451,657.461737497169,330.699428109197,376.818246674576,192.591805875376
"L1","2","22012017",617,"0617",277,837.4,0.431,337,837,NA,"10-02-2017 20:48:37",0.5022,2017-01-22 06:17:00,2017-01-17 15:20:00,4.6,0.4906,824.5,30,0,1.44425,1.01325,0.701575212047776,1.01325,0.619251336898396,30,0.5111,304.055504024572,149.169630274455,961.517241521741,479.869058383652,190.034690015357,93.2310189215344
"L1","2","24012017",1037,"0923",319,837,0.274,208,836.8,NA,"03-02-2017 14:33:44",0.5415,2017-01-24 09:23:00,2017-01-17 15:20:00,6.8,0.531,824.5,30,0,1.28725,1.01325,0.787143134589241,1.01325,0.701575212047776,30,0.4906,191.537185572968,101.706245539246,1153.05442709471,581.575303922898,87.062357078622,46.2301116087483
"L1","2","28012017",1822,"1822",325,836.8,0.224,170,836.6,"mass.init was entered as 856.8, assumed to be typo in second digit","09-02-2017 13:56:39",0.5364,2017-01-28 18:22:00,2017-01-17 15:20:00,11.1,0.5251,824.5,30,0,1.23725,1.01325,0.818953323903819,1.01325,0.787143134589241,30,0.531,157.556642914124,82.7329931942067,1310.61107000883,664.308297117105,36.6410797474708,19.2402309753969
"L1","2","01022017",1046,"1013",364,836.5,0.118,80,836.4,NA,"20-02-2017 12:27:14",0.5341,2017-02-01 10:13:00,2017-01-17 15:20:00,14.8,0.5341,824.5,30,0,1.13125,1.01325,0.895690607734807,1.01325,0.818953323903819,30,0.5251,80.8465376983919,43.1801357847111,1391.45760770723,707.488432901816,21.85041559416,11.6703069688408
"L1","2","06022017",1753,"1701",388,836.4,0.105,70,836.4,NA,"08-02-2017 14:22:37",0.5518,2017-02-06 17:01:00,2017-01-17 15:20:00,20.1,0.5398,824.5,30,0,1.11825,1.01325,0.906103286384977,1.01325,0.895690607734807,30,0.5341,73.7131370449322,39.7903513768544,1465.17074475216,747.278784278671,13.9081390650815,7.50761346733102
"L1","2","17022017",1740,"1707",409,836.3,0.149,107,836.2,NA,"27-02-2017 09:35:30",0.5556,2017-02-17 17:07:00,2017-01-17 15:20:00,31.1,0.5556,824.5,30,0,1.16225,1.01325,0.871800387180039,1.01325,0.906103286384977,30,0.5398,106.292551363313,59.0561415374565,1571.46329611547,806.334925816127,9.6629592148466,5.36874013976877
"L3","2","17012017",1520,"1520",199,863.3,0,0,863.3,NA,NA,NA,2017-01-17 15:20:00,2017-01-17 15:20:00,0,0,798.98,30,0,1.01325,1.01325,1,1.01325,1,20,0,-37.5829844490784,0,-37.5829844490784,0,NA,NA
"L3","2","18012017",1636,"1527",228,863.3,0.155,112,863.2,NA,"17-02-2017 10:28:49",0.3284,2017-01-18 15:27:00,2017-01-17 15:20:00,1,0.3199,798.98,30,0,1.16825,1.01325,0.867322918895784,1.01325,1,30,0,110.10609336885,35.2229392686951,72.5231089197715,35.2229392686951,110.10609336885,35.2229392686951
"L3","2","19012017",1108,"1103",232,863.2,0.19,135,863.1,NA,"06-02-2017 14:21:29",0.52,2017-01-19 11:03:00,2017-01-17 15:20:00,1.8,0.5082,798.98,30,0,1.20325,1.01325,0.84209432786204,1.01325,0.867322918895784,30,0.3199,130.953902164849,66.5507730801764,203.477011084621,101.773712348871,163.692377706061,83.1884663502204
"L3","2","20012017",1544,"1450",273,863.1,0.733,583,862.4,NA,"02-02-2017 15:05:01",0.5193,2017-01-20 14:50:00,2017-01-17 15:20:00,3,0.5193,798.98,30,0,1.74625,1.01325,0.580243378668576,1.01325,0.84209432786204,30,0.5082,515.916855870281,267.915623253437,719.393866954902,369.689335602308,429.930713225234,223.263019377864
"L3","2","22012017",622,"0617",279,862.4,0.486,377,861.9,NA,"10-02-2017 20:30:50",0.5079,2017-01-22 06:17:00,2017-01-17 15:20:00,4.6,0.4963,798.98,30,0,1.49925,1.01325,0.67583791895948,1.01325,0.580243378668576,30,0.5193,332.533846664185,165.036548099435,1051.92771361909,534.725883701744,207.833654165116,103.147842562147
