"id.exper","elapsed.time","xCH4"
"A1-E2",0,0
"A1-E2",1.00486111111111,0.590792416050932
"A1-E2",1.82152777777778,0.479906193032721
"A1-E2",2.97916666666667,0.613266015816437
"A1-E2",4.62291666666667,0.577997851856766
"A1-E2",6.75208333333333,0.160505659338886
"A1-E2",11.1263888888889,0.712767261370978
"A1-E2",14.7868055555556,0.666661937063353
"A1-E2",20.0701388888889,0.685674441932476
"A1-E2",31.0743055555556,0.16437629013557
"A2-E2",0,0
"A2-E2",1.00486111111111,0.555477406623078
"A2-E2",1.82152777777778,0.521775534245482
"A2-E2",2.97916666666667,0.57955049482337
"A2-E2",4.62291666666667,0.615433798944139
"A2-E2",6.75208333333333,0.656852293593646
"A2-E2",11.1263888888889,0.220016607833759
"A2-E2",14.7868055555556,0.712767261370978
"A2-E2",20.0701388888889,0.646831690049321
"A2-E2",31.0743055555556,0.281304002552608
"A3-E2",0,0
"A3-E2",1.00486111111111,0.600332697580168
"A3-E2",1.82152777777778,0.433094067220241
"A3-E2",2.97916666666667,0.6903056931188
"A3-E2",4.62291666666667,0.493766970909761
"A3-E2",6.75208333333333,0.507285507358599
"A3-E2",11.1263888888889,0.61543379894377
"A3-E2",14.7868055555556,0.61543379894377
"A3-E2",20.0701388888889,0.493766970911006
"A3-E2",31.0743055555556,0
"B1-E2",0,0
"B1-E2",1.00486111111111,0.547974963598477
"B1-E2",1.82152777777778,0.444914893059543
"B1-E2",2.97916666666667,0.56619897359168
"B1-E2",4.62291666666667,0.537567029002403
"B1-E2",6.75208333333333,1
"B1-E2",11.1263888888889,0.526948833100855
"B1-E2",14.7868055555556,0
"B1-E2",20.0701388888889,0.646831690049321
"B1-E2",31.0743055555556,0.935036212883854
"B2-E2",0,0
"B2-E2",1.00486111111111,0.497487247644888
"B2-E2",1.82152777777778,0.483721086026447
"B2-E2",2.97916666666667,0.615433798943992
"B2-E2",4.62291666666667,0.806624528711499
"B2-E2",6.75208333333333,0.29098892418715
"B2-E2",11.1263888888889,0.558178821045413
"B2-E2",14.7868055555556,0.46569001059422
"B2-E2",20.0701388888889,0.581870536038981
"B2-E2",31.0743055555556,0.128766486807733
"B3-E2",0,0
"B3-E2",1.00486111111111,0.560598045463887
"B3-E2",1.82152777777778,0.457227632889105
"B3-E2",2.97916666666667,0.152700944781637
"B3-E2",4.62291666666667,0.823701906321199
"B3-E2",6.75208333333333,0.290988924186412
"B3-E2",11.1263888888889,0.458444343416659
"B3-E2",14.7868055555556,0.46569001059422
"B3-E2",20.0701388888889,0.420766874089355
"B3-E2",31.0743055555556,0
"C1-E2",0,0
"C1-E2",1.00486111111111,0.542796886684958
"C1-E2",1.82152777777778,0.661783066766601
"C1-E2",2.97916666666667,0.611815454615621
"C1-E2",4.62291666666667,0.687996020291044
"C1-E2",6.75208333333333,0.290988924186412
"C1-E2",11.1263888888889,0.682560324755981
"C1-E2",14.7847222222222,0.354963969913215
"C1-E2",20.0701388888889,1
"C1-E2",31.0743055555556,0
"C2-E2",0,0
"C2-E2",1.00486111111111,0.573114902236433
"C2-E2",1.82152777777778,0.596534097501916
"C2-E2",2.97916666666667,0.674680254334418
"C2-E2",4.62291666666667,0.545909897210288
"C2-E2",6.75208333333333,0.633130792112716
"C2-E2",11.1263888888889,0.741025363365973
"C2-E2",14.7868055555556,0.420766874090019
"C2-E2",20.0701388888889,0.507285507357984
"C2-E2",31.0743055555556,0.792403730629602
"C3-E2",0,0
"C3-E2",1.00486111111111,0.652583975442857
"C3-E2",1.82152777777778,0.640030702806601
"C3-E2",2.97916666666667,0.660801090753273
"C3-E2",4.62291666666667,0.590476500885512
"C3-E2",6.75208333333333,0.493766970910176
"C3-E2",11.1263888888889,0.694889686639789
"C3-E2",14.7868055555556,0.420766874089355
"C3-E2",20.0701388888889,1
"C3-E2",31.0743055555556,0.404983069371879
"C6-E2",0,0
"C6-E2",1.00486111111111,0.580214453986884
"C6-E2",1.82152777777778,0.493766970909917
"C6-E2",2.97916666666667,0.631390104260069
"C6-E2",4.62291666666667,0.764296741479499
"C6-E2",6.75208333333333,0.537567029002403
"C6-E2",11.1263888888889,0.643443428419584
"C6-E2",14.0611111111111,0.0244806342071536
"C6-E2",20.0701388888889,0.813546156096493
"C6-E2",31.0743055555556,0.104020691276237
"E1-E2",0,0
"E1-E2",1.00486111111111,0.758435568386587
"E1-E2",1.82152777777778,0.456008300141015
"E1-E2",2.97916666666667,0.727833620420029
"E1-E2",4.62291666666667,0.801941032337519
"E1-E2",6.75208333333333,0
"E1-E2",11.1263888888889,0.676267212961812
"E1-E2",14.7868055555556,0
"E1-E2",20.0701388888889,0
"E1-E2",31.0743055555556,0.593312557483041
"E2-E2",0,0
"E2-E2",1.00486111111111,0.651868784879089
"E2-E2",1.82152777777778,0.803117156987264
"E2-E2",2.97916666666667,0.638887645312012
"E2-E2",4.62291666666667,0.913189121022116
"E2-E2",6.75208333333333,0.451104576664069
"E2-E2",11.1263888888889,0.833595007832338
"E2-E2",14.7868055555556,0.0784215924488327
"E2-E2",20.0701388888889,0.261493935573616
"E2-E2",31.0743055555556,0.846394557245618
"E3-E2",0,0
"E3-E2",1.00486111111111,0.306815503442869
"E3-E2",1.82152777777778,0.858767455012204
"E3-E2",2.97916666666667,0.701928101888307
"E3-E2",4.62291666666667,0.620811338304389
"E3-E2",6.75208333333333,0.593312557484173
"E3-E2",11.1263888888889,0.858767455011789
"E3-E2",14.7868055555556,0.241074328069895
"E3-E2",20.0701388888889,0.300531420502805
"E3-E2",31.0743055555556,0.904392515524542
"I1-E2",0,0
"I1-E2",1.00486111111111,0.963053307612368
"I1-E2",1.82152777777778,0
"I1-E2",2.97916666666667,0.3192015219914
"I1-E2",4.62291666666667,0
"I1-E2",6.75208333333333,0.40498306937143
"I1-E2",11.1263888888889,0
"I1-E2",14.7868055555556,0.30053142050427
"I1-E2",20.0701388888889,0
"I1-E2",31.0743055555556,0
"I2-E2",0,0
"I2-E2",1.00486111111111,0.904392515524542
"I2-E2",1.82152777777778,0
"I2-E2",2.97916666666667,0.300531420502805
"I2-E2",4.62291666666667,0
"I2-E2",6.75208333333333,0.388766831647534
"I2-E2",11.1263888888889,0.187166564264058
"I2-E2",14.7868055555556,0.420766874090683
"I2-E2",20.0701388888889,0.57016242107065
"I2-E2",31.0743055555556,0.963053307612368
"I3-E2",0,0
"I3-E2",1.00486111111111,0.887967493739951
"I3-E2",1.82152777777778,0
"I3-E2",2.97916666666667,0.281304002553351
"I3-E2",4.62291666666667,0.479906193032469
"I3-E2",6.75208333333333,0.300531420502805
"I3-E2",11.1263888888889,0.636593247297511
"I3-E2",14.7868055555556,0.337338192008892
"L1-E2",0,0
"L1-E2",1.00486111111111,0.876572356676112
"L1-E2",1.82152777777778,0.164376290134761
"L1-E2",2.97916666666667,0.535460412981735
"L1-E2",4.62291666666667,0.549004432895823
"L1-E2",6.75208333333333,0.746459613749626
"L1-E2",11.1263888888889,0.558178821045999
"L1-E2",14.7868055555556,0
"L1-E2",20.0701388888889,0
"L1-E2",31.0743055555556,0
"L2-E2",0,0
"L2-E2",1.00486111111111,0
"L2-E2",1.82152777777778,0.61543379894377
"L2-E2",2.97916666666667,0.420766874089621
"L3-E2",0,0
"L3-E2",1.00486111111111,0.806624528712388
"L3-E2",1.82152777777778,0.939878673701128
"L3-E2",2.97916666666667,0.536965999045506
"L3-E2",4.62291666666667,0.426963168779946
"L3-E2",6.75208333333333,0.456008300141015
"L3-E2",11.1263888888889,0.676267212960775
"L3-E2",14.7868055555556,0.520474323405031
"L3-E2",20.0701388888889,0.545909897211237
"L3-E2",31.0743055555556,0.187166564264058
