"method","time.d","id","exper","descrip","descrip1","substrate","tare","m.inoc","m.sub","m.tot1","m.tot2","m.tot","m.tot.sd","m.gained","c.sub.vs","c.inoc.vs","m.sub.vs","m.inoc.vs","ISR","vol.tot","vol.hs","notes","cvCH4","vol.mi.mn","vol.mi.se","n","rsd.inoc","cvCH4.tot","cvCH4.inoc","fv.inoc","se.inoc","cvCH4.se"
"gd03",31.1,"C3","2","FI3","C","C",537.69,506.59,3.09,1049.3,NA,1049.3,NA,1.93000000000006,799.27,19.86,2.4697443,10.0608774,4.07365143023106,1120,613.32,NA,534.818736166749,0.89677957567372,0.186788061471141,2,29.4563142367971,718.764728162985,183.945991996236,0.255919614289316,38.3136683666666,0
"gd04",31.1,"L1","2","Cellulose","Cellulose","Cellulose",537.98,296.94,1.56,838.3,NA,838.3,NA,1.81999999999994,945.69,19.86,1.4752764,5.8972284,3.99737188231304,1120,824.5,NA,502.258731882547,0.826258091643406,0.0684142503955525,2,11.709702058898,668.565925390552,166.307193508005,0.248752123301609,13.770251806682,0
"gd04",31.1,"L3","2","Cellulose","Cellulose","Cellulose",537.02,322.27,1.75,863.3,NA,863.3,NA,2.25999999999999,945.69,19.86,1.6549575,6.4002822,3.86733931233884,1120,798.98,NA,392.040456137647,0.826258091643406,0.0684142503955525,2,11.709702058898,552.937757242914,160.897301105267,0.290986280096952,13.3223121892706,0
"gd04",31.1,"E1","2","Ethanol","Ethanol","Ethanol",539.62,308.28,1.44,851.1,NA,851.1,NA,1.75999999999999,1000,19.86,1.44,6.1224408,4.251695,1120,813.28,NA,694.246598690852,0.826258091643406,0.0684142503955525,2,11.709702058898,871.134685143512,176.888086452659,0.203054808251055,14.6463507721812,0
"gd04",31.1,"E2","2","Ethanol","Ethanol","Ethanol",537.6,300.31,1.48,841.2,NA,841.2,NA,1.80999999999995,1000,19.86,1.48,5.9641566,4.02983554054054,1120,821.21,NA,543.399116252197,0.826258091643406,0.0684142503955525,2,11.709702058898,711.056932131543,167.657815879345,0.235786767983199,13.8820834704651,0
"gd04",31.1,"E3","2","Ethanol","Ethanol","Ethanol",536.89,331.33,1.52,871.6,NA,871.6,NA,1.86000000000001,1000,19.86,1.52,6.5802138,4.32908802631579,1120,790.15,NA,670.508227720803,0.826258091643406,0.0684142503955525,2,11.709702058898,850.616183973572,180.10795625277,0.211738219476865,14.9129563049726,0
"gd04",31.1,"A1","2","FI1","A","A",538.12,281.87,3.89,826.2,NA,826.2,NA,2.32000000000005,821,19.86,3.19369,5.5979382,1.75281201368949,1120,837.24,NA,427.382541372639,0.826258091643406,0.0684142503955525,2,11.709702058898,500.306766420006,72.9242250473674,0.145759022147919,6.03813293055819,0
"gd04",31.1,"A2","2","FI1","A","A",540.96,296.05,3.82,842.7,NA,842.7,NA,1.87,821,19.86,3.13622,5.879553,1.87472594397077,1120,823.13,NA,392.091033688613,0.826258091643406,0.0684142503955525,2,11.709702058898,470.087382168959,77.9963484803459,0.165918830070432,6.45810524440356,0
"gd04",31.1,"A3","2","FI1","A","A",527.29,296.7,3.49,839.3,NA,839.3,NA,11.8199999999999,821,19.86,2.86529,5.892462,2.05649759710186,1120,822.81,"May be error in tare. Check original data sheet.",358.500145222022,0.826258091643406,0.0684142503955525,2,11.709702058898,444.058945828802,85.5588006067793,0.192674421741669,7.08427701641385,0
"gd04",31.1,"B1","2","FI2","B","B",537.92,301.66,3.94,845.4,NA,845.4,NA,1.88,858.47,19.86,3.3823718,5.9909676,1.77123271900505,1120,817.4,NA,419.891765611647,0.826258091643406,0.0684142503955525,2,11.709702058898,493.582368142436,73.6906025307892,0.149297477558039,6.1015890607657,0
"gd04",31.1,"B2","2","FI2","B","B",537.39,310.41,3.51,853.2,NA,853.2,NA,1.8900000000001,858.47,19.86,3.0132297,6.1647426,2.04589202077757,1120,809.08,NA,353.02708592218,0.826258091643406,0.0684142503955525,2,11.709702058898,438.144650715541,85.117564793361,0.194268182104595,7.04774264812386,0
"gd04",31.1,"B3","2","FI2","B","B",537.31,302.25,3.45,847.9,NA,847.9,NA,4.88999999999999,858.47,19.86,2.9617215,6.002685,2.02675538533924,1120,817.3,NA,340.841693077208,0.826258091643406,0.0684142503955525,2,11.709702058898,425.16309473473,84.3214016575223,0.198327189499203,6.98182026299764,0
"gd04",31.1,"C1","2","FI3","C","C",536.09,496.42,3.42,1037.8,NA,1037.8,NA,1.86999999999989,799.27,19.86,2.7335034,9.8589012,3.60669066663681,1120,623.16,NA,488.526233852281,0.826258091643406,0.0684142503955525,2,11.709702058898,638.579473900792,150.053240048511,0.234979742038847,12.424422878479,0
"gd04",31.1,"C2","2","FI3","C","C",536.44,480.16,3.6,1022.1,NA,1022.1,NA,1.89999999999986,799.27,19.86,2.877372,9.5359776,3.31412747465396,1120,639.24,NA,551.569256559638,0.826258091643406,0.0684142503955525,2,11.709702058898,689.450658506796,137.881401947158,0.199987338101584,11.4165934991821,0
"gd04",31.1,"C3","2","FI3","C","C",537.69,506.59,3.09,1049.3,NA,1049.3,NA,1.93000000000006,799.27,19.86,2.4697443,10.0608774,4.07365143023106,1120,613.32,NA,529.527306836573,0.826258091643406,0.0684142503955525,2,11.709702058898,699.00804484076,169.480738004187,0.242458923405947,14.0330215998,0
"gd05",31.1,"L1","2","Cellulose","Cellulose","Cellulose",537.98,296.94,1.56,838.3,NA,838.3,NA,1.81999999999994,945.69,19.86,1.4752764,5.8972284,3.99737188231304,1120,824.5,NA,447.309618579045,1.411195986659,0.00808577813878564,2,0.810306804605,731.351670819916,284.04205224087,0.388379576575564,1.62748550748253,0
"gd05",31.1,"L3","2","Cellulose","Cellulose","Cellulose",537.02,322.27,1.75,863.3,NA,863.3,NA,2.25999999999999,945.69,19.86,1.6549575,6.4002822,3.86733931233884,1120,798.98,NA,378.548376008141,1.411195986659,0.00808577813878564,2,0.810306804605,653.35067795281,274.80230194467,0.420604602119228,1.57454419269767,0
"gd05",31.1,"E1","2","Ethanol","Ethanol","Ethanol",539.62,308.28,1.44,851.1,NA,851.1,NA,1.75999999999999,1000,19.86,1.44,6.1224408,4.251695,1120,813.28,NA,611.012891251963,1.411195986659,0.00808577813878564,2,0.810306804605,913.126432062544,302.113540810581,0.33085619931971,1.73103033654503,0
"gd05",31.1,"E2","2","Ethanol","Ethanol","Ethanol",537.6,300.31,1.48,841.2,NA,841.2,NA,1.80999999999995,1000,19.86,1.48,5.9641566,4.02983554054054,1120,821.21,NA,605.928052084793,1.411195986659,0.00808577813878564,2,0.810306804605,892.276880972336,286.348828887543,0.320919251629048,1.64070272490454,0
"gd05",31.1,"E3","2","Ethanol","Ethanol","Ethanol",536.89,331.33,1.52,871.6,NA,871.6,NA,1.86000000000001,1000,19.86,1.52,6.5802138,4.32908802631579,1120,790.15,NA,646.638575769542,1.411195986659,0.00808577813878564,2,0.810306804605,954.251448308835,307.612872539293,0.322360393672399,1.76254004652885,0
"gd05",31.1,"A1","2","FI1","A","A",538.12,281.87,3.89,826.2,NA,826.2,NA,2.32000000000005,821,19.86,3.19369,5.5979382,1.75281201368949,1120,837.24,NA,372.74057699393,1.411195986659,0.00808577813878564,2,0.810306804605,497.290490341679,124.549913347749,0.250457058332591,0.713637918514166,0
"gd05",31.1,"A2","2","FI1","A","A",540.96,296.05,3.82,842.7,NA,842.7,NA,1.87,821,19.86,3.13622,5.879553,1.87472594397077,1120,823.13,NA,336.874606327214,1.411195986659,0.00808577813878564,2,0.810306804605,470.087382168959,133.212775841745,0.283378752322829,0.763273819434698,0
"gd05",20.1,"A3","2","FI1","A","A",527.29,296.7,3.49,839.3,NA,839.3,NA,11.8199999999999,821,19.86,2.86529,5.892462,2.05649759710186,1120,822.81,"May be error in tare. Check original data sheet.",358.545269055155,0.563764634178746,0.563764634178746,2,141.42135623731,416.922943552618,58.3776744974624,0.140020297276096,58.3776744974624,0
"gd05",31.1,"B1","2","FI2","B","B",537.92,301.66,3.94,845.4,NA,845.4,NA,1.88,858.47,19.86,3.3823718,5.9909676,1.77123271900505,1120,817.4,NA,431.088519931704,1.411195986659,0.00808577813878564,2,0.810306804605,556.947357016248,125.858837084543,0.225979772592532,0.721137703828442,0
"gd05",31.1,"B2","2","FI2","B","B",537.39,310.41,3.51,853.2,NA,853.2,NA,1.8900000000001,858.47,19.86,3.0132297,6.1647426,2.04589202077757,1120,809.08,NA,290.624354604163,1.411195986659,0.00808577813878564,2,0.810306804605,435.999712552753,145.375357948589,0.333429939890155,0.832962184084555,0
"gd05",20.1,"B3","2","FI2","B","B",537.31,302.25,3.45,847.9,NA,847.9,NA,4.88999999999999,858.47,19.86,2.9617215,6.002685,2.02675538533924,1120,817.3,NA,348.01677099711,0.563764634178746,0.563764634178746,2,141.42135623731,405.550155105145,57.5333841080352,0.141865027996645,57.5333841080352,0
"gd05",31.1,"C1","2","FI3","C","C",536.09,496.42,3.42,1037.8,NA,1037.8,NA,1.86999999999989,799.27,19.86,2.7335034,9.8589012,3.60669066663681,1120,623.16,NA,438.660273056157,1.411195986659,0.00808577813878564,2,0.810306804605,694.941612123546,256.281339067389,0.368781109947158,1.46842399524945,0
"gd05",31.1,"C2","2","FI3","C","C",536.44,480.16,3.6,1022.1,NA,1022.1,NA,1.89999999999986,799.27,19.86,2.877372,9.5359776,3.31412747465396,1120,639.24,NA,482.649177443077,1.411195986659,0.00808577813878564,2,0.810306804605,718.141795343781,235.492617900704,0.327919387825035,1.3493101452017,0
"gd05",31.1,"C3","2","FI3","C","C",537.69,506.59,3.09,1049.3,NA,1049.3,NA,1.93000000000006,799.27,19.86,2.4697443,10.0608774,4.07365143023106,1120,613.32,NA,484.436205790657,1.411195986659,0.00808577813878564,2,0.810306804605,773.898469103334,289.462263312677,0.374031316599008,1.65854187711959,0
"gd06",31.1,"L1","2","Cellulose","Cellulose","Cellulose",537.98,296.94,1.56,838.3,NA,838.3,NA,1.81999999999994,945.69,19.86,1.4752764,5.8972284,3.99737188231304,1120,824.5,NA,447.309618579046,1.411195986659,0.00808577813878553,2,0.810306804604989,731.351670819916,284.04205224087,0.388379576575564,1.62748550748251,0
"gd06",31.1,"L3","2","Cellulose","Cellulose","Cellulose",537.02,322.27,1.75,863.3,NA,863.3,NA,2.25999999999999,945.69,19.86,1.6549575,6.4002822,3.86733931233884,1120,798.98,NA,378.548376008141,1.411195986659,0.00808577813878553,2,0.810306804604989,653.35067795281,274.80230194467,0.420604602119228,1.57454419269764,0
"gd06",31.1,"E1","2","Ethanol","Ethanol","Ethanol",539.62,308.28,1.44,851.1,NA,851.1,NA,1.75999999999999,1000,19.86,1.44,6.1224408,4.251695,1120,813.28,NA,611.012891251963,1.411195986659,0.00808577813878553,2,0.810306804604989,913.126432062544,302.113540810581,0.33085619931971,1.731030336545,0
"gd06",31.1,"E2","2","Ethanol","Ethanol","Ethanol",537.6,300.31,1.48,841.2,NA,841.2,NA,1.80999999999995,1000,19.86,1.48,5.9641566,4.02983554054054,1120,821.21,NA,605.928052084793,1.411195986659,0.00808577813878553,2,0.810306804604989,892.276880972336,286.348828887543,0.320919251629048,1.64070272490451,0
"gd06",31.1,"E3","2","Ethanol","Ethanol","Ethanol",536.89,331.33,1.52,871.6,NA,871.6,NA,1.86000000000001,1000,19.86,1.52,6.5802138,4.32908802631579,1120,790.15,NA,646.638575769542,1.411195986659,0.00808577813878553,2,0.810306804604989,954.251448308835,307.612872539293,0.322360393672399,1.76254004652882,0
"gd06",31.1,"A1","2","FI1","A","A",538.12,281.87,3.89,826.2,NA,826.2,NA,2.32000000000005,821,19.86,3.19369,5.5979382,1.75281201368949,1120,837.24,NA,372.74057699393,1.411195986659,0.00808577813878553,2,0.810306804604989,497.290490341679,124.549913347749,0.250457058332591,0.713637918514156,0
"gd06",31.1,"A2","2","FI1","A","A",540.96,296.05,3.82,842.7,NA,842.7,NA,1.87,821,19.86,3.13622,5.879553,1.87472594397077,1120,823.13,NA,336.874606327214,1.411195986659,0.00808577813878553,2,0.810306804604989,470.087382168959,133.212775841745,0.283378752322829,0.763273819434687,0
"gd06",31.1,"A3","2","FI1","A","A",527.29,296.7,3.49,839.3,NA,839.3,NA,11.8199999999999,821,19.86,2.86529,5.892462,2.05649759710186,1120,822.81,"May be error in tare. Check original data sheet.",269.109351431265,1.411195986659,0.00808577813878553,2,0.810306804604989,415.238311934993,146.128960503727,0.351915890956142,0.83728012654135,0
"gd06",31.1,"B1","2","FI2","B","B",537.92,301.66,3.94,845.4,NA,845.4,NA,1.88,858.47,19.86,3.3823718,5.9909676,1.77123271900505,1120,817.4,NA,431.088519931704,1.411195986659,0.00808577813878553,2,0.810306804604989,556.947357016248,125.858837084543,0.225979772592532,0.721137703828433,0
"gd06",31.1,"B2","2","FI2","B","B",537.39,310.41,3.51,853.2,NA,853.2,NA,1.8900000000001,858.47,19.86,3.0132297,6.1647426,2.04589202077757,1120,809.08,NA,290.624354604163,1.411195986659,0.00808577813878553,2,0.810306804604989,435.999712552753,145.375357948589,0.333429939890155,0.832962184084544,0
"gd06",31.1,"B3","2","FI2","B","B",537.31,302.25,3.45,847.9,NA,847.9,NA,4.88999999999999,858.47,19.86,2.9617215,6.002685,2.02675538533924,1120,817.3,NA,259.066864736545,1.411195986659,0.00808577813878553,2,0.810306804604989,403.082426958611,144.015562222067,0.357285638346259,0.82517091578257,0
"gd06",31.1,"C1","2","FI3","C","C",536.09,496.42,3.42,1037.8,NA,1037.8,NA,1.86999999999989,799.27,19.86,2.7335034,9.8589012,3.60669066663681,1120,623.16,NA,438.660273056157,1.411195986659,0.00808577813878553,2,0.810306804604989,694.941612123546,256.281339067389,0.368781109947158,1.46842399524943,0
"gd06",31.1,"C2","2","FI3","C","C",536.44,480.16,3.6,1022.1,NA,1022.1,NA,1.89999999999986,799.27,19.86,2.877372,9.5359776,3.31412747465396,1120,639.24,NA,482.649177443076,1.411195986659,0.00808577813878553,2,0.810306804604989,718.141795343781,235.492617900704,0.327919387825035,1.34931014520168,0
"gd06",31.1,"C3","2","FI3","C","C",537.69,506.59,3.09,1049.3,NA,1049.3,NA,1.93000000000006,799.27,19.86,2.4697443,10.0608774,4.07365143023106,1120,613.32,NA,484.436205790658,1.411195986659,0.00808577813878553,2,0.810306804604989,773.898469103334,289.462263312677,0.374031316599008,1.65854187711957,0
"gd07",31.1,"L1","2","Cellulose","Cellulose","Cellulose",537.98,296.94,1.56,838.3,NA,838.3,NA,1.81999999999994,945.69,19.86,1.4752764,5.8972284,3.99737188231304,1120,824.5,NA,380.245532003502,0.753200188897402,0.139543322360852,2,26.2007447595315,531.847810797628,151.602278794126,0.285048233190551,28.0869362119744,0
"gd07",31.1,"L3","2","Cellulose","Cellulose","Cellulose",537.02,322.27,1.75,863.3,NA,863.3,NA,2.25999999999999,945.69,19.86,1.6549575,6.4002822,3.86733931233884,1120,798.98,NA,428.401185292626,0.753200188897402,0.139543322360852,2,26.2007447595315,575.071915432806,146.670730140179,0.255047631790179,27.1732817895515,0
"gd07",31.1,"E1","2","Ethanol","Ethanol","Ethanol",539.62,308.28,1.44,851.1,NA,851.1,NA,1.75999999999999,1000,19.86,1.44,6.1224408,4.251695,1120,813.28,NA,683.226274879754,0.753200188897402,0.139543322360852,2,26.2007447595315,844.473881986206,161.247607106452,0.190944457307782,29.873899595419,0
"gd07",31.1,"E2","2","Ethanol","Ethanol","Ethanol",537.6,300.31,1.48,841.2,NA,841.2,NA,1.80999999999995,1000,19.86,1.48,5.9641566,4.02983554054054,1120,821.21,NA,737.025698611288,0.753200188897402,0.139543322360852,2,26.2007447595315,889.859177481408,152.833478870121,0.171750185577328,28.315037255532,0
"gd07",31.1,"E3","2","Ethanol","Ethanol","Ethanol",536.89,331.33,1.52,871.6,NA,871.6,NA,1.86000000000001,1000,19.86,1.52,6.5802138,4.32908802631579,1120,790.15,NA,693.649702182442,0.753200188897402,0.139543322360852,2,26.2007447595315,857.832477568873,164.182775386432,0.191392585008825,30.4176901301454,0
"gd07",31.1,"A1","2","FI1","A","A",538.12,281.87,3.89,826.2,NA,826.2,NA,2.32000000000005,821,19.86,3.19369,5.5979382,1.75281201368949,1120,837.24,NA,390.724492031935,0.753200188897402,0.139543322360852,2,26.2007447595315,457.200742777784,66.476250745849,0.145398387460973,12.3158716950779,0
"gd07",31.1,"A2","2","FI1","A","A",540.96,296.05,3.82,842.7,NA,842.7,NA,1.87,821,19.86,3.13622,5.879553,1.87472594397077,1120,823.13,NA,397.713742609433,0.753200188897402,0.139543322360852,2,26.2007447595315,468.813638638116,71.0998960286829,0.151659188574857,13.1724817088502,0
"gd07",31.1,"A3","2","FI1","A","A",527.29,296.7,3.49,839.3,NA,839.3,NA,11.8199999999999,821,19.86,2.86529,5.892462,2.05649759710186,1120,822.81,"May be error in tare. Check original data sheet.",395.627376038112,0.753200188897402,0.139543322360852,2,26.2007447595315,473.62105069089,77.9936746527783,0.164675270533279,14.4496730678098,0
"gd07",31.1,"B1","2","FI2","B","B",537.92,301.66,3.94,845.4,NA,845.4,NA,1.88,858.47,19.86,3.3823718,5.9909676,1.77123271900505,1120,817.4,NA,417.782343414911,0.753200188897402,0.139543322360852,2,26.2007447595315,484.957208396576,67.1748649816647,0.138517097629637,12.4453020284093,0
"gd07",31.1,"B2","2","FI2","B","B",537.39,310.41,3.51,853.2,NA,853.2,NA,1.8900000000001,858.47,19.86,3.0132297,6.1647426,2.04589202077757,1120,809.08,NA,395.440028622913,0.753200188897402,0.139543322360852,2,26.2007447595315,473.031481619557,77.5914529966443,0.164030209429165,14.3751545705367,0
"gd07",31.1,"B3","2","FI2","B","B",537.31,302.25,3.45,847.9,NA,847.9,NA,4.88999999999999,858.47,19.86,2.9617215,6.002685,2.02675538533924,1120,817.3,NA,341.277451802622,0.753200188897402,0.139543322360852,2,26.2007447595315,418.14313856427,76.8656867616485,0.18382625391289,14.2406938611775,0
"gd07",31.1,"C1","2","FI3","C","C",536.09,496.42,3.42,1037.8,NA,1037.8,NA,1.86999999999989,799.27,19.86,2.7335034,9.8589012,3.60669066663681,1120,623.16,NA,455.542169723832,0.753200188897402,0.139543322360852,2,26.2007447595315,592.327672815742,136.785503091911,0.230928773666229,25.3418730287198,0
"gd07",31.1,"C2","2","FI3","C","C",536.44,480.16,3.6,1022.1,NA,1022.1,NA,1.89999999999986,799.27,19.86,2.877372,9.5359776,3.31412747465396,1120,639.24,NA,543.94806749378,0.753200188897402,0.139543322360852,2,26.2007447595315,669.637968799894,125.689901306114,0.187698289467325,23.2862214773712,0
"gd07",31.1,"C3","2","FI3","C","C",537.69,506.59,3.09,1049.3,NA,1049.3,NA,1.93000000000006,799.27,19.86,2.4697443,10.0608774,4.07365143023106,1120,613.32,NA,528.02453948549,0.753200188897402,0.139543322360852,2,26.2007447595315,682.519757348139,154.495217862649,0.226360066795611,28.6229030571237,0
"gd08",20.1,"L1","2","Cellulose","Cellulose","Cellulose",537.98,296.94,1.56,838.3,NA,838.3,NA,1.81999999999994,945.69,19.86,1.4752764,5.8972284,3.99737188231304,1120,824.5,NA,391.931224788706,0.809117875772882,0.00273681730579045,2,0.478353558545365,554.788477864808,162.857253076101,0.293548369466654,0.550859846183004,0
"gd08",31.1,"L3","2","Cellulose","Cellulose","Cellulose",537.02,322.27,1.75,863.3,NA,863.3,NA,2.25999999999999,945.69,19.86,1.6549575,6.4002822,3.86733931233884,1120,798.98,NA,400.915135751805,0.894349671731528,0.186281942621832,2,29.4563142367971,575.071915432806,174.156779681001,0.302843479236729,36.2746968721178,0
"gd08",31.1,"E1","2","Ethanol","Ethanol","Ethanol",539.62,308.28,1.44,851.1,NA,851.1,NA,1.75999999999999,1000,19.86,1.44,6.1224408,4.251695,1120,813.28,NA,620.451663214008,0.894349671731528,0.186281942621832,2,29.4563142367971,811.917022103866,191.465358889858,0.235818875177326,39.8798592162906,0
"gd08",31.1,"E2","2","Ethanol","Ethanol","Ethanol",537.6,300.31,1.48,841.2,NA,841.2,NA,1.80999999999995,1000,19.86,1.48,5.9641566,4.02983554054054,1120,821.21,NA,708.384751861344,0.894349671731528,0.186281942621832,2,29.4563142367971,889.859177481408,181.474425620064,0.203936117323301,37.7988717491639,0
"gd08",31.1,"E3","2","Ethanol","Ethanol","Ethanol",536.89,331.33,1.52,871.6,NA,871.6,NA,1.86000000000001,1000,19.86,1.52,6.5802138,4.32908802631579,1120,790.15,NA,662.881900769658,0.894349671731528,0.186281942621832,2,29.4563142367971,857.832477568873,194.950576799215,0.227259496343286,40.6057868742709,0
"gd08",31.1,"A1","2","FI1","A","A",538.12,281.87,3.89,826.2,NA,826.2,NA,2.32000000000005,821,19.86,3.19369,5.5979382,1.75281201368949,1120,837.24,NA,378.266863168001,0.894349671731528,0.186281942621832,2,29.4563142367971,457.200742777784,78.9338796097824,0.172646000376572,16.4409479839358,0
"gd08",31.1,"A2","2","FI1","A","A",540.96,296.05,3.82,842.7,NA,842.7,NA,1.87,821,19.86,3.13622,5.879553,1.87472594397077,1120,823.13,NA,384.389644047137,0.894349671731528,0.186281942621832,2,29.4563142367971,468.813638638116,84.4239945909786,0.180080073686053,17.5844708321462,0
"gd08",20.1,"A3","2","FI1","A","A",527.29,296.7,3.49,839.3,NA,839.3,NA,11.8199999999999,821,19.86,2.86529,5.892462,2.05649759710186,1120,822.81,"May be error in tare. Check original data sheet.",373.249546834688,0.809117875772882,0.00273681730579045,2,0.478353558545365,457.033482751057,83.7839359163694,0.183321220607388,0.283396687465501,0
"gd08",31.1,"B1","2","FI2","B","B",537.92,301.66,3.94,845.4,NA,845.4,NA,1.88,858.47,19.86,3.3823718,5.9909676,1.77123271900505,1120,817.4,NA,400.756144624126,0.894349671731528,0.186281942621832,2,29.4563142367971,480.519558561805,79.7634139376791,0.165994104748641,16.6137296944416,0
"gd08",31.1,"B2","2","FI2","B","B",537.39,310.41,3.51,853.2,NA,853.2,NA,1.8900000000001,858.47,19.86,3.0132297,6.1647426,2.04589202077757,1120,809.08,NA,380.899414289216,0.894349671731528,0.186281942621832,2,29.4563142367971,473.031481619557,92.1320673303412,0.194769420028665,19.189966768628,0
"gd08",20.1,"B3","2","FI2","B","B",537.31,302.25,3.45,847.9,NA,847.9,NA,4.88999999999999,858.47,19.86,2.9617215,6.002685,2.02675538533924,1120,817.3,NA,321.879074878206,0.809117875772882,0.00273681730579045,2,0.478353558545365,404.451280925383,82.5722060471768,0.204158596947083,0.279298046988943,0
"gd08",20.1,"C1","2","FI3","C","C",536.09,496.42,3.42,1037.8,NA,1037.8,NA,1.86999999999989,799.27,19.86,2.7335034,9.8589012,3.60669066663681,1120,623.16,NA,463.595593593177,0.809117875772882,0.00273681730579045,2,0.478353558545365,610.536071476312,146.940477883135,0.240674523174076,0.497021824425203,0
"gd08",31.1,"C2","2","FI3","C","C",536.44,480.16,3.6,1022.1,NA,1022.1,NA,1.89999999999986,799.27,19.86,2.877372,9.5359776,3.31412747465396,1120,639.24,NA,520.393818798222,0.894349671731528,0.186281942621832,2,29.4563142367971,669.637968799894,149.244150001672,0.222872890957995,31.0857051397244,0
"gd08",31.1,"C3","2","FI3","C","C",537.69,506.59,3.09,1049.3,NA,1049.3,NA,1.93000000000006,799.27,19.86,2.4697443,10.0608774,4.07365143023106,1120,613.32,NA,533.369597280648,0.894349671731528,0.186281942621832,2,29.4563142367971,716.817171267346,183.447573986698,0.255919614289316,38.2098540779279,0
"gd09",31.1,"L1","2","Cellulose","Cellulose","Cellulose",537.98,296.94,1.56,838.3,NA,838.3,NA,1.81999999999994,945.69,19.86,1.4752764,5.8972284,3.99737188231304,1120,824.5,NA,371.800081285044,0.894349671731528,0.186281942621832,2,29.4563142367971,551.812580315029,180.012499029985,0.326220360773972,37.4943705749831,0
"gd09",31.1,"L3","2","Cellulose","Cellulose","Cellulose",537.02,322.27,1.75,863.3,NA,863.3,NA,2.25999999999999,945.69,19.86,1.6549575,6.4002822,3.86733931233884,1120,798.98,NA,400.915135751805,0.894349671731528,0.186281942621832,2,29.4563142367971,575.071915432806,174.156779681001,0.302843479236729,36.2746968721178,0
"gd09",31.1,"E1","2","Ethanol","Ethanol","Ethanol",539.62,308.28,1.44,851.1,NA,851.1,NA,1.75999999999999,1000,19.86,1.44,6.1224408,4.251695,1120,813.28,NA,620.451663214008,0.894349671731528,0.186281942621832,2,29.4563142367971,811.917022103866,191.465358889858,0.235818875177326,39.8798592162906,0
"gd09",31.1,"E2","2","Ethanol","Ethanol","Ethanol",537.6,300.31,1.48,841.2,NA,841.2,NA,1.80999999999995,1000,19.86,1.48,5.9641566,4.02983554054054,1120,821.21,NA,708.384751861344,0.894349671731528,0.186281942621832,2,29.4563142367971,889.859177481408,181.474425620064,0.203936117323301,37.7988717491639,0
"gd09",31.1,"E3","2","Ethanol","Ethanol","Ethanol",536.89,331.33,1.52,871.6,NA,871.6,NA,1.86000000000001,1000,19.86,1.52,6.5802138,4.32908802631579,1120,790.15,NA,662.881900769657,0.894349671731528,0.186281942621832,2,29.4563142367971,857.832477568873,194.950576799215,0.227259496343286,40.6057868742709,0
"gd09",31.1,"A1","2","FI1","A","A",538.12,281.87,3.89,826.2,NA,826.2,NA,2.32000000000005,821,19.86,3.19369,5.5979382,1.75281201368949,1120,837.24,NA,378.266863168001,0.894349671731528,0.186281942621832,2,29.4563142367971,457.200742777784,78.9338796097824,0.172646000376572,16.4409479839358,0
"gd09",31.1,"A2","2","FI1","A","A",540.96,296.05,3.82,842.7,NA,842.7,NA,1.87,821,19.86,3.13622,5.879553,1.87472594397077,1120,823.13,NA,384.389644047137,0.894349671731528,0.186281942621832,2,29.4563142367971,468.813638638116,84.4239945909786,0.180080073686053,17.5844708321462,0
"gd09",31.1,"A3","2","FI1","A","A",527.29,296.7,3.49,839.3,NA,839.3,NA,11.8199999999999,821,19.86,2.86529,5.892462,2.05649759710186,1120,822.81,"May be error in tare. Check original data sheet.",361.879949435148,0.894349671731528,0.186281942621832,2,29.4563142367971,454.489614635789,92.6096652006409,0.203766295682806,19.2894444806277,0
"gd09",31.1,"B1","2","FI2","B","B",537.92,301.66,3.94,845.4,NA,845.4,NA,1.88,858.47,19.86,3.3823718,5.9909676,1.77123271900505,1120,817.4,NA,400.756144624126,0.894349671731528,0.186281942621832,2,29.4563142367971,480.519558561805,79.7634139376791,0.165994104748641,16.6137296944416,0
"gd09",31.1,"B2","2","FI2","B","B",537.39,310.41,3.51,853.2,NA,853.2,NA,1.8900000000001,858.47,19.86,3.0132297,6.1647426,2.04589202077757,1120,809.08,NA,380.899414289216,0.894349671731528,0.186281942621832,2,29.4563142367971,473.031481619557,92.1320673303412,0.194769420028665,19.189966768628,0
"gd09",31.1,"B3","2","FI2","B","B",537.31,302.25,3.45,847.9,NA,847.9,NA,4.88999999999999,858.47,19.86,2.9617215,6.002685,2.02675538533924,1120,817.3,NA,310.719946580526,0.894349671731528,0.186281942621832,2,29.4563142367971,401.990239307528,91.2702927270017,0.227046041924363,19.0104698086734,0
"gd09",31.1,"C1","2","FI3","C","C",536.09,496.42,3.42,1037.8,NA,1037.8,NA,1.86999999999989,799.27,19.86,2.7335034,9.8589012,3.60669066663681,1120,623.16,NA,434.838606542418,0.894349671731528,0.186281942621832,2,29.4563142367971,597.257670678561,162.419064136143,0.271941361509203,33.8298763251328,0
"gd09",31.1,"C2","2","FI3","C","C",536.44,480.16,3.6,1022.1,NA,1022.1,NA,1.89999999999986,799.27,19.86,2.877372,9.5359776,3.31412747465396,1120,639.24,NA,520.393818798222,0.894349671731528,0.186281942621832,2,29.4563142367971,669.637968799894,149.244150001672,0.222872890957995,31.0857051397244,0
