"id","elapsed.time","xCH4","vBg","vCH4","cvBg","cvCH4","rvBg","rvCH4"
"C1",0,0.6,0,0,0,0,NA,NA
"C1",0.725694444444444,0.6,202.090539858709,121.466349913078,202.090539858709,121.466349913078,278.478830044536,167.379467822806
"C1",1.60416666666667,0.6,306.957436024901,184.496510122094,509.04797588361,305.962860035172,349.421903459176,210.019742747681
"C1",2.97708333333333,0.6,387.263076622866,232.764148219781,896.311052506475,538.727008254953,282.073257631222,169.539895516684
"C1",3.71875,0.6,153.287365077924,92.133242539836,1049.5984175844,630.860250794789,206.679593363493,124.224596682925
"C1",5.68888888888889,0.6,193.688981839408,116.416600494322,1243.28739942381,747.276851289111,98.3123489068547,59.0905550623279
"C1",7.81527777777778,0.6,129.127488957349,77.6119692097233,1372.41488838116,824.888820498835,60.7261868382047,36.499423795559
"C1",10.8388888888889,0.6,104.882353276088,63.0394506919879,1477.29724165724,887.928271190823,34.6877787592022,20.8490604034136
"C1",13.8597222222222,0.6,72.6052980784864,43.6393536684626,1549.90253973573,931.567624859285,24.0348572949472,14.44613086956
"C1",18.2409722222222,0.6,64.5605436288452,38.8040607367495,1614.46308336458,970.371685596035,14.7356447654996,8.85684695845923
"C1",21.8006944444444,0.6,48.4098119918058,29.0966769980133,1662.87289535638,999.468362594048,13.599322916153,8.17386166155661
"C1",27.9395833333333,0.6,56.4539142184045,33.9315779116124,1719.32680957479,1033.39994050566,9.19611272336001,5.52731585890519
"C1",31.7576388888889,0.6,40.3570448107561,24.2565680207906,1759.68385438554,1057.65650852645,10.5700517510893,6.35312076208411
"C1",49.9388888888889,0.6,96.6916132753693,58.1164132669314,1856.37546766091,1115.77292179338,5.31820492404919,3.19650262038812
"C1",80.8354166666667,0.6,112.839312559925,67.8219744127439,1969.21478022084,1183.59489620613,3.65216808087684,2.19513256960624
"C1",129.899305555556,0.6,144.967074254225,87.1323387010094,2114.18185447506,1270.72723490714,2.95465927257664,1.77589548391346
"C2",0,0.6,0,0,0,0,NA,NA
"C2",0.725694444444444,0.6,182.039623749508,109.414763560244,182.039623749508,109.414763560244,250.848859520853,150.772497154786
"C2",1.60416666666667,0.6,347.346572343977,208.772366717113,529.386196093484,318.187130277357,395.398469703815,237.653919425014
"C2",2.97708333333333,0.6,363.059134333959,218.216388956058,892.445330427444,536.403519233415,264.443679029288,158.943652046901
"C2",3.71875,0.6,153.287365077924,92.133242539836,1045.73269550537,628.536761773251,206.679593363493,124.224596682925
"C2",5.68888888888889,0.6,201.759356082709,121.267292181581,1247.49205158808,749.804053954832,102.40869677797,61.5526615232559
"C2",7.81527777777778,0.6,121.057020897521,72.761221134119,1368.5490724856,822.565275088951,56.9308001608196,34.2182098083381
"C2",10.8388888888889,0.6,104.882353276088,63.0394506919879,1473.43142576168,885.604725780939,34.6877787592022,20.8490604034136
"C2",13.8597222222222,0.6,56.4707873943528,33.9417195199,1529.90221315604,919.546445300839,18.6937778960616,11.2358795652083
"C2",18.2409722222222,0.6,80.7006795360909,48.5050759209576,1610.60289269213,968.051521221797,18.4195559568824,11.0710586980788
"C2",21.8006944444444,0.6,40.3415099931792,24.2472308316824,1650.94440268531,992.298752053479,11.3327690967963,6.8115513846318
"C2",27.9395833333333,0.6,72.5836039950784,43.6263144577795,1723.52800668039,1035.92506651126,11.8235735014607,7.10654896144825
"C2",31.7576388888889,0.6,40.3570448107561,24.2565680207906,1763.88505149114,1060.18163453205,10.5700517510893,6.35312076208411
"C2",49.9388888888889,0.6,120.864516594189,72.6455165836505,1884.74956808533,1132.8271511157,6.64775615506023,3.99562827548439
"C2",80.8354166666667,0.6,96.7194107656627,58.1331209252169,1981.46897885099,1190.96027204092,3.13042978360914,1.88154220251989
"C2",129.899305555556,0.6,144.967074254225,87.1323387010094,2126.43605310522,1278.09261074193,2.95465927257664,1.77589548391346
"C3",0,0.6,0,0,0,0,NA,NA
"C3",0.725694444444444,0.6,28.6045871919013,17.1927632010871,28.6045871919013,17.1927632010871,39.4168474223329,23.6914631670482
"C3",1.60416666666667,0.6,476.591808564964,286.455107821138,505.196395756865,303.647871022225,542.523481686599,326.083284792442
"C3",2.97708333333333,0.6,354.991153570945,213.367135868123,860.18754932781,517.015006890348,258.567152828609,155.411570890287
"C3",3.71875,0.6,185.558389304872,111.529714653496,1045.74593863268,628.544721543844,250.191086703199,150.377143353028
