"method","descrip","time.d","mean","se","sd","n"
"grav","Cellulose",0.874305555555556,1.20239636958157,0.444356320045427,0.769647722983017,3
"grav","Cellulose",2.01388888888889,12.6009822759967,3.33722019915633,5.78023494098389,3
"grav","Cellulose",2.85,54.8335035262503,4.69973531633117,8.14018035001137,3
"grav","Cellulose",4.15138888888889,156.648981711854,6.41061345027606,11.1035082035626,3
"grav","Cellulose",5.14513888888889,243.345968380227,6.96707116324539,12.067321234689,3
"grav","Cellulose",5.93194444444444,289.103588169263,7.74079724162584,13.407454113585,3
"grav","Cellulose",9.11111111111111,334.457456961636,6.08556695683756,10.540511162105,3
"grav","Cellulose",20.9194444444444,371.893628166832,7.87968776157646,13.6480195508291,3
"grav","Ethanol",0,0,0,0,3
"grav","Ethanol",0.874305555555556,25.8331157713812,2.31671707470371,4.01267168014917,3
"grav","Ethanol",2.01388888888889,90.2668002676924,2.96429559111189,5.1343105724582,3
"grav","Ethanol",2.85,157.673642946331,2.84671501579837,4.93065504203201,3
"grav","Ethanol",4.15138888888889,350.737263381264,8.98013220663077,15.5540452405701,3
"grav","Ethanol",5.14513888888889,549.650485757305,13.1936677846429,22.8521029411862,3
"grav","Ethanol",5.93194444444444,654.6864685403,9.64969554362333,16.7137629591266,3
"grav","Ethanol",9.11111111111111,691.025391525235,4.19587596112192,7.26747034692006,3
"grav","Ethanol",20.9194444444444,740.267337967801,12.3889859294184,21.4583530840087,3
"grav","HS1",0,0,0,0,3
"grav","HS1",0.874305555555556,15.2643876504871,0.289503745921577,0.501435196917682,3
"grav","HS1",2.01388888888889,45.1505526219282,0.832935777240739,1.44268708562283,3
"grav","HS1",2.85,68.4163393601747,1.97518578354365,3.42112213148534,3
"grav","HS1",4.15138888888889,113.320025076397,4.72022321773265,8.1756664361792,3
"grav","HS1",5.14513888888889,160.564617354336,4.93106167827667,8.54084936203105,3
"grav","HS1",5.93194444444444,198.411612876255,7.23609428038998,12.533282941994,3
"grav","HS1",7.13194444444444,249.910219548753,7.97306960866493,13.809761654491,3
"grav","HS1",8.19375,277.424167746385,2.07293109744976,3.5904219813725,3
"grav","HS1",9.11111111111111,294.078374905712,2.63916910472706,4.57117497915334,3
