"id","date","day","time.orig","time","vol","pres.init","pres.resid","mass.init","mass.final","notes","date.time","start.time","time.d","xCH4","vol.hs","temperature","pres.init.abs","pres.resid.abs","rh.resid","pres.resid.prev","rh.resid.prev","temp.prev","xCH4.prev","vBg","vCH4","cvBg","cvCH4","rvBg","rvCH4"
"C1-2","22022017",8,1709,"1709",232,120.2,0.4,409.05,408.84,NA,2017-02-22 17:09:00,2017-02-14 12:30:00,8.19375,0.711857038272635,173.874,30,221.525,101.725,0.459203250197495,101.925,0.402985074626866,30,0.712863052543786,180.956673845637,128.815281899422,1332.59021936618,873.96099083763,170.42355156162,121.317204666558
"C1-2","23022017",9,1510,"1510",75,38.1,0.4,408.82,408.75,NA,2017-02-23 15:10:00,2017-02-14 12:30:00,9.11111111111111,0.710987878787879,173.874,30,139.425,101.725,0.72960372960373,101.725,0.459203250197495,30,0.711857038272635,54.7186712700721,38.9043120163998,1387.30889063626,912.86530285403,59.6479081218045,42.4089396696561
"C1-2","26022017",12,1128,"1128",70,37.4,0.3,408.71,408.65,NA,2017-02-26 11:28:00,2017-02-14 12:30:00,11.9569444444444,0.708291576313595,173.874,30,138.725,101.625,0.732564426022707,101.725,0.72960372960373,30,0.710987878787879,55.417237776296,39.251562699518,1442.72612841255,952.116865553548,19.4731142991377,13.792642822671
"C1-2","07032017",21,1034,"1034",84,46.2,0.2,408.5,408.43,NA,2017-03-07 10:34:00,2017-02-14 12:30:00,20.9194444444444,0.6998,173.874,30,147.525,101.525,0.688188442636841,101.625,0.732564426022707,30,0.708291576313595,69.1951538284482,48.422768649148,1511.921282241,1000.5396342027,7.72051925561486,5.40281937507928
"C1-3","14022017",0,1230,"1230",0,0,0,384.725,384.725,NA,2017-02-14 12:30:00,2017-02-14 12:30:00,0,0,177.144,30,101.325,101.325,1,101.325,1,20,0,-8.33262434259626,0,-8.33262434259626,0,NA,NA
"C1-3","15022017",1,935,"0929",159,77.7,0.1,384.71,384.54,NA,2017-02-15 09:29:00,2017-02-14 12:30:00,0.874305555555556,0.4681,177.144,30,179.025,101.425,0.566540985895825,101.325,1,30,0,122.374546854336,57.2835253825145,114.041922511739,57.2835253825145,139.967710460876,65.5188852667362
"C1-3","16022017",2,1250,"1250",182,85.9,0.5,384.51,384.29,NA,2017-02-16 12:50:00,2017-02-14 12:30:00,2.01388888888889,0.5489,177.144,30,187.225,101.825,0.543864334357057,101.425,0.566540985895825,30,0.4681,132.223599351692,72.5775336841435,246.265521863431,129.861059066658,116.028021368943,63.687780929413
"C1-3","17022017",3,858,"0854",140,70,0.5,384.27,384.12,NA,2017-02-17 08:54:00,2017-02-14 12:30:00,2.85,0.5917,177.144,30,171.325,101.825,0.594338246023639,101.825,0.543864334357057,30,0.5489,106.399531333445,62.9566026899992,352.665053196876,192.817661756657,127.25525342206,75.2969334498329
"C1-3","18022017",4,1608,"1608",243,118.4,0.6,384.12,383.87,NA,2017-02-18 16:08:00,2017-02-14 12:30:00,4.15138888888889,0.6807,177.144,30,219.725,101.925,0.46387529866879,101.825,0.594338246023639,30,0.5917,182.966297647254,124.545158808486,535.63135084413,317.362820565143,140.593099579534,95.7017228837886
"C1-3","19022017",5,1559,"1559",225,109.4,0.3,383.85,383.62,NA,2017-02-19 15:59:00,2017-02-14 12:30:00,5.14513888888889,0.7167,177.144,30,210.725,101.625,0.482263613714557,101.925,0.46387529866879,30,0.6807,167.758827271765,120.232751505674,703.390178115895,437.595572070817,168.813914235739,120.988932332754
"C1-3","20022017",6,1052,"1052",185,90.5,0.3,383.61,383.43,NA,2017-02-20 10:52:00,2017-02-14 12:30:00,5.93194444444444,0.7271,177.144,30,191.825,101.625,0.529779747165385,101.625,0.482263613714557,30,0.7167,138.587969441633,100.767312581011,841.978147557528,538.362884651829,176.140049422729,128.071429935266
"C1-3","21022017",7,1540,"1540",190,93,0.4,383.34,383.16,NA,2017-02-21 15:40:00,2017-02-14 12:30:00,7.13194444444444,0.725202418682235,177.144,30,194.325,101.725,0.523478708349415,101.625,0.529779747165385,30,0.7271,142.844167618587,103.59093585165,984.822315176115,641.953820503478,119.036806348822,86.3257798763747
"C1-3","22022017",8,1709,"1709",102,49.7,0.3,383.14,383.05,NA,2017-02-22 17:09:00,2017-02-14 12:30:00,8.19375,0.723523366694468,177.144,30,151.025,101.625,0.672901837444132,101.725,0.523478708349415,30,0.725202418682235,74.4485469488664,53.8652633339549,1059.27086212498,695.819083837433,70.1150474861789,50.7298752131427
"C1-3","23022017",9,1510,"1510",80,38.7,0.4,383.04,382.96,NA,2017-02-23 15:10:00,2017-02-14 12:30:00,9.11111111111111,0.722072727272727,177.144,30,140.025,101.725,0.726477414747367,101.625,0.672901837444132,30,0.723523366694468,58.2839853469036,42.0852762557623,1117.55484747188,737.904360093196,63.5343973501447,45.8764555702481
"C1-3","26022017",12,1128,"1128",80,39,0.1,382.94,382.86,NA,2017-02-26 11:28:00,2017-02-14 12:30:00,11.9569444444444,0.717572560467056,177.144,30,140.325,101.425,0.722786388740424,101.725,0.726477414747367,30,0.722072727272727,58.9584184205626,42.3069432671311,1176.51326589245,780.211303360327,20.7174530321157,14.8662758186112
"C1-3","07032017",21,1034,"1034",85,42.4,0.2,382.74,382.66,NA,2017-03-07 10:34:00,2017-02-14 12:30:00,20.9194444444444,0.7034,177.144,30,143.725,101.525,0.706383718907636,101.425,0.722786388740424,30,0.717572560467056,64.7610390513445,45.5529148687158,1241.27430494379,825.764218229043,7.22577841577066,5.08261253765308
"C2-1","14022017",0,1230,"1230",0,0,0,396.285,396.285,NA,2017-02-14 12:30:00,2017-02-14 12:30:00,0,0,179.444,30,101.325,101.325,1,101.325,1,20,0,-8.4408133638895,0,-8.4408133638895,0,NA,NA
"C2-1","15022017",1,941,"0929",178,90.8,0.4,396.28,396.09,NA,2017-02-15 09:29:00,2017-02-14 12:30:00,0.874305555555556,0.4892,179.444,30,192.125,101.725,0.529472999349382,101.325,1,30,0,144.863307356741,70.8671299589176,136.422493992851,70.8671299589176,165.689565205486,81.0553352985237
"C2-1","16022017",2,1257,"1250",220,108.3,0.5,396.07,395.79,NA,2017-02-16 12:50:00,2017-02-14 12:30:00,2.01388888888889,0.4903,179.444,30,209.625,101.825,0.485748360166965,101.725,0.529472999349382,30,0.4892,168.946960305209,82.834694637644,305.369454298061,153.701824596562,148.253274125229,72.6885803035999
"C2-1","17022017",3,904,"0854",150,72.4,0.4,395.79,395.61,NA,2017-02-17 08:54:00,2017-02-14 12:30:00,2.85,0.5168,179.444,30,173.725,101.725,0.585551877968053,101.825,0.485748360166965,30,0.4903,111.215007976241,57.4759161221212,416.584462274301,211.177740718683,133.014627479889,68.7419594816068
"C2-1","18022017",4,1613,"1608",206,102.5,0.3,395.61,395.39,NA,2017-02-18 16:08:00,2017-02-14 12:30:00,4.15138888888889,0.6334,179.444,30,203.825,101.625,0.498589476266405,101.725,0.585551877968053,30,0.5168,160.074712950834,101.391323183058,576.659175225135,312.569063901741,123.00298113618,77.9100882516562
"C2-1","19022017",5,1607,"1559",201,100.7,0.5,395.41,395.21,NA,2017-02-19 15:59:00,2017-02-14 12:30:00,5.14513888888889,0.6889,179.444,30,202.025,101.825,0.504021779482737,101.625,0.498589476266405,30,0.6334,156.771505543579,107.999890168972,733.430680768714,420.568954070713,157.757489855174,108.679134761229
"C2-1","20022017",6,1057,"1052",165,84,0.8,395.2,395.03,NA,2017-02-20 10:52:00,2017-02-14 12:30:00,5.93194444444444,0.7098,179.444,30,185.325,102.125,0.551058950492378,101.825,0.504021779482737,30,0.6889,129.845961725135,92.1646636325005,863.276642493849,512.733617703213,165.029289394699,117.137789612357
"C2-1","21022017",7,1545,"1540",242,122.4,0.5,395.04,394.81,NA,2017-02-21 15:40:00,2017-02-14 12:30:00,7.13194444444444,0.709407673060884,179.444,30,223.725,101.825,0.455134651916415,102.125,0.551058950492378,30,0.7098,190.950725870638,135.461910109176,1054.22736836449,648.195527812389,159.125604892198,112.88492509098
"C2-1","22022017",8,1714,"1709",198,99.1,0,394.8,394.61,NA,2017-02-22 17:09:00,2017-02-14 12:30:00,8.19375,0.709060527291261,179.444,30,200.425,101.325,0.505550704752401,101.825,0.455134651916415,30,0.709407673060884,153.604401457397,108.91481789164,1207.83176982188,757.110345704029,144.663399672107,102.575106451251
"C2-1","23022017",9,1514,"1510",90,46,0.2,394.6,394.52,NA,2017-02-23 15:10:00,2017-02-14 12:30:00,9.11111111111111,0.708760606060606,179.444,30,147.325,101.525,0.689122687934838,101.325,0.505550704752401,30,0.709060527291261,70.0285312775798,49.6334642698315,1277.86030109946,806.743809973861,76.3369303858553,54.1046090450851
"C2-1","26022017",12,1131,"1128",100,51.1,0,394.49,394.4,NA,2017-02-26 11:28:00,2017-02-14 12:30:00,11.9569444444444,0.707830191826522,179.444,30,152.425,101.325,0.664753157290471,101.525,0.689122687934838,30,0.708760606060606,79.0936196491063,55.9848519684809,1356.95392074857,862.728661942342,27.7927799645469,19.6725687736975
"C2-1","07032017",21,1038,"1034",45,23.4,0,394.21,394.18,NA,2017-03-07 10:34:00,2017-02-14 12:30:00,20.9194444444444,0.7049,179.444,30,124.725,101.325,0.8123872519543,101.325,0.664753157290471,30,0.707830191826522,35.0542160958182,24.7097169259422,1392.00813684439,887.438378868284,3.91120960622797,2.75701165143009
"C2-2","14022017",0,1230,"1230",0,0,0,407.58,407.58,NA,2017-02-14 12:30:00,2017-02-14 12:30:00,0,0,176.844,30,101.325,101.325,1,101.325,1,20,0,-8.31851273112318,0,-8.31851273112318,0,NA,NA
"C2-2","15022017",1,941,"0929",173,92.2,0.2,407.56,407.34,NA,2017-02-15 09:29:00,2017-02-14 12:30:00,0.874305555555556,0.4764,176.844,30,193.525,101.525,0.52460922361452,101.325,1,30,0,144.965565555397,69.0615954305912,136.647052824274,69.0615954305912,165.806524543107,78.9902282923363
"C2-2","16022017",2,1257,"1250",226,110.9,0.5,407.35,407.07,NA,2017-02-16 12:50:00,2017-02-14 12:30:00,2.01388888888889,0.4766,176.844,30,212.225,101.825,0.479797384850984,101.525,0.52460922361452,30,0.4764,170.868928629479,81.4361313848095,307.515981453753,150.497726815401,149.939827682175,71.4613218733246
"C2-2","17022017",3,904,"0854",139,68.8,0.5,407.07,406.91,NA,2017-02-17 08:54:00,2017-02-14 12:30:00,2.85,0.5092,176.844,30,170.125,101.825,0.598530492285084,101.825,0.479797384850984,30,0.4766,103.90347299527,52.9076484491916,411.419454449023,203.405375264592,124.269934479393,63.2782506369069
"C2-2","18022017",4,1613,"1608",200,101.8,0.5,406.9,406.68,NA,2017-02-18 16:08:00,2017-02-14 12:30:00,4.15138888888889,0.6179,176.844,30,203.125,101.825,0.501292307692308,101.825,0.598530492285084,30,0.5092,156.584440062214,96.7535255144421,568.003894511237,300.158900779034,120.321021179076,74.346358986551
"C2-2","19022017",5,1607,"1559",170,84.6,0.3,406.68,406.51,NA,2017-02-19 15:59:00,2017-02-14 12:30:00,5.14513888888889,0.6762,176.844,30,185.925,101.625,0.54659136748689,101.825,0.501292307692308,30,0.6179,128.889692381176,87.1552099881513,696.893586892413,387.314110767186,129.700319377284,87.7033559629195
"C2-2","20022017",6,1057,"1052",130,67.8,0.4,406.46,406.33,NA,2017-02-20 10:52:00,2017-02-14 12:30:00,5.93194444444444,0.7098,176.844,30,169.125,101.725,0.601478196600148,101.625,0.54659136748689,30,0.6762,103.09304397996,73.1754426169754,799.986630872373,460.489553384161,131.027346276383,93.0032103869767
"C2-2","21022017",7,1545,"1540",214,111.3,0.4,406.34,406.13,NA,2017-02-21 15:40:00,2017-02-14 12:30:00,7.13194444444444,0.71038448707256,176.844,30,212.625,101.725,0.478424456202234,101.725,0.601478196600148,30,0.7098,171.698216247501,121.971749280254,971.684847119874,582.461302664416,143.081846872917,101.643124400212
"C2-2","22022017",8,1714,"1709",125,62.2,0.4,406.01,405.9,NA,2017-02-22 17:09:00,2017-02-14 12:30:00,8.19375,0.710901663423223,176.844,30,163.525,101.725,0.622076135147531,101.725,0.478424456202234,30,0.71038448707256,93.6743796462001,66.5932723106221,1065.35922676607,649.054574975038,88.2217833162382,62.7170125096769
"C2-2","23022017",9,1514,"1510",115,59.8,0.3,405.83,405.73,NA,2017-02-23 15:10:00,2017-02-14 12:30:00,9.11111111111111,0.711348484848485,176.844,30,161.125,101.625,0.630721489526765,101.725,0.622076135147531,30,0.710901663423223,90.86303222206,64.6352802999014,1156.22225898813,713.689855274939,99.0482713094371,70.4578377228297
"C2-2","26022017",12,1131,"1128",85,44.6,0,405.67,405.59,NA,2017-02-26 11:28:00,2017-02-14 12:30:00,11.9569444444444,0.712734612176814,176.844,30,145.925,101.325,0.694363542915881,101.625,0.630721489526765,30,0.711348484848485,67.179301045343,47.8810130768619,1223.40156003348,761.570868351801,23.606196560589,16.8249533505811
"C2-2","07032017",21,1038,"1034",66,36,0.3,405.46,405.32,NA,2017-03-07 10:34:00,2017-02-14 12:30:00,20.9194444444444,0.7171,176.844,30,137.325,101.625,0.7400327689787,101.325,0.694363542915881,30,0.712734612176814,54.5555465155265,39.1217824062841,1277.957106549,800.692650758085,6.08709026672541,4.36505243026879
"C2-3","14022017",0,1230,"1230",0,0,0,404.935,404.935,NA,2017-02-14 12:30:00,2017-02-14 12:30:00,0,0,177.894,30,101.325,101.325,1,101.325,1,20,0,-8.36790337127889,0,-8.36790337127889,0,NA,NA
"C2-3","15022017",1,941,"0929",168,90.2,0.3,404.93,404.7,NA,2017-02-15 09:29:00,2017-02-14 12:30:00,0.874305555555556,0.4856,177.894,30,191.525,101.625,0.530609580994648,101.325,1,30,0,142.66303053956,69.2771676300102,134.295127168281,69.2771676300102,163.172965827614,79.2367922058894
"C2-3","16022017",2,1257,"1250",230,112.8,0.6,404.74,404.45,NA,2017-02-16 12:50:00,2017-02-14 12:30:00,2.01388888888889,0.4916,177.894,30,214.125,101.925,0.47600700525394,101.625,0.530609580994648,30,0.4856,174.770797914007,85.9173242545259,309.065925082288,155.194491884536,153.363771478471,75.3936300588162
"C2-3","17022017",3,904,"0854",139,69.3,0.5,404.45,404.28,NA,2017-02-17 08:54:00,2017-02-14 12:30:00,2.85,0.5303,177.894,30,170.625,101.825,0.596776556776557,101.925,0.47600700525394,30,0.4916,105.127490871363,55.7491084090839,414.193415953651,210.94360029362,125.733876125219,66.6766745092034
"C2-3","18022017",4,1613,"1608",205,103.9,0.5,404.3,404.07,NA,2017-02-18 16:08:00,2017-02-14 12:30:00,4.15138888888889,0.6387,177.894,30,205.225,101.825,0.496162748203192,101.825,0.596776556776557,30,0.5303,160.823754236792,102.718131831039,575.017170190444,313.661732124659,123.578551814824,78.9296210441284
"C2-3","19022017",5,1607,"1559",185,99.7,0.2,404.07,403.87,NA,2017-02-19 15:59:00,2017-02-14 12:30:00,5.14513888888889,0.6865,177.894,30,201.025,101.525,0.505036686979231,101.825,0.496162748203192,30,0.6387,153.503009536677,105.379816046929,728.520179727121,419.041548171588,154.468437269612,106.042582185589
"C2-3","20022017",6,1057,"1052",166,82.6,0.5,403.86,403.7,NA,2017-02-20 10:52:00,2017-02-14 12:30:00,5.93194444444444,0.7071,177.894,30,183.925,101.825,0.55362240043496,101.525,0.505036686979231,30,0.6865,126.99147026093,89.7956686215034,855.51164998805,508.837216793092,161.401339078322,114.126886862281
"C2-3","21022017",7,1545,"1540",210,105.3,0.6,403.68,403.48,NA,2017-02-21 15:40:00,2017-02-14 12:30:00,7.13194444444444,0.707564386989158,177.894,30,206.625,101.925,0.493284936479129,101.825,0.55362240043496,30,0.7071,162.747277085209,115.154177344951,1018.25892707326,623.991394138042,135.622730904341,95.9618144541254
"C2-3","22022017",8,1714,"1709",201,100.6,0.4,403.47,403.28,NA,2017-02-22 17:09:00,2017-02-14 12:30:00,8.19375,0.70797529422667,177.894,30,201.925,101.725,0.503776154512814,101.925,0.493284936479129,30,0.707564386989158,154.748907754508,109.558403498753,1173.00783482777,733.549797636795,145.741286570628,103.181230240814
"C2-3","23022017",9,1514,"1510",87,42.6,0.1,403.28,403.19,NA,2017-02-23 15:10:00,2017-02-14 12:30:00,9.11111111111111,0.708330303030303,177.894,30,143.925,101.425,0.704707312836547,101.725,0.503776154512814,30,0.70797529422667,63.4014286660588,44.9091531795836,1236.40926349383,778.458950816379,69.1128366988075,48.9547165621501
"C2-3","26022017",12,1131,"1128",114,58.5,0.2,403.15,403.04,NA,2017-02-26 11:28:00,2017-02-14 12:30:00,11.9569444444444,0.709431609674729,177.894,30,159.825,101.525,0.635226028468638,101.425,0.704707312836547,30,0.708330303030303,90.377661306785,64.1167697395099,1326.78692480061,842.575720555889,31.7578897710518,22.5300508601499
"C2-3","07032017",21,1038,"1034",84,44.6,0.3,402.92,402.84,NA,2017-03-07 10:34:00,2017-02-14 12:30:00,20.9194444444444,0.7129,177.894,30,145.925,101.625,0.696419393524071,101.525,0.635226028468638,30,0.709431609674729,67.7666977814109,48.3108788483678,1394.55362258202,890.886599404257,7.56113782777249,5.39033515741901
"C3-1","14022017",0,1230,"1230",0,0,0,402.315,402.315,NA,2017-02-14 12:30:00,2017-02-14 12:30:00,0,0,181.564,30,101.325,101.325,1,101.325,1,20,0,-8.5405354182989,0,-8.5405354182989,0,NA,NA
"C3-1","15022017",1,949,"0929",190,96.4,0.3,402.29,402.07,NA,2017-02-15 09:29:00,2017-02-14 12:30:00,0.874305555555556,0.3948,181.564,30,197.725,101.625,0.513971424958907,101.325,1,30,0,155.614611065985,61.436648448851,147.074075647686,61.436648448851,177.98652893965,70.2690816253737
"C3-1","16022017",2,1303,"1250",210,105.6,0.5,402.07,401.83,NA,2017-02-16 12:50:00,2017-02-14 12:30:00,2.01388888888889,0.5645,181.564,30,206.925,101.825,0.49208650477226,101.625,0.513971424958907,30,0.3948,166.639289596444,94.0678789771928,313.713365244131,155.504527426044,146.228261437465,82.5458535814489
"C3-1","17022017",3,909,"0854",164,85.3,0.4,401.83,401.64,NA,2017-02-17 08:54:00,2017-02-14 12:30:00,2.85,0.5908,181.564,30,186.625,101.725,0.545077026121902,101.825,0.49208650477226,30,0.5645,133.396458860674,78.8106278948864,447.109824104805,234.31515532093,159.543937507783,94.2585582795984
"C3-1","18022017",4,1619,"1608",281,144.9,0.6,401.63,401.36,NA,2017-02-18 16:08:00,2017-02-14 12:30:00,4.15138888888889,0.6809,181.564,30,246.225,101.925,0.413950654888821,101.725,0.545077026121902,30,0.5908,230.132104349488,156.696949851567,677.241928454293,391.012105172497,176.835768550301,120.4074748059
"C3-1","19022017",5,1613,"1559",221,112,0.4,401.34,401.12,NA,2017-02-19 15:59:00,2017-02-14 12:30:00,5.14513888888889,0.716,181.564,30,213.325,101.725,0.476854564631431,101.925,0.413950654888821,30,0.6809,175.798409499109,125.871661201362,853.040337953403,516.883766373859,176.904059873318,126.663306869295
"C3-1","20022017",6,1102,"1052",140,71.3,0.3,401.1,400.96,NA,2017-02-20 10:52:00,2017-02-14 12:30:00,5.93194444444444,0.7375,181.564,30,172.625,101.625,0.588703837798697,101.725,0.476854564631431,30,0.716,110.853529743379,81.754478185742,963.893867696782,598.638244559601,140.890629153103,103.906839000414
"C3-1","21022017",7,1550,"1540",85,43.9,0.3,400.93,400.82,NA,2017-02-21 15:40:00,2017-02-14 12:30:00,7.13194444444444,0.73240775646372,181.564,30,145.225,101.625,0.699776209330349,101.625,0.588703837798697,30,0.7375,67.5534091745487,49.4766408550069,1031.44727687133,648.114885414608,56.2945076454572,41.2305340458391
"C3-1","22022017",8,1718,"1709",55,27.7,0.2,400.83,400.76,NA,2017-02-22 17:09:00,2017-02-14 12:30:00,8.19375,0.727901946066166,181.564,30,129.025,101.525,0.786863011044371,101.625,0.699776209330349,30,0.73240775646372,42.166203419008,30.6928615269177,1073.61348029034,678.807746941526,39.7117939328787,28.906292085521
"C3-1","26022017",12,1135,"1128",54,27.3,0.2,400.7,400.63,NA,2017-02-26 11:28:00,2017-02-14 12:30:00,11.9569444444444,0.711932693911593,181.564,30,128.625,101.525,0.789310009718173,101.525,0.786863011044371,30,0.727901946066166,42.2807931411117,30.1010789616704,1115.89427343145,708.908825903196,11.2353463966047,7.99881042716469
"C3-1","07032017",21,1042,"1034",41,21.5,0.1,400.5,400.45,NA,2017-03-07 10:34:00,2017-02-14 12:30:00,20.9194444444444,0.6739,181.564,30,122.825,101.425,0.82576836963159,101.525,0.789310009718173,30,0.711932693911593,32.9349133520234,22.1948381079286,1148.82918678347,731.103664011125,3.67474625963999,2.47641150437139
"C3-2","14022017",0,1230,"1230",0,0,0,404.115,404.115,NA,2017-02-14 12:30:00,2017-02-14 12:30:00,0,0,180.744,30,101.325,101.325,1,101.325,1,20,0,-8.50196368027264,0,-8.50196368027264,0,NA,NA
"C3-2","15022017",1,949,"0929",167,85.9,0.2,404.09,403.89,NA,2017-02-15 09:29:00,2017-02-14 12:30:00,0.874305555555556,0.4862,180.744,30,187.225,101.525,0.542261984243557,101.325,1,30,0,138.03863895727,67.1143862610245,129.536675276997,67.1143862610245,157.88374908536,76.7630788053021
"C3-2","16022017",2,1303,"1250",215,109.7,0.5,403.88,403.62,NA,2017-02-16 12:50:00,2017-02-14 12:30:00,2.01388888888889,0.5553,180.744,30,211.025,101.825,0.482525767089207,101.525,0.542261984243557,30,0.4862,172.829638848122,95.9722984523621,302.366314125119,163.086684713387,151.66037778263,84.2170077826944
"C3-2","17022017",3,909,"0854",167,86.7,0.4,403.63,403.44,NA,2017-02-17 08:54:00,2017-02-14 12:30:00,2.85,0.6023,180.744,30,188.025,101.725,0.541018481584896,101.825,0.482525767089207,30,0.5553,134.978305363167,81.2974333202357,437.344619488287,244.384118033622,161.435846945981,97.2328106155643
"C3-2","18022017",4,1619,"1608",273,140.9,0.5,403.44,403.17,NA,2017-02-18 16:08:00,2017-02-14 12:30:00,4.15138888888889,0.7035,180.744,30,242.225,101.825,0.420373619568583,101.725,0.541018481584896,30,0.6023,222.637101964801,156.625201232238,659.981721453088,401.00931926586,171.076535127702,120.352342462339
"C3-2","19022017",5,1613,"1559",236,121.5,0.4,403.16,402.93,NA,2017-02-19 15:59:00,2017-02-14 12:30:00,5.14513888888889,0.7086,180.744,30,222.825,101.725,0.456524178166723,101.825,0.420373619568583,30,0.7035,190.475328753829,134.970817954963,850.457050206917,535.980137220824,191.673286796306,135.819691023862
"C3-2","20022017",6,1102,"1052",180,93,0.3,402.92,402.76,NA,2017-02-20 10:52:00,2017-02-14 12:30:00,5.93194444444444,0.7311,180.744,30,194.325,101.625,0.522964106522578,101.725,0.456524178166723,30,0.7086,145.084923222245,106.071587367783,995.541973429162,642.051724588606,184.397431103294,134.812961879618
"C3-2","21022017",7,1550,"1540",105,54.6,0.3,402.75,402.64,NA,2017-02-21 15:40:00,2017-02-14 12:30:00,7.13194444444444,0.726336030025021,180.744,30,155.925,101.625,0.651755651755652,101.625,0.522964106522578,30,0.7311,83.9928602797224,61.0070406860198,1079.53483370888,703.058765274626,69.994050233102,50.8392005716832
"C3-2","22022017",8,1718,"1709",61,31.1,0.1,402.64,402.58,NA,2017-02-22 17:09:00,2017-02-14 12:30:00,8.19375,0.722120688536744,180.744,30,132.425,101.425,0.765905229375118,101.625,0.651755651755652,30,0.726336030025021,47.1107361782157,34.019637246486,1126.6455698871,737.078402521112,44.3685154327212,32.0394229136297
"C3-2","26022017",12,1135,"1128",75,39.2,0.1,402.53,402.46,NA,2017-02-26 11:28:00,2017-02-14 12:30:00,11.9569444444444,0.707180900750625,180.744,30,140.525,101.425,0.721757694360434,101.425,0.765905229375118,30,0.722120688536744,61.2300102155857,43.3006937772279,1187.87558010269,780.37909629834,16.2707537756862,11.5063663109814
"C3-2","07032017",21,1042,"1034",50,26.7,0.3,402.32,402.27,NA,2017-03-07 10:34:00,2017-02-14 12:30:00,20.9194444444444,0.6716,180.744,30,128.025,101.625,0.793790275336848,101.425,0.721757694360434,30,0.707180900750625,40.8406846181607,27.4286037895567,1228.71626472085,807.807700087897,4.55684068263997,3.060374202461
"C3-3","14022017",0,1230,"1230",0,0,0,401.855,401.855,NA,2017-02-14 12:30:00,2017-02-14 12:30:00,0,0,183.294,30,101.325,101.325,1,101.325,1,20,0,-8.62191237779339,0,-8.62191237779339,0,NA,NA
"C3-3","15022017",1,949,"0929",183,92.5,0.3,401.86,401.63,NA,2017-02-15 09:29:00,2017-02-14 12:30:00,0.874305555555556,0.4329,183.294,30,193.825,101.625,0.524313169095834,101.325,1,30,0,150.741761045297,65.2561083565092,142.119848667504,65.2561083565092,172.413134158243,74.6376457771035
"C3-3","16022017",2,1303,"1250",214,106.1,0.5,401.63,401.38,NA,2017-02-16 12:50:00,2017-02-14 12:30:00,2.01388888888889,0.565,183.294,30,207.425,101.825,0.490900325418826,101.625,0.524313169095834,30,0.4329,169.113695724056,95.5492380840915,311.23354439156,160.805346440601,148.399586741402,83.845766508892
"C3-3","17022017",3,909,"0854",180,85.9,0.5,401.38,401.19,NA,2017-02-17 08:54:00,2017-02-14 12:30:00,2.85,0.5868,183.294,30,187.225,101.825,0.543864334357057,101.825,0.490900325418826,30,0.565,135.637052474588,79.5918223920882,446.870596866148,240.397168832689,162.223717245354,95.1928772795739
"C3-3","18022017",4,1619,"1608",263,134.2,0.5,401.18,400.92,NA,2017-02-18 16:08:00,2017-02-14 12:30:00,4.15138888888889,0.6861,183.294,30,235.525,101.825,0.432332024201253,101.825,0.543864334357057,30,0.5868,214.716338775714,147.316880034017,661.586935641861,387.714048866706,164.99014292264,113.199737059223
"C3-3","19022017",5,1613,"1559",208,106.7,0.4,400.9,400.69,NA,2017-02-19 15:59:00,2017-02-14 12:30:00,5.14513888888889,0.7228,183.294,30,208.025,101.725,0.48900372551376,101.825,0.432332024201253,30,0.6861,169.126971607545,122.244975077933,830.713907249406,509.959023944639,170.190663252875,123.013811399178
"C3-3","20022017",6,1102,"1052",149,74.2,0.1,400.68,400.54,NA,2017-02-20 10:52:00,2017-02-14 12:30:00,5.93194444444444,0.7398,183.294,30,175.525,101.425,0.577837914826948,101.725,0.48900372551376,30,0.7228,116.720075874194,86.3495121317284,947.4339831236,596.308536076368,148.346786636221,109.746952753477
"C3-3","21022017",7,1550,"1540",75,37.4,0.2,400.49,400.41,NA,2017-02-21 15:40:00,2017-02-14 12:30:00,7.13194444444444,0.735716597164304,183.294,30,138.725,101.525,0.731843575418994,101.425,0.577837914826948,30,0.7398,57.8549369917986,42.5648373727613,1005.2889201154,638.873373449129,48.2124474931655,35.4706978106344
"C3-3","22022017",8,1718,"1709",51,25.8,0.3,400.41,400.36,NA,2017-02-22 17:09:00,2017-02-14 12:30:00,8.19375,0.732103447317209,183.294,30,127.125,101.625,0.799410029498525,101.525,0.731843575418994,30,0.735716597164304,39.8572468036883,29.179627785553,1045.14616691909,668.053001234682,37.5372370159001,27.4811406221036
"C3-3","26022017",12,1135,"1128",43,21.7,0.1,400.28,400.24,NA,2017-02-26 11:28:00,2017-02-14 12:30:00,11.9569444444444,0.719297914929108,183.294,30,123.025,101.425,0.824425929689088,101.625,0.799410029498525,30,0.732103447317209,33.4818008174846,24.0833895160883,1078.62796773657,692.13639075077,8.89717534179328,6.39971967211058
"C3-3","07032017",21,1042,"1034",74,37.9,0.2,400.14,400.08,NA,2017-03-07 10:34:00,2017-02-14 12:30:00,20.9194444444444,0.6888,183.294,30,139.225,101.525,0.729215298976477,101.425,0.824425929689088,30,0.719297914929108,60.3815859123385,41.5908363764188,1139.00955364891,733.727227127189,6.73713650346873,4.64053962358926
"C4-1","14022017",0,1230,"1230",0,0,0,391.69,391.69,NA,2017-02-14 12:30:00,2017-02-14 12:30:00,0,0,184.034,30,101.325,101.325,1,101.325,1,20,0,-8.6567210194269,0,-8.6567210194269,0,NA,NA
