"id","descrip","elapsed.time","xCH4_gd1","xCH4_gd2","xCH4_gd3","xCH4_gd4","xCH4_gd5","xCH4_gd6","xCH4_gd7","xCH4_gd8","xCH4_gd9","xCH4_gd10","xCH4_gd11","xCH4_gd12","xCH4"
"C2","C",22.8611111111111,0.378419590681511,0.596018418848409,0.59460299030643,0.616191334610372,0.599681992480607,0.59460299030643,0.378419590681511,0.596018418848409,0.59460299030643,0.616191334610372,0.599681992480607,0.599777596737811,0.633547335167635
"C2","C",27.1458333333333,0.532120893437949,0.59460299030643,0.59460299030643,0.603997911845549,0.599777596737811,0.59460299030643,0.532120893437949,0.59460299030643,0.59460299030643,0.603997911845549,0.599777596737811,0.599777596737811,0.635495223730518
"C2","C",3.80902777777778,0.651946484073844,0.590032574168223,0.59460299030643,0.634068909342235,0.591553937769906,0.59460299030643,0.651946484073844,0.590032574168223,0.59460299030643,0.634068909342235,0.591553937769906,0.599777596737811,0.664293820282678
"C2","C",4.86111111111111,0.615173911658513,0.592458734933409,0.59460299030643,0.649359322852372,0.597132207317327,0.59460299030643,0.615173911658513,0.592458734933409,0.59460299030643,0.649359322852372,0.597132207317327,0.599777596737811,0.645082919615506
"C2","C",5.85902777777778,0.672505695015324,0.596963080384487,0.59460299030643,0.60565297476903,0.59761168186666,0.59460299030643,0.672505695015324,0.596963080384487,0.59460299030643,0.60565297476903,0.59761168186666,0.599777596737811,0.630922693266833
"C2","C",6.83958333333333,0.507877890461556,0.593294941086226,0.59460299030643,0.6226642496002,0.598643237261055,0.59460299030643,0.507877890461556,0.593294941086226,0.59460299030643,0.6226642496002,0.598643237261055,0.599777596737811,0.623048094940662
"C2","C",8.91666666666667,0.684256930112592,0.598298887886281,0.59460299030643,0.598793402127946,0.598651498041335,0.59460299030643,0.684256930112592,0.598298887886281,0.59460299030643,0.598793402127946,0.598651498041335,0.599777596737811,0.639533705017739
"C3","C",0,0,0,0.60258745348623,0,0,0.60258745348623,0,0,0.60258745348623,0,0,0.606073937324675,NA
"C3","C",0.840277777777778,0.530194474238437,0.530194474238437,0.60258745348623,0.531129706795509,0.531129706795509,0.60258745348623,0.530194474238437,0.530194474238437,0.60258745348623,0.531129706795509,0.531129706795509,0.606073937324675,0.517442753957277
"C3","C",1.84375,0.579871089394725,0.557678515692154,0.60258745348623,0.575843497846023,0.555868020445078,0.60258745348623,0.579871089394725,0.557678515692154,0.60258745348623,0.575843497846023,0.555868020445078,0.606073937324675,0.58597180494569
"C3","C",10.8784722222222,0.775097777392617,0.609959010241609,0.60258745348623,0.64281572275143,0.604072659160462,0.60258745348623,0.775097777392617,0.609959010241609,0.60258745348623,0.64281572275143,0.604072659160462,0.606073937324675,0.623130912419896
"C3","C",13.125,0.569137557917288,0.608693307267396,0.60258745348623,0.632209641570207,0.604945069628332,0.60258745348623,0.569137557917288,0.608693307267396,0.60258745348623,0.632209641570207,0.604945069628332,0.606073937324675,0.619766009852217
"C3","C",15.8541666666667,0.572792180768878,0.607627886814602,0.60258745348623,0.611867658385918,0.605150507963224,0.60258745348623,0.572792180768878,0.607627886814602,0.60258745348623,0.611867658385918,0.605150507963224,0.606073937324675,0.620118525181461
"C3","C",18.9097222222222,0.637465648541947,0.608329159770495,0.60258745348623,0.598045596258873,0.604983522165904,0.60258745348623,0.637465648541947,0.608329159770495,0.60258745348623,0.598045596258873,0.604983522165904,0.606073937324675,0.622129223231602
"C3","C",2.85069444444444,0.624233558919433,0.580716799886212,0.60258745348623,0.646857012348458,0.587364209950094,0.60258745348623,0.624233558919433,0.580716799886212,0.60258745348623,0.646857012348458,0.587364209950094,0.606073937324675,0.658251814452509
"C3","C",22.8611111111111,0.395105327096968,0.603193946588533,0.60258745348623,0.624534202818693,0.605454374376681,0.60258745348623,0.395105327096968,0.603193946588533,0.60258745348623,0.624534202818693,0.605454374376681,0.606073937324675,0.628069819362695
"C3","C",27.1458333333333,0.57614556721203,0.60258745348623,0.60258745348623,0.633085642731333,0.606073937324675,0.60258745348623,0.57614556721203,0.60258745348623,0.60258745348623,0.633085642731333,0.606073937324675,0.606073937324675,0.6308
"C3","C",3.80902777777778,0.671078625453281,0.596237406171731,0.60258745348623,0.644732725848804,0.597217863778585,0.60258745348623,0.671078625453281,0.596237406171731,0.60258745348623,0.644732725848804,0.597217863778585,0.606073937324675,0.647349600336559
"C3","C",4.86111111111111,0.617217097095235,0.598231580143424,0.60258745348623,0.630141704401161,0.600347360121362,0.60258745348623,0.617217097095235,0.598231580143424,0.60258745348623,0.630141704401161,0.600347360121362,0.606073937324675,0.630337662337662
"C3","C",5.85902777777778,0.656398576877692,0.601543808098535,0.60258745348623,0.604403669207114,0.600578340249317,0.60258745348623,0.656398576877692,0.601543808098535,0.60258745348623,0.604403669207114,0.600578340249317,0.606073937324675,0.616716789380898
"C3","C",6.83958333333333,0.513919277784824,0.597962255767178,0.60258745348623,0.613602168615299,0.601110674319244,0.60258745348623,0.513919277784824,0.597962255767178,0.60258745348623,0.613602168615299,0.601110674319244,0.606073937324675,0.60936188077246
"C3","C",8.91666666666667,0.695448582587054,0.603410593393837,0.60258745348623,0.626619919870773,0.602536340737294,0.60258745348623,0.695448582587054,0.603410593393837,0.60258745348623,0.626619919870773,0.602536340737294,0.606073937324675,0.626463817435692
"I1","I",0,0,0,0.517241596743295,0,0,0.517241596743295,0,0,0.517241596743295,0,0,0.544731172951666,NA
"I1","I",0.840277777777778,0.448638731431919,0.448638731431919,0.517241596743295,0.479460994534423,0.479460994534423,0.517241596743295,0.448638731431919,0.448638731431919,0.517241596743295,0.479460994534423,0.479460994534423,0.544731172951666,0.346470588235294
"I1","I",1.84375,0.57113984628757,0.496813327161669,0.517241596743295,0.486042590565537,0.482049262636546,0.517241596743295,0.57113984628757,0.496813327161669,0.517241596743295,0.486042590565537,0.482049262636546,0.544731172951666,0.474725747472575
"I1","I",10.8784722222222,0.803905869292753,0.556590767578785,0.517241596743295,0.636669283848655,0.529285863729493,0.517241596743295,0.803905869292753,0.556590767578785,0.517241596743295,0.636669283848655,0.529285863729493,0.544731172951666,0.628690913699151
"I1","I",13.125,0.540551965502296,0.555025946106156,0.517241596743295,0.582068608243161,0.53443559820501,0.517241596743295,0.540551965502296,0.555025946106156,0.517241596743295,0.582068608243161,0.53443559820501,0.544731172951666,0.633558220889555
"I1","I",15.8541666666667,0.402405336779545,0.542106594300856,0.517241596743295,0.563005549785583,0.536854047830905,0.517241596743295,0.402405336779545,0.542106594300856,0.517241596743295,0.563005549785583,0.536854047830905,0.544731172951666,0.636411639283979
"I1","I",18.9097222222222,0.716305753107642,0.554650393377019,0.517241596743295,0.652596577700905,0.545188479806357,0.517241596743295,0.716305753107642,0.554650393377019,0.517241596743295,0.652596577700905,0.545188479806357,0.544731172951666,0.640532715691951
"I1","I",2.85069444444444,0.315848079121471,0.453505404553759,0.517241596743295,0.541105520739036,0.496182384233723,0.517241596743295,0.315848079121471,0.453505404553759,0.517241596743295,0.541105520739036,0.496182384233723,0.544731172951666,0.525538124771981
"I1","I",22.8611111111111,0.0454940525936128,0.520159758794474,0.517241596743295,0.534791998849735,0.544484214344264,0.517241596743295,0.0454940525936128,0.520159758794474,0.517241596743295,0.534791998849735,0.544484214344264,0.544731172951666,0.646623391413279
"I1","I",27.1458333333333,0.480459286458205,0.517241596743295,0.517241596743295,0.547843991213893,0.544731172951666,0.517241596743295,0.480459286458205,0.517241596743295,0.517241596743295,0.547843991213893,0.544731172951666,0.544731172951666,0.650957125265868
"I1","I",3.80902777777778,0.62870563692253,0.481234937734427,0.517241596743295,0.525178226885169,0.500771654293664,0.517241596743295,0.62870563692253,0.481234937734427,0.517241596743295,0.525178226885169,0.500771654293664,0.544731172951666,0.551645113766574
"I1","I",4.86111111111111,0.427740664499061,0.475405433599804,0.517241596743295,0.468964248584309,0.49730546264585,0.517241596743295,0.427740664499061,0.475405433599804,0.517241596743295,0.468964248584309,0.49730546264585,0.544731172951666,0.573023255813954
"I1","I",5.85902777777778,0.851075162622791,0.509557227147349,0.517241596743295,0.570305559467705,0.5039418350842,0.517241596743295,0.851075162622791,0.509557227147349,0.517241596743295,0.570305559467705,0.5039418350842,0.544731172951666,0.586181387779257
"I1","I",6.83958333333333,0.108944947562214,0.477353667695167,0.517241596743295,0.576145567211614,0.509745993615343,0.517241596743295,0.108944947562214,0.477353667695167,0.517241596743295,0.576145567211614,0.509745993615343,0.544731172951666,0.594749336684821
"I1","I",8.91666666666667,0.921618525413773,0.530950182104198,0.517241596743295,0.579430571568511,0.518152804150692,0.517241596743295,0.921618525413773,0.530950182104198,0.517241596743295,0.579430571568511,0.518152804150692,0.544731172951666,0.617650892973537
"I2","I",0,0,0,0.528677854878651,0,0,0.528677854878651,0,0,0.528677854878651,0,0,0.537541430379292,NA
"I2","I",0.840277777777778,0.450376828976208,0.450376828976208,0.528677854878651,0.45976255570968,0.45976255570968,0.528677854878651,0.450376828976208,0.450376828976208,0.528677854878651,0.45976255570968,0.45976255570968,0.537541430379292,0.346482190167795
"I2","I",1.84375,0.541105520738938,0.48617788032042,0.528677854878651,0.478705437976693,0.467237314658285,0.528677854878651,0.541105520738938,0.48617788032042,0.528677854878651,0.478705437976693,0.467237314658285,0.537541430379292,0.471216746620148
"I2","I",10.8784722222222,0.785570961251851,0.555237923823907,0.528677854878651,0.475914736601083,0.514364797253279,0.528677854878651,0.785570961251851,0.555237923823907,0.528677854878651,0.475914736601083,0.514364797253279,0.537541430379292,0.631061766207249
