"id","exper","vol.hs","descrip","substrate","tare","m.inoc","m.sub","m.tot1","m.tot2","m.tot","m.tot.sd","m.gained","conc.sub.vs","conc.inoc.vs","m.sub.vs","m.inoc.vs","ISR","vol.tot","date","time","order","mass.init","pres","vol","mass.final","notes","xCH4.oa","date.time","ctime","xCH4","temperature","pressure","massloss","cmassloss","vBg","vCH4","cvBg","cvCH4","rvBg","rvCH4"
"C2",1,626.3,"C","C",539.03,493.82,2.84,1037.9,1037.9,1037.9,0,2.2,807.8,18.3,2.294,9,3.9,1120,"07122016","1258",161,1035.1,0.367,226,1034.9,"",0.648,2016-12-07 12:58:00,21.9,0.6481,27,1.01,0.199999999999818,3,170.462653623839,110.646760576499,2531.47525686641,1691.05343216126,21.0447720523259,13.6600938983333
"C2",1,626.3,"C","C",539.03,493.82,2.84,1037.9,1037.9,1037.9,0,2.2,807.8,18.3,2.294,9,3.9,1120,"16122016","1126",179,1034.8,0.271,162,1034.7,"",0.6404,2016-12-16 11:26:00,30.85,0.6436,27,1.01,0.200000000000045,3.20000000000005,169.65483626116,109.359938825117,2701.13009312757,1800.41337098638,18.9558476269453,12.2189875782254
"C3",1,611.5,"C","C",544.16,508.58,2.9,1057.6,1057.6,1057.6,0,2,807.8,18.3,2.343,9.3,4,1120,"15112016","1440",10,1057.6,NA,NA,1057.6,"",NA,2016-11-15 14:40:00,0,NA,27,1.01,0,0,0,0,0,0,NA,NA
"C3",1,611.5,"C","C",544.16,508.58,2.9,1057.6,1057.6,1057.6,0,2,807.8,18.3,2.343,9.3,4,1120,"16112016","1508",29,1057.6,0.842,550,1057.1,"",0.6688,2016-11-16 15:08:00,1,0.6747,27,1.01,0.5,0.5,359.759223025847,243.074609511961,359.759223025847,243.074609511961,359.759223025847,243.074609511961
"C3",1,611.5,"C","C",544.16,508.58,2.9,1057.6,1057.6,1057.6,0,2,807.8,18.3,2.343,9.3,4,1120,"17112016","2245",47,1057.2,1.059,682,1056.5,"",0.6797,2016-11-17 22:45:00,2.3,0.6862,27,1.01,0.599999999999909,1.09999999999991,532.866099361653,366.154123943058,892.6253223875,609.228733455019,409.896999508964,281.657018417737
"C3",1,611.5,"C","C",544.16,508.58,2.9,1057.6,1057.6,1057.6,0,2,807.8,18.3,2.343,9.3,4,1120,"18112016","1659",72,1056.4,0.554,373,1056,"",0.6583,2016-11-18 16:59:00,3.1,0.6642,27,1.01,0.5,1.59999999999991,433.541660207841,288.38096188298,1326.16698259534,897.609695337999,541.927075259801,360.476202353724
"C3",1,611.5,"C","C",544.16,508.58,2.9,1057.6,1057.6,1057.6,0,2,807.8,18.3,2.343,9.3,4,1120,"19112016","1900",83,1056,0.436,277,1055.7,"",0.6554,2016-11-19 19:00:00,4.2,0.6614,27,1.01,0.299999999999955,1.89999999999986,259.343431403795,171.783574819523,1585.51041399914,1069.39327015752,235.766755821631,156.166886199567
"C3",1,611.5,"C","C",544.16,508.58,2.9,1057.6,1057.6,1057.6,0,2,807.8,18.3,2.343,9.3,4,1120,"21112016","0945",105,1055.7,0.396,250,1055.4,"",0.6557,2016-11-21 09:45:00,5.8,0.6624,27,1.01,0.299999999999955,2.19999999999982,259.622024132654,172.227362239533,1845.13243813179,1241.62063239706,162.263765082909,107.642101399708
"C3",1,611.5,"C","C",544.16,508.58,2.9,1057.6,1057.6,1057.6,0,2,807.8,18.3,2.343,9.3,4,1120,"24112016","1106",113,1055.4,0.387,228,1055.1,"",0.6539,2016-11-24 11:06:00,8.85,0.6566,27,1.01,0.300000000000182,2.5,258.014432899891,169.666531708925,2103.14687103168,1411.28716410598,84.5948960327513,55.6283710521065
"C3",1,611.5,"C","C",544.16,508.58,2.9,1057.6,1057.6,1057.6,0,2,807.8,18.3,2.343,9.3,4,1120,"29112016","0925",130,1055.1,0.376,220,1054.9,"",0.6534,2016-11-29 09:25:00,13.8,0.6564,27,1.01,0.199999999999818,2.69999999999982,171.972901524276,113.05252695114,2275.11977255596,1524.33969105712,34.7420003079345,22.8388943335637
"C3",1,611.5,"C","C",544.16,508.58,2.9,1057.6,1057.6,1057.6,0,2,807.8,18.3,2.343,9.3,4,1120,"07122016","1302",162,1054.9,0.397,238,1054.6,"",0.6478,2016-12-07 13:02:00,21.9,0.6479,27,1.01,0.300000000000182,3,255.639881980511,165.883964121798,2530.75965453647,1690.22365517892,31.5604792568532,20.4795017434319
"C3",1,611.5,"C","C",544.16,508.58,2.9,1057.6,1057.6,1057.6,0,2,807.8,18.3,2.343,9.3,4,1120,"16122016","1128",180,1054.6,0.265,154,1054.4,"",0.6383,2016-12-16 11:28:00,30.85,0.6416,27,1.01,0.199999999999818,3.19999999999982,169.298248671606,108.791908614952,2700.05790320807,1799.01556379387,18.9160054381683,12.1555205156371
"E1",1,600.4,"Ethanol","Ethanol",541.44,520.23,2.36,1065.9,1065.9,1065.9,0,1.9,1000,18.3,2.36,9.5,4,1120,"15112016","1440",11,1065.9,NA,NA,1065.9,"",NA,2016-11-15 14:40:00,0,NA,27,1.01,0,0,0,0,0,0,NA,NA
"E1",1,600.4,"Ethanol","Ethanol",541.44,520.23,2.36,1065.9,1065.9,1065.9,0,1.9,1000,18.3,2.36,9.5,4,1120,"16112016","1439",24,1065.9,0.421,251,1065.6,"",0.5891,2016-11-16 14:39:00,1,0.5955,27,1.01,0.300000000000182,0.300000000000182,213.441080583958,127.328923339087,213.441080583958,127.328923339087,213.441080583958,127.328923339087
"E1",1,600.4,"Ethanol","Ethanol",541.44,520.23,2.36,1065.9,1065.9,1065.9,0,1.9,1000,18.3,2.36,9.5,4,1120,"17112016","2250",48,1065.7,0.943,596,1065.1,"",0.7969,2016-11-17 22:50:00,2.3,0.8017,27,1.01,0.5,0.800000000000182,508.791991946901,408.251823962034,722.233072530859,535.580747301121,391.37845534377,314.03986458618
"E1",1,600.4,"Ethanol","Ethanol",541.44,520.23,2.36,1065.9,1065.9,1065.9,0,1.9,1000,18.3,2.36,9.5,4,1120,"18112016","1639",64,1064.9,1.338,830,1064.1,"",0.7555,2016-11-18 16:39:00,3.1,0.7603,27,1.01,1,1.80000000000018,967.065671531905,736.029934205459,1689.29874406276,1271.61068150658,1208.83208941488,920.037417756823
"E1",1,600.4,"Ethanol","Ethanol",541.44,520.23,2.36,1065.9,1065.9,1065.9,0,1.9,1000,18.3,2.36,9.5,4,1120,"19112016","1849",78,1063.9,1.009,611,1063.3,"",0.7579,2016-11-19 18:49:00,4.2,0.7627,27,1.01,0.799999999999955,2.60000000000014,775.885910529667,592.381624481899,2465.18465459243,1863.99230598848,705.350827754243,538.528749528999
"E1",1,600.4,"Ethanol","Ethanol",541.44,520.23,2.36,1065.9,1065.9,1065.9,0,1.9,1000,18.3,2.36,9.5,4,1120,"21112016","0934",100,1063.3,0.206,123,1063.2,"",0.7415,2016-11-21 09:34:00,5.8,0.7472,27,1.01,0.0999999999999091,2.70000000000005,95.2105451938827,71.2198884188594,2560.39519978631,1935.21219440734,59.5065907461767,44.5124302617871
"E1",1,600.4,"Ethanol","Ethanol",541.44,520.23,2.36,1065.9,1065.9,1065.9,0,1.9,1000,18.3,2.36,9.5,4,1120,"24112016","1125",120,1063.2,0.208,116,1063,"Start mixing before measurement (all previous obs: mixed after measurement)",0.7237,2016-11-24 11:25:00,8.85,0.7261,27,1.01,0.200000000000045,2.90000000000009,185.791070185012,135.064334094346,2746.18626997133,2070.27652850168,60.9151049786925,44.2833882276544
"E1",1,600.4,"Ethanol","Ethanol",541.44,520.23,2.36,1065.9,1065.9,1065.9,0,1.9,1000,18.3,2.36,9.5,4,1120,"29112016","0952",137,1063,0.229,126,1062.9,"",0.7173,2016-11-29 09:52:00,13.8,0.7199,27,1.01,0.0999999999999091,3,92.2364651240404,66.4822941302342,2838.42273509537,2136.75882263192,18.633629317988,13.4307664909564
"E1",1,600.4,"Ethanol","Ethanol",541.44,520.23,2.36,1065.9,1065.9,1065.9,0,1.9,1000,18.3,2.36,9.5,4,1120,"07122016","1208",150,1062.8,0.124,65,1062.7,"",0.7036,2016-12-07 12:08:00,21.9,0.7037,27,1.01,0.200000000000045,3.20000000000005,181.115111874879,127.615713726466,3019.53784697025,2264.37453635838,22.3598903549234,15.7550263859834
"E1",1,600.4,"Ethanol","Ethanol",541.44,520.23,2.36,1065.9,1065.9,1065.9,0,1.9,1000,18.3,2.36,9.5,4,1120,"16122016","1105",168,1062.6,0.085,46,1062.5,"",0.69,2016-12-16 11:05:00,30.85,0.6931,27,1.01,0.200000000000045,3.40000000000009,178.983154970669,124.219589003597,3198.52100194092,2388.59412536198,19.9981178738178,13.8792836875527
"E2",1,608.2,"Ethanol","Ethanol",539.08,512,2.78,1055.9,1055.8,1055.85,70.7,2,1000,18.3,2.78,9.4,3.4,1120,"15112016","1440",12,1055.9,NA,NA,1055.9,"",NA,2016-11-15 14:40:00,0,NA,27,1.01,0,0,0,0,0,0,NA,NA
"E2",1,608.2,"Ethanol","Ethanol",539.08,512,2.78,1055.9,1055.8,1055.85,70.7,2,1000,18.3,2.78,9.4,3.4,1120,"16112016","1442",25,NA,0.386,239,1055.6,"",0.607,2016-11-16 14:42:00,1,0.6133,27,1.01,0.300000000000182,0.300000000000182,207.107731618252,127.233880722337,207.107731618252,127.233880722337,207.107731618252,127.233880722337
"E2",1,608.2,"Ethanol","Ethanol",539.08,512,2.78,1055.9,1055.8,1055.85,70.7,2,1000,18.3,2.78,9.4,3.4,1120,"17112016","2252",49,1055.6,0.876,555,1055.1,"",0.796,2016-11-17 22:52:00,2.3,0.8003,27,1.01,0.5,0.800000000000182,507.894937993548,406.82285178032,715.0026696118,534.056732502656,390.688413841191,312.940655215631
"E2",1,608.2,"Ethanol","Ethanol",539.08,512,2.78,1055.9,1055.8,1055.85,70.7,2,1000,18.3,2.78,9.4,3.4,1120,"18112016","1642",65,1055,1.563,993,1054.1,"",0.7602,2016-11-18 16:42:00,3.1,0.7649,27,1.01,1,1.80000000000018,972.430606858534,744.576068258813,1687.43327647033,1278.63280076147,1215.53825857317,930.720085323516
"E2",1,608.2,"Ethanol","Ethanol",539.08,512,2.78,1055.9,1055.8,1055.85,70.7,2,1000,18.3,2.78,9.4,3.4,1120,"19112016","1851",79,1054.1,1.808,1135,1053,"",0.7588,2016-11-19 18:51:00,4.2,0.7636,27,1.01,1.09999999999991,2.90000000000009,1067.99926937947,816.366423700574,2755.43254584981,2094.99922446204,970.908426708611,742.151294273249
"E2",1,608.2,"Ethanol","Ethanol",539.08,512,2.78,1055.9,1055.8,1055.85,70.7,2,1000,18.3,2.78,9.4,3.4,1120,"21112016","0936",101,1053.1,0.387,235,1052.6,"",0.7508,2016-11-21 09:36:00,5.8,0.7564,27,1.01,0.400000000000091,3.30000000000018,385.025250894682,291.543022256958,3140.45779674449,2386.542246719,240.640781809176,182.214388910599
"E2",1,608.2,"Ethanol","Ethanol",539.08,512,2.78,1055.9,1055.8,1055.85,70.7,2,1000,18.3,2.78,9.4,3.4,1120,"24112016","1128",121,1052.8,0.262,151,1052.6,"",0.7337,2016-11-24 11:28:00,8.85,0.736,27,1.01,0,3.30000000000018,0,0,3140.45779674449,2386.542246719,0,0
"E2",1,608.2,"Ethanol","Ethanol",539.08,512,2.78,1055.9,1055.8,1055.85,70.7,2,1000,18.3,2.78,9.4,3.4,1120,"29112016","0954",138,1052.6,0.278,162,1052.5,"",0.717,2016-11-29 09:54:00,13.8,0.7196,27,1.01,0.0999999999999091,3.40000000000009,92.2048108642471,66.4318701211672,3232.66260760874,2452.97411684017,18.6272345180297,13.420579822458
"E2",1,608.2,"Ethanol","Ethanol",539.08,512,2.78,1055.9,1055.8,1055.85,70.7,2,1000,18.3,2.78,9.4,3.4,1120,"07122016","1212",151,1052.5,0.291,166,1052.3,"",0.7144,2016-12-07 12:12:00,21.9,0.7145,27,1.01,0.200000000000045,3.60000000000014,183.339961580342,131.159813081601,3416.00256918908,2584.13392992177,22.6345631580669,16.192569516247
"E2",1,608.2,"Ethanol","Ethanol",539.08,512,2.78,1055.9,1055.8,1055.85,70.7,2,1000,18.3,2.78,9.4,3.4,1120,"16122016","1108",169,1052.3,0.226,130,1052.1,"",0.6998,2016-12-16 11:08:00,30.85,0.7028,27,1.01,0.200000000000045,3.80000000000018,180.932133316111,127.324235973815,3596.93470250519,2711.45816589558,20.2158808174426,14.226171617186
"E3",1,621.2,"Ethanol","Ethanol",541.73,499.52,2.33,1045.5,1045.5,1045.5,0,1.9,1000,18.3,2.33,9.1,3.9,1120,"15112016","1440",13,1045.5,NA,NA,1045.5,"",NA,2016-11-15 14:40:00,0,NA,27,1.01,0,0,0,0,0,0,NA,NA
"E3",1,621.2,"Ethanol","Ethanol",541.73,499.52,2.33,1045.5,1045.5,1045.5,0,1.9,1000,18.3,2.33,9.1,3.9,1120,"16112016","1444",26,1045.4,0.39,241,1045.2,"Pressure not measured. Copied from E2.",0.5651,2016-11-16 14:44:00,1,0.5716,27,1.01,0.299999999999955,0.299999999999955,220.406225086757,126.220165302555,220.406225086757,126.220165302555,220.406225086757,126.220165302555
"E3",1,621.2,"Ethanol","Ethanol",541.73,499.52,2.33,1045.5,1045.5,1045.5,0,1.9,1000,18.3,2.33,9.1,3.9,1120,"17112016","2258",50,1045.2,0.943,596,1044.6,"Neither pressure nor volume measured due to leak. Here copied from E1 because mass loss was the same.",0.7951,2016-11-17 22:58:00,2.3,0.7993,27,1.01,0.600000000000136,0.900000000000091,608.707335239932,486.966273414786,829.113560326689,613.186438717341,468.236411723025,374.589441088297
"E3",1,621.2,"Ethanol","Ethanol",541.73,499.52,2.33,1045.5,1045.5,1045.5,0,1.9,1000,18.3,2.33,9.1,3.9,1120,"18112016","1644",66,1044.6,1.499,965,1043.7,"",0.7595,2016-11-18 16:44:00,3.1,0.7643,27,1.01,0.899999999999864,1.79999999999995,874.554724500242,669.11040103431,1703.66828482693,1282.29683975165,1093.1934056253,836.388001292887
"E3",1,621.2,"Ethanol","Ethanol",541.73,499.52,2.33,1045.5,1045.5,1045.5,0,1.9,1000,18.3,2.33,9.1,3.9,1120,"19112016","1854",80,1043.7,1.243,797,1043,"",0.7614,2016-11-19 18:54:00,4.2,0.7662,27,1.01,0.700000000000045,2.5,681.770285034732,522.905900709054,2385.43856986166,1805.2027404607,619.791168213392,475.369000644594
"E3",1,621.2,"Ethanol","Ethanol",541.73,499.52,2.33,1045.5,1045.5,1045.5,0,1.9,1000,18.3,2.33,9.1,3.9,1120,"21112016","0938",102,1042.9,0.235,154,1042.8,"",0.7453,2016-11-21 09:38:00,5.8,0.7509,27,1.01,0.200000000000045,2.70000000000005,191.256784057795,143.771004465978,2576.69535391946,1948.97374492668,119.535490036122,89.8568777912365
"E3",1,621.2,"Ethanol","Ethanol",541.73,499.52,2.33,1045.5,1045.5,1045.5,0,1.9,1000,18.3,2.33,9.1,3.9,1120,"24112016","1131",122,1042.8,0.231,139,1042.6,"",0.732,2016-11-24 11:31:00,8.85,0.7344,27,1.01,0.200000000000045,2.90000000000009,187.585335433789,137.922529097594,2764.28068935325,2086.89627402428,61.5033886668159,45.2205013434734
"E3",1,621.2,"Ethanol","Ethanol",541.73,499.52,2.33,1045.5,1045.5,1045.5,0,1.9,1000,18.3,2.33,9.1,3.9,1120,"29112016","0956",139,1042.6,0.263,154,1042.5,"",0.7195,2016-11-29 09:56:00,13.8,0.7221,27,1.01,0.0999999999999091,3,92.4692595854885,66.8531266852025,2856.74994893873,2153.74940070948,18.6806585021189,13.5056821586268
"E3",1,621.2,"Ethanol","Ethanol",541.73,499.52,2.33,1045.5,1045.5,1045.5,0,1.9,1000,18.3,2.33,9.1,3.9,1120,"07122016","1217",152,1042.5,0.28,170,1042.3,"",0.7128,2016-12-07 12:17:00,21.9,0.7158,27,1.01,0.200000000000045,3.20000000000005,183.611444413544,131.592274713377,3040.36139335228,2285.34167542286,22.6680795572277,16.2459598411577
"E3",1,621.2,"Ethanol","Ethanol",541.73,499.52,2.33,1045.5,1045.5,1045.5,0,1.9,1000,18.3,2.33,9.1,3.9,1120,"16122016","1110",170,1042.3,0.212,125,1042.2,"",0.7002,2016-12-16 11:10:00,30.85,0.7032,27,1.01,0.0999999999999091,3.29999999999995,90.5067058161082,63.7268545907766,3130.86809916839,2349.06853001363,10.1124810967719,7.12031894869012
"I1",1,625.8,"Inoculum","",537.17,497.22,0,1036.4,1036.5,1036.45,70.7,2.1,NA,18.3,0,9.1,NA,1120,"15112016","1440",1,1036.5,NA,NA,1036.5,"",NA,2016-11-15 14:40:00,0,NA,27,1.01,0,0,0,0,0,0,NA,NA
"I1",1,625.8,"Inoculum","",537.17,497.22,0,1036.4,1036.5,1036.45,70.7,2.1,NA,18.3,0,9.1,NA,1120,"16112016","1512",36,1036.5,0.2,125,1036.3,"",0.2353,2016-11-16 15:12:00,1,0.2401,27,1.01,0.200000000000045,0.200000000000045,243.331327736424,58.618236605357,243.331327736424,58.618236605357,243.331327736424,58.618236605357
"I1",1,625.8,"Inoculum","",537.17,497.22,0,1036.4,1036.5,1036.45,70.7,2.1,NA,18.3,0,9.1,NA,1120,"17112016","2314",54,1036.2,0.083,45,1036.2,"",0.5444,2016-11-17 23:14:00,2.4,0.5509,27,1.01,0.0999999999999091,0.299999999999955,77.2799303603222,42.6571139030002,320.611258096746,101.275350508357,55.199950257373,30.4693670735715
"I1",1,625.8,"Inoculum","",537.17,497.22,0,1036.4,1036.5,1036.45,70.7,2.1,NA,18.3,0,9.1,NA,1120,"19112016","1909",87,1036.2,0.226,126,1036.1,"",0.6252,2016-11-19 19:09:00,4.2,0.6322,27,1.01,0.100000000000136,0.400000000000091,83.8210438658513,53.0768542115198,404.432301962597,154.352204719877,46.5672465921396,29.4871412286221
"I1",1,625.8,"Inoculum","",537.17,497.22,0,1036.4,1036.5,1036.45,70.7,2.1,NA,18.3,0,9.1,NA,1120,"21112016","0915",92,1036.1,0.151,85,1036,"",0.6361,2016-11-21 09:15:00,5.8,0.6429,27,1.01,0.0999999999999091,0.5,84.7649302859437,54.580428697906,489.197232248541,208.932633417783,52.9780814287148,34.1127679361913
"I1",1,625.8,"Inoculum","",537.17,497.22,0,1036.4,1036.5,1036.45,70.7,2.1,NA,18.3,0,9.1,NA,1120,"24112016","1134",123,1035.9,0.17,96,1035.8,"",0.6831,2016-11-24 11:34:00,8.85,0.6857,27,1.01,0.200000000000045,0.700000000000045,177.524201922414,121.895533340511,666.721434170954,330.828166758294,58.2046563680045,39.9657486362332
"I1",1,625.8,"Inoculum","",537.17,497.22,0,1036.4,1036.5,1036.45,70.7,2.1,NA,18.3,0,9.1,NA,1120,"29112016","1000",140,1035.8,0.231,135,1035.7,"",0.6927,2016-11-29 10:00:00,13.8,0.6955,27,1.01,0.0999999999999091,0.799999999999955,89.7307360292298,62.4907647935521,756.452170200184,393.318931551846,18.1274214200464,12.6243969279903
"I1",1,625.8,"Inoculum","",537.17,497.22,0,1036.4,1036.5,1036.45,70.7,2.1,NA,18.3,0,9.1,NA,1120,"07122016","1151",146,1035.7,0.237,140,1035.5,"",0.6972,2016-12-07 11:51:00,21.9,0.6973,27,1.01,0.200000000000045,1,179.821884334119,125.555652374007,936.274054534303,518.874583925853,22.2002326338418,15.5006978239514
"I1",1,625.8,"Inoculum","",537.17,497.22,0,1036.4,1036.5,1036.45,70.7,2.1,NA,18.3,0,9.1,NA,1120,"16122016","1053",164,1035.5,0.18,98,1035.4,"",0.6952,2016-12-16 10:53:00,30.85,0.6982,27,1.01,0.0999999999999091,1.09999999999991,90.0013158721765,62.9217879968478,1026.27537040648,581.796371922701,10.0560129466119,7.03036737394947
"I2",1,632.8,"Inoculum","",540.07,490.17,0,1032.2,1032.2,1032.2,0,2,NA,18.3,0,9,NA,1120,"15112016","1440",2,1032.2,NA,NA,1032.2,"",NA,2016-11-15 14:40:00,0,NA,27,1.01,0,0,0,0,0,0,NA,NA
"I2",1,632.8,"Inoculum","",540.07,490.17,0,1032.2,1032.2,1032.2,0,2,NA,18.3,0,9,NA,1120,"16112016","1514",37,1032.2,0.188,110,1032.1,"",0.1922,2016-11-16 15:14:00,1,0.1963,27,1.01,0.100000000000136,0.100000000000136,197.10204620638,38.8273088709635,197.10204620638,38.8273088709635,197.10204620638,38.8273088709635
"I2",1,632.8,"Inoculum","",540.07,490.17,0,1032.2,1032.2,1032.2,0,2,NA,18.3,0,9,NA,1120,"17112016","2318",55,1032.2,0.103,60,1032.1,"",0.5907,2016-11-17 23:18:00,2.4,0.5971,27,1.01,0,0.100000000000136,0,0,197.10204620638,38.8273088709635,0,0
"I2",1,632.8,"Inoculum","",540.07,490.17,0,1032.2,1032.2,1032.2,0,2,NA,18.3,0,9,NA,1120,"19112016","1911",88,1032,0.23,145,1031.8,"",0.6148,2016-11-19 19:11:00,4.2,0.6211,27,1.01,0.299999999999955,0.400000000000091,248.591227647033,154.655730944469,445.693273853413,193.483039815432,138.106237581685,85.9198505247049
"I2",1,632.8,"Inoculum","",540.07,490.17,0,1032.2,1032.2,1032.2,0,2,NA,18.3,0,9,NA,1120,"21112016","0918",93,1031.8,0.154,88,1031.7,"",0.6359,2016-11-21 09:18:00,5.8,0.6428,27,1.01,0.0999999999999091,0.5,84.756010934377,54.5662205165361,530.44928478779,248.049260331968,52.9725068339856,34.1038878228351
"I2",1,632.8,"Inoculum","",540.07,490.17,0,1032.2,1032.2,1032.2,0,2,NA,18.3,0,9,NA,1120,"24112016","1136",124,1031.7,0.186,108,1031.6,"",0.6811,2016-11-24 11:36:00,8.85,0.6837,27,1.01,0.100000000000136,0.600000000000136,88.5669740909861,60.6369371281862,619.016258878776,308.686197460155,29.038352160979,19.8809629928479
"I2",1,632.8,"Inoculum","",540.07,490.17,0,1032.2,1032.2,1032.2,0,2,NA,18.3,0,9,NA,1120,"29112016","1002",141,1031.6,0.226,135,1031.4,"",0.6918,2016-11-29 10:02:00,13.8,0.6945,27,1.01,0.199999999999818,0.799999999999955,179.261864148628,124.663561922692,798.278123027404,433.349759382846,36.2145180098238,25.1845579641801
"I2",1,632.8,"Inoculum","",540.07,490.17,0,1032.2,1032.2,1032.2,0,2,NA,18.3,0,9,NA,1120,"07122016","1155",147,1031.5,0.248,165,1031.3,"",0.6931,2016-12-07 11:55:00,21.9,0.6932,27,1.01,0.100000000000136,0.900000000000091,89.5015170690282,62.1256278733153,887.779640096432,495.475387256162,11.049570008522,7.66983060164387
"I2",1,632.8,"Inoculum","",540.07,490.17,0,1032.2,1032.2,1032.2,0,2,NA,18.3,0,9,NA,1120,"16122016","1058",165,1031.2,0.165,95,1031.1,"Unsure of first digit in volume. Ask Jinmi.",0.6911,2016-12-16 10:58:00,30.85,0.6941,27,1.01,0.200000000000045,1.10000000000014,179.182144771096,124.536572043682,1066.96178486753,620.011959299844,20.0203513710721,13.9147007870036
"I3",1,584,"Inoculum","",537.28,538.96,0,1078.3,1078.3,1078.3,0,2.1,NA,18.3,0,9.9,NA,1120,"15112016","1440",3,1078.3,NA,NA,1078.3,"",NA,2016-11-15 14:40:00,0,NA,27,1.01,0,0,0,0,0,0,NA,NA
"I3",1,584,"Inoculum","",537.28,538.96,0,1078.3,1078.3,1078.3,0,2.1,NA,18.3,0,9.9,NA,1120,"16112016","1516",38,1078.3,0.198,114,1078.2,"",0.1906,2016-11-16 15:16:00,1,0.1948,27,1.01,0.0999999999999091,0.0999999999999091,186.704678483188,36.4983191242085,186.704678483188,36.4983191242085,186.704678483188,36.4983191242085
"I3",1,584,"Inoculum","",537.28,538.96,0,1078.3,1078.3,1078.3,0,2.1,NA,18.3,0,9.9,NA,1120,"17112016","2319",56,1078.3,0.116,66,1078.2,"",0.5717,2016-11-17 23:19:00,2.4,0.579,27,1.01,0,0.0999999999999091,0,0,186.704678483188,36.4983191242085,0,0
"I3",1,584,"Inoculum","",537.28,538.96,0,1078.3,1078.3,1078.3,0,2.1,NA,18.3,0,9.9,NA,1120,"19112016","1913",89,1078.1,0.237,137,1077.9,"",0.6512,2016-11-19 19:13:00,4.2,0.6572,27,1.01,0.299999999999955,0.399999999999864,258.179815383464,169.92997959592,444.884493866651,206.428298720129,143.433230768591,94.4055442199557
"I3",1,584,"Inoculum","",537.28,538.96,0,1078.3,1078.3,1078.3,0,2.1,NA,18.3,0,9.9,NA,1120,"21112016","0920",94,1077.9,0.173,98,1077.8,"",0.6511,2016-11-21 09:20:00,5.8,0.6579,27,1.01,0.100000000000136,0.5,86.1243428931035,56.7459202959057,531.008836759755,263.174219016034,53.8277143081897,35.4662001849411
"I3",1,584,"Inoculum","",537.28,538.96,0,1078.3,1078.3,1078.3,0,2.1,NA,18.3,0,9.9,NA,1120,"24112016","1138",125,1077.8,0.208,123,1077.6,"",0.6964,2016-11-24 11:38:00,8.85,0.6989,27,1.01,0.200000000000045,0.700000000000045,180.143463483615,126.067915496121,711.15230024337,389.242134512155,59.0634306503656,41.3337427856135
"I3",1,584,"Inoculum","",537.28,538.96,0,1078.3,1078.3,1078.3,0,2.1,NA,18.3,0,9.9,NA,1120,"29112016","1004",142,1077.6,0.251,137,1077.5,"",0.6995,2016-11-29 10:04:00,13.8,0.7022,27,1.01,0.0999999999999091,0.799999999999955,90.4051760377327,63.5651215886848,801.557476281103,452.80725610084,18.2636719268147,12.8414387047848
"I3",1,584,"Inoculum","",537.28,538.96,0,1078.3,1078.3,1078.3,0,2.1,NA,18.3,0,9.9,NA,1120,"07122016","1158",148,1077.5,0.221,124,1077.3,"Check final mass",0.7034,2016-12-07 11:58:00,21.9,0.7064,27,1.01,0.200000000000045,1,181.666266190078,128.493681190191,983.223742471181,581.300937291031,22.4279340975405,15.8634174308878
"I3",1,584,"Inoculum","",537.28,538.96,0,1078.3,1078.3,1078.3,0,2.1,NA,18.3,0,9.9,NA,1120,"16122016","1100",166,1077.3,0.184,105,1077.2,"",0.6938,2016-12-16 11:00:00,30.85,0.6969,27,1.01,0.0999999999999091,1.09999999999991,89.8708340797683,62.7139355584582,1073.09457655095,644.014872849489,10.0414339753931,7.00714363781656
"I4",1,615.6,"Inoculum","",537.74,507.37,0,1046.8,1046.8,1046.8,0,1.7,NA,18.3,0,9.3,NA,1120,"15112016","1440",4,1046.8,NA,NA,1046.8,"",NA,2016-11-15 14:40:00,0,NA,27,1.01,0,0,0,0,0,0,NA,NA
"I4",1,615.6,"Inoculum","",537.74,507.37,0,1046.8,1046.8,1046.8,0,1.7,NA,18.3,0,9.3,NA,1120,"16112016","1517",39,1046.8,0.181,106,1046.6,"",0.1826,2016-11-16 15:17:00,1,0.1866,27,1.01,0.200000000000045,0.200000000000045,252.991569443129,47.3763932889113,252.991569443129,47.3763932889113,252.991569443129,47.3763932889113
"I4",1,615.6,"Inoculum","",537.74,507.37,0,1046.8,1046.8,1046.8,0,1.7,NA,18.3,0,9.3,NA,1120,"17112016","2321",57,1046.6,0.116,64,1046.6,"Measured masses were 1046.9, set to previous value.",0.5964,2016-11-17 23:21:00,2.4,0.6027,27,1.01,0,0.200000000000045,0,0,252.991569443129,47.3763932889113,0,0
"I4",1,615.6,"Inoculum","",537.74,507.37,0,1046.8,1046.8,1046.8,0,1.7,NA,18.3,0,9.3,NA,1120,"19112016","1915",90,1046.6,0.235,138,1046.4,"",0.6432,2016-11-19 19:15:00,4.2,0.6493,27,1.01,0.199999999999818,0.399999999999864,170.679367078682,110.991976711177,423.670936521811,158.368370000088,94.8218705992679,61.662209283987
"I4",1,615.6,"Inoculum","",537.74,507.37,0,1046.8,1046.8,1046.8,0,1.7,NA,18.3,0,9.3,NA,1120,"21112016","0922",95,1046.4,0.158,92,1046.3,"",0.6535,2016-11-21 09:22:00,5.8,0.6602,27,1.01,0.100000000000136,0.5,86.3366350463273,57.0840934684545,510.007571568139,215.452463468542,53.9603969039546,35.6775584177841
