"id","elapsed.time","xCH4","vBg","vCH4","cvBg","cvCH4"
"A1",60.9166666666667,0.697186680130504,98.1202948575084,68.4986796598659,1944.56584353948,1357.51928780445
"A2",0,0.66239037950983,0,0,0,0
"A2",0.874305555555556,0.66239037950983,188.86879357327,125.289459439587,188.86879357327,125.289459439587
"A2",2.01388888888889,0.66239037950983,188.868793573319,125.289459439619,377.737587146589,250.578918879206
"A2",2.85,0.66239037950983,180.283848410856,119.594484010519,558.021435557445,370.173402889725
"A2",4.15138888888889,0.66239037950983,206.038683898148,136.679410297755,764.060119455593,506.85281318748
"A2",5.14513888888889,0.66239037950983,180.283848410856,119.594484010519,944.343967866449,626.447297197999
"A2",5.93194444444444,0.66239037950983,120.189232273904,79.7296560070128,1064.53320014035,706.176953205012
"A2",7.13194444444444,0.66239037950983,77.2645064618301,51.2547788616742,1141.79770660218,757.431732066686
"A2",9.11111111111111,0.66239037950983,85.849451624196,56.9497542907095,1227.64715822638,814.381486357396
"A2",15.2194444444444,0.66239037950983,128.774177436367,85.4246314361129,1356.42133566275,899.806117793509
"A2",20.9194444444444,0.66239037950983,94.4343967866595,62.6447297198096,1450.85573244941,962.450847513318
"A2",30.96875,0.66239037950983,111.604287111489,74.0346805779451,1562.46001956089,1036.48552809126
"A2",50.8645833333333,0.66239037950983,137.359122598733,91.1196068651482,1699.81914215963,1127.60513495641
"A2",60.9166666666667,0.66239037950983,94.4343967866595,62.6447297198096,1794.25353894629,1190.24986467622
"A3",0,0.679901706928605,0,0,0,0
"A3",0.874305555555556,0.679901706928605,192.508387486934,131.069869033989,192.508387486934,131.069869033989
"A3",2.01388888888889,0.679901706928605,192.508387486984,131.069869034023,385.016774973919,262.139738068012
"A3",2.85,0.679901706928605,166.257243738736,113.196705074823,551.274018712655,375.336443142835
"A3",4.15138888888889,0.679901706928605,236.260293733981,160.858475632634,787.534312446636,536.194918775469
"A3",5.14513888888889,0.679901706928605,175.007624988136,119.154426394545,962.541937434772,655.349345170014
