"date","exper","id","time","temp.air","pres.amb","mass.init","vol","mass.final","notes","date.time.e","etime","date.time","start.time","time.d","mass.drift","mass.init.orig","mass.final.orig","temp.grav","pres.grav","mass.tot","cmass.tot","mass.vent","mass.leak","cmass.vent","cmass.leak","vBg","cvBg","xCH4","xCH4.lim.flag","vCH4","cvCH4","rvBg","rvCH4"
"08.10.2018","IIS-BMP2","C2","11.43",20.4,1007.72,470.21,107,470.09,NA,2014-10-08 11:43:00,10.8388888888876,2018-10-08 11:43:00,2018-09-27 15:35:00,10.8388888888889,0.0300000000000296,470.18,470.06,30,1500,0.120000000000005,1.80999999999995,0.120000000000005,0,1.80000000000001,0.00999999999993406,96.6580895861287,1501.98259288447,0.594164245479827,"",57.4307808684637,892.424354025035,31.9677650445625,18.9941029973789
"11.10.2018","IIS-BMP2","C2","12.13",20.5,1009.19,470.08,79,470.01,NA,2014-10-11 12:15:00,13.8611111111095,2018-10-11 12:13:00,2018-09-27 15:35:00,13.8597222222222,0.0200000000000387,470.06,469.99,30,1500,0.0799999999999841,1.88999999999993,0.0699999999999932,0.00999999999999091,1.87,0.019999999999925,71.4358877303372,1573.41848061481,0.594164245479827,"",42.4446503334774,934.869004358512,23.6477421452151,14.0506428690132
"15.10.2018","IIS-BMP2","C2","21.22",20.1,1006.09,469.98,60,469.92,NA,2014-10-15 21:22:00,18.2409722222219,2018-10-15 21:22:00,2018-09-27 15:35:00,18.2409722222222,0.0300000000000296,469.95,469.89,30,1500,0.0900000000000318,1.97999999999996,0.0600000000000023,0.0300000000000296,1.93000000000001,0.0499999999999545,54.1907090413132,1627.60918965612,0.594164245479827,"",32.1981817495487,967.067186108061,12.3687780978746,7.34908570603109
"19.10.2018","IIS-BMP2","C2","10.48",20.5,1017.29,469.91,52,469.86,NA,2014-10-19 10:48:00,21.8006944444423,2018-10-19 10:48:00,2018-09-27 15:35:00,21.8006944444444,0.0200000000000387,469.89,469.84,30,1500,0.0600000000000023,2.03999999999996,0.0500000000000114,0.00999999999999091,1.98000000000002,0.0599999999999454,47.4077207605606,1675.01691041668,0.594164245479827,"",28.1679726356168,995.235158743678,13.3178146498649,7.91296929287714
"25.10.2018","IIS-BMP2","C2","14.08",20.6,997.15,469.8,38,469.77,NA,2014-10-25 14:08:00,27.9395833333328,2018-10-25 14:08:00,2018-09-27 15:35:00,27.9395833333333,0.0200000000000387,469.78,469.75,30,1500,0.089999999999975,2.12999999999994,0.0299999999999727,0.0600000000000023,2.00999999999999,0.119999999999948,33.9248251562793,1708.94173557296,0.594164245479827,"",20.1569181420158,1015.39207688569,5.52621586256134,3.28347987833741
"29.10.2018","IIS-BMP2","C2","09.46",20,1010.42,469.76,27,469.73,NA,2014-10-29 09:46:00,31.757638888892,2018-10-29 09:46:00,2018-09-27 15:35:00,31.7576388888889,0.0300000000000296,469.73,469.7,30,1500,0.0400000000000205,2.16999999999996,0.0300000000000296,0.00999999999999091,2.04000000000002,0.129999999999939,24.5052511799312,1733.44698675289,0.594164245479827,"",14.5601440776175,1029.95222096331,6.41825421955274,3.81349717565827
"27.09.2018","IIS-BMP2","C3","15.35",20.8,1007.24,468.3,0,468.3,NA,2014-09-27 15:35:00,0,2018-09-27 15:35:00,2018-09-27 15:35:00,0,0,468.3,468.3,30,1500,0,0,0,0,0,0,0,0,0.591096014258704,"",0,0,NA,NA
"28.09.2018","IIS-BMP2","C3","09.00",20.3,1011.22,468.29,202,468.06,NA,2014-09-28 09:00:00,0.725694444445253,2018-09-28 09:00:00,2018-09-27 15:35:00,0.725694444444444,0.0100000000000477,468.28,468.05,30,1500,0.239999999999952,0.239999999999952,0.229999999999961,0.00999999999999091,0.229999999999961,0.00999999999999091,183.215084119506,183.215084119506,0.591096014258704,"",108.297705975113,108.297705975113,252.468632662286,149.233202492022
"29.09.2018","IIS-BMP2","C3","06.05",19,1000,468.07,331,467.69,"Pressure not measured.",2014-09-29 06:05:00,1.60416666666424,2018-09-29 06:05:00,2018-09-27 15:35:00,1.60416666666667,0.0300000000000296,468.04,467.66,30,1500,0.370000000000005,0.609999999999957,0.379999999999995,-0.00999999999999091,0.609999999999957,0,298.693990366284,481.90907448579,0.591096014258704,"",176.556827188538,284.854533163651,340.015293381383,200.981684704739
"30.09.2018","IIS-BMP2","C3","15.02",20.3,1002.34,467.69,434,467.25,NA,2014-09-30 15:02:00,2.97708333333139,2018-09-30 15:02:00,2018-09-27 15:35:00,2.97708333333333,0.0300000000000296,467.66,467.22,30,1500,0.439999999999998,1.04999999999995,0.439999999999998,0,1.04999999999995,0,390.100303095281,872.009377581071,0.591096014258704,"",230.586734320733,515.441267484385,284.13982623025,167.953918776862
"01.10.2018","IIS-BMP2","C3","08.50",20.3,1000.62,467.22,207,467.01,NA,2014-10-01 08:50:00,3.71875,2018-10-01 08:50:00,2018-09-27 15:35:00,3.71875,0.0200000000000387,467.2,466.99,30,1500,0.240000000000009,1.28999999999996,0.20999999999998,0.0300000000000296,1.25999999999993,0.0300000000000296,185.734624025248,1057.74400160632,0.591096014258704,"",109.786995971163,625.228263455548,250.428706550896,148.027410298197
"03.10.2018","IIS-BMP2","C3","08.07",20,1002.27,467,270,466.72,NA,2014-10-03 08:07:00,5.68888888888614,2018-10-03 08:07:00,2018-09-27 15:35:00,5.68888888888889,0.0200000000000387,466.98,466.7,30,1500,0.29000000000002,1.57999999999998,0.28000000000003,0.00999999999999091,1.53999999999996,0.0400000000000205,243.029165488517,1300.77316709484,0.591096014258704,"",143.653571068881,768.881834524429,123.356361756597,72.9154537677791
"05.10.2018","IIS-BMP2","C3","11.09",20.1,1009.23,466.72,151,466.56,NA,2014-10-05 11:09:00,7.81527777777956,2018-10-05 11:09:00,2018-09-27 15:35:00,7.81527777777778,0.0200000000000387,466.7,466.54,30,1500,0.159999999999968,1.73999999999995,0.159999999999968,0,1.69999999999993,0.0400000000000205,136.815770967707,1437.58893806254,0.591096014258704,"",80.8712569067436,849.753091431173,64.3418387307311,38.0322044238115
"08.10.2018","IIS-BMP2","C3","11.43",20.4,1007.72,466.56,102,466.45,NA,2014-10-08 11:43:00,10.8388888888876,2018-10-08 11:43:00,2018-09-27 15:35:00,10.8388888888889,0.0300000000000296,466.53,466.42,30,1500,0.110000000000014,1.84999999999997,0.109999999999957,5.6843418860808e-14,1.80999999999989,0.0400000000000773,92.1413564278984,1529.73029449044,0.591096014258704,"",54.4643885329214,904.217479964094,30.4739442480877,18.0130269837866
"11.10.2018","IIS-BMP2","C3","12.13",20.5,1009.19,466.45,75,466.36,NA,2014-10-11 12:16:00,13.8618055555562,2018-10-11 12:13:00,2018-09-27 15:35:00,13.8597222222222,0.0200000000000387,466.43,466.34,30,1500,0.0900000000000318,1.94,0.0900000000000318,0,1.89999999999992,0.0400000000000773,67.8188807566492,1597.54917524709,0.591096014258704,"",40.0874701067417,944.304950070836,22.4503881125459,13.2703349318869
"15.10.2018","IIS-BMP2","C3","21.22",20.1,1006.09,466.36,59,466.29,NA,2014-10-15 21:22:00,18.2409722222219,2018-10-15 21:22:00,2018-09-27 15:35:00,18.2409722222222,0.0300000000000296,466.33,466.26,30,1500,0.0699999999999932,2.00999999999999,0.0699999999999932,0,1.96999999999991,0.0400000000000773,53.2875305572913,1650.83670580438,0.591096014258704,"",31.4980469221038,975.802996992939,12.1626317962434,7.18928317765565
"19.10.2018","IIS-BMP2","C3","10.48",20.5,1017.29,466.29,46,466.22,NA,2014-10-19 10:48:00,21.8006944444423,2018-10-19 10:48:00,2018-09-27 15:35:00,21.8006944444444,0.0200000000000387,466.27,466.2,30,1500,0.0699999999999932,2.07999999999998,0.0699999999999932,0,2.03999999999991,0.0400000000000773,41.9375991343421,1692.77430493872,0.591096014258704,"",24.7891476958889,1000.59214468883,11.7811437287266,6.96378710145923
"25.10.2018","IIS-BMP2","C3","14.08",20.6,997.15,466.18,30,466.16,NA,2014-10-25 14:08:00,27.9395833333328,2018-10-25 14:08:00,2018-09-27 15:35:00,27.9395833333333,0.0200000000000387,466.16,466.14,30,1500,0.0600000000000023,2.13999999999999,0.0200000000000387,0.0399999999999636,2.05999999999995,0.0800000000000409,26.7827567023258,1719.55706164105,0.591096014258704,"",15.8311807376054,1016.42332542643,4.36280199675895,2.57883487128413
"29.10.2018","IIS-BMP2","C3","09.46",20,1010.42,466.14,27,466.11,NA,2014-10-29 09:46:00,31.757638888892,2018-10-29 09:46:00,2018-09-27 15:35:00,31.7576388888889,0.0300000000000296,466.11,466.08,30,1500,0.0500000000000114,2.19,0.0300000000000296,0.0199999999999818,2.08999999999997,0.100000000000023,24.5052511799312,1744.06231282098,0.591096014258704,"",14.4849563008657,1030.9082817273,6.41825421955274,3.79380448767673
"27.09.2018","IIS-BMP2","D1","15.35",20.8,1007.24,471.15,0,471.15,NA,2014-09-27 15:35:00,0,2018-09-27 15:35:00,2018-09-27 15:35:00,0,0,471.15,471.15,30,1500,0,0,0,0,0,0,0,0,0.508414591905849,"",0,0,NA,NA
"28.09.2018","IIS-BMP2","D1","09.00",20.3,1011.22,471.15,144,470.98,"Final mass measured after D3 (3 bottles later)",2014-09-28 09:00:00,0.725694444445253,2018-09-28 09:00:00,2018-09-27 15:35:00,0.725694444444444,0.0100000000000477,471.14,470.97,30,1500,0.169999999999902,0.169999999999902,0.169999999999959,-5.6843418860808e-14,0.169999999999959,-5.6843418860808e-14,130.608772837668,130.608772837668,0.508414591905849,"",66.4034059415864,66.4034059415864,179.97763912559,91.5032579482148
"29.09.2018","IIS-BMP2","D1","06.05",19,1000,470.99,143,470.83,"Pressure not measured.",2014-09-29 06:05:00,1.60416666666424,2018-09-29 06:05:00,2018-09-27 15:35:00,1.60416666666667,0.0300000000000296,470.96,470.8,30,1500,0.150000000000034,0.319999999999936,0.159999999999968,-0.00999999999993406,0.329999999999927,-0.00999999999999091,129.043023028334,259.651795866002,0.508414591905849,"",65.6073558912476,132.010761832834,146.894824633045,74.6834723188905
"30.09.2018","IIS-BMP2","D1","15.02",20.3,1002.34,470.84,260,470.54,NA,2014-09-30 15:02:00,2.97708333333139,2018-09-30 15:02:00,2018-09-27 15:35:00,2.97708333333333,0.0300000000000296,470.81,470.51,30,1500,0.29000000000002,0.609999999999957,0.300000000000011,-0.00999999999999091,0.629999999999939,-0.0199999999999818,233.700642407311,493.352438273313,0.508414591905849,"",118.816816737648,250.827578570482,170.222015713975,86.5433566526115
"01.10.2018","IIS-BMP2","D1","08.50",20.3,1000.62,470.53,184,470.32,NA,2014-10-01 08:50:00,3.71875,2018-10-01 08:50:00,2018-09-27 15:35:00,3.71875,0.0200000000000387,470.51,470.3,30,1500,0.21999999999997,0.829999999999927,0.20999999999998,0.00999999999999091,0.839999999999918,-0.00999999999999091,165.097443577998,658.449881851311,0.508414591905849,"",83.9379494014066,334.765527971888,222.603294711907,113.174763237852
"03.10.2018","IIS-BMP2","D1","08.07",20,1002.27,470.3,393,469.85,NA,2014-10-03 08:07:00,5.68888888888614,2018-10-03 08:07:00,2018-09-27 15:35:00,5.68888888888889,0.0200000000000387,470.28,469.83,30,1500,0.470000000000027,1.29999999999995,0.449999999999989,0.0200000000000387,1.28999999999991,0.0100000000000477,353.742451988842,1012.19233384015,0.508414591905849,"",179.847824367681,514.61335233957,179.552037667935,91.2868759568068
"05.10.2018","IIS-BMP2","D1","11.09",20.1,1009.23,469.84,403,469.37,NA,2014-10-05 11:09:00,7.81527777777956,2018-10-05 11:09:00,2018-09-27 15:35:00,7.81527777777778,0.0200000000000387,469.82,469.35,30,1500,0.479999999999961,1.77999999999992,0.46999999999997,0.00999999999999091,1.75999999999988,0.0200000000000387,365.144077483352,1377.3364113235,0.508414591905849,"",185.644577140536,700.257929480106,171.720271579369,87.3050917969862
"06.10.2018","IIS-BMP2","D1","21.20",20.4,1001.38,469.37,214,469.11,NA,2014-10-06 21:20:00,9.23958333333576,2018-10-06 21:20:00,2018-09-27 15:35:00,9.23958333333333,0.0200000000000387,469.35,469.09,30,1500,0.260000000000048,2.03999999999996,0.260000000000048,0,2.01999999999992,0.0200000000000387,192.070349855025,1569.40676117853,0.508414591905849,"",97.6513685387561,797.909298018862,134.851927738292,68.5606878087805
"08.10.2018","IIS-BMP2","D1","11.43",20.4,1007.72,469.12,185,468.89,NA,2014-10-08 11:43:00,10.8388888888876,2018-10-08 11:43:00,2018-09-27 15:35:00,10.8388888888889,0.0300000000000296,469.09,468.86,30,1500,0.21999999999997,2.25999999999993,0.229999999999961,-0.00999999999999091,2.24999999999989,0.0100000000000477,167.119126854522,1736.52588803305,0.508414591905849,"",84.9658026794033,882.875100698265,104.494807933353,53.1266851317155
"11.10.2018","IIS-BMP2","D1","12.13",20.5,1009.19,468.89,221,468.61,NA,2014-10-11 12:17:00,13.8625000000029,2018-10-11 12:13:00,2018-09-27 15:35:00,13.8597222222222,0.0200000000000387,468.87,468.59,30,1500,0.28000000000003,2.53999999999996,0.28000000000003,0,2.52999999999992,0.0100000000000477,199.83963529626,1936.36552332931,0.508414591905849,"",101.601386625762,984.476487324026,66.1538103049687,33.6335624692176
"15.10.2018","IIS-BMP2","D1","21.22",20.1,1006.09,468.61,200,468.37,NA,2014-10-15 21:22:00,18.2409722222219,2018-10-15 21:22:00,2018-09-27 15:35:00,18.2409722222222,0.0300000000000296,468.58,468.34,30,1500,0.240000000000009,2.77999999999997,0.240000000000009,0,2.76999999999992,0.0100000000000477,180.635696804377,2117.00122013369,0.508414591905849,"",91.8378240744262,1076.31431139845,41.2292603262488,20.9615575633498
"19.10.2018","IIS-BMP2","D1","10.48",20.5,1017.29,468.37,107,468.23,NA,2014-10-19 10:48:00,21.8006944444423,2018-10-19 10:48:00,2018-09-27 15:35:00,21.8006944444444,0.0200000000000387,468.35,468.21,30,1500,0.139999999999986,2.91999999999996,0.140000000000043,-5.6843418860808e-14,2.90999999999997,0.00999999999999091,97.5505023342305,2214.55172246792,0.508414591905849,"",49.5960988344683,1125.91041023292,27.4039647602989,13.9325755602096
"25.10.2018","IIS-BMP2","D1","14.08",20.6,997.15,468.16,60,468.09,NA,2014-10-25 14:08:00,27.9395833333328,2018-10-25 14:08:00,2018-09-27 15:35:00,27.9395833333333,0.0200000000000387,468.14,468.07,30,1500,0.139999999999986,3.05999999999995,0.0699999999999932,0.0699999999999932,2.97999999999996,0.0799999999999841,53.5655134046516,2268.11723587257,0.508414591905849,"",27.2334886378532,1153.14389887077,8.7256039935179,4.43622439349645
"29.10.2018","IIS-BMP2","D1","09.46",20,1010.42,468.07,46,468.01,NA,2014-10-29 09:46:00,31.757638888892,2018-10-29 09:46:00,2018-09-27 15:35:00,31.7576388888889,0.0300000000000296,468.04,467.98,30,1500,0.0799999999999841,3.13999999999993,0.0600000000000023,0.0199999999999818,3.03999999999996,0.0999999999999659,41.7496871954384,2309.86692306801,0.508414591905849,"",21.2261501776656,1174.37004904844,10.9348034851639,5.55941365148027
"27.09.2018","IIS-BMP2","D2","15.35",20.8,1007.24,472.1,0,472.1,NA,2014-09-27 15:35:00,0,2018-09-27 15:35:00,2018-09-27 15:35:00,0,0,472.1,472.1,30,1500,0,0,0,0,0,0,0,0,0.520942353311646,"",0,0,NA,NA
"28.09.2018","IIS-BMP2","D2","09.00",20.3,1011.22,472.1,146,471.94,NA,2014-09-28 09:00:00,0.725694444445253,2018-09-28 09:00:00,2018-09-27 15:35:00,0.725694444444444,0.0100000000000477,472.09,471.93,30,1500,0.159999999999968,0.159999999999968,0.159999999999968,0,0.159999999999968,0,132.422783571524,132.422783571524,0.520942353311646,"",68.9846365058285,68.9846365058285,182.47732855789,95.0601689649694
"29.09.2018","IIS-BMP2","D2","06.05",19,1000,471.95,140,471.78,"Pressure not measured.",2014-09-29 06:05:00,1.60416666666424,2018-09-29 06:05:00,2018-09-27 15:35:00,1.60416666666667,0.0300000000000296,471.92,471.75,30,1500,0.160000000000025,0.319999999999993,0.170000000000016,-0.00999999999999091,0.329999999999984,-0.00999999999999091,126.335826741027,258.758610312551,0.520942353311646,"",65.8136828900427,134.798319395871,143.813115025358,74.9183425783885
"30.09.2018","IIS-BMP2","D2","15.02",20.3,1002.34,471.79,289,471.46,NA,2014-09-30 15:02:00,2.97708333333139,2018-09-30 15:02:00,2018-09-27 15:35:00,2.97708333333333,0.0300000000000296,471.76,471.43,30,1500,0.319999999999993,0.639999999999986,0.329999999999984,-0.00999999999999091,0.659999999999968,-0.0199999999999818,259.767252521973,518.525862834524,0.520942353311646,"",135.323763842097,270.122083237968,189.208317466688,98.5666261672331
"01.10.2018","IIS-BMP2","D2","08.50",20.3,1000.62,471.45,171,471.23,NA,2014-10-01 08:50:00,3.71875,2018-10-01 08:50:00,2018-09-27 15:35:00,3.71875,0.0200000000000387,471.43,471.21,30,1500,0.230000000000018,0.870000000000005,0.220000000000027,0.00999999999999091,0.879999999999995,-0.00999999999999091,153.432950281726,671.95881311625,0.520942353311646,"",79.9297221953112,350.051805433279,206.875888020305,107.770411948734
"03.10.2018","IIS-BMP2","D2","08.07",20,1002.27,471.25,384,470.8,NA,2014-10-03 08:07:00,5.68888888888614,2018-10-03 08:07:00,2018-09-27 15:35:00,5.68888888888889,0.0200000000000387,471.23,470.78,30,1500,0.430000000000007,1.30000000000001,0.450000000000045,-0.0200000000000387,1.33000000000004,-0.0300000000000296,345.641479805891,1017.60029292214,0.520942353311646,"",180.059285892201,530.11109132548,175.440158942715,91.3942092649872
"05.10.2018","IIS-BMP2","D2","11.09",20.1,1009.23,470.8,392,470.34,"Manometer reassembled (no pressure leaks). 10 minutes technical break in sampling.",2014-10-05 11:09:00,7.81527777777956,2018-10-05 11:09:00,2018-09-27 15:35:00,7.81527777777778,0.0200000000000387,470.78,470.32,30,1500,0.45999999999998,1.75999999999999,0.45999999999998,0,1.79000000000002,-0.0300000000000296,355.177365691002,1372.77765861314,0.520942353311646,"",185.026932726102,715.138024051582,167.033117764547,87.0146254492444
"06.10.2018","IIS-BMP2","D2","21.20",20.4,1001.38,470.35,223,470.06,NA,2014-10-06 21:20:00,9.23958333333576,2018-10-06 21:20:00,2018-09-27 15:35:00,9.23958333333333,0.0200000000000387,470.33,470.04,30,1500,0.279999999999973,2.03999999999996,0.289999999999964,-0.00999999999999091,2.07999999999998,-0.0400000000000205,200.148074848928,1572.92573346207,0.520942353311646,"",104.265609122596,819.403633174177,140.52327049364,73.2045232260059
"08.10.2018","IIS-BMP2","D2","11.43",20.4,1007.72,470.08,182,469.85,NA,2014-10-08 11:43:00,10.8388888888876,2018-10-08 11:43:00,2018-09-27 15:35:00,10.8388888888889,0.0300000000000296,470.05,469.82,30,1500,0.210000000000036,2.25,0.230000000000018,-0.0199999999999818,2.31,-0.0600000000000023,164.409086959583,1737.33482042165,0.520942353311646,"",85.6476566665443,905.051289840722,102.800297534433,53.5530289187251
"11.10.2018","IIS-BMP2","D2","12.13",20.5,1009.19,469.84,224,469.57,NA,2014-10-11 12:18:00,13.8631944444423,2018-10-11 12:13:00,2018-09-27 15:35:00,13.8597222222222,0.0200000000000387,469.82,469.55,30,1500,0.279999999999973,2.52999999999997,0.269999999999982,0.00999999999999091,2.57999999999998,-0.0500000000000114,202.552390526526,1939.88721094818,0.520942353311646,"",105.518118989788,1010.56940883051,67.0518258294706,34.930135941447
"15.10.2018","IIS-BMP2","D2","21.22",20.1,1006.09,469.57,198,469.35,NA,2014-10-15 21:22:00,18.2409722222219,2018-10-15 21:22:00,2018-09-27 15:35:00,18.2409722222222,0.0300000000000296,469.54,469.32,30,1500,0.220000000000027,2.75,0.220000000000027,0,2.80000000000001,-0.0500000000000114,178.829339836334,2118.71655078451,0.520942353311646,"",93.1597771355077,1103.72918596602,40.8169677229863,21.263287220658
"19.10.2018","IIS-BMP2","D2","10.48",20.5,1017.29,469.32,108,469.2,NA,2014-10-19 10:48:00,21.8006944444423,2018-10-19 10:48:00,2018-09-27 15:35:00,21.8006944444444,0.0200000000000387,469.3,469.18,30,1500,0.149999999999977,2.89999999999998,0.120000000000005,0.0299999999999727,2.92000000000002,-0.0200000000000387,98.4621892719336,2217.17874005645,0.520942353311646,"",51.2931245915378,1155.02231055756,27.6600765804886,14.40930538662
"25.10.2018","IIS-BMP2","D2","14.08",20.6,997.15,469.12,56,469.05,NA,2014-10-25 14:08:00,27.9395833333328,2018-10-25 14:08:00,2018-09-27 15:35:00,27.9395833333333,0.0200000000000387,469.1,469.03,30,1500,0.150000000000034,3.05000000000001,0.07000000000005,0.0799999999999841,2.99000000000007,0.0599999999999454,49.9944791776748,2267.17321923412,0.520942353311646,"",26.044241635408,1181.06655219296,8.14389706061671,4.24250089988546
"29.10.2018","IIS-BMP2","D2","09.46",20,1010.42,469.04,44,469,NA,2014-10-29 09:46:00,31.757638888892,2018-10-29 09:46:00,2018-09-27 15:35:00,31.7576388888889,0.0300000000000296,469.01,468.97,30,1500,0.0499999999999545,3.09999999999997,0.0399999999999636,0.00999999999999091,3.03000000000003,0.0699999999999363,39.9344834043323,2307.10770263845,0.520942353311646,"",20.8035637629377,1201.8701159559,10.4593772466785,5.448732597059
"27.09.2018","IIS-BMP2","D3","15.35",20.8,1007.24,472.51,0,472.51,NA,2014-09-27 15:35:00,0,2018-09-27 15:35:00,2018-09-27 15:35:00,0,0,472.51,472.51,30,1500,0,0,0,0,0,0,0,0,0.52481337506792,"",0,0,NA,NA
"28.09.2018","IIS-BMP2","D3","09.00",20.3,1011.22,472.51,141,472.35,NA,2014-09-28 09:00:00,0.725694444445253,2018-09-28 09:00:00,2018-09-27 15:35:00,0.725694444444444,0.0100000000000477,472.5,472.34,30,1500,0.159999999999968,0.159999999999968,0.160000000000025,-5.6843418860808e-14,0.160000000000025,-5.6843418860808e-14,127.887756736883,127.887756736883,0.52481337506792,"",67.1172052429486,67.1172052429486,176.22810497714,92.4868665548765
"29.09.2018","IIS-BMP2","D3","06.05",19,1000,472.37,135,472.21,"Pressure not measured.",2014-09-29 06:05:00,1.60416666666424,2018-09-29 06:05:00,2018-09-27 15:35:00,1.60416666666667,0.0300000000000296,472.34,472.18,30,1500,0.139999999999986,0.299999999999955,0.159999999999968,-0.0199999999999818,0.319999999999993,-0.0200000000000387,121.823832928847,249.71158966573,0.52481337506792,"",63.9347769230986,131.051982166047,138.676932345881,72.7795089085075
"30.09.2018","IIS-BMP2","D3","15.02",20.3,1002.34,472.21,287,471.89,NA,2014-09-30 15:02:00,2.97708333333139,2018-09-30 15:02:00,2018-09-27 15:35:00,2.97708333333333,0.0300000000000296,472.18,471.86,30,1500,0.319999999999993,0.619999999999948,0.319999999999993,0,0.639999999999986,-0.0200000000000387,257.969555272686,507.681144938416,0.52481337506792,"",135.385872967429,266.437855133476,187.898917345811,98.6118649838631
"01.10.2018","IIS-BMP2","D3","08.50",20.3,1000.62,471.88,162,471.69,NA,2014-10-01 08:50:00,3.71875,2018-10-01 08:50:00,2018-09-27 15:35:00,3.71875,0.0200000000000387,471.86,471.67,30,1500,0.199999999999989,0.819999999999936,0.189999999999998,0.00999999999999091,0.829999999999984,-0.0100000000000477,145.357531845846,653.038676784262,0.52481337506792,"",76.285576879561,342.723432013037,195.987683387657,102.856957590419
"03.10.2018","IIS-BMP2","D3","08.07",20,1002.27,471.69,384,471.25,NA,2014-10-03 08:07:00,5.68888888888614,2018-10-03 08:07:00,2018-09-27 15:35:00,5.68888888888889,0.0200000000000387,471.67,471.23,30,1500,0.439999999999998,1.25999999999993,0.439999999999998,0,1.26999999999998,-0.0100000000000477,345.641479805891,998.680156590153,0.52481337506792,"",181.3972715804,524.120703593437,175.440158942715,92.0733419371787
"05.10.2018","IIS-BMP2","D3","11.09",20.1,1009.23,471.24,388,470.79,NA,2014-10-05 11:09:00,7.81527777777956,2018-10-05 11:09:00,2018-09-27 15:35:00,7.81527777777778,0.0200000000000387,471.22,470.77,30,1500,0.460000000000036,1.71999999999997,0.450000000000045,0.00999999999999091,1.72000000000003,-5.6843418860808e-14,351.553106857421,1350.23326344757,0.52481337506792,"",184.499772525456,708.620476118893,165.328698195521,86.766712095577
"06.10.2018","IIS-BMP2","D3","21.20",20.4,1001.38,470.78,231,470.5,NA,2014-10-06 21:20:00,9.23958333333576,2018-10-06 21:20:00,2018-09-27 15:35:00,9.23958333333333,0.0200000000000387,470.76,470.48,30,1500,0.289999999999964,2.00999999999993,0.279999999999973,0.00999999999999091,2,0.00999999999993406,207.328274843508,1557.56153829108,0.52481337506792,"",108.808651667631,817.429127786524,145.56446405395,76.3941776701066
"08.10.2018","IIS-BMP2","D3","11.43",20.4,1007.72,470.5,181,470.29,NA,2014-10-08 11:43:00,10.8388888888876,2018-10-08 11:43:00,2018-09-27 15:35:00,10.8388888888889,0.0300000000000296,470.47,470.26,30,1500,0.210000000000036,2.21999999999997,0.210000000000036,0,2.21000000000004,0.00999999999993406,163.505740327937,1721.06727861902,0.52481337506792,"",85.8099994244837,903.239127211008,102.235460734794,53.6545371998509
"11.10.2018","IIS-BMP2","D3","12.13",20.5,1009.19,470.28,230,470.01,NA,2014-10-11 12:19:00,13.8638888888891,2018-10-11 12:13:00,2018-09-27 15:35:00,13.8597222222222,0.0200000000000387,470.26,469.99,30,1500,0.279999999999973,2.49999999999994,0.269999999999982,0.00999999999999091,2.48000000000002,0.019999999999925,207.977900987058,1929.04517960608,0.52481337506792,"",109.149584156559,1012.38871136757,68.8478568784742,36.1322761345852
"15.10.2018","IIS-BMP2","D3","21.22",20.1,1006.09,470.01,193,469.77,NA,2014-10-15 21:22:00,18.2409722222219,2018-10-15 21:22:00,2018-09-27 15:35:00,18.2409722222222,0.0300000000000296,469.98,469.74,30,1500,0.240000000000009,2.73999999999995,0.240000000000009,0,2.72000000000003,0.019999999999925,174.313447416224,2103.3586270223,0.52481337506792,"",91.482028658233,1103.8707400258,39.7862362148301,20.8803489091545
"19.10.2018","IIS-BMP2","D3","10.48",20.5,1017.29,469.76,117,469.62,NA,2014-10-19 10:48:00,21.8006944444423,2018-10-19 10:48:00,2018-09-27 15:35:00,21.8006944444444,0.0200000000000387,469.74,469.6,30,1500,0.149999999999977,2.88999999999993,0.139999999999986,0.00999999999999091,2.86000000000001,0.0299999999999159,106.667371711261,2210.02599873356,0.52481337506792,"",55.9804633574115,1159.85120338321,29.9650829621959,15.7260763235803
"25.10.2018","IIS-BMP2","D3","14.08",20.6,997.15,469.56,64,469.48,NA,2014-10-25 14:08:00,27.9395833333328,2018-10-25 14:08:00,2018-09-27 15:35:00,27.9395833333333,0.0200000000000387,469.54,469.46,30,1500,0.140000000000043,3.02999999999997,0.0800000000000409,0.0600000000000023,2.94000000000005,0.0899999999999181,57.1365476316283,2267.16254636519,0.52481337506792,"",29.9860244022839,1189.8372277855,9.3073109264191,4.88460126010054
"29.10.2018","IIS-BMP2","D3","09.46",20,1010.42,469.47,45,469.42,NA,2014-10-29 09:46:00,31.757638888892,2018-10-29 09:46:00,2018-09-27 15:35:00,31.7576388888889,0.0300000000000296,469.44,469.39,30,1500,0.0600000000000023,3.08999999999997,0.0500000000000114,0.00999999999999091,2.99000000000007,0.0999999999999091,40.8420852998854,2308.00463166508,0.52481337506792,"",21.4344726310447,1211.27170041654,10.6970903659212,5.61397609834566
"27.09.2018","IIS-BMP2","I1","15.35",20.8,1007.24,729.5,0,729.495,NA,2014-09-27 15:35:00,0,2018-09-27 15:35:00,2018-09-27 15:35:00,0,0,729.5,729.495,30,1500,0,0,0.00499999999999545,0,0.00499999999999545,0,0,0,0.593359480979173,"",0,0,NA,NA
