"id","elapsed.time","descrip","xCH4_gd1","xCH4_gd2","xCH4_gd3","xCH4_gd4","xCH4_gd5","xCH4_gd6","xCH4_gd7","xCH4_gd8","xCH4_gd9","xCH4_gd10","xCH4_gd11","xCH4_gd12"
"C2",18.9097222222222,"C",0.711695220676132,0.601459685092163,0.59460299030643,0.587210845045372,0.599269160634066,0.59460299030643,0.711695220676132,0.601459685092163,0.59460299030643,0.587210845045372,0.599269160634066,0.599777596737811
"C2",2.85069444444444,"C",0.630791353974786,0.577333613995031,0.59460299030643,0.648519948916876,0.582833830582613,0.59460299030643,0.630791353974786,0.577333613995031,0.59460299030643,0.648519948916876,0.582833830582613,0.599777596737811
"C2",22.8611111111111,"C",0.378419590681511,0.596018418848409,0.59460299030643,0.616191334610372,0.599681992480607,0.59460299030643,0.378419590681511,0.596018418848409,0.59460299030643,0.616191334610372,0.599681992480607,0.599777596737811
"C2",27.1458333333333,"C",0.532120893437949,0.59460299030643,0.59460299030643,0.603997911845549,0.599777596737811,0.59460299030643,0.532120893437949,0.59460299030643,0.59460299030643,0.603997911845549,0.599777596737811,0.599777596737811
"C2",3.80902777777778,"C",0.651946484073844,0.590032574168223,0.59460299030643,0.634068909342235,0.591553937769906,0.59460299030643,0.651946484073844,0.590032574168223,0.59460299030643,0.634068909342235,0.591553937769906,0.599777596737811
"C2",4.86111111111111,"C",0.615173911658513,0.592458734933409,0.59460299030643,0.649359322852372,0.597132207317327,0.59460299030643,0.615173911658513,0.592458734933409,0.59460299030643,0.649359322852372,0.597132207317327,0.599777596737811
"C2",5.85902777777778,"C",0.672505695015324,0.596963080384487,0.59460299030643,0.60565297476903,0.59761168186666,0.59460299030643,0.672505695015324,0.596963080384487,0.59460299030643,0.60565297476903,0.59761168186666,0.599777596737811
"C2",6.83958333333333,"C",0.507877890461556,0.593294941086226,0.59460299030643,0.6226642496002,0.598643237261055,0.59460299030643,0.507877890461556,0.593294941086226,0.59460299030643,0.6226642496002,0.598643237261055,0.599777596737811
"C2",8.91666666666667,"C",0.684256930112592,0.598298887886281,0.59460299030643,0.598793402127946,0.598651498041335,0.59460299030643,0.684256930112592,0.598298887886281,0.59460299030643,0.598793402127946,0.598651498041335,0.599777596737811
"C3",0,"C",0,0,0.60258745348623,0,0,0.60258745348623,0,0,0.60258745348623,0,0,0.606073937324675
"C3",0.840277777777778,"C",0.530194474238437,0.530194474238437,0.60258745348623,0.531129706795509,0.531129706795509,0.60258745348623,0.530194474238437,0.530194474238437,0.60258745348623,0.531129706795509,0.531129706795509,0.606073937324675
"C3",1.84375,"C",0.579871089394725,0.557678515692154,0.60258745348623,0.575843497846023,0.555868020445078,0.60258745348623,0.579871089394725,0.557678515692154,0.60258745348623,0.575843497846023,0.555868020445078,0.606073937324675
"C3",10.8784722222222,"C",0.775097777392617,0.609959010241609,0.60258745348623,0.64281572275143,0.604072659160462,0.60258745348623,0.775097777392617,0.609959010241609,0.60258745348623,0.64281572275143,0.604072659160462,0.606073937324675
"C3",13.125,"C",0.569137557917288,0.608693307267396,0.60258745348623,0.632209641570207,0.604945069628332,0.60258745348623,0.569137557917288,0.608693307267396,0.60258745348623,0.632209641570207,0.604945069628332,0.606073937324675
"C3",15.8541666666667,"C",0.572792180768878,0.607627886814602,0.60258745348623,0.611867658385918,0.605150507963224,0.60258745348623,0.572792180768878,0.607627886814602,0.60258745348623,0.611867658385918,0.605150507963224,0.606073937324675
"C3",18.9097222222222,"C",0.637465648541947,0.608329159770495,0.60258745348623,0.598045596258873,0.604983522165904,0.60258745348623,0.637465648541947,0.608329159770495,0.60258745348623,0.598045596258873,0.604983522165904,0.606073937324675
"C3",2.85069444444444,"C",0.624233558919433,0.580716799886212,0.60258745348623,0.646857012348458,0.587364209950094,0.60258745348623,0.624233558919433,0.580716799886212,0.60258745348623,0.646857012348458,0.587364209950094,0.606073937324675
"C3",22.8611111111111,"C",0.395105327096968,0.603193946588533,0.60258745348623,0.624534202818693,0.605454374376681,0.60258745348623,0.395105327096968,0.603193946588533,0.60258745348623,0.624534202818693,0.605454374376681,0.606073937324675
"C3",27.1458333333333,"C",0.57614556721203,0.60258745348623,0.60258745348623,0.633085642731333,0.606073937324675,0.60258745348623,0.57614556721203,0.60258745348623,0.60258745348623,0.633085642731333,0.606073937324675,0.606073937324675
"C3",3.80902777777778,"C",0.671078625453281,0.596237406171731,0.60258745348623,0.644732725848804,0.597217863778585,0.60258745348623,0.671078625453281,0.596237406171731,0.60258745348623,0.644732725848804,0.597217863778585,0.606073937324675
"C3",4.86111111111111,"C",0.617217097095235,0.598231580143424,0.60258745348623,0.630141704401161,0.600347360121362,0.60258745348623,0.617217097095235,0.598231580143424,0.60258745348623,0.630141704401161,0.600347360121362,0.606073937324675
"C3",5.85902777777778,"C",0.656398576877692,0.601543808098535,0.60258745348623,0.604403669207114,0.600578340249317,0.60258745348623,0.656398576877692,0.601543808098535,0.60258745348623,0.604403669207114,0.600578340249317,0.606073937324675
"C3",6.83958333333333,"C",0.513919277784824,0.597962255767178,0.60258745348623,0.613602168615299,0.601110674319244,0.60258745348623,0.513919277784824,0.597962255767178,0.60258745348623,0.613602168615299,0.601110674319244,0.606073937324675
"C3",8.91666666666667,"C",0.695448582587054,0.603410593393837,0.60258745348623,0.626619919870773,0.602536340737294,0.60258745348623,0.695448582587054,0.603410593393837,0.60258745348623,0.626619919870773,0.602536340737294,0.606073937324675
"I1",0,"I",0,0,0.517241596743295,0,0,0.517241596743295,0,0,0.517241596743295,0,0,0.544731172951666
"I1",0.840277777777778,"I",0.448638731431919,0.448638731431919,0.517241596743295,0.479460994534423,0.479460994534423,0.517241596743295,0.448638731431919,0.448638731431919,0.517241596743295,0.479460994534423,0.479460994534423,0.544731172951666
"I1",1.84375,"I",0.57113984628757,0.496813327161669,0.517241596743295,0.486042590565537,0.482049262636546,0.517241596743295,0.57113984628757,0.496813327161669,0.517241596743295,0.486042590565537,0.482049262636546,0.544731172951666
"I1",10.8784722222222,"I",0.803905869292753,0.556590767578785,0.517241596743295,0.636669283848655,0.529285863729493,0.517241596743295,0.803905869292753,0.556590767578785,0.517241596743295,0.636669283848655,0.529285863729493,0.544731172951666
"I1",13.125,"I",0.540551965502296,0.555025946106156,0.517241596743295,0.582068608243161,0.53443559820501,0.517241596743295,0.540551965502296,0.555025946106156,0.517241596743295,0.582068608243161,0.53443559820501,0.544731172951666
"I1",15.8541666666667,"I",0.402405336779545,0.542106594300856,0.517241596743295,0.563005549785583,0.536854047830905,0.517241596743295,0.402405336779545,0.542106594300856,0.517241596743295,0.563005549785583,0.536854047830905,0.544731172951666
"I1",18.9097222222222,"I",0.716305753107642,0.554650393377019,0.517241596743295,0.652596577700905,0.545188479806357,0.517241596743295,0.716305753107642,0.554650393377019,0.517241596743295,0.652596577700905,0.545188479806357,0.544731172951666
"I1",2.85069444444444,"I",0.315848079121471,0.453505404553759,0.517241596743295,0.541105520739036,0.496182384233723,0.517241596743295,0.315848079121471,0.453505404553759,0.517241596743295,0.541105520739036,0.496182384233723,0.544731172951666
"I1",22.8611111111111,"I",0.0454940525936128,0.520159758794474,0.517241596743295,0.534791998849735,0.544484214344264,0.517241596743295,0.0454940525936128,0.520159758794474,0.517241596743295,0.534791998849735,0.544484214344264,0.544731172951666
"I1",27.1458333333333,"I",0.480459286458205,0.517241596743295,0.517241596743295,0.547843991213893,0.544731172951666,0.517241596743295,0.480459286458205,0.517241596743295,0.517241596743295,0.547843991213893,0.544731172951666,0.544731172951666
"I1",3.80902777777778,"I",0.62870563692253,0.481234937734427,0.517241596743295,0.525178226885169,0.500771654293664,0.517241596743295,0.62870563692253,0.481234937734427,0.517241596743295,0.525178226885169,0.500771654293664,0.544731172951666
"I1",4.86111111111111,"I",0.427740664499061,0.475405433599804,0.517241596743295,0.468964248584309,0.49730546264585,0.517241596743295,0.427740664499061,0.475405433599804,0.517241596743295,0.468964248584309,0.49730546264585,0.544731172951666
"I1",5.85902777777778,"I",0.851075162622791,0.509557227147349,0.517241596743295,0.570305559467705,0.5039418350842,0.517241596743295,0.851075162622791,0.509557227147349,0.517241596743295,0.570305559467705,0.5039418350842,0.544731172951666
"I1",6.83958333333333,"I",0.108944947562214,0.477353667695167,0.517241596743295,0.576145567211614,0.509745993615343,0.517241596743295,0.108944947562214,0.477353667695167,0.517241596743295,0.576145567211614,0.509745993615343,0.544731172951666
"I1",8.91666666666667,"I",0.921618525413773,0.530950182104198,0.517241596743295,0.579430571568511,0.518152804150692,0.517241596743295,0.921618525413773,0.530950182104198,0.517241596743295,0.579430571568511,0.518152804150692,0.544731172951666
"I2",0,"I",0,0,0.528677854878651,0,0,0.528677854878651,0,0,0.528677854878651,0,0,0.537541430379292
"I2",0.840277777777778,"I",0.450376828976208,0.450376828976208,0.528677854878651,0.45976255570968,0.45976255570968,0.528677854878651,0.450376828976208,0.450376828976208,0.528677854878651,0.45976255570968,0.45976255570968,0.537541430379292
"I2",1.84375,"I",0.541105520738938,0.48617788032042,0.528677854878651,0.478705437976693,0.467237314658285,0.528677854878651,0.541105520738938,0.48617788032042,0.528677854878651,0.478705437976693,0.467237314658285,0.537541430379292
"I2",10.8784722222222,"I",0.785570961251851,0.555237923823907,0.528677854878651,0.475914736601083,0.514364797253279,0.528677854878651,0.785570961251851,0.555237923823907,0.528677854878651,0.475914736601083,0.514364797253279,0.537541430379292
"I2",13.125,"I",0.534271003046918,0.553238431378941,0.528677854878651,0.61970247419366,0.524410234609233,0.528677854878651,0.534271003046918,0.553238431378941,0.528677854878651,0.61970247419366,0.524410234609233,0.537541430379292
"I2",15.8541666666667,"I",0.460243875030349,0.545325555135116,0.528677854878651,0.507413168360097,0.52296395982694,0.528677854878651,0.460243875030349,0.545325555135116,0.528677854878651,0.507413168360097,0.52296395982694,0.537541430379292
"I2",18.9097222222222,"I",0.596851049218031,0.548786175692644,0.528677854878651,0.580923755368044,0.526856729096399,0.528677854878651,0.596851049218031,0.548786175692644,0.528677854878651,0.580923755368044,0.526856729096399,0.537541430379292
"I2",2.85069444444444,"I",0.325947340636059,0.44843762923774,0.528677854878651,0.498073884718291,0.474500473722005,0.528677854878651,0.325947340636059,0.44843762923774,0.528677854878651,0.498073884718291,0.474500473722005,0.537541430379292
"I2",22.8611111111111,"I",0.219905094728739,0.526334400908443,0.528677854878651,0.577605569148071,0.530321207880221,0.528677854878651,0.219905094728739,0.526334400908443,0.528677854878651,0.577605569148071,0.530321207880221,0.537541430379292
"I2",27.1458333333333,"I",0.563005549785583,0.528677854878651,0.528677854878651,0.643305656286527,0.537541430379292,0.528677854878651,0.563005549785583,0.528677854878651,0.528677854878651,0.643305656286527,0.537541430379292,0.537541430379292
"I2",3.80902777777778,"I",0.662397989301245,0.486280958228564,0.528677854878651,0.520890109312001,0.482705443282141,0.528677854878651,0.662397989301245,0.486280958228564,0.528677854878651,0.520890109312001,0.482705443282141,0.537541430379292
"I2",4.86111111111111,"I",0.495093338498843,0.48732703214554,0.528677854878651,0.574729807757578,0.493629198777427,0.528677854878651,0.495093338498843,0.48732703214554,0.528677854878651,0.574729807757578,0.493629198777427,0.537541430379292
"I2",5.85902777777778,"I",0.716305753107986,0.510076537899908,0.528677854878651,0.554435973201945,0.499670476582022,0.528677854878651,0.716305753107986,0.510076537899908,0.528677854878651,0.554435973201945,0.499670476582022,0.537541430379292
"I2",6.83958333333333,"I",0.218823611813307,0.486649043348752,0.528677854878651,0.532453657413205,0.502307455377778,0.528677854878651,0.218823611813307,0.486649043348752,0.528677854878651,0.532453657413205,0.502307455377778,0.537541430379292
"I2",8.91666666666667,"I",0.85062593125709,0.533837058202901,0.528677854878651,0.622865629178214,0.517937296406356,0.528677854878651,0.85062593125709,0.533837058202901,0.528677854878651,0.622865629178214,0.517937296406356,0.537541430379292
"I3",0,"I",0,0,0.523461392125661,0,0,0.523461392125661,0,0,0.523461392125661,0,0,0.535487106829325
"I3",0.840277777777778,"I",0.437862526663726,0.437862526663726,0.523461392125661,0.45663398013156,0.45663398013156,0.523461392125661,0.437862526663726,0.437862526663726,0.523461392125661,0.45663398013156,0.45663398013156,0.535487106829325
"I3",1.84375,"I",0.574705565302594,0.491860050018523,0.523461392125661,0.526705501639644,0.484283823753669,0.523461392125661,0.574705565302594,0.491860050018523,0.523461392125661,0.526705501639644,0.484283823753669,0.535487106829325
"I3",10.8784722222222,"I",0.875578691623351,0.548651731478305,0.523461392125661,0.588887402294169,0.518751651188013,0.523461392125661,0.875578691623351,0.548651731478305,0.523461392125661,0.588887402294169,0.518751651188013,0.535487106829325
"I3",13.125,"I",0.519507438565474,0.545997357629766,0.523461392125661,0.583449129211174,0.524644101358094,0.523461392125661,0.519507438565474,0.545997357629766,0.523461392125661,0.583449129211174,0.524644101358094,0.535487106829325
"I3",15.8541666666667,"I",0.505298173977092,0.542600018692405,0.523461392125661,0.640286187562682,0.534297252281543,0.523461392125661,0.505298173977092,0.542600018692405,0.523461392125661,0.640286187562682,0.534297252281543,0.535487106829325
"I3",18.9097222222222,"I",0.620741989996406,0.54801594512643,0.523461392125661,0.517214579961308,0.533113272724346,0.523461392125661,0.620741989996406,0.54801594512643,0.523461392125661,0.517214579961308,0.533113272724346,0.535487106829325
"I3",2.85069444444444,"I",0.313345218657789,0.448142132134261,0.523461392125661,0.488545451027559,0.485327487575846,0.523461392125661,0.313345218657789,0.448142132134261,0.523461392125661,0.488545451027559,0.485327487575846,0.535487106829325
"I3",22.8611111111111,"I",0.13725413765088,0.519589522463762,0.523461392125661,0.478746115997892,0.529350839732896,0.523461392125661,0.13725413765088,0.519589522463762,0.523461392125661,0.478746115997892,0.529350839732896,0.535487106829325
"I3",27.1458333333333,"I",0.5803745383369,0.523461392125661,0.523461392125661,0.625684943261404,0.535487106829325,0.523461392125661,0.5803745383369,0.523461392125661,0.523461392125661,0.625684943261404,0.535487106829325,0.535487106829325
"I3",3.80902777777778,"I",0.556340323553303,0.465245626310468,0.523461392125661,0.472548908071893,0.483307505936046,0.523461392125661,0.556340323553303,0.465245626310468,0.523461392125661,0.472548908071893,0.483307505936046,0.535487106829325
"I3",4.86111111111111,"I",0.43241648769536,0.461002003365606,0.523461392125661,0.586527803205575,0.496650165547188,0.523461392125661,0.43241648769536,0.461002003365606,0.523461392125661,0.586527803205575,0.496650165547188,0.535487106829325
"I3",5.85902777777778,"I",0.876549868079413,0.498140886097521,0.523461392125661,0.577427520131632,0.503869504049558,0.523461392125661,0.876549868079413,0.498140886097521,0.523461392125661,0.577427520131632,0.503869504049558,0.535487106829325
"I3",6.83958333333333,"I",0.253971806578693,0.480374161766692,0.523461392125661,0.558138876663371,0.507818361885025,0.523461392125661,0.253971806578693,0.480374161766692,0.523461392125661,0.558138876663371,0.507818361885025,0.535487106829325
"I3",8.91666666666667,"I",0.78986310257514,0.516557161539924,0.523461392125661,0.542442927093584,0.511866392266391,0.523461392125661,0.78986310257514,0.516557161539924,0.523461392125661,0.542442927093584,0.511866392266391,0.535487106829325
"L1",0,"L",0,0,0.496972892058111,0,0,0.496972892058111,0,0,0.496972892058111,0,0,0.498200844998645
"L1",0.840277777777778,"L",0.444745392935532,0.444745392935532,0.496972892058111,0.456425408426352,0.456425408426352,0.496972892058111,0.444745392935532,0.444745392935532,0.496972892058111,0.456425408426352,0.456425408426352,0.498200844998645
"L1",1.84375,"L",0.674763429968614,0.586858447662977,0.496972892058111,0.654895362380238,0.579046972334167,0.496972892058111,0.674763429968614,0.586858447662977,0.496972892058111,0.654895362380238,0.579046972334167,0.498200844998645
"L1",10.8784722222222,"L",0.636909877411283,0.501417592563606,0.496972892058111,0.536341768196909,0.495660610679208,0.496972892058111,0.636909877411283,0.501417592563606,0.496972892058111,0.536341768196909,0.495660610679208,0.498200844998645
"L1",13.125,"L",0.488545451027891,0.500999991293955,0.496972892058111,0.523585497501845,0.496566556916641,0.496972892058111,0.488545451027891,0.500999991293955,0.496972892058111,0.523585497501845,0.496566556916641,0.498200844998645
"L1",15.8541666666667,"L",0.486674380584464,0.500590770686995,0.496972892058111,0.509869468718809,0.496946563448468,0.496972892058111,0.486674380584464,0.500590770686995,0.496972892058111,0.509869468718809,0.496946563448468,0.498200844998645
"L1",18.9097222222222,"L",0.541977163685289,0.50161352383353,0.496972892058111,0.494036801593934,0.496874656527454,0.496972892058111,0.541977163685289,0.50161352383353,0.496972892058111,0.494036801593934,0.496874656527454,0.498200844998645
"L1",2.85069444444444,"L",0.517520874073227,0.54073195947534,0.496972892058111,0.536051667881616,0.550444552314559,0.496972892058111,0.517520874073227,0.54073195947534,0.496972892058111,0.536051667881616,0.550444552314559,0.498200844998645
"L1",22.8611111111111,"L",0.318860781529999,0.496885801267471,0.496972892058111,0.533805511056919,0.497830039369549,0.496972892058111,0.318860781529999,0.496885801267471,0.496972892058111,0.533805511056919,0.497830039369549,0.498200844998645
"L1",27.1458333333333,"L",0.500419210852072,0.496972892058111,0.496972892058111,0.512874203674922,0.498200844998645,0.496972892058111,0.500419210852072,0.496972892058111,0.496972892058111,0.512874203674922,0.498200844998645,0.498200844998645
"L1",3.80902777777778,"L",0.492595778980336,0.519439855855671,0.496972892058111,0.490711905513941,0.524022977273144,0.496972892058111,0.492595778980336,0.519439855855671,0.496972892058111,0.490711905513941,0.524022977273144,0.498200844998645
"L1",4.86111111111111,"L",0.43271315907827,0.499140437757499,0.496972892058111,0.436803436876708,0.503608203245927,0.496972892058111,0.43271315907827,0.499140437757499,0.496972892058111,0.436803436876708,0.503608203245927,0.498200844998645
"L1",5.85902777777778,"L",0.470502442022446,0.496025590818784,0.496972892058111,0.436508367085548,0.496310006780432,0.496972892058111,0.470502442022446,0.496025590818784,0.496972892058111,0.436508367085548,0.496310006780432,0.498200844998645
"L1",6.83958333333333,"L",0.379685081926567,0.488187358198491,0.496972892058111,0.444646965838562,0.492829302280941,0.496972892058111,0.379685081926567,0.488187358198491,0.496972892058111,0.444646965838562,0.492829302280941,0.498200844998645
"L1",8.91666666666667,"L",0.583220961211683,0.495123143962261,0.496972892058111,0.505728550741109,0.493770721115929,0.496972892058111,0.583220961211683,0.495123143962261,0.496972892058111,0.505728550741109,0.493770721115929,0.498200844998645
"L2",0,"L",0,0,0.491945135461382,0,0,0.491945135461382,0,0,0.491945135461382,0,0,0.497357004253745
"L2",0.840277777777778,"L",0.457744119852829,0.457744119852829,0.491945135461382,0.478937696349373,0.478937696349373,0.491945135461382,0.457744119852829,0.457744119852829,0.491945135461382,0.478937696349373,0.478937696349373,0.497357004253745
"L2",1.84375,"L",0.575780566728019,0.529462467321299,0.491945135461382,0.550230532841072,0.522254862825342,0.491945135461382,0.575780566728019,0.529462467321299,0.491945135461382,0.550230532841072,0.522254862825342,0.497357004253745
"L2",10.8784722222222,"L",0.627505635331295,0.496720369698063,0.491945135461382,0.536305514372507,0.495023600148765,0.491945135461382,0.627505635331295,0.496720369698063,0.491945135461382,0.536305514372507,0.495023600148765,0.497357004253745
"L2",13.125,"L",0.479055438440386,0.496171627334377,0.491945135461382,0.519205491691895,0.49577478497537,0.491945135461382,0.479055438440386,0.496171627334377,0.491945135461382,0.519205491691895,0.49577478497537,0.497357004253745
"L2",15.8541666666667,"L",0.421537589643052,0.494187529822361,0.491945135461382,0.47135756093209,0.495125668902152,0.491945135461382,0.421537589643052,0.494187529822361,0.491945135461382,0.47135756093209,0.495125668902152,0.497357004253745
"L2",18.9097222222222,"L",0.618972290679833,0.496819275518788,0.491945135461382,0.516516014440201,0.495576797304595,0.491945135461382,0.618972290679833,0.496819275518788,0.491945135461382,0.516516014440201,0.495576797304595,0.497357004253745
"L2",2.85069444444444,"L",0.515196362940239,0.519764754695828,0.491945135461382,0.533479034773623,0.529884751904088,0.491945135461382,0.515196362940239,0.519764754695828,0.491945135461382,0.533479034773623,0.529884751904088,0.497357004253745
"L2",22.8611111111111,"L",0.285407884309056,0.492103116423912,0.491945135461382,0.517429813662136,0.49606429375053,0.491945135461382,0.285407884309056,0.492103116423912,0.491945135461382,0.517429813662136,0.49606429375053,0.497357004253745
"L2",27.1458333333333,"L",0.48555422754791,0.491945135461382,0.491945135461382,0.549651873537457,0.497357004253745,0.491945135461382,0.48555422754791,0.491945135461382,0.491945135461382,0.549651873537457,0.497357004253745,0.497357004253745
"L2",3.80902777777778,"L",0.497305462646169,0.510229902461076,0.491945135461382,0.490566992170491,0.513192817517537,0.491945135461382,0.497305462646169,0.510229902461076,0.491945135461382,0.490566992170491,0.513192817517537,0.497357004253745
"L2",4.86111111111111,"L",0.442202163755872,0.494967663272646,0.491945135461382,0.45774411985323,0.500752726129127,0.491945135461382,0.442202163755872,0.494967663272646,0.491945135461382,0.45774411985323,0.500752726129127,0.497357004253745
"L2",5.85902777777778,"L",0.441779404749516,0.489486562305073,0.491945135461382,0.432122699028465,0.493680336124434,0.491945135461382,0.441779404749516,0.489486562305073,0.491945135461382,0.432122699028465,0.493680336124434,0.497357004253745
"L2",6.83958333333333,"L",0.376802910478656,0.482328239134337,0.491945135461382,0.450152290059003,0.490915180614502,0.491945135461382,0.376802910478656,0.482328239134337,0.491945135461382,0.450152290059003,0.490915180614502,0.497357004253745
"L2",8.91666666666667,"L",0.58352923689435,0.490016729485154,0.491945135461382,0.51714097878792,0.492907619430935,0.491945135461382,0.58352923689435,0.490016729485154,0.491945135461382,0.51714097878792,0.492907619430935,0.497357004253745
"L3",0,"L",0,0,0.494997916702892,0,0,0.494997916702892,0,0,0.494997916702892,0,0,0.502526446484098
"L3",0.840277777777778,"L",0.47348437842008,0.47348437842008,0.494997916702892,0.510368637866522,0.510368637866522,0.494997916702892,0.47348437842008,0.47348437842008,0.494997916702892,0.510368637866522,0.510368637866522,0.502526446484098
"L3",1.84375,"L",0.566655554625686,0.531944724274578,0.494997916702892,0.546580527999932,0.533089823832583,0.494997916702892,0.566655554625686,0.531944724274578,0.494997916702892,0.546580527999932,0.533089823832583,0.502526446484098
"L3",10.8784722222222,"L",0.623677231461528,0.497231286611891,0.494997916702892,0.528402180627056,0.496519196683459,0.494997916702892,0.623677231461528,0.497231286611891,0.494997916702892,0.528402180627056,0.496519196683459,0.502526446484098
"L3",13.125,"L",0.509569478911866,0.497635494140948,0.494997916702892,0.52358549750085,0.497405907014126,0.494997916702892,0.509569478911866,0.497635494140948,0.494997916702892,0.52358549750085,0.497405907014126,0.502526446484098
"L3",15.8541666666667,"L",0.535313777520477,0.498793633193907,0.494997916702892,0.60047088873114,0.500573874596846,0.494997916702892,0.535313777520477,0.498793633193907,0.494997916702892,0.60047088873114,0.500573874596846,0.502526446484098
"L3",18.9097222222222,"L",0.550693593155431,0.500085652360411,0.494997916702892,0.515827875271147,0.500953614027313,0.494997916702892,0.550693593155431,0.500085652360411,0.494997916702892,0.515827875271147,0.500953614027313,0.502526446484098
"L3",2.85069444444444,"L",0.51122724150188,0.517828188740995,0.494997916702892,0.530503550686758,0.531327581905648,0.494997916702892,0.51122724150188,0.517828188740995,0.494997916702892,0.530503550686758,0.531327581905648,0.502526446484098
