"method","id","elapsed.time","xCH4","vBg","vCH4","cvBg","cvCH4"
"man","C2",0,0,-3.71632110464606,0,-3.71632110464606,0
"man","C2",0.840277777777778,0.516245487364621,117.445832659044,60.7591466140072,113.729511554398,60.7591466140072
"man","C2",1.84375,0.582975841047641,153.443475283783,89.616927959619,267.172986838181,150.376074573626
"man","C2",22.8611111111111,0.633547335167635,21.6258603504328,13.7229513455979,797.760752538281,494.196805075772
"man","C2",27.1458333333333,0.635495223730518,20.498549570948,13.0474844098273,818.259302109229,507.244289485599
"grav","C3",0,NA,0,0,0,0
"grav","C3",0.840277777777778,0.517442753957277,118.795032843437,61.5993463070253,118.795032843437,61.5993463070253
"grav","C3",3.80902777777778,0.647349600336559,87.2534340413161,56.5705334766844,513.962029372886,309.799769056147
"grav","C3",4.86111111111111,0.630337662337662,61.285418822781,38.6929256460401,575.247448195667,348.492694702187
"grav","C3",1.84375,0.58597180494569,157.300549487936,92.3405250658149,276.095582331373,153.93987137284
"grav","C3",2.85069444444444,0.658251814452509,150.613013000197,99.2893642066223,426.70859533157,253.229235579463
"grav","C3",8.91666666666667,0.626463817435692,33.7567298995092,21.1818978185717,678.692780481335,412.494010416181
"grav","C3",10.8784722222222,0.623130912419896,23.9244076119171,14.9325962829407,702.617188093252,427.426606699121
"grav","C3",5.85902777777778,0.616716789380898,38.2880347230406,23.6524349859886,613.535482918708,372.145129688176
"grav","C3",6.83958333333333,0.60936188077246,31.4005676631177,19.1669829094333,644.936050581825,391.312112597609
"man","C3",0,0,-3.71632110464606,0,-3.71632110464606,0
"man","C3",0.840277777777778,0.517442753957277,112.80981617595,58.4958037985684,109.093495071304,58.4958037985684
"man","C3",1.84375,0.58597180494569,143.427228100816,84.1964353886729,252.520723172119,142.692239187241
"man","C3",2.85069444444444,0.658251814452509,138.336682196935,91.1963777111958,390.857405369054,233.888616898437
"man","C3",3.80902777777778,0.647349600336559,84.6941519276301,54.9112296787388,475.551557296684,288.799846577176
"man","C3",4.86111111111111,0.630337662337662,59.0466499061071,37.2794651378886,534.598207202791,326.079311715064
"man","C3",5.85902777777778,0.616716789380898,39.0826574306464,24.1433131954864,573.680864633438,350.222624910551
"man","C3",6.83958333333333,0.60936188077246,28.6984388863861,17.5175969289519,602.379303519824,367.740221839503
"man","C3",8.91666666666667,0.626463817435692,36.9078701608443,23.1591963076815,639.287173680668,390.899418147184
"man","C3",10.8784722222222,0.623130912419896,25.7949762577256,16.1001255635183,665.082149938394,406.999543710703
"man","C3",13.125,0.619766009852217,23.2037923084941,14.404823650527,688.285942246888,421.40436736123
"man","C3",15.8541666666667,0.620118525181461,20.5987035433508,12.7948484304711,708.884645790239,434.199215791701
"man","C3",18.9097222222222,0.622129223231602,19.3988709067554,12.088538295392,728.283516696994,446.287754087093
"man","C3",22.8611111111111,0.628069819362695,19.64148694576,12.356280141608,747.925003642754,458.644034228701
"man","C3",27.1458333333333,0.6308,18.7229552657154,11.8294992292731,766.647958908469,470.473533457974
"grav","C3",22.8611111111111,0.628069819362695,23.3077890161117,14.6627173064787,792.297500671251,483.346176161664
"grav","C3",27.1458333333333,0.6308,19.3408966860023,12.2199257111654,811.638397357253,495.56610187283
"grav","C3",13.125,0.619766009852217,25.0625657778762,15.5587429615064,727.679753871128,442.985349660628
"grav","C3",15.8541666666667,0.620118525181461,22.1411661391887,13.752946355512,749.820920010317,456.73829601614
"grav","C3",18.9097222222222,0.622129223231602,19.1687916448223,11.9451628390459,768.989711655139,468.683458855186
"man","I1",4.86111111111111,0.573023255813954,10.7586088696782,6.17644150237665,77.0178895185259,38.0537004198014
"man","I1",1.84375,0.474725747472575,17.7097635898378,8.4265965024026,38.6885858319485,17.0228238080915
"man","I1",2.85069444444444,0.525538124771981,14.7375059160953,7.76119073988056,53.4260917480439,24.784014547972
"man","I1",3.80902777777778,0.551645113766574,12.8331889008038,7.09324436945268,66.2592806488477,31.8772589174247
"man","I1",10.8784722222222,0.628690913699151,11.6074692882293,7.30935418151598,118.694955967111,63.5048131098481
"man","I1",5.85902777777778,0.586181387779257,8.83345647071037,5.18737542693879,85.8513459892363,43.2410758467402
"man","I1",6.83958333333333,0.594749336684821,8.04451537144257,4.79294634695543,93.8958613606789,48.0340221936956
"man","I1",8.91666666666667,0.617650892973537,13.1916253182028,8.16143673463653,107.087486678882,56.1954589283321
"man","I1",0,0,-3.76126188331718,0,-3.76126188331718,0
"man","I1",0.840277777777778,0.346470588235294,24.7400841254279,8.5962273056889,20.9788222421108,8.5962273056889
"grav","I1",0,NA,0,0,0,0
"grav","I1",0.840277777777778,0.346470588235294,31.1592505694622,10.8266406537686,31.1592505694622,10.8266406537686
"grav","I1",1.84375,0.474725747472575,16.2943388083567,7.75311413475051,47.4535893778189,18.5797547885191
"grav","I1",2.85069444444444,0.525538124771981,14.248259825677,7.50353980164883,61.7018492034959,26.083294590168
"grav","I1",3.80902777777778,0.551645113766574,10.7251963427053,5.92810089193062,72.4270455462013,32.0113954820986
"grav","I1",4.86111111111111,0.573023255813954,11.3376107607599,6.50884240600187,83.7646563069612,38.5202378881005
"grav","I1",5.85902777777778,0.586181387779257,6.60799399513292,3.88049069867155,90.3726503020941,42.400728586772
"grav","I1",6.83958333333333,0.594749336684821,9.20339502250463,5.48341031322949,99.5760453245987,47.8841389000015
"grav","I1",8.91666666666667,0.617650892973537,9.9871241753829,6.17886576916904,109.563169499982,54.0630046691705
"grav","I1",10.8784722222222,0.628690913699151,9.77255907491855,6.15389054794258,119.3357285749,60.2168952171131
"grav","I1",13.125,0.633558220889555,11.7203121398789,7.43739331180582,131.056040714779,67.6542885289189
"grav","I1",15.8541666666667,0.636411639283979,11.7551413724724,7.49299760971299,142.811182087252,75.1472861386319
"grav","I1",18.9097222222222,0.640532715691951,11.3901117127557,7.30720180001836,154.201293800007,82.4544879386503
"grav","I1",22.8611111111111,0.646623391413279,15.312066783805,9.91643262787265,169.513360583812,92.3709205665229
"grav","I1",27.1458333333333,0.650957125265868,13.7011122740608,8.93244239814844,183.214472857873,101.303362964671
"man","I1",15.8541666666667,0.636411639283979,12.2018963385081,7.77776950539363,143.116164446267,79.0366278407523
"man","I1",18.9097222222222,0.640532715691951,11.6331587723952,7.46312598728493,154.749323218662,86.4997538280372
"man","I1",22.8611111111111,0.646623391413279,12.3614965315623,8.00557816692449,167.110819750224,94.5053319949617
"man","I1",13.125,0.633558220889555,12.2193121406478,7.75404522551054,130.914268107759,71.2588583353587
"man","I1",27.1458333333333,0.650957125265868,13.7616071626968,8.97188205073392,180.872426912921,103.477214045696
"grav","I2",0,NA,0,0,0,0
"grav","I2",0.840277777777778,0.346482190167795,30.4914637232173,10.5949646529672,30.4914637232173,10.5949646529672
"grav","I2",1.84375,0.471216746620148,16.5259610101052,7.80532073803852,47.0174247333224,18.4002853910057
"grav","I2",3.80902777777778,0.555334987593052,10.7632283647732,5.98881839061834,72.5091794256663,32.1036259000537
"grav","I2",4.86111111111111,0.567874358575649,9.65824847574934,5.49503389597208,82.1674279014157,37.5986597960258
"grav","I2",5.85902777777778,0.583283847980998,6.43220766034195,3.75863792090589,88.5996355617576,41.3572977169317
"grav","I2",2.85069444444444,0.522689994532531,14.7285263275707,7.71452211842966,61.7459510608931,26.1148075094354
"grav","I2",18.9097222222222,0.64014615747289,12.216567592557,7.83268894509137,145.498844020118,77.3349654594342
"grav","I2",22.8611111111111,0.644085164522373,13.2684786368465,8.55932433893357,158.767322656964,85.8942897983677
"grav","I2",27.1458333333333,0.649341958509926,12.5029774937257,8.13115043001492,171.27030015069,94.0254402283826
"man","I2",2.85069444444444,0.522689994532531,14.157464813383,7.41541095250549,52.9948785192565,24.4821553333936
"man","I2",3.80902777777778,0.555334987593052,12.1386192211639,6.75410606973136,65.1334977404204,31.236261403125
"man","I2",4.86111111111111,0.567874358575649,9.99803824794171,5.68835635194222,75.1315359883621,36.9246177550672
"man","I2",5.85902777777778,0.583283847980998,8.43174172510602,4.92705861825101,83.5632777134681,41.8516763733182
"man","I2",6.83958333333333,0.591264760278845,7.63212294994958,4.52066874096878,91.1954006634177,46.372345114287
"grav","I2",6.83958333333333,0.591264760278845,0.395322592196859,0.234157978961135,88.9949581539545,41.5914556958928
"grav","I2",8.91666666666667,0.616224033657639,10.8644439161008,6.70616262335306,99.8594020700552,48.2976183192459
"grav","I2",10.8784722222222,0.631061766207249,9.38493615190899,5.9320249644484,109.244338221964,54.2296432836943
"grav","I2",13.125,0.632188200149365,11.3739817658885,7.2020569951256,120.618319987853,61.4317002788199
"grav","I2",15.8541666666667,0.636275578157162,12.6639564397082,8.0705762355229,133.282276427561,69.5022765143428
"man","I2",0,0,-3.76126188331718,0,-3.76126188331718,0
"man","I2",0.840277777777778,0.346482190167795,24.4557153846128,8.4977042235498,20.6944535012957,8.4977042235498
"man","I2",1.84375,0.471216746620148,18.1429602045778,8.56904015733835,38.8374137058735,17.0667443808881
"man","I2",15.8541666666667,0.636275578157162,11.9843022893082,7.63744140434224,140.699758670408,77.5372942794347
"man","I2",8.91666666666667,0.616224033657639,13.6326420909793,8.41485450650536,104.828042754397,54.7871996207924
"man","I2",10.8784722222222,0.631061766207249,11.5237235474246,7.28390845289016,116.351766301822,62.0711080736825
"man","I2",13.125,0.632188200149365,12.3636900792784,7.82874480140999,128.7154563811,69.8998528750925
"man","I2",18.9097222222222,0.64014615747289,12.0662153918721,7.73629018076974,152.76597406228,85.2735844602045
"man","I2",22.8611111111111,0.644085164522373,11.7796751482904,7.59891642147268,164.545649210571,92.8725008816772
"man","I2",27.1458333333333,0.649341958509926,13.2102268806895,8.59110096258405,177.75587609126,101.463601844261
"grav","I3",0,NA,0,0,0,0
"grav","I3",3.80902777777778,0.554280091833388,11.0573586159884,6.14081806846229,71.3443300919876,31.5313354595191
"grav","I3",0.840277777777778,0.347303634232122,30.9431273851008,10.7773576447483,30.9431273851008,10.7773576447483
"grav","I3",1.84375,0.473582057364675,16.2069502907988,7.69299341103538,47.1500776758997,18.4703510557837
"grav","I3",2.85069444444444,0.52568306010929,13.1368938000996,6.92016633527315,60.2869714759993,25.3905173910568
"man","I3",0,0,-3.76126188331718,0,-3.76126188331718,0
"man","I3",0.840277777777778,0.347303634232122,24.7400841254279,8.61686446436184,20.9788222421108,8.61686446436184
"man","I3",1.84375,0.473582057364675,17.8519479706849,8.47382855185251,38.8307702127957,17.0906930162143
"man","I3",2.85069444444444,0.52568306010929,13.7384355353262,7.2370425260014,52.5692057481219,24.3277355422157
"man","I3",3.80902777777778,0.554280091833388,13.0752232489415,7.26145998920387,65.6444289970634,31.5891955314196
"man","I3",4.86111111111111,0.574178762414057,10.8944296447648,6.26699567666884,76.5388586418282,37.8561912080885
"man","I3",5.85902777777778,0.588449228978761,9.53991241082251,5.62385431782583,86.0787710526507,43.4800455259143
"man","I3",6.83958333333333,0.597262952101662,9.15871669985751,5.47979289615289,95.2374877525082,48.9598384220672
"man","I3",8.91666666666667,0.62183908045977,14.2912704351668,8.90156026743804,109.528758187675,57.8613986895052
"man","I3",10.8784722222222,0.633299798792757,12.4271096002341,7.88270019745233,121.955867787909,65.7440988869575
"man","I3",13.125,0.637093829864914,13.046382204311,8.3249536689779,135.00224999222,74.0690525559354
"man","I3",15.8541666666667,0.63975395475217,12.3183912452567,7.89314811055042,147.320641237477,81.9622006664859
"man","I3",18.9097222222222,0.646010483401281,12.4819476577238,8.0759445088338,159.802588895201,90.0381451753197
"man","I3",22.8611111111111,0.648012611192433,12.904197814624,8.37494710746879,172.706786709825,98.4130922827885
"man","I3",27.1458333333333,0.652707182320442,13.6022966904224,8.89179266118734,186.309083400247,107.304884943976
"grav","I3",22.8611111111111,0.648012611192433,15.4182838863489,10.0066128783126,170.854068742065,93.6955826971626
"grav","I3",27.1458333333333,0.652707182320442,13.6422995357867,8.91794243684159,184.496368277852,102.613525134004
"grav","I3",5.85902777777778,0.588449228978761,6.07095924782984,3.57887881030439,89.3099187820463,41.9525725869335
"grav","I3",6.83958333333333,0.597262952101662,10.7377972265072,6.42457965350753,100.047716008553,48.377152240441
"grav","I3",8.91666666666667,0.62183908045977,9.54077015969143,5.94263057014751,109.588486168245,54.3197828105885
"grav","I3",4.86111111111111,0.574178762414057,11.8946294422288,6.84235831710996,83.2389595342164,38.3736937766291
"grav","I3",13.125,0.637093829864914,13.5031712057605,8.61643273298308,130.518031426656,67.6468749080051
"grav","I3",15.8541666666667,0.63975395475217,12.7930632731987,8.19729956554862,143.311094699855,75.8441744735537
"grav","I3",18.9097222222222,0.646010483401281,12.1246901558618,7.84479534529629,155.435784855717,83.68896981885
"grav","I3",10.8784722222222,0.633299798792757,7.42637405265069,4.7106593644335,117.014860220896,59.030442175022
"man","L1",1.84375,0.510601320820299,42.3916124036014,21.6915394458845,64.4135379257387,30.7250710287485
"man","L1",2.85069444444444,0.549402823018458,129.836206590468,71.4729194608041,194.249744516206,102.197990489553
"man","L1",3.80902777777778,0.505223880597015,148.157946050179,75.01490051621,342.407690566385,177.212891005763
"man","L1",0,0,-3.7212883918846,0,-3.7212883918846,0
"man","L1",0.840277777777778,0.349913743530765,25.7432139140218,9.033531582864,22.0219255221372,9.033531582864
"grav","L1",0,NA,0,0,0,0
"grav","L1",0.840277777777778,0.349913743530765,31.270731474365,10.9731885589884,31.270731474365,10.9731885589884
"grav","L1",1.84375,0.510601320820299,41.4976167831835,21.2340871300793,72.7683482575485,32.2072756890677
"grav","L1",2.85069444444444,0.549402823018458,144.290149187923,79.4296019786289,217.058497445472,111.636877667697
"grav","L1",3.80902777777778,0.505223880597015,167.283734650143,84.6986141972467,384.342232095615,196.335491864943
"grav","L1",4.86111111111111,0.473787815996685,119.203110182276,56.6069694385987,503.545342277892,252.942461303542
"grav","L1",5.85902777777778,0.461984069514844,60.3115903067789,27.9285656994945,563.856932584671,280.871027003036
"grav","L1",6.83958333333333,0.475962039837314,41.9156162694607,19.9959698159369,605.772548854131,300.866996818973
"grav","L1",8.91666666666667,0.530243360597799,43.9025413033973,23.3268502246406,649.675090157528,324.193847043614
"grav","L1",10.8784722222222,0.538836925579504,27.2019426703593,14.686968122208,676.877032827888,338.880815165822
"grav","L1",13.125,0.545894694371596,23.299777266457,12.7444800496482,700.176810094345,351.62529521547
"grav","L1",15.8541666666667,0.553227006724397,20.873491611694,11.5703375695823,721.050301706039,363.195632785053
"grav","L1",18.9097222222222,0.563969465648855,17.7809105812416,10.0470079496858,738.83121228728,373.242640734738
"grav","L1",22.8611111111111,0.580635245901639,22.0628257581264,12.8339411276877,760.894038045407,386.076581862426
"grav","L1",27.1458333333333,0.592175940002027,21.2085200914124,12.5815666935024,782.102558136819,398.658148555929
"man","L1",6.83958333333333,0.475962039837314,39.2747080865594,18.7361166869152,546.863439569933,273.692872549088
"man","L1",8.91666666666667,0.530243360597799,45.333840885853,24.0873463142816,592.197280455786,297.780218863369
"man","L1",4.86111111111111,0.473787815996685,106.146108084417,50.4064825756046,448.553798650802,227.619373581367
"man","L1",5.85902777777778,0.461984069514844,59.0349328325721,27.3373822808054,507.588731483374,254.956755862173
"man","L1",15.8541666666667,0.553227006724397,20.5005385765132,11.363606822522,663.463743558668,336.712613520533
"man","L1",18.9097222222222,0.563969465648855,18.724937932643,10.5804255303499,682.188681491311,347.293039050883
"man","L1",10.8784722222222,0.538836925579504,28.2188777445975,15.2360352678412,620.416158200384,313.016254131211
"man","L1",13.125,0.545894694371596,22.5470467817709,12.3327525668,642.963204982155,325.349006698011
"man","L1",22.8611111111111,0.580635245901639,19.1935078932193,11.1648595259678,701.38218938453,358.45789857685
"man","L1",27.1458333333333,0.592175940002027,21.292698984312,12.6315042822939,722.674888368842,371.089402859144
"grav","L2",0,NA,0,0,0,0
"grav","L2",0.840277777777778,0.363662131519274,32.1139133377545,11.7111348765777,32.1139133377545,11.7111348765777
"grav","L2",18.9097222222222,0.569179195449005,19.1863143745538,10.9410206647238,752.948210365011,382.389645526885
"grav","L2",22.8611111111111,0.582398706678792,22.7281895539579,13.2610346251829,775.676399918969,395.650680152068
"grav","L2",27.1458333333333,0.59627579265224,22.407923401376,13.3848838483348,798.084323320345,409.035564000403
"grav","L2",1.84375,0.519089197055299,41.0134124037127,21.3343924947848,73.1273257414672,33.0455273713625
"grav","L2",2.85069444444444,0.551315477601327,148.052251655445,81.7836307498792,221.179577396912,114.829158121242
"grav","L2",3.80902777777778,0.506840530141086,171.105985120761,86.9104874390121,392.285562517673,201.739645560254
"grav","L2",4.86111111111111,0.471698113207547,119.334650062368,56.420002649218,511.620212580041,258.159648209472
"grav","L2",5.85902777777778,0.459531910506238,59.831857599636,27.559648358137,571.452070179677,285.719296567609
"grav","L2",6.83958333333333,0.474748533109807,41.3742929955625,19.6875113653049,612.82636317524,305.406807932914
"grav","L2",8.91666666666667,0.535175879396985,44.2565002731576,23.7331526883524,657.082863448397,329.139960621266
"grav","L2",10.8784722222222,0.544362292051756,29.7621203438846,16.2336542307504,686.844983792282,345.373614852016
"grav","L2",13.125,0.550325998370008,23.7024074024361,13.0696980118265,710.547391194718,358.443312863843
"grav","L2",15.8541666666667,0.55914575900927,23.2145047957395,13.0053119983183,733.761895990457,371.448624862161
"man","L2",0,0,-3.7212883918846,0,-3.7212883918846,0
"man","L2",0.840277777777778,0.363662131519274,27.4312932306658,10.0035013324148,23.7100048387812,10.0035013324148
"man","L2",1.84375,0.519089197055299,42.6353122884473,22.1780737858602,66.3453171272285,32.181575118275
"man","L2",2.85069444444444,0.551315477601327,134.473843744712,74.2829579379115,200.819160871941,106.464533056187
"man","L2",3.80902777777778,0.506840530141086,153.831511372603,78.1362009484187,354.650672244544,184.600734004605
"man","L2",4.86111111111111,0.471698113207547,106.965943327607,50.5722252737623,461.616615572151,235.172959278368
"man","L2",5.85902777777778,0.459531910506238,58.6776788302895,27.0280124988851,520.29429440244,262.200971777253
"man","L2",6.83958333333333,0.474748533109807,37.8722898855477,18.0211209320679,558.166584287988,280.22209270932
"man","L2",8.91666666666667,0.535175879396985,46.483511862721,24.9274180678473,604.650096150709,305.149510777168
"man","L2",10.8784722222222,0.544362292051756,29.8897716544911,16.3032812336166,634.5398678052,321.452792010784
"man","L2",13.125,0.550325998370008,24.4111535672217,13.4605063454912,658.951021372422,334.913298356276
"man","L2",15.8541666666667,0.55914575900927,22.4256260390919,12.5633635505991,681.376647411514,347.476661906875
"man","L2",18.9097222222222,0.569179195449005,19.0988422374452,10.8911395650498,700.475489648959,358.367801471925
"man","L2",22.8611111111111,0.582398706678792,19.7452928411165,11.5206277837834,720.220782490075,369.888429255708
"man","L2",27.1458333333333,0.59627579265224,21.3486475966527,12.7521485718164,741.569430086728,382.640577827524
"man","L3",0,0,-3.7212883918846,0,-3.7212883918846,0
"man","L3",0.840277777777778,0.356152758132956,26.5872535767198,9.49580380869349,22.8659651848352,9.49580380869349
"man","L3",1.84375,0.512275814034477,40.8252210019768,20.9583805418689,63.691186186812,30.4541843505624
"man","L3",2.85069444444444,0.547248803827751,129.861775864594,71.2073897510875,193.552962051406,101.66157410165
"man","L3",3.80902777777778,0.505963791267306,149.56467665885,75.8378108248897,343.117638710256,177.49938492654
"man","L3",4.86111111111111,0.473992673992674,103.396890617826,49.1221252957803,446.514529328081,226.62151022232
"man","L3",5.85902777777778,0.457276022786121,56.6619612755903,25.9716671811569,503.176490603672,252.593177403477
"man","L3",6.83958333333333,0.470260613703237,35.7876754834562,16.868529568943,538.964166087128,269.46170697242
"man","L3",8.91666666666667,0.530232558139535,44.2703493154311,23.5218005021286,583.234515402559,292.983507474549
"man","L3",10.8784722222222,0.539728283244133,29.9244741494852,16.1835909694567,613.158989552044,309.167098444005
"man","L3",13.125,0.545739411705246,25.1848565957069,13.7716689563127,638.343846147751,322.938767400318
"man","L3",15.8541666666667,0.553374481432763,20.0166122507237,11.0983132778157,658.360458398475,334.037080678134
"man","L3",18.9097222222222,0.561025017725109,17.047436680462,9.58239484311243,675.407895078937,343.619475521246
"man","L3",22.8611111111111,0.574605091055438,17.1280759202975,9.8601838107223,692.535970999234,353.479659331968
"man","L3",27.1458333333333,0.590355381053056,19.5195218440608,11.5440914517368,712.055492843295,365.023750783705
"grav","L3",0,NA,0,0,0,0
"grav","L3",0.840277777777778,0.356152758132956,32.5575730020983,11.6281407112259,32.5575730020983,11.6281407112259
"grav","L3",1.84375,0.512275814034477,40.68215118774,20.8849330126887,73.2397241898383,32.5130737239146
"grav","L3",2.85069444444444,0.547248803827751,146.569125089655,80.3685668569429,219.808849279493,112.881640580858
"grav","L3",3.80902777777778,0.505963791267306,171.186921896523,86.801520843695,390.995771176016,199.683161424553
"grav","L3",4.86111111111111,0.473992673992674,117.384126784875,55.7672261632625,508.379897960891,255.450387587815
"grav","L3",5.85902777777778,0.457276022786121,60.0620136143531,27.53012060834,568.441911575244,282.980508196155
"grav","L3",6.83958333333333,0.470260613703237,41.2092207650598,19.4239762599239,609.651132340304,302.404484456079
"grav","L3",8.91666666666667,0.530232558139535,45.3182928316976,24.0785957094917,654.969425172001,326.483080165571
"grav","L3",10.8784722222222,0.539728283244133,29.1050755616784,15.7404482923366,684.07450073368,342.223528457907
"grav","L3",13.125,0.545739411705246,28.7422275268957,15.7169226302008,712.816728260575,357.940451088108
"grav","L3",15.8541666666667,0.553374481432763,21.7907412082746,12.0819881734231,734.60746946885,370.022439261531
"grav","L3",18.9097222222222,0.561025017725109,17.1930412025543,9.66423940706552,751.800510671404,379.686678668597
"grav","L3",22.8611111111111,0.574605091055438,20.6881827424091,11.909643879394,772.488693413814,391.596322547991
"grav","L3",27.1458333333333,0.590355381053056,26.304681887581,15.5569206943189,798.793375301394,407.15324324231
