"id","elapsed.time","xCH4","vBg","vCH4","cvBg","cvCH4","rvBg","rvCH4"
"C1",0,NA,0,0,0,0,NA,NA
"C1",0.840277777777778,0.51829550717925,116.881751515966,60.7068987914811,116.881751515966,60.7068987914811,139.098943952886,72.2462266609362
"C1",1.84375,0.58421052631579,158.675557253383,92.868436583146,275.55730876935,153.575335374627,158.126506882264,92.547092511924
"C1",2.85069444444444,0.661670684414632,152.608972051719,101.126188693949,428.166280821069,254.701524068576,151.556496382397,100.428766702956
"C1",3.80902777777778,0.656071805702218,87.8934449294643,57.751087569194,516.059725750533,312.45261163777,91.7148990568323,60.2620044200285
"C1",4.86111111111111,0.640796845818635,54.8872336674236,35.2267849244025,570.946959417956,347.679396562172,52.1700438819076,33.4828846806202
"C1",5.85902777777778,0.628314931379631,35.2168055413515,22.1631932420481,606.163764959308,369.84258980422,35.2903270560516,22.2094629565409
"C1",6.83958333333333,0.620584524810765,30.295760284289,18.8322610436118,636.459525243597,388.674850847832,30.8965260689633,19.2057053135985
"C1",8.91666666666667,0.636455085001509,32.1211354147795,20.4761447117239,668.580660658376,409.150995559556,15.464538614939,9.85812383312685
"C1",10.8784722222222,0.629475606045238,26.3826623435107,16.6341385267329,694.963323001887,425.785134086289,13.4481535485506,8.47899450566207
"C1",13.125,0.623936816524909,25.5786506297625,15.985695905011,720.54197363165,441.7708299913,11.3858599402961,7.11573480779467
"C1",15.8541666666667,0.623523233019119,22.2186441975642,13.8766388034469,742.760617829214,455.647468794747,8.1411826067411,5.08456994324774
"C1",18.9097222222222,0.624212878326224,18.065452988111,11.2952113256601,760.826070817325,466.942680120407,5.91233006883633,3.69661461567059
"C1",22.8611111111111,0.629482071713147,22.7664994661967,14.3543126955868,783.592570283521,481.296992815994,5.76164485612007,3.63272588429614
"C1",27.1458333333333,0.632852677220934,20.4542922310507,12.9653264912486,804.046862514572,494.262319307242,4.77377322734409,3.02594329779545
"C2",0,NA,0,0,0,0,NA,NA
"C2",0.840277777777778,0.516245487364621,114.839651387802,59.410871018552,114.839651387802,59.410871018552,136.668676031764,70.7038465014173
"C2",1.84375,0.582975841047641,157.854851690236,92.1933425050319,272.694503078038,151.604213523584,157.308641130754,91.8743343994782
"C2",2.85069444444444,0.660025300442758,150.728408766317,99.6323788715024,423.422911844355,251.236592395086,149.688902498963,98.9452590172161
"C2",3.80902777777778,0.664293820282678,92.5050094026954,61.5406620932161,515.92792124705,312.777254488303,96.5269663332474,64.2163430537908
"C2",4.86111111111111,0.645082919615506,56.3039700946364,36.3770708321119,572.231891341686,349.154325320414,53.5166448424267,34.5762257414133
"C2",5.85902777777778,0.630922693266833,36.3819681193368,22.9912392401297,608.613859461023,372.145564560544,36.4579221237613,23.0392376519045
"C2",6.83958333333333,0.623048094940662,30.37243164365,18.9546656098393,638.986291104673,391.100230170383,30.9747178235524,19.3305371658418
"C2",8.91666666666667,0.639533705017739,32.9719310618852,21.1198835052049,671.958222166558,412.220113675588,15.8741493577782,10.1680482271799
"C2",10.8784722222222,0.633878127522195,23.7786728109928,15.0969011143058,695.736894977551,427.317014789894,12.1208102116211,7.69541154145144
"C2",13.125,0.630322645898655,26.5703122725212,16.7749313378136,722.307207250072,444.091946127708,11.8272796514468,7.46704826165429
"C2",15.8541666666667,0.628742332880946,22.2563379385273,14.0162098515163,744.5635451886,458.108155979224,8.15499405381153,5.1357104799449
"C2",18.9097222222222,0.62914996402508,19.3900699854608,12.2190364666916,763.95361517406,470.327192445916,6.3458410861508,3.99895738909908
"C2",22.8611111111111,0.633547335167635,23.1102134155331,14.6648655428591,787.063828589594,484.992057988775,5.84863046017006,3.71131922350036
"C2",27.1458333333333,0.635495223730518,20.0970121473098,12.7919027523666,807.160840736903,497.783960741141,4.69038857246777,2.98546838953127
"C3",0,NA,0,0,0,0,NA,NA
"C3",0.840277777777778,0.517442753957277,118.795032843437,61.5993463070253,118.795032843437,61.5993463070253,141.375906854999,73.3083129604268
"C3",1.84375,0.58597180494569,157.300549487936,92.3405250658149,276.095582331373,153.93987137284,156.756256929154,92.0210076780439
"C3",2.85069444444444,0.658251814452509,150.613013000197,99.2893642066223,426.70859533157,253.229235579463,149.574302565713,98.6046099707146
"C3",3.80902777777778,0.647349600336559,87.2534340413161,56.5705334766844,513.962029372886,309.799769056147,91.0470616083298,59.0301218887141
"C3",4.86111111111111,0.630337662337662,61.285418822781,38.6929256460401,575.247448195667,348.492694702187,58.2514871978908,36.7774342774242
"C3",5.85902777777778,0.616716789380898,38.2880347230406,23.6524349859886,613.535482918708,372.145129688176,38.3679679896858,23.7018137646649
"C3",6.83958333333333,0.60936188077246,31.4005676631177,19.1669829094333,644.936050581825,391.312112597609,32.0232418094118,19.5470647235013
"C3",8.91666666666667,0.626463817435692,33.7567298995092,21.1818978185717,678.692780481335,412.494010416181,16.2519863106965,10.1979046669152
"C3",10.8784722222222,0.623130912419896,23.9244076119171,14.9325962829407,702.617188093252,427.426606699121,12.1950962694374,7.61165969820697
"C3",13.125,0.619766009852217,25.0625657778762,15.5587429615064,727.679753871128,442.985349660628,11.1561343802602,6.92568465674475
"C3",15.8541666666667,0.620118525181461,22.1411661391887,13.752946355512,749.820920010317,456.73829601614,8.11279369985542,5.03924751957693
"C3",18.9097222222222,0.622129223231602,19.1687916448223,11.9451628390459,768.989711655139,468.683458855186,6.27342272012366,3.90932602005139
"C3",22.8611111111111,0.628069819362695,23.3077890161117,14.6627173064787,792.297500671251,483.346176161664,5.89863201813722,3.71077555735138
"C3",27.1458333333333,0.6308,19.3408966860023,12.2199257111654,811.638397357253,495.56610187283,4.51392078247056,2.85197617894298
"I1",0,NA,0,0,0,0,NA,NA
"I1",0.840277777777778,0.346470588235294,31.1592505694622,10.8266406537686,31.1592505694622,10.8266406537686,37.0820833223352,12.884597141675
"I1",1.84375,0.474725747472575,16.2943388083567,7.75311413475051,47.4535893778189,18.5797547885191,16.237957013172,7.7262867502012
"I1",2.85069444444444,0.525538124771981,14.248259825677,7.50353980164883,61.7018492034959,26.083294590168,14.1499959648103,7.45179125129263
"I1",3.80902777777778,0.551645113766574,10.7251963427053,5.92810089193062,72.4270455462013,32.0113954820986,11.1915092271708,6.18584440897108
"I1",4.86111111111111,0.573023255813954,11.3376107607599,6.50884240600187,83.7646563069612,38.5202378881005,10.7763429013163,6.18662248491267
"I1",5.85902777777778,0.586181387779257,6.60799399513292,3.88049069867155,90.3726503020941,42.400728586772,6.62178938969479,3.88859193186293
"I1",6.83958333333333,0.594749336684821,9.20339502250463,5.48341031322949,99.5760453245987,47.8841389000015,9.3858986065203,5.59214649507823
"I1",8.91666666666667,0.617650892973537,9.9871241753829,6.17886576916904,109.563169499982,54.0630046691705,4.80824433719538,2.97477990892792
"I1",10.8784722222222,0.628690913699151,9.77255907491855,6.15389054794258,119.3357285749,60.2168952171131,4.9814106434983,3.13685040319905
"I1",13.125,0.633558220889555,11.7203121398789,7.43739331180582,131.056040714779,67.6542885289189,5.21707866504657,3.31061711561063
"I1",15.8541666666667,0.636411639283979,11.7551413724724,7.49299760971299,142.811182087252,75.1472861386319,4.30722737311966,2.7455258417269
"I1",18.9097222222222,0.640532715691951,11.3901117127557,7.30720180001836,154.201293800007,82.4544879386503,3.72767292417459,2.39144786182419
"I1",22.8611111111111,0.646623391413279,15.312066783805,9.91643262787265,169.513360583812,92.3709205665229,3.87511004721954,2.50960685134211
"I1",27.1458333333333,0.650957125265868,13.7011122740608,8.93244239814844,183.214472857873,101.303362964671,3.1976663978359,2.08471913344145
"I2",0,NA,0,0,0,0,NA,NA
"I2",0.840277777777778,0.346482190167795,30.4914637232173,10.5949646529672,30.4914637232173,10.5949646529672,36.2873617863082,12.6088835539444
"I2",1.84375,0.471216746620148,16.5259610101052,7.80532073803852,47.0174247333224,18.4002853910057,16.4687777540148,7.77831270780309
"I2",2.85069444444444,0.522689994532531,14.7285263275707,7.71452211842966,61.7459510608931,26.1148075094354,14.6269502839323,7.66131851761291
"I2",3.80902777777778,0.555334987593052,10.7632283647732,5.98881839061834,72.5091794256663,32.1036259000537,11.2311948154155,6.2492017989061
"I2",4.86111111111111,0.567874358575649,9.65824847574934,5.49503389597208,82.1674279014157,37.5986597960258,9.18011736308848,5.22300251498337
"I2",5.85902777777778,0.583283847980998,6.43220766034195,3.75863792090589,88.5996355617576,41.3572977169317,6.44563606881866,3.76648476416457
"I2",6.83958333333333,0.591264760278845,0.395322592196859,0.234157978961135,88.9949581539545,41.5914556958928,0.403161850399063,0.238801338317305
"I2",8.91666666666667,0.616224033657639,10.8644439161008,6.70616262335306,99.8594020700552,48.2976183192459,5.23062495459215,3.22864399118302
"I2",10.8784722222222,0.631061766207249,9.38493615190899,5.9320249644484,109.244338221964,54.2296432836943,4.78382586150405,3.02375785798432
"I2",13.125,0.632188200149365,11.3739817658885,7.2020569951256,120.618319987853,61.4317002788199,5.06291614926723,3.20586153724292
"I2",15.8541666666667,0.636275578157162,12.6639564397082,8.0705762355229,133.282276427561,69.5022765143428,4.6402283137862,2.95715770461908
"I2",18.9097222222222,0.64014615747289,12.216567592557,7.83268894509137,145.498844020118,77.3349654594342,3.99814939392773,2.56342547293899
"I2",22.8611111111111,0.644085164522373,13.2684786368465,8.55932433893357,158.767322656964,85.8942897983677,3.35792780967645,2.16615589596913
"I2",27.1458333333333,0.649341958509926,12.5029774937257,8.13115043001492,171.27030015069,94.0254402283826,2.91803688670421,1.8977077178641
"I3",0,NA,0,0,0,0,NA,NA
"I3",0.840277777777778,0.347303634232122,30.9431273851008,10.7773576447483,30.9431273851008,10.7773576447483,36.824878871525,12.8259462879649
"I3",1.84375,0.473582057364675,16.2069502907988,7.69299341103538,47.1500776758997,18.4703510557837,16.1508708780279,7.66637405667193
"I3",2.85069444444444,0.52568306010929,13.1368938000996,6.92016633527315,60.2869714759993,25.3905173910568,13.0462945325127,6.8724410502023
"I3",3.80902777777778,0.554280091833388,11.0573586159884,6.14081806846229,71.3443300919876,31.5313354595191,11.5381133384226,6.40781015839544
"I3",4.86111111111111,0.574178762414057,11.8946294422288,6.84235831710996,83.2389595342164,38.3736937766291,11.3057864005343,6.50362770735204
"I3",5.85902777777778,0.588449228978761,6.07095924782984,3.57887881030439,89.3099187820463,41.9525725869335,6.08363348425537,3.58635037358268
"I3",6.83958333333333,0.597262952101662,10.7377972265072,6.42457965350753,100.047716008553,48.377152240441,10.9507280496957,6.551979250036
"I3",8.91666666666667,0.62183908045977,9.54077015969143,5.94263057014751,109.588486168245,54.3197828105885,4.59334972582938,2.86104581110412
"I3",10.8784722222222,0.633299798792757,7.42637405265069,4.7106593644335,117.014860220896,59.030442175022,3.78547916312106,2.40118565833071
"I3",13.125,0.637093829864914,13.5031712057605,8.61643273298308,130.518031426656,67.6468749080051,6.01068517350701,3.83544455502183
"I3",15.8541666666667,0.63975395475217,12.7930632731987,8.19729956554862,143.311094699855,75.8441744735537,4.6875346344545,3.00359068050637
"I3",18.9097222222222,0.646010483401281,12.1246901558618,7.84479534529629,155.435784855717,83.68896981885,3.96808041464568,2.56738756755151
"I3",22.8611111111111,0.648012611192433,15.4182838863489,10.0066128783126,170.854068742065,93.6955826971626,3.90199100111466,2.53242926973114
"I3",27.1458333333333,0.652707182320442,13.6422995357867,8.91794243684159,184.496368277852,102.613525134004,3.1839402482225,2.08133502577826
"L1",0,NA,0,0,0,0,NA,NA
"L1",0.840277777777778,0.349913743530765,31.270731474365,10.9731885589884,31.270731474365,10.9731885589884,37.2147548124674,13.0590012602837
"L1",1.84375,0.510601320820299,41.4976167831835,21.2340871300793,72.7683482575485,32.2072756890677,41.3540264136915,21.1606127801482
"L1",2.85069444444444,0.549402823018458,144.290149187923,79.4296019786289,217.058497445472,111.636877667697,143.295044710765,78.8818116201555
"L1",3.80902777777778,0.505223880597015,167.283734650143,84.6986141972467,384.342232095615,196.335491864943,174.556940504497,88.3811626406053
"L1",4.86111111111111,0.473787815996685,119.203110182276,56.6069694385987,503.545342277892,252.942461303542,113.301966113847,53.8046442188661
"L1",5.85902777777778,0.461984069514844,60.3115903067789,27.9285656994945,563.856932584671,280.871027003036,60.4375017687973,27.9868716821657
"L1",6.83958333333333,0.475962039837314,41.9156162694607,19.9959698159369,605.772548854131,300.866996818973,42.7468041274953,20.392490463845
"L1",8.91666666666667,0.530243360597799,43.9025413033973,23.3268502246406,649.675090157528,324.193847043614,21.136629714775,11.2305798473696
"L1",10.8784722222222,0.538836925579504,27.2019426703593,14.686968122208,676.877032827888,338.880815165822,13.865769007192,7.48645454724941
"L1",13.125,0.545894694371596,23.299777266457,12.7444800496482,700.176810094345,351.62529521547,10.3714619053162,5.67296793554667
"L1",15.8541666666667,0.553227006724397,20.873491611694,11.5703375695823,721.050301706039,363.195632785053,7.64830226993369,4.23951300259506
"L1",18.9097222222222,0.563969465648855,17.7809105812416,10.0470079496858,738.83121228728,373.242640734738,5.81920709931542,3.28811169262444
"L1",22.8611111111111,0.580635245901639,22.0628257581264,12.8339411276877,760.894038045407,386.076581862426,5.5835622305276,3.24795698134802
"L1",27.1458333333333,0.592175940002027,21.2085200914124,12.5815666935024,782.102558136819,398.658148555929,4.94980047514326,2.93637861242196
"L2",0,NA,0,0,0,0,NA,NA
"L2",0.840277777777778,0.363662131519274,32.1139133377545,11.7111348765777,32.1139133377545,11.7111348765777,38.2182109143524,13.937218365514
"L2",1.84375,0.519089197055299,41.0134124037127,21.3343924947848,73.1273257414672,33.0455273713625,40.8714974819005,21.2605710674672
"L2",2.85069444444444,0.551315477601327,148.052251655445,81.7836307498792,221.179577396912,114.829158121242,147.031201644028,81.2196057102248
"L2",3.80902777777778,0.506840530141086,171.105985120761,86.9104874390121,392.285562517673,201.739645560254,178.545375778185,90.6892042841866
"L2",4.86111111111111,0.471698113207547,119.334650062368,56.420002649218,511.620212580041,258.159648209472,113.426994118686,53.626933211138
"L2",5.85902777777778,0.459531910506238,59.831857599636,27.559648358137,571.452070179677,285.719296567609,59.9567675319944,27.6171841584671
"L2",6.83958333333333,0.474748533109807,41.3742929955625,19.6875113653049,612.82636317524,305.406807932914,42.1947463977408,20.0779152733988
"L2",8.91666666666667,0.535175879396985,44.2565002731576,23.7331526883524,657.082863448397,329.139960621266,21.3070412548803,11.4261918660072
"L2",10.8784722222222,0.544362292051756,29.7621203438846,16.2336542307504,686.844983792282,345.373614852016,15.1707799275022,8.27485383797544
"L2",13.125,0.550325998370008,23.7024074024361,13.0696980118265,710.547391194718,358.443312863843,10.5506852115944,5.81773265441426
"L2",15.8541666666667,0.55914575900927,23.2145047957395,13.0053119983183,733.761895990457,371.448624862161,8.50607809309539,4.76530515968916
"L2",18.9097222222222,0.569179195449005,19.1863143745538,10.9410206647238,752.948210365011,382.389645526885,6.27915743167215,3.58069767209142
"L2",22.8611111111111,0.582398706678792,22.7281895539579,13.2610346251829,775.676399918969,395.650680152068,5.75194955319848,3.35604391217283
"L2",27.1458333333333,0.59627579265224,22.407923401376,13.3848838483348,798.084323320345,409.035564000403,5.22972604505373,3.12386268097279
"L3",0,NA,0,0,0,0,NA,NA
"L3",0.840277777777778,0.356152758132956,32.5575730020983,11.6281407112259,32.5575730020983,11.6281407112259,38.7462025810096,13.8384484497234
"L3",1.84375,0.512275814034477,40.68215118774,20.8849330126887,73.2397241898383,32.5130737239146,40.541382498509,20.8126668084926
"L3",2.85069444444444,0.547248803827751,146.569125089655,80.3685668569429,219.808849279493,112.881640580858,145.558303537313,79.8143008786192
"L3",3.80902777777778,0.505963791267306,171.186921896523,86.801520843695,390.995771176016,199.683161424553,178.629831544198,90.5755000108122
"L3",4.86111111111111,0.473992673992674,117.384126784875,55.7672261632625,508.379897960891,255.450387587815,111.573031399485,53.006472392804
"L3",5.85902777777778,0.457276022786121,60.0620136143531,27.53012060834,568.441911575244,282.980508196155,60.1874040394352,27.5875947640985
"L3",6.83958333333333,0.470260613703237,41.2092207650598,19.4239762599239,609.651132340304,302.404484456079,42.026400780231,19.8091542594125
"L3",8.91666666666667,0.530232558139535,45.3182928316976,24.0785957094917,654.969425172001,326.483080165571,21.8182352650099,11.5925034509087
"L3",10.8784722222222,0.539728283244133,29.1050755616784,15.7404482923366,684.07450073368,342.223528457907,14.8358615252449,8.02344974901405
"L3",13.125,0.545739411705246,28.7422275268957,15.7169226302008,712.816728260575,357.940451088108,12.7940672762689,6.99609539025938
"L3",15.8541666666667,0.553374481432763,21.7907412082746,12.0819881734231,734.60746946885,370.022439261531,7.98439372516934,4.42698803300999
"L3",18.9097222222222,0.561025017725109,17.1930412025543,9.66423940706552,751.800510671404,379.686678668597,5.62681348447231,3.1628419877669
"L3",22.8611111111111,0.574605091055438,20.6881827424091,11.909643879394,772.488693413814,391.596322547991,5.23567366415978,3.01403992729831
"L3",27.1458333333333,0.590355381053056,26.304681887581,15.5569206943189,798.793375301394,407.15324324231,6.13918021363316,3.630788622337
