"id","date","day","time","pres.init","pres.resid","mass.init","mass.final","cCH4","cCO2","xCO2","xCH4","notes","date.time","start.time","time.d","mass.tot","mass.vent","mass.leak","cmass.tot","cmass.leak","cmass.vent","leaked"
"I2","28112018",15.8541666666642,"0900",175,NA,184.1314,184.1175,52.55,30.04,0.363724421842838,0.636275578157162,NA,2018-11-28 09:00:00,2018-11-12 12:30:00,15.8541666666667,0.0152999999999963,0.0139000000000067,0.00139999999998963,0.165049999999979,0.00404999999997813,NA,FALSE
"I2","01122018",18.909722222219,"1020",176,NA,184.1158,184.1028,54.31,30.53,0.35985384252711,0.64014615747289,"Composition is marked red in original file",2018-12-01 10:20:00,2018-11-12 12:30:00,18.9097222222222,0.0147000000000048,0.0130000000000052,0.00169999999999959,0.179749999999984,0.00574999999997772,NA,FALSE
"I2","05122018",22.8611111111095,"0910",172,NA,184.0993,184.0869,56.57,31.26,0.355914835477627,0.644085164522373,NA,2018-12-05 09:10:00,2018-11-12 12:30:00,22.8611111111111,0.0158999999999878,0.0123999999999853,0.0035000000000025,0.195649999999972,0.00924999999998022,NA,FALSE
"I2","09122018",27.1458333333285,"1600",192,NA,184.0863,184.072,58.22,31.44,0.350658041490074,0.649341958509926,NA,2018-12-09 16:00:00,2018-11-12 12:30:00,27.1458333333333,0.0149000000000115,0.0142999999999915,0.000600000000019918,0.210549999999984,0.00985000000000014,NA,FALSE
"I3","12112018",0,"1230",0,NA,NA,183.2664,0,0,NA,NA,NA,2018-11-12 12:30:00,2018-11-12 12:30:00,0,0,NA,0,0,0,NA,FALSE
"I3","13112018",0.840277777773736,"0840",348,NA,183.2655,183.2331,11.85,22.27,0.652696365767878,0.347303634232122,NA,2018-11-13 08:40:00,2018-11-12 12:30:00,0.840277777777778,0.033299999999997,0.0323999999999955,0.000900000000001455,0.033299999999997,0.000900000000001455,NA,FALSE
"I3","14112018",1.84375,"0845",262,NA,183.2337,183.2102,21.96,24.41,0.526417942635324,0.473582057364675,NA,2018-11-14 08:45:00,2018-11-12 12:30:00,1.84375,0.0229000000000212,0.0235000000000127,-0.000599999999991496,0.0562000000000182,0.000300000000009959,NA,FALSE
"I3","15112018",2.85069444444525,"0855",202,NA,183.208,183.1925,28.86,26.04,0.47431693989071,0.52568306010929,NA,2018-11-15 08:55:00,2018-11-12 12:30:00,2.85069444444444,0.0176999999999907,0.015500000000003,0.00219999999998777,0.073900000000009,0.00249999999999773,NA,FALSE
"I3","16112018",3.80902777777374,"0755",191,NA,183.192,183.178,33.8,27.18,0.445719908166612,0.554280091833388,NA,2018-11-16 07:55:00,2018-11-12 12:30:00,3.80902777777778,0.0144999999999982,0.01400000000001,0.000499999999988177,0.0884000000000071,0.0029999999999859,NA,FALSE
"I3","17112018",4.86111111110949,"0910",160,NA,183.176,183.1627,37.58,27.87,0.425821237585943,0.574178762414056,NA,2018-11-17 09:10:00,2018-11-12 12:30:00,4.86111111111111,0.0152999999999963,0.0132999999999868,0.00200000000000955,0.103700000000003,0.00499999999999545,NA,FALSE
"I3","18112018",5.85902777777665,"0907",140,NA,183.164,183.155,40.45,28.29,0.411550771021239,0.58844922897876,NA,2018-11-18 09:07:00,2018-11-12 12:30:00,5.85902777777778,0.00769999999999982,0.00899999999998613,-0.00129999999998631,0.111400000000003,0.00370000000000914,NA,FALSE
"I3","19112018",6.8395833333343,"0839",134,NA,183.1519,183.1415,42.77,28.84,0.402737047898338,0.597262952101662,NA,2018-11-19 08:39:00,2018-11-12 12:30:00,6.83958333333333,0.0134999999999934,0.0104000000000042,0.00309999999998922,0.124899999999997,0.00679999999999836,NA,FALSE
"I3","21112018",8.91666666666424,"1030",206,NA,183.1454,183.1298,48.69,29.61,0.37816091954023,0.62183908045977,NA,2018-11-21 10:30:00,2018-11-12 12:30:00,8.91666666666667,0.0117000000000189,0.0156000000000063,-0.00389999999998736,0.136600000000016,0.002900000000011,NA,FALSE
"I3","23112018",10.878472222219,"0935",182,NA,183.1316,183.1208,50.36,29.16,0.366700201207243,0.633299798792757,NA,2018-11-23 09:35:00,2018-11-12 12:30:00,10.8784722222222,0.00899999999998613,0.010799999999989,-0.00180000000000291,0.145600000000002,0.00110000000000809,NA,FALSE
"I3","25112018",13.125,"1530",190,NA,183.1197,183.1045,52.35,29.82,0.362906170135086,0.637093829864914,NA,2018-11-25 15:30:00,2018-11-12 12:30:00,13.125,0.0163000000000011,0.015199999999993,0.00110000000000809,0.161900000000003,0.00220000000001619,NA,FALSE
"I3","28112018",15.8541666666642,"0900",180,NA,183.102,183.0891,54.407568,30.636952,0.36024604524783,0.63975395475217,NA,2018-11-28 09:00:00,2018-11-12 12:30:00,15.8541666666667,0.0153999999999996,0.0129000000000019,0.00249999999999773,0.177300000000002,0.00470000000001392,NA,FALSE
"I3","01122018",18.909722222219,"1020",182,NA,183.0873,183.0746,55.46,30.39,0.353989516598719,0.646010483401281,NA,2018-12-01 10:20:00,2018-11-12 12:30:00,18.9097222222222,0.0144999999999982,0.0126999999999953,0.00180000000000291,0.191800000000001,0.00650000000001683,NA,FALSE
"I3","05122018",22.8611111111095,"0910",188,NA,183.0696,183.0562,57.55,31.26,0.351987388807567,0.648012611192433,NA,2018-12-05 09:10:00,2018-11-12 12:30:00,22.8611111111111,0.018400000000014,0.0134000000000185,0.00499999999999545,0.210200000000015,0.0115000000000123,NA,FALSE
"I3","09122018",27.1458333333285,"1600",198,NA,183.0548,183.04,59.07,31.43,0.347292817679558,0.652707182320442,NA,2018-12-09 16:00:00,2018-11-12 12:30:00,27.1458333333333,0.0161999999999978,0.0148000000000081,0.00139999999998963,0.226400000000012,0.0129000000000019,NA,FALSE
"L1","12112018",0,"1230",0,NA,NA,184.6046,0,0,NA,NA,NA,2018-11-12 12:30:00,2018-11-12 12:30:00,0,0,NA,0,0,0,NA,FALSE
